Orthogroup	Triticum_urartu	Triticum_turgidum
OG0002526	Triticum_urartu|LOC125539046	Triticum_turgidum|TRITD_2Av1G221700, Triticum_turgidum|TRITD_2Bv1G183740
OG0002528	Triticum_urartu|LOC125508836	Triticum_turgidum|TRITD_5Av1G116050
OG0002530	Triticum_urartu|LOC125535636	Triticum_turgidum|TRITD_2Av1G028050
OG0002530	Triticum_urartu|LOC125551821	Triticum_turgidum|TRITD_4Bv1G106490
OG0002531	Triticum_urartu|LOC125539583	Triticum_turgidum|TRITD_2Av1G252320
OG0002532	Triticum_urartu|LOC125538459	Triticum_turgidum|TRITD_2Av1G290920
OG0002532	Triticum_urartu|LOC125538468, Triticum_urartu|LOC125530513	Triticum_turgidum|TRITD_2Av1G295620
OG0002533	Triticum_urartu|LOC125538807, Triticum_urartu|LOC125538831	Triticum_turgidum|TRITD_2Av1G209360
OG0002533	Triticum_urartu|LOC125534878, Triticum_urartu|LOC125530062	Triticum_turgidum|TRITD_2Av1G018950
OG0002534	Triticum_urartu|LOC125506511	Triticum_turgidum|TRITD_5Av1G254600
OG0002534	Triticum_urartu|LOC125541474, Triticum_urartu|LOC125528788	Triticum_turgidum|TRITD_2Bv1G096540, Triticum_turgidum|TRITD_2Av1G100610
OG0002535	Triticum_urartu|LOC125539138, Triticum_urartu|LOC125539143	Triticum_turgidum|TRITD_2Av1G225710
OG0002535	Triticum_urartu|LOC125513813	Triticum_turgidum|TRITD_6Bv1G134450, Triticum_turgidum|TRITD_6Av1G143110
OG0002536	Triticum_urartu|LOC125534549, Triticum_urartu|LOC125534553	Triticum_turgidum|TRITD_2Bv1G261750
OG0002536	Triticum_urartu|LOC125534547, Triticum_urartu|LOC125534552	Triticum_turgidum|TRITD_2Av1G292000
OG0002537	Triticum_urartu|LOC125546446, Triticum_urartu|LOC125516593	Triticum_turgidum|TRITD_1Bv1G152250
OG0002537	Triticum_urartu|LOC125540521	Triticum_turgidum|TRITD_2Bv1G266220
OG0002538	Triticum_urartu|LOC125539427	Triticum_turgidum|TRITD_2Av1G243990
OG0002538	Triticum_urartu|LOC125511129	Triticum_turgidum|TRITD_6Av1G159690
OG0002538	Triticum_urartu|LOC125513992	Triticum_turgidum|TRITD_6Av1G159690
OG0002539	Triticum_urartu|LOC125556040	Triticum_turgidum|TRITD_5Av1G136370, Triticum_turgidum|TRITD_5Av1G136410
OG0002539	Triticum_urartu|LOC125534590	Triticum_turgidum|TRITD_2Av1G289110
OG0002540	Triticum_urartu|LOC125528793	Triticum_turgidum|TRITD_6Av1G225910
OG0002540	Triticum_urartu|LOC125540284	Triticum_turgidum|TRITD_2Bv1G253830
OG0002541	Triticum_urartu|LOC125541027	Triticum_turgidum|TRITD_2Av1G033170
OG0002541	Triticum_urartu|LOC125541026	Triticum_turgidum|TRITD_2Av1G033100
OG0002542	Triticum_urartu|LOC125535431, Triticum_urartu|LOC125524396, Triticum_urartu|LOC125524469, Triticum_urartu|LOC125534311	Triticum_turgidum|TRITD_3Bv1G273150
OG0002542	Triticum_urartu|LOC125538249	Triticum_turgidum|TRITD_2Av1G184320
OG0002542	Triticum_urartu|LOC125538249	Triticum_turgidum|TRITD_2Bv1G151080
OG0002543	Triticum_urartu|LOC125539248	Triticum_turgidum|TRITD_2Av1G231490
OG0002543	Triticum_urartu|LOC125508238	Triticum_turgidum|TRITD_5Bv1G054890
OG0002544	Triticum_urartu|LOC125542908	Triticum_turgidum|TRITD_3Av1G033320
OG0002544	Triticum_urartu|LOC125536337	Triticum_turgidum|TRITD_2Av1G056610
OG0002545	Triticum_urartu|LOC125551313	Triticum_turgidum|TRITD_4Bv1G092110
OG0002545	Triticum_urartu|LOC125529294	Triticum_turgidum|TRITD_2Bv1G048050
OG0002546	Triticum_urartu|LOC125546910	Triticum_turgidum|TRITD_3Bv1G164360
OG0002547	Triticum_urartu|LOC125551608	Triticum_turgidum|TRITD_4Av1G113250
OG0002548	Triticum_urartu|LOC125539665	Triticum_turgidum|TRITD_2Av1G256970
OG0002548	Triticum_urartu|LOC125537825	Triticum_turgidum|TRITD_2Av1G256780
OG0002549	Triticum_urartu|LOC125535724	Triticum_turgidum|TRITD_2Bv1G039620
OG0002549	Triticum_urartu|LOC125541012	Triticum_turgidum|TRITD_2Av1G030470
OG0002550	Triticum_urartu|LOC125537320	Triticum_turgidum|TRITD_2Bv1G116580
OG0002550	Triticum_urartu|LOC125508775	Triticum_turgidum|TRITD_2Bv1G116580
OG0002550	Triticum_urartu|LOC125508776	Triticum_turgidum|TRITD_2Bv1G116580
OG0002550	Triticum_urartu|LOC125537320	Triticum_turgidum|TRITD_5Av1G116530
OG0002550	Triticum_urartu|LOC125508775	Triticum_turgidum|TRITD_5Av1G116530
OG0002550	Triticum_urartu|LOC125508776	Triticum_turgidum|TRITD_5Av1G116530
OG0002550	Triticum_urartu|LOC125537320	Triticum_turgidum|TRITD_5Bv1G096510
OG0002550	Triticum_urartu|LOC125508775	Triticum_turgidum|TRITD_5Bv1G096510
OG0002550	Triticum_urartu|LOC125508776	Triticum_turgidum|TRITD_5Bv1G096510
OG0002553	Triticum_urartu|LOC125506292	Triticum_turgidum|TRITD_5Av1G234840
OG0002554	Triticum_urartu|LOC125517230	Triticum_turgidum|TRITD_6Av1G057730
OG0002554	Triticum_urartu|LOC125538335	Triticum_turgidum|TRITD_2Av1G187360
OG0002555	Triticum_urartu|LOC125538971	Triticum_turgidum|TRITD_2Bv1G181270
OG0002555	Triticum_urartu|LOC125533715	Triticum_turgidum|TRITD_2Av1G218130
OG0002556	Triticum_urartu|LOC125541066	Triticum_turgidum|TRITD_2Bv1G044040, Triticum_turgidum|TRITD_2Av1G034950
OG0002556	Triticum_urartu|LOC125556504	Triticum_turgidum|TRITD_5Bv1G176350
OG0002557	Triticum_urartu|LOC125512311	Triticum_turgidum|TRITD_6Av1G163770
OG0002558	Triticum_urartu|LOC125535356	Triticum_turgidum|TRITD_2Bv1G019440
OG0002559	Triticum_urartu|LOC125550813	Triticum_turgidum|TRITD_4Av1G170700
OG0002560	Triticum_urartu|LOC125507926	Triticum_turgidum|TRITD_5Bv1G028530, Triticum_turgidum|TRITD_5Av1G028510
OG0002561	Triticum_urartu|LOC125534009	Triticum_turgidum|TRITD_2Bv1G217330, Triticum_turgidum|TRITD_2Av1G253980
OG0002562	Triticum_urartu|LOC125540020	Triticum_turgidum|TRITD_5Av1G222350, Triticum_turgidum|TRITD_2Bv1G238050
OG0002563	Triticum_urartu|LOC125550414	Triticum_turgidum|TRITD_4Bv1G015020
OG0002564	Triticum_urartu|LOC125533767	Triticum_turgidum|TRITD_7Bv1G090400
OG0002564	Triticum_urartu|LOC125524074	Triticum_turgidum|TRITD_7Bv1G090400
OG0002565	Triticum_urartu|LOC125513696	Triticum_turgidum|TRITD_6Bv1G126600, Triticum_turgidum|TRITD_6Av1G131780
OG0002565	Triticum_urartu|LOC125538772	Triticum_turgidum|TRITD_2Av1G207630
OG0002566	Triticum_urartu|LOC125545661, Triticum_urartu|LOC125526885, Triticum_urartu|LOC125529320	Triticum_turgidum|TRITD_3Bv1G227180
OG0002566	Triticum_urartu|LOC125548894	Triticum_turgidum|TRITD_3Bv1G216610, Triticum_turgidum|TRITD_3Av1G229830
OG0002567	Triticum_urartu|LOC125506458	Triticum_turgidum|TRITD_3Av1G211380
OG0002567	Triticum_urartu|LOC125538055, Triticum_urartu|LOC125538123	Triticum_turgidum|TRITD_2Bv1G233410
OG0002567	Triticum_urartu|LOC125538059	Triticum_turgidum|TRITD_2Av1G270330
OG0002568	Triticum_urartu|LOC125544676	Triticum_turgidum|TRITD_3Bv1G166370, Triticum_turgidum|TRITD_3Av1G184270
OG0002569	Triticum_urartu|LOC125545170	Triticum_turgidum|TRITD_3Av1G213290
OG0002569	Triticum_urartu|LOC125545182	Triticum_turgidum|TRITD_3Av1G213570
OG0002570	Triticum_urartu|LOC125534273, Triticum_urartu|LOC125526709	Triticum_turgidum|TRITD_2Av1G273370
OG0002570	Triticum_urartu|LOC125547422	Triticum_turgidum|TRITD_3Bv1G283180, Triticum_turgidum|TRITD_3Av1G287410, Triticum_turgidum|TRITD_3Bv1G283250
OG0002571	Triticum_urartu|LOC125511492	Triticum_turgidum|TRITD_5Av1G248940
OG0002571	Triticum_urartu|LOC125543642	Triticum_turgidum|TRITD_3Av1G088770
OG0002572	Triticum_urartu|LOC125549057	Triticum_turgidum|TRITD_3Bv1G244070, Triticum_turgidum|TRITD_3Av1G251480
OG0002572	Triticum_urartu|LOC125545850	Triticum_turgidum|TRITD_3Bv1G244060, Triticum_turgidum|TRITD_3Av1G251470
OG0002573	Triticum_urartu|LOC125530969	Triticum_turgidum|TRITD_4Av1G213420
OG0002574	Triticum_urartu|LOC125507585	Triticum_turgidum|TRITD_5Av1G247000
OG0002574	Triticum_urartu|LOC125507583	Triticum_turgidum|TRITD_4Bv1G196340
OG0002575	Triticum_urartu|LOC125548531	Triticum_turgidum|TRITD_3Av1G175830
OG0002576	Triticum_urartu|LOC125545945	Triticum_turgidum|TRITD_3Av1G259630
OG0002577	Triticum_urartu|LOC125544930	Triticum_turgidum|TRITD_3Av1G046390
OG0002578	Triticum_urartu|LOC125547876, Triticum_urartu|LOC125532114	Triticum_turgidum|TRITD_3Av1G021970
OG0002579	Triticum_urartu|LOC125543510	Triticum_turgidum|TRITD_3Bv1G081390
OG0002579	Triticum_urartu|LOC125542286, Triticum_urartu|LOC125542291	Triticum_turgidum|TRITD_3Av1G002590
OG0002580	Triticum_urartu|LOC125537602, Triticum_urartu|LOC125511118	Triticum_turgidum|TRITD_5Av1G229040
OG0002580	Triticum_urartu|LOC125528648	Triticum_turgidum|TRITD_5Av1G229060
OG0002581	Triticum_urartu|LOC125548626	Triticum_turgidum|TRITD_3Av1G191810
OG0002581	Triticum_urartu|LOC125548649	Triticum_turgidum|TRITD_3Av1G191810
OG0002581	Triticum_urartu|LOC125512406	Triticum_turgidum|TRITD_2Bv1G043400, Triticum_turgidum|TRITD_2Bv1G226860, Triticum_turgidum|TRITD_3Bv1G174420
OG0002582	Triticum_urartu|LOC125542493	Triticum_turgidum|TRITD_3Bv1G017580
OG0002583	Triticum_urartu|LOC125547707	Triticum_turgidum|TRITD_3Av1G010140
OG0002583	Triticum_urartu|LOC125547706	Triticum_turgidum|TRITD_3Bv1G010480, Triticum_turgidum|TRITD_3Av1G010110
OG0002584	Triticum_urartu|LOC125548890	Triticum_turgidum|TRITD_3Av1G229450
OG0002585	Triticum_urartu|LOC125515173	Triticum_turgidum|TRITD_6Av1G212550
OG0002585	Triticum_urartu|LOC125546403	Triticum_turgidum|TRITD_3Bv1G282000, Triticum_turgidum|TRITD_3Av1G286380
OG0002586	Triticum_urartu|LOC125547974, Triticum_urartu|LOC125531049	Triticum_turgidum|TRITD_3Av1G031100
OG0002587	Triticum_urartu|LOC125546478, Triticum_urartu|LOC125546479	Triticum_turgidum|TRITD_3Bv1G007000, Triticum_turgidum|TRITD_3Bv1G006900
OG0002587	Triticum_urartu|LOC125547631, Triticum_urartu|LOC125547627, Triticum_urartu|LOC125547632	Triticum_turgidum|TRITD_3Bv1G007050
OG0002588	Triticum_urartu|LOC125543894	Triticum_turgidum|TRITD_3Bv1G097990
OG0002588	Triticum_urartu|LOC125544003	Triticum_turgidum|TRITD_3Bv1G098220, Triticum_turgidum|TRITD_3Av1G102330
OG0002589	Triticum_urartu|LOC125549259	Triticum_turgidum|TRITD_3Bv1G257950, Triticum_turgidum|TRITD_3Av1G263790
OG0002589	Triticum_urartu|LOC125549261	Triticum_turgidum|TRITD_3Bv1G258030
OG0002590	Triticum_urartu|LOC125545650	Triticum_turgidum|TRITD_3Av1G238100
OG0002590	Triticum_urartu|LOC125545649	Triticum_turgidum|TRITD_3Av1G238070
OG0002591	Triticum_urartu|LOC125506933, Triticum_urartu|LOC125506940	Triticum_turgidum|TRITD_5Av1G005650
OG0002591	Triticum_urartu|LOC125544163	Triticum_turgidum|TRITD_3Bv1G133030
OG0002592	Triticum_urartu|LOC125543235	Triticum_turgidum|TRITD_3Bv1G061550, Triticum_turgidum|TRITD_3Av1G054750
OG0002592	Triticum_urartu|LOC125548145	Triticum_turgidum|TRITD_3Av1G054770
OG0002593	Triticum_urartu|LOC125545599, Triticum_urartu|LOC125553673	Triticum_turgidum|TRITD_3Av1G235850
OG0002593	Triticum_urartu|LOC125545598	Triticum_turgidum|TRITD_3Av1G235830
OG0002593	Triticum_urartu|LOC125547083	Triticum_turgidum|TRITD_3Bv1G225040
OG0002594	Triticum_urartu|LOC125548988	Triticum_turgidum|TRITD_3Av1G240330
OG0002594	Triticum_urartu|LOC125548989	Triticum_turgidum|TRITD_3Av1G240400
OG0002595	Triticum_urartu|LOC125547371	Triticum_turgidum|TRITD_3Bv1G277680
OG0002596	Triticum_urartu|LOC125547662	Triticum_turgidum|TRITD_3Av1G005480
OG0002597	Triticum_urartu|LOC125529176	Triticum_turgidum|TRITD_5Av1G150110, Triticum_turgidum|TRITD_7Bv1G215030, Triticum_turgidum|TRITD_7Bv1G155290, Triticum_turgidum|TRITD_4Bv1G166540
OG0002597	Triticum_urartu|LOC125507326	Triticum_turgidum|TRITD_3Av1G207690, Triticum_turgidum|TRITD_2Av1G075550
OG0002598	Triticum_urartu|LOC125508678	Triticum_turgidum|TRITD_5Av1G100340
OG0002598	Triticum_urartu|LOC125542753	Triticum_turgidum|TRITD_3Av1G025160
OG0002599	Triticum_urartu|LOC125544387	Triticum_turgidum|TRITD_3Av1G166690
OG0002599	Triticum_urartu|LOC125526614	Triticum_turgidum|TRITD_1Av1G204010
OG0002600	Triticum_urartu|LOC125508853	Triticum_turgidum|TRITD_5Av1G119390
OG0002600	Triticum_urartu|LOC125523376	Triticum_turgidum|TRITD_7Av1G003110
OG0002600	Triticum_urartu|LOC125521217	Triticum_turgidum|TRITD_7Av1G055950
OG0002600	Triticum_urartu|LOC125506431	Triticum_turgidum|TRITD_1Av1G206380
OG0002601	Triticum_urartu|LOC125522123, Triticum_urartu|LOC125522181	Triticum_turgidum|TRITD_7Av1G225660
OG0002601	Triticum_urartu|LOC125548786	Triticum_turgidum|TRITD_3Av1G214590, Triticum_turgidum|TRITD_3Bv1G198970
OG0002602	Triticum_urartu|LOC125530689	Triticum_turgidum|TRITD_3Bv1G024020
OG0002602	Triticum_urartu|LOC125548561	Triticum_turgidum|TRITD_3Av1G181880
OG0002603	Triticum_urartu|LOC125551076	Triticum_turgidum|TRITD_4Bv1G048270, Triticum_turgidum|TRITD_4Av1G151710
OG0002603	Triticum_urartu|LOC125544184	Triticum_turgidum|TRITD_3Av1G145810
OG0002604	Triticum_urartu|LOC125543320, Triticum_urartu|LOC125548425, Triticum_urartu|LOC125546075	Triticum_turgidum|TRITD_3Av1G120690
OG0002605	Triticum_urartu|LOC125525977	Triticum_turgidum|TRITD_7Av1G221080, Triticum_turgidum|TRITD_7Bv1G170110
OG0002605	Triticum_urartu|LOC125542240	Triticum_turgidum|TRITD_3Bv1G000240
OG0002606	Triticum_urartu|LOC125516217	Triticum_turgidum|TRITD_6Av1G050310
OG0002607	Triticum_urartu|LOC125530081	Triticum_turgidum|TRITD_6Av1G217530
OG0002607	Triticum_urartu|LOC125528095	Triticum_turgidum|TRITD_3Bv1G219150, Triticum_turgidum|TRITD_3Av1G231570
OG0002608	Triticum_urartu|LOC125547831	Triticum_turgidum|TRITD_3Bv1G021780, Triticum_turgidum|TRITD_3Av1G017910
OG0002609	Triticum_urartu|LOC125552849	Triticum_turgidum|TRITD_4Bv1G172450
OG0002609	Triticum_urartu|LOC125548718	Triticum_turgidum|TRITD_3Av1G202680
OG0002610	Triticum_urartu|LOC125555972	Triticum_turgidum|TRITD_5Bv1G102960, Triticum_turgidum|TRITD_5Av1G124480
OG0002610	Triticum_urartu|LOC125548429	Triticum_turgidum|TRITD_3Bv1G129570, Triticum_turgidum|TRITD_3Av1G144690
OG0002611	Triticum_urartu|LOC125520863	Triticum_turgidum|TRITD_3Av1G248110
OG0002611	Triticum_urartu|LOC125528140	Triticum_turgidum|TRITD_3Av1G266320
OG0002612	Triticum_urartu|LOC125511525	Triticum_turgidum|TRITD_5Av1G250990
OG0002612	Triticum_urartu|LOC125543167	Triticum_turgidum|TRITD_3Av1G052010
OG0002612	Triticum_urartu|LOC125543192	Triticum_turgidum|TRITD_3Av1G052010
OG0002613	Triticum_urartu|LOC125552144	Triticum_turgidum|TRITD_4Bv1G127220
OG0002614	Triticum_urartu|LOC125532123	Triticum_turgidum|TRITD_3Av1G253490, Triticum_turgidum|TRITD_3Bv1G246810
OG0002614	Triticum_urartu|LOC125549096	Triticum_turgidum|TRITD_3Av1G253470
OG0002615	Triticum_urartu|LOC125515482	Triticum_turgidum|TRITD_6Bv1G220960, Triticum_turgidum|TRITD_6Av1G220550
OG0002616	Triticum_urartu|LOC125509085	Triticum_turgidum|TRITD_5Av1G132510
OG0002616	Triticum_urartu|LOC125531204	Triticum_turgidum|TRITD_3Av1G191790
OG0002617	Triticum_urartu|LOC125554096	Triticum_turgidum|TRITD_4Av1G017300
OG0002617	Triticum_urartu|LOC125529020	Triticum_turgidum|TRITD_3Av1G248460
OG0002618	Triticum_urartu|LOC125545912	Triticum_turgidum|TRITD_3Av1G256230
OG0002619	Triticum_urartu|LOC125549373	Triticum_turgidum|TRITD_3Bv1G268120, Triticum_turgidum|TRITD_3Av1G273310
OG0002619	Triticum_urartu|LOC125549458	Triticum_turgidum|TRITD_3Bv1G268360, Triticum_turgidum|TRITD_3Bv1G268180
OG0002620	Triticum_urartu|LOC125547583, Triticum_urartu|LOC125547586, Triticum_urartu|LOC125552385, Triticum_urartu|LOC125552393	Triticum_turgidum|TRITD_4Av1G028830, Triticum_turgidum|TRITD_4Bv1G140580
OG0002621	Triticum_urartu|LOC125518877	Triticum_turgidum|TRITD_7Av1G257970, Triticum_turgidum|TRITD_7Bv1G208300
OG0002621	Triticum_urartu|LOC125543258, Triticum_urartu|LOC125543273	Triticum_turgidum|TRITD_3Av1G057870
OG0002622	Triticum_urartu|LOC125527949	Triticum_turgidum|TRITD_5Bv1G188510, Triticum_turgidum|TRITD_5Av1G195530, Triticum_turgidum|TRITD_5Bv1G188710, Triticum_turgidum|TRITD_4Av1G205260, Triticum_turgidum|TRITD_4Av1G204430
OG0002623	Triticum_urartu|LOC125554011	Triticum_turgidum|TRITD_4Av1G033110
OG0002623	Triticum_urartu|LOC125552330, Triticum_urartu|LOC125552332	Triticum_turgidum|TRITD_4Av1G033200
OG0002623	Triticum_urartu|LOC125554010	Triticum_turgidum|TRITD_4Av1G033120
OG0002624	Triticum_urartu|LOC125530172	Triticum_turgidum|TRITD_4Bv1G022510, Triticum_turgidum|TRITD_4Av1G183240
OG0002625	Triticum_urartu|LOC125553930, Triticum_urartu|LOC125553933	Triticum_turgidum|TRITD_4Av1G054970
OG0002625	Triticum_urartu|LOC125525966, Triticum_urartu|LOC125529808	Triticum_turgidum|TRITD_7Av1G240670
OG0002626	Triticum_urartu|LOC125535539	Triticum_turgidum|TRITD_2Av1G023750, Triticum_turgidum|TRITD_2Bv1G030150
OG0002626	Triticum_urartu|LOC125551934	Triticum_turgidum|TRITD_4Av1G056920
OG0002627	Triticum_urartu|LOC125508580	Triticum_turgidum|TRITD_5Bv1G066270, Triticum_turgidum|TRITD_5Av1G069780
OG0002627	Triticum_urartu|LOC125550939	Triticum_turgidum|TRITD_4Bv1G042820
OG0002628	Triticum_urartu|LOC125506386	Triticum_turgidum|TRITD_5Av1G244440
OG0002628	Triticum_urartu|LOC125506384	Triticum_turgidum|TRITD_4Bv1G192700, Triticum_turgidum|TRITD_5Av1G244310
OG0002630	Triticum_urartu|LOC125551920	Triticum_turgidum|TRITD_4Av1G058270
OG0002630	Triticum_urartu|LOC125551919	Triticum_turgidum|TRITD_4Av1G058260
OG0002631	Triticum_urartu|LOC125553622	Triticum_turgidum|TRITD_4Av1G157830
OG0002631	Triticum_urartu|LOC125553626	Triticum_turgidum|TRITD_4Av1G157700
OG0002633	Triticum_urartu|LOC125550914	Triticum_turgidum|TRITD_4Bv1G039590
OG0002633	Triticum_urartu|LOC125508235	Triticum_turgidum|TRITD_5Bv1G059310, Triticum_turgidum|TRITD_5Av1G069300
OG0002634	Triticum_urartu|LOC125551061	Triticum_turgidum|TRITD_4Bv1G047500
OG0002634	Triticum_urartu|LOC125508306	Triticum_turgidum|TRITD_5Av1G095410
OG0002635	Triticum_urartu|LOC125554189, Triticum_urartu|LOC125529716	Triticum_turgidum|TRITD_4Av1G005410
OG0002635	Triticum_urartu|LOC125554192	Triticum_turgidum|TRITD_4Av1G005350, Triticum_turgidum|TRITD_4Bv1G168690, Triticum_turgidum|TRITD_4Av1G005400
OG0002636	Triticum_urartu|LOC125527019	Triticum_turgidum|TRITD_5Av1G253490
OG0002636	Triticum_urartu|LOC125550396	Triticum_turgidum|TRITD_4Bv1G013220, Triticum_turgidum|TRITD_4Av1G193070
OG0002637	Triticum_urartu|LOC125511420	Triticum_turgidum|TRITD_5Av1G245280
OG0002637	Triticum_urartu|LOC125506392	Triticum_turgidum|TRITD_4Bv1G194000, Triticum_turgidum|TRITD_5Av1G245310
OG0002638	Triticum_urartu|LOC125552047, Triticum_urartu|LOC125552053	Triticum_turgidum|TRITD_4Av1G048290
OG0002638	Triticum_urartu|LOC125552050, Triticum_urartu|LOC125552056	Triticum_turgidum|TRITD_4Bv1G123790, Triticum_turgidum|TRITD_4Av1G048300
OG0002639	Triticum_urartu|LOC125508721	Triticum_turgidum|TRITD_5Av1G109910
OG0002642	Triticum_urartu|LOC125550650	Triticum_turgidum|TRITD_4Bv1G026530
OG0002642	Triticum_urartu|LOC125554335	Triticum_turgidum|TRITD_5Bv1G236390, Triticum_turgidum|TRITD_4Av1G225010
OG0002643	Triticum_urartu|LOC125507671	Triticum_turgidum|TRITD_5Av1G242100, Triticum_turgidum|TRITD_4Av1G027450, Triticum_turgidum|TRITD_4Bv1G142280
OG0002644	Triticum_urartu|LOC125530411	Triticum_turgidum|TRITD_4Bv1G191460, Triticum_turgidum|TRITD_5Av1G243130
OG0002645	Triticum_urartu|LOC125511349	Triticum_turgidum|TRITD_4Bv1G186060, Triticum_turgidum|TRITD_5Av1G240220
OG0002645	Triticum_urartu|LOC125510018	Triticum_turgidum|TRITD_5Av1G174050
OG0002646	Triticum_urartu|LOC125508156	Triticum_turgidum|TRITD_5Av1G049320, Triticum_turgidum|TRITD_5Bv1G045970
OG0002648	Triticum_urartu|LOC125531034	Triticum_turgidum|TRITD_4Av1G155740
OG0002648	Triticum_urartu|LOC125508757	Triticum_turgidum|TRITD_5Bv1G090790, Triticum_turgidum|TRITD_5Av1G108900
OG0002649	Triticum_urartu|LOC125508727	Triticum_turgidum|TRITD_5Bv1G091840, Triticum_turgidum|TRITD_5Av1G110620
OG0002650	Triticum_urartu|LOC125551944	Triticum_turgidum|TRITD_4Av1G056200, Triticum_turgidum|TRITD_4Bv1G117580
OG0002651	Triticum_urartu|LOC125508230	Triticum_turgidum|TRITD_5Bv1G069480, Triticum_turgidum|TRITD_5Av1G075620
OG0002651	Triticum_urartu|LOC125550817	Triticum_turgidum|TRITD_4Av1G165950
OG0002652	Triticum_urartu|LOC125550687	Triticum_turgidum|TRITD_4Av1G175560
OG0002652	Triticum_urartu|LOC125552744	Triticum_turgidum|TRITD_4Av1G175560
OG0002652	Triticum_urartu|LOC125522427	Triticum_turgidum|TRITD_4Av1G175560
OG0002652	Triticum_urartu|LOC125550687	Triticum_turgidum|TRITD_4Bv1G028200
OG0002652	Triticum_urartu|LOC125552744	Triticum_turgidum|TRITD_4Bv1G028200
OG0002652	Triticum_urartu|LOC125522427	Triticum_turgidum|TRITD_4Bv1G028200
OG0002653	Triticum_urartu|LOC125506419	Triticum_turgidum|TRITD_5Av1G248800
OG0002654	Triticum_urartu|LOC125552412	Triticum_turgidum|TRITD_4Av1G025790
OG0002654	Triticum_urartu|LOC125552414	Triticum_turgidum|TRITD_4Av1G025620
OG0002655	Triticum_urartu|LOC125524982	Triticum_turgidum|TRITD_7Av1G081720
OG0002656	Triticum_urartu|LOC125508820	Triticum_turgidum|TRITD_5Bv1G095330, Triticum_turgidum|TRITD_5Av1G117660
OG0002656	Triticum_urartu|LOC125553840	Triticum_turgidum|TRITD_4Av1G140390
OG0002657	Triticum_urartu|LOC125528745	Triticum_turgidum|TRITD_5Bv1G069730, Triticum_turgidum|TRITD_5Av1G087500
OG0002658	Triticum_urartu|LOC125550992	Triticum_turgidum|TRITD_4Av1G156100
OG0002658	Triticum_urartu|LOC125508094	Triticum_turgidum|TRITD_4Av1G156100
OG0002658	Triticum_urartu|LOC125550992	Triticum_turgidum|TRITD_5Av1G043790
OG0002658	Triticum_urartu|LOC125508094	Triticum_turgidum|TRITD_5Av1G043790
OG0002658	Triticum_urartu|LOC125550992	Triticum_turgidum|TRITD_5Bv1G040930
OG0002658	Triticum_urartu|LOC125508094	Triticum_turgidum|TRITD_5Bv1G040930
OG0002659	Triticum_urartu|LOC125507992, Triticum_urartu|LOC125507999	Triticum_turgidum|TRITD_5Bv1G032960, Triticum_turgidum|TRITD_5Av1G035260
OG0002659	Triticum_urartu|LOC125552292	Triticum_turgidum|TRITD_4Bv1G147880
OG0002660	Triticum_urartu|LOC125528958	Triticum_turgidum|TRITD_2Av1G070220
OG0002660	Triticum_urartu|LOC125552303	Triticum_turgidum|TRITD_4Bv1G138140, Triticum_turgidum|TRITD_4Av1G031470
OG0002661	Triticum_urartu|LOC125530566	Triticum_turgidum|TRITD_5Av1G230920
OG0002664	Triticum_urartu|LOC125506217	Triticum_turgidum|TRITD_5Av1G226720
OG0002664	Triticum_urartu|LOC125511074	Triticum_turgidum|TRITD_5Av1G227050
OG0002665	Triticum_urartu|LOC125519905	Triticum_turgidum|TRITD_7Bv1G066340, Triticum_turgidum|TRITD_7Av1G094340
