Orthogroup	Triticum_urartu	Aegilops_speltoides
OG0003498	Triticum_urartu|LOC125512284	Aegilops_speltoides|GWHGBFXR028416.1
OG0003498	Triticum_urartu|LOC125512238	Aegilops_speltoides|GWHGBFXR028346.1
OG0003500	Triticum_urartu|LOC125514966	Aegilops_speltoides|GWHGBFXR025775.1
OG0003501	Triticum_urartu|LOC125530416	Aegilops_speltoides|GWHGBFXR037054.1
OG0003502	Triticum_urartu|LOC125514578	Aegilops_speltoides|GWHGBFXR027317.1
OG0003502	Triticum_urartu|LOC125522384	Aegilops_speltoides|GWHGBFXR033923.1
OG0003503	Triticum_urartu|LOC125515675	Aegilops_speltoides|GWHGBFXR030086.1
OG0003504	Triticum_urartu|LOC125520989	Aegilops_speltoides|GWHGBFXR034777.1
OG0003505	Triticum_urartu|LOC125515486	Aegilops_speltoides|GWHGBFXR026726.1
OG0003505	Triticum_urartu|LOC125515487	Aegilops_speltoides|GWHGBFXR026725.1
OG0003510	Triticum_urartu|LOC125514652	Aegilops_speltoides|GWHGBFXR029005.1
OG0003511	Triticum_urartu|LOC125512426	Aegilops_speltoides|GWHGBFXR028693.1
OG0003512	Triticum_urartu|LOC125528436	Aegilops_speltoides|GWHGBFXR028327.1
OG0003513	Triticum_urartu|LOC125512308	Aegilops_speltoides|GWHGBFXR027668.1
OG0003513	Triticum_urartu|LOC125514552	Aegilops_speltoides|GWHGBFXR036814.1
OG0003514	Triticum_urartu|LOC125512718, Triticum_urartu|LOC125530843, Triticum_urartu|LOC125512721	Aegilops_speltoides|GWHGBFXR029332.1
OG0003515	Triticum_urartu|LOC125523710	Aegilops_speltoides|GWHGBFXR034467.1
OG0003516	Triticum_urartu|LOC125527545	Aegilops_speltoides|GWHGBFXR027498.1
OG0003517	Triticum_urartu|LOC125513097	Aegilops_speltoides|GWHGBFXR029832.1
OG0003517	Triticum_urartu|LOC125515534, Triticum_urartu|LOC125515545	Aegilops_speltoides|GWHGBFXR029836.1
OG0003518	Triticum_urartu|LOC125523709	Aegilops_speltoides|GWHGBFXR034468.1
OG0003518	Triticum_urartu|LOC125513333	Aegilops_speltoides|GWHGBFXR026941.1
OG0003519	Triticum_urartu|LOC125521302	Aegilops_speltoides|GWHGBFXR035749.1
OG0003520	Triticum_urartu|LOC125518358, Triticum_urartu|LOC125530511, Triticum_urartu|LOC125523019, Triticum_urartu|LOC125527580, Triticum_urartu|LOC125527581	Aegilops_speltoides|GWHGBFXR031137.1, Aegilops_speltoides|GWHGBFXR031138.1
OG0003521	Triticum_urartu|ndhE	Aegilops_speltoides|GWHGBFXR032268.1
OG0003521	Triticum_urartu|ndhE	Aegilops_speltoides|GWHGBFXR037350.1
OG0003523	Triticum_urartu|LOC125522851	Aegilops_speltoides|GWHGBFXR034942.1
OG0003523	Triticum_urartu|LOC125521008	Aegilops_speltoides|GWHGBFXR034948.1
OG0003524	Triticum_urartu|LOC125524128	Aegilops_speltoides|GWHGBFXR031417.1, Aegilops_speltoides|GWHGBFXR031418.1
OG0003526	Triticum_urartu|LOC125524553, Triticum_urartu|LOC125524561	Aegilops_speltoides|GWHGBFXR031285.1, Aegilops_speltoides|GWHGBFXR031292.1
OG0003528	Triticum_urartu|LOC125522592	Aegilops_speltoides|GWHGBFXR031010.1
OG0003528	Triticum_urartu|LOC125524140	Aegilops_speltoides|GWHGBFXR031013.1
OG0003529	Triticum_urartu|LOC125524608	Aegilops_speltoides|GWHGBFXR030476.1, Aegilops_speltoides|GWHGBFXR030478.1
OG0003530	Triticum_urartu|LOC125524689	Aegilops_speltoides|GWHGBFXR034895.1, Aegilops_speltoides|GWHGBFXR034896.1, Aegilops_speltoides|GWHGBFXR032439.1
OG0003531	Triticum_urartu|LOC125519895	Aegilops_speltoides|GWHGBFXR033391.1
OG0003531	Triticum_urartu|LOC125518295	Aegilops_speltoides|GWHGBFXR031032.1
OG0003532	Triticum_urartu|LOC125517956	Aegilops_speltoides|GWHGBFXR033494.1
OG0003532	Triticum_urartu|LOC125523307	Aegilops_speltoides|GWHGBFXR033494.1
OG0003532	Triticum_urartu|LOC125517956	Aegilops_speltoides|GWHGBFXR033493.1
OG0003532	Triticum_urartu|LOC125523307	Aegilops_speltoides|GWHGBFXR033493.1
OG0003533	Triticum_urartu|LOC125521678	Aegilops_speltoides|GWHGBFXR032331.1
OG0003533	Triticum_urartu|LOC125518775	Aegilops_speltoides|GWHGBFXR032332.1
OG0003534	Triticum_urartu|LOC125522933	Aegilops_speltoides|GWHGBFXR035998.1
OG0003535	Triticum_urartu|LOC125518221, Triticum_urartu|LOC125522954, Triticum_urartu|LOC125522999, Triticum_urartu|LOC125530983, Triticum_urartu|LOC125531093	Aegilops_speltoides|GWHGBFXR030703.1
OG0003536	Triticum_urartu|LOC125521477, Triticum_urartu|LOC125521451	Aegilops_speltoides|GWHGBFXR034413.1
OG0003536	Triticum_urartu|LOC125521584	Aegilops_speltoides|GWHGBFXR034409.1
OG0003538	Triticum_urartu|LOC125525355	Aegilops_speltoides|GWHGBFXR030356.1
OG0003539	Triticum_urartu|LOC125527722	Aegilops_speltoides|GWHGBFXR035720.1
OG0003540	Triticum_urartu|LOC125519233, Triticum_urartu|LOC125524001	Aegilops_speltoides|GWHGBFXR034769.1
OG0003541	Triticum_urartu|LOC125523911, Triticum_urartu|LOC125523494	Aegilops_speltoides|GWHGBFXR035085.1
OG0003542	Triticum_urartu|LOC125518542	Aegilops_speltoides|GWHGBFXR032026.1
OG0003543	Triticum_urartu|LOC125519930, Triticum_urartu|LOC125518666, Triticum_urartu|LOC125532029	Aegilops_speltoides|GWHGBFXR031562.1
OG0003543	Triticum_urartu|LOC125518479	Aegilops_speltoides|GWHGBFXR031531.1
OG0003544	Triticum_urartu|ndhI	Aegilops_speltoides|GWHGBFXR032311.1, Aegilops_speltoides|GWHGBFXR032266.1
OG0003545	Triticum_urartu|LOC125519848	Aegilops_speltoides|GWHGBFXR032199.1, Aegilops_speltoides|GWHGBFXR032202.1
OG0003546	Triticum_urartu|LOC125530852	Aegilops_speltoides|GWHGBFXR031095.1, Aegilops_speltoides|GWHGBFXR031093.1
OG0003547	Triticum_urartu|LOC125526010	Aegilops_speltoides|GWHGBFXR035603.1
OG0003548	Triticum_urartu|LOC125524948	Aegilops_speltoides|GWHGBFXR030681.1
OG0003549	Triticum_urartu|LOC125523527	Aegilops_speltoides|GWHGBFXR035288.1
OG0003549	Triticum_urartu|LOC125523240, Triticum_urartu|LOC125523231, Triticum_urartu|LOC125526879	Aegilops_speltoides|GWHGBFXR036005.1
OG0003551	Triticum_urartu|LOC125522680	Aegilops_speltoides|GWHGBFXR034181.1
OG0003555	Triticum_urartu|rps4	Aegilops_speltoides|GWHGBFXR037414.1
OG0003556	Triticum_urartu|LOC125531744	Aegilops_speltoides|GWHGBFXR034690.1
OG0003557	Triticum_urartu|LOC125523925	Aegilops_speltoides|GWHGBFXR030665.1
OG0003559	Triticum_urartu|LOC125508589	Aegilops_speltoides|GWHGBFXR036388.1
OG0003560	Triticum_urartu|LOC125529734, Triticum_urartu|LOC125506377	Aegilops_speltoides|GWHGBFXR036443.1
OG0003561	Triticum_urartu|LOC125511198	Aegilops_speltoides|GWHGBFXR036677.1
OG0003594	Triticum_urartu|LOC125530119	Aegilops_speltoides|GWHGBFXR004045.1
OG0003595	Triticum_urartu|LOC125540621	Aegilops_speltoides|GWHGBFXR000179.1
OG0003596	Triticum_urartu|LOC125526413	Aegilops_speltoides|GWHGBFXR000275.1, Aegilops_speltoides|GWHGBFXR000277.1
OG0003597	Triticum_urartu|LOC125540587	Aegilops_speltoides|GWHGBFXR004474.1
OG0003598	Triticum_urartu|LOC125527481, Triticum_urartu|LOC125531364	Aegilops_speltoides|GWHGBFXR003710.1
OG0003600	Triticum_urartu|LOC125538639	Aegilops_speltoides|GWHGBFXR037188.1
OG0003601	Triticum_urartu|LOC125517020	Aegilops_speltoides|GWHGBFXR017456.1, Aegilops_speltoides|GWHGBFXR012463.1, Aegilops_speltoides|GWHGBFXR025365.1, Aegilops_speltoides|GWHGBFXR000719.1, Aegilops_speltoides|GWHGBFXR018748.1, Aegilops_speltoides|GWHGBFXR017745.1, Aegilops_speltoides|GWHGBFXR020754.1, Aegilops_speltoides|GWHGBFXR032992.1, Aegilops_speltoides|GWHGBFXR012634.1, Aegilops_speltoides|GWHGBFXR033168.1, Aegilops_speltoides|GWHGBFXR024115.1, Aegilops_speltoides|GWHGBFXR016033.1, Aegilops_speltoides|GWHGBFXR022739.1, Aegilops_speltoides|GWHGBFXR035801.1
OG0003602	Triticum_urartu|LOC125533457, Triticum_urartu|LOC125512283	Aegilops_speltoides|GWHGBFXR001990.1
OG0003603	Triticum_urartu|LOC125550823	Aegilops_speltoides|GWHGBFXR001096.1
OG0003604	Triticum_urartu|LOC125529339	Aegilops_speltoides|GWHGBFXR003975.1
OG0003605	Triticum_urartu|LOC125520832, Triticum_urartu|LOC125527399	Aegilops_speltoides|GWHGBFXR002798.1
OG0003606	Triticum_urartu|LOC125514317, Triticum_urartu|LOC125520811	Aegilops_speltoides|GWHGBFXR001256.1
OG0003608	Triticum_urartu|LOC125508765	Aegilops_speltoides|GWHGBFXR000874.1
OG0003609	Triticum_urartu|LOC125511440	Aegilops_speltoides|GWHGBFXR019653.1
OG0003610	Triticum_urartu|LOC125528030, Triticum_urartu|LOC125532187	Aegilops_speltoides|GWHGBFXR004309.1
OG0003611	Triticum_urartu|LOC125511165	Aegilops_speltoides|GWHGBFXR016532.1, Aegilops_speltoides|GWHGBFXR027938.1, Aegilops_speltoides|GWHGBFXR028174.1, Aegilops_speltoides|GWHGBFXR001326.1, Aegilops_speltoides|GWHGBFXR012121.1, Aegilops_speltoides|GWHGBFXR031622.1, Aegilops_speltoides|GWHGBFXR024613.1, Aegilops_speltoides|GWHGBFXR013260.1
OG0003612	Triticum_urartu|LOC125547445, Triticum_urartu|LOC125548164	Aegilops_speltoides|GWHGBFXR000526.1, Aegilops_speltoides|GWHGBFXR000531.1
OG0003613	Triticum_urartu|LOC125529793	Aegilops_speltoides|GWHGBFXR000188.1
OG0003614	Triticum_urartu|LOC125524325, Triticum_urartu|LOC125524310	Aegilops_speltoides|GWHGBFXR030909.1
OG0003616	Triticum_urartu|LOC125527652	Aegilops_speltoides|GWHGBFXR004128.1
OG0003617	Triticum_urartu|LOC125537163	Aegilops_speltoides|GWHGBFXR010800.1, Aegilops_speltoides|GWHGBFXR036010.1, Aegilops_speltoides|GWHGBFXR005350.1, Aegilops_speltoides|GWHGBFXR000258.1, Aegilops_speltoides|GWHGBFXR026562.1, Aegilops_speltoides|GWHGBFXR009130.1, Aegilops_speltoides|GWHGBFXR015464.1, Aegilops_speltoides|GWHGBFXR020898.1, Aegilops_speltoides|GWHGBFXR030915.1
OG0003618	Triticum_urartu|LOC125545730	Aegilops_speltoides|GWHGBFXR014760.1
OG0003618	Triticum_urartu|LOC125521557	Aegilops_speltoides|GWHGBFXR002920.1
OG0003619	Triticum_urartu|LOC125530704	Aegilops_speltoides|GWHGBFXR004110.1
OG0003619	Triticum_urartu|LOC125522743	Aegilops_speltoides|GWHGBFXR032697.1
OG0003620	Triticum_urartu|LOC125530674	Aegilops_speltoides|GWHGBFXR004016.1
OG0003621	Triticum_urartu|LOC125531107	Aegilops_speltoides|GWHGBFXR000237.1
OG0003622	Triticum_urartu|LOC125530246	Aegilops_speltoides|GWHGBFXR030245.1, Aegilops_speltoides|GWHGBFXR004399.1
OG0003623	Triticum_urartu|LOC125535618, Triticum_urartu|LOC125531754	Aegilops_speltoides|GWHGBFXR002652.1
OG0003625	Triticum_urartu|LOC125524484, Triticum_urartu|LOC125524471	Aegilops_speltoides|GWHGBFXR036959.1
OG0003626	Triticum_urartu|LOC125509501	Aegilops_speltoides|GWHGBFXR001790.1
OG0003626	Triticum_urartu|LOC125509509	Aegilops_speltoides|GWHGBFXR001791.1
OG0003627	Triticum_urartu|LOC125529076	Aegilops_speltoides|GWHGBFXR004347.1
OG0003627	Triticum_urartu|LOC125529077	Aegilops_speltoides|GWHGBFXR004346.1
OG0003628	Triticum_urartu|LOC125528377	Aegilops_speltoides|GWHGBFXR004150.1
OG0003629	Triticum_urartu|LOC125544635	Aegilops_speltoides|GWHGBFXR013459.1
OG0003630	Triticum_urartu|LOC125547477	Aegilops_speltoides|GWHGBFXR000824.1
OG0003631	Triticum_urartu|LOC125506575	Aegilops_speltoides|GWHGBFXR000815.1
OG0003631	Triticum_urartu|LOC125506100, Triticum_urartu|LOC125506104	Aegilops_speltoides|GWHGBFXR024339.1
OG0003633	Triticum_urartu|LOC125517111	Aegilops_speltoides|GWHGBFXR002436.1
OG0003634	Triticum_urartu|LOC125528206, Triticum_urartu|LOC125528295, Triticum_urartu|LOC125528187, Triticum_urartu|LOC125528317	Aegilops_speltoides|GWHGBFXR003779.1
OG0003636	Triticum_urartu|LOC125555453	Aegilops_speltoides|GWHGBFXR015721.1
OG0003636	Triticum_urartu|LOC125510431, Triticum_urartu|LOC125510436	Aegilops_speltoides|GWHGBFXR000376.1
OG0003637	Triticum_urartu|LOC125552657	Aegilops_speltoides|GWHGBFXR018889.1
OG0003638	Triticum_urartu|LOC125517958	Aegilops_speltoides|GWHGBFXR002525.1
OG0003640	Triticum_urartu|LOC125532666	Aegilops_speltoides|GWHGBFXR000510.1, Aegilops_speltoides|GWHGBFXR000511.1
OG0003642	Triticum_urartu|LOC125507474	Aegilops_speltoides|GWHGBFXR024532.1
OG0003642	Triticum_urartu|LOC125532807	Aegilops_speltoides|GWHGBFXR001400.1
OG0003643	Triticum_urartu|LOC125522326, Triticum_urartu|LOC125536533, Triticum_urartu|LOC125536627	Aegilops_speltoides|GWHGBFXR003022.1
OG0003644	Triticum_urartu|LOC125550243	Aegilops_speltoides|GWHGBFXR000958.1
OG0003645	Triticum_urartu|LOC125531633	Aegilops_speltoides|GWHGBFXR004238.1
OG0003646	Triticum_urartu|LOC125516567	Aegilops_speltoides|GWHGBFXR002405.1
OG0003646	Triticum_urartu|LOC125539164, Triticum_urartu|LOC125511234	Aegilops_speltoides|GWHGBFXR024949.1
OG0003647	Triticum_urartu|LOC125543652	Aegilops_speltoides|GWHGBFXR012375.1
OG0003648	Triticum_urartu|LOC125555760	Aegilops_speltoides|GWHGBFXR020962.1
OG0003649	Triticum_urartu|LOC125553023	Aegilops_speltoides|GWHGBFXR001163.1
OG0003649	Triticum_urartu|LOC125545897	Aegilops_speltoides|GWHGBFXR015073.1
OG0003650	Triticum_urartu|LOC125540372	Aegilops_speltoides|GWHGBFXR010258.1
OG0003652	Triticum_urartu|LOC125539074	Aegilops_speltoides|GWHGBFXR008149.1
OG0003655	Triticum_urartu|LOC125534884	Aegilops_speltoides|GWHGBFXR005184.1, Aegilops_speltoides|GWHGBFXR005185.1
OG0003655	Triticum_urartu|LOC125540890	Aegilops_speltoides|GWHGBFXR005183.1
OG0003656	Triticum_urartu|LOC125538975	Aegilops_speltoides|GWHGBFXR008071.1, Aegilops_speltoides|GWHGBFXR029651.1
OG0003657	Triticum_urartu|LOC125541674	Aegilops_speltoides|GWHGBFXR007258.1
OG0003658	Triticum_urartu|LOC125540260	Aegilops_speltoides|GWHGBFXR010008.1
OG0003660	Triticum_urartu|LOC125535196	Aegilops_speltoides|GWHGBFXR004763.1
OG0003662	Triticum_urartu|LOC125540944	Aegilops_speltoides|GWHGBFXR005358.1
OG0003662	Triticum_urartu|LOC125553899	Aegilops_speltoides|GWHGBFXR018046.1
OG0003664	Triticum_urartu|LOC125540840	Aegilops_speltoides|GWHGBFXR005101.1
OG0003664	Triticum_urartu|LOC125529396	Aegilops_speltoides|GWHGBFXR014318.1
OG0003665	Triticum_urartu|LOC125536801	Aegilops_speltoides|GWHGBFXR006635.1
OG0003666	Triticum_urartu|LOC125535679	Aegilops_speltoides|GWHGBFXR005510.1
OG0003670	Triticum_urartu|LOC125539654	Aegilops_speltoides|GWHGBFXR008972.1
OG0003671	Triticum_urartu|LOC125534101	Aegilops_speltoides|GWHGBFXR009117.1, Aegilops_speltoides|GWHGBFXR029779.1
OG0003673	Triticum_urartu|LOC125556624	Aegilops_speltoides|GWHGBFXR010327.1
OG0003676	Triticum_urartu|LOC125536047, Triticum_urartu|LOC125526783, Triticum_urartu|LOC125541161	Aegilops_speltoides|GWHGBFXR005952.1, Aegilops_speltoides|GWHGBFXR005948.1
OG0003678	Triticum_urartu|LOC125541196	Aegilops_speltoides|GWHGBFXR006045.1
OG0003678	Triticum_urartu|LOC125536131, Triticum_urartu|LOC125536236	Aegilops_speltoides|GWHGBFXR006043.1
OG0003679	Triticum_urartu|LOC125539900	Aegilops_speltoides|GWHGBFXR009536.1, Aegilops_speltoides|GWHGBFXR009535.1
OG0003679	Triticum_urartu|LOC125534216	Aegilops_speltoides|GWHGBFXR009538.1
OG0003681	Triticum_urartu|LOC125539787	Aegilops_speltoides|GWHGBFXR009210.1
OG0003682	Triticum_urartu|LOC125532796	Aegilops_speltoides|GWHGBFXR032389.1, Aegilops_speltoides|GWHGBFXR005474.1
OG0003682	Triticum_urartu|LOC125535314	Aegilops_speltoides|GWHGBFXR010560.1, Aegilops_speltoides|GWHGBFXR020368.1
OG0003682	Triticum_urartu|LOC125537768	Aegilops_speltoides|GWHGBFXR015038.1
OG0003684	Triticum_urartu|LOC125539405	Aegilops_speltoides|GWHGBFXR008544.1
OG0003684	Triticum_urartu|LOC125539406	Aegilops_speltoides|GWHGBFXR008543.1
OG0003685	Triticum_urartu|LOC125530405	Aegilops_speltoides|GWHGBFXR004447.1
OG0003685	Triticum_urartu|LOC125528506	Aegilops_speltoides|GWHGBFXR010528.1
OG0003686	Triticum_urartu|LOC125537179	Aegilops_speltoides|GWHGBFXR007089.1
OG0003686	Triticum_urartu|LOC125529115	Aegilops_speltoides|GWHGBFXR014232.1
OG0003687	Triticum_urartu|LOC125536100	Aegilops_speltoides|GWHGBFXR005990.1
OG0003688	Triticum_urartu|LOC125539775	Aegilops_speltoides|GWHGBFXR009184.1
OG0003689	Triticum_urartu|LOC125538198	Aegilops_speltoides|GWHGBFXR007400.1
OG0003689	Triticum_urartu|LOC125521874	Aegilops_speltoides|GWHGBFXR030810.1
OG0003690	Triticum_urartu|LOC125535515, Triticum_urartu|LOC125540920, Triticum_urartu|LOC125540921	Aegilops_speltoides|GWHGBFXR005301.1
OG0003691	Triticum_urartu|LOC125526570	Aegilops_speltoides|GWHGBFXR004818.1
OG0003692	Triticum_urartu|LOC125534050	Aegilops_speltoides|GWHGBFXR008988.1
OG0003693	Triticum_urartu|LOC125541573	Aegilops_speltoides|GWHGBFXR007022.1
OG0003695	Triticum_urartu|LOC125547854	Aegilops_speltoides|GWHGBFXR006001.1
OG0003697	Triticum_urartu|LOC125541195	Aegilops_speltoides|GWHGBFXR006035.1
OG0003698	Triticum_urartu|LOC125538131, Triticum_urartu|LOC125538133, Triticum_urartu|LOC125538183	Aegilops_speltoides|GWHGBFXR009711.1, Aegilops_speltoides|GWHGBFXR009713.1
OG0003699	Triticum_urartu|LOC125540477	Aegilops_speltoides|GWHGBFXR010408.1
OG0003701	Triticum_urartu|LOC125532378	Aegilops_speltoides|GWHGBFXR009885.1
OG0003702	Triticum_urartu|LOC125529464, Triticum_urartu|LOC125528618, Triticum_urartu|LOC125539747	Aegilops_speltoides|GWHGBFXR009105.1
OG0003703	Triticum_urartu|LOC125509061	Aegilops_speltoides|GWHGBFXR006812.1, Aegilops_speltoides|GWHGBFXR011492.1, Aegilops_speltoides|GWHGBFXR012540.1
OG0003705	Triticum_urartu|LOC125535737	Aegilops_speltoides|GWHGBFXR005582.1
OG0003707	Triticum_urartu|LOC125538896	Aegilops_speltoides|GWHGBFXR008011.1
OG0003707	Triticum_urartu|LOC125513616	Aegilops_speltoides|GWHGBFXR028126.1
OG0003708	Triticum_urartu|LOC125535542	Aegilops_speltoides|GWHGBFXR005515.1
OG0003711	Triticum_urartu|LOC125509434	Aegilops_speltoides|GWHGBFXR022271.1
OG0003712	Triticum_urartu|LOC125506972	Aegilops_speltoides|GWHGBFXR020137.1
OG0003714	Triticum_urartu|LOC125540089	Aegilops_speltoides|GWHGBFXR005298.1
OG0003714	Triticum_urartu|LOC125531502	Aegilops_speltoides|GWHGBFXR015419.1
OG0003715	Triticum_urartu|LOC125512817, Triticum_urartu|LOC125524931	Aegilops_speltoides|GWHGBFXR030564.1
OG0003715	Triticum_urartu|LOC125534582	Aegilops_speltoides|GWHGBFXR010199.1
OG0003716	Triticum_urartu|LOC125538607	Aegilops_speltoides|GWHGBFXR007694.1
OG0003716	Triticum_urartu|LOC125542436	Aegilops_speltoides|GWHGBFXR010840.1
OG0003717	Triticum_urartu|LOC125515055	Aegilops_speltoides|GWHGBFXR029395.1
OG0003719	Triticum_urartu|LOC125535020	Aegilops_speltoides|GWHGBFXR004620.1
OG0003720	Triticum_urartu|LOC125548405	Aegilops_speltoides|GWHGBFXR012756.1
OG0003720	Triticum_urartu|LOC125539793	Aegilops_speltoides|GWHGBFXR009226.1
OG0003721	Triticum_urartu|LOC125534347, Triticum_urartu|LOC125533783, Triticum_urartu|LOC125534346	Aegilops_speltoides|GWHGBFXR009739.1
OG0003723	Triticum_urartu|LOC125539702	Aegilops_speltoides|GWHGBFXR009036.1
OG0003723	Triticum_urartu|LOC125518174	Aegilops_speltoides|GWHGBFXR030569.1
OG0003724	Triticum_urartu|LOC125543371	Aegilops_speltoides|GWHGBFXR012037.1
OG0003724	Triticum_urartu|LOC125543301	Aegilops_speltoides|GWHGBFXR012034.1
OG0003726	Triticum_urartu|LOC125542670	Aegilops_speltoides|GWHGBFXR011148.1
OG0003727	Triticum_urartu|LOC125548751	Aegilops_speltoides|GWHGBFXR013896.1
OG0003728	Triticum_urartu|LOC125544955, Triticum_urartu|LOC125544954	Aegilops_speltoides|GWHGBFXR013657.1
OG0003729	Triticum_urartu|LOC125543257	Aegilops_speltoides|GWHGBFXR011996.1
OG0003731	Triticum_urartu|LOC125542485	Aegilops_speltoides|GWHGBFXR010953.1
OG0003733	Triticum_urartu|LOC125542386, Triticum_urartu|LOC125542385, Triticum_urartu|LOC125546473, Triticum_urartu|LOC125529930	Aegilops_speltoides|GWHGBFXR010584.1
OG0003734	Triticum_urartu|LOC125546310	Aegilops_speltoides|GWHGBFXR016087.1
OG0003735	Triticum_urartu|LOC125546317	Aegilops_speltoides|GWHGBFXR016105.1
OG0003737	Triticum_urartu|LOC125542580, Triticum_urartu|LOC125543358	Aegilops_speltoides|GWHGBFXR012095.1
OG0003738	Triticum_urartu|LOC125548607, Triticum_urartu|LOC125548611	Aegilops_speltoides|GWHGBFXR013325.1
OG0003740	Triticum_urartu|LOC125543421	Aegilops_speltoides|GWHGBFXR012160.1
OG0003742	Triticum_urartu|LOC125542560	Aegilops_speltoides|GWHGBFXR011018.1
OG0003743	Triticum_urartu|LOC125547223	Aegilops_speltoides|GWHGBFXR015491.1
OG0003745	Triticum_urartu|LOC125526538	Aegilops_speltoides|GWHGBFXR015675.1
OG0003747	Triticum_urartu|LOC125546174, Triticum_urartu|LOC125546178	Aegilops_speltoides|GWHGBFXR015860.1
OG0003749	Triticum_urartu|LOC125547517	Aegilops_speltoides|GWHGBFXR010695.1
OG0003750	Triticum_urartu|LOC125549210, Triticum_urartu|LOC125549213	Aegilops_speltoides|GWHGBFXR015331.1
OG0003751	Triticum_urartu|LOC125542502	Aegilops_speltoides|GWHGBFXR010977.1
OG0003752	Triticum_urartu|LOC125556185, Triticum_urartu|LOC125547897	Aegilops_speltoides|GWHGBFXR011141.1
OG0003753	Triticum_urartu|LOC125547255	Aegilops_speltoides|GWHGBFXR015665.1
OG0003754	Triticum_urartu|LOC125547491, Triticum_urartu|LOC125547490	Aegilops_speltoides|GWHGBFXR010676.1
OG0003755	Triticum_urartu|LOC125508570, Triticum_urartu|LOC125510973	Aegilops_speltoides|GWHGBFXR024469.1
OG0003756	Triticum_urartu|LOC125529288	Aegilops_speltoides|GWHGBFXR014991.1
OG0003757	Triticum_urartu|LOC125542673	Aegilops_speltoides|GWHGBFXR011142.1
OG0003757	Triticum_urartu|LOC125556335	Aegilops_speltoides|GWHGBFXR022800.1
OG0003759	Triticum_urartu|LOC125522297	Aegilops_speltoides|GWHGBFXR030673.1
OG0003759	Triticum_urartu|LOC125542235	Aegilops_speltoides|GWHGBFXR010592.1
OG0003760	Triticum_urartu|LOC125548620	Aegilops_speltoides|GWHGBFXR013273.1
OG0003760	Triticum_urartu|LOC125544775	Aegilops_speltoides|GWHGBFXR013274.1
OG0003761	Triticum_urartu|LOC125523633	Aegilops_speltoides|GWHGBFXR015848.1
OG0003761	Triticum_urartu|LOC125520861, Triticum_urartu|LOC125520826	Aegilops_speltoides|GWHGBFXR030451.1
OG0003762	Triticum_urartu|LOC125526912	Aegilops_speltoides|GWHGBFXR010614.1
OG0003762	Triticum_urartu|LOC125515373	Aegilops_speltoides|GWHGBFXR029804.1
OG0003763	Triticum_urartu|LOC125506331	Aegilops_speltoides|GWHGBFXR019427.1
OG0003763	Triticum_urartu|LOC125547769	Aegilops_speltoides|GWHGBFXR010958.1
OG0003765	Triticum_urartu|LOC125542644, Triticum_urartu|LOC125542645	Aegilops_speltoides|GWHGBFXR011193.1
OG0003766	Triticum_urartu|LOC125546599, Triticum_urartu|LOC125529030	Aegilops_speltoides|GWHGBFXR011207.1
OG0003767	Triticum_urartu|LOC125548690	Aegilops_speltoides|GWHGBFXR017815.1
OG0003767	Triticum_urartu|LOC125551516	Aegilops_speltoides|GWHGBFXR013650.1
OG0003769	Triticum_urartu|LOC125514258	Aegilops_speltoides|GWHGBFXR023501.1
