Orthogroup	Triticum_urartu	Aegilops_tauschii
OG0001922	Triticum_urartu|LOC125556342	Aegilops_tauschii|LOC109782800
OG0001923	Triticum_urartu|LOC125510622	Aegilops_tauschii|LOC109734263
OG0001923	Triticum_urartu|LOC125510626	Aegilops_tauschii|LOC109734259
OG0001925	Triticum_urartu|LOC125509510	Aegilops_tauschii|LOC109759055
OG0001925	Triticum_urartu|LOC125556140	Aegilops_tauschii|LOC109754118
OG0001926	Triticum_urartu|LOC125508041	Aegilops_tauschii|LOC109768202
OG0001926	Triticum_urartu|LOC125537212, Triticum_urartu|LOC125555716	Aegilops_tauschii|LOC109767953
OG0001927	Triticum_urartu|LOC125509506	Aegilops_tauschii|LOC109773865
OG0001927	Triticum_urartu|LOC125515124, Triticum_urartu|LOC125515121	Aegilops_tauschii|LOC120961815
OG0001928	Triticum_urartu|LOC125530273	Aegilops_tauschii|LOC109784558
OG0001929	Triticum_urartu|LOC125507860	Aegilops_tauschii|LOC109741505
OG0001930	Triticum_urartu|LOC125509643	Aegilops_tauschii|LOC109733232
OG0001932	Triticum_urartu|LOC125507047	Aegilops_tauschii|LOC109744342
OG0001932	Triticum_urartu|LOC125510800	Aegilops_tauschii|LOC109753020
OG0001933	Triticum_urartu|LOC125510972, Triticum_urartu|LOC125510769	Aegilops_tauschii|LOC109739372
OG0001934	Triticum_urartu|LOC125510311	Aegilops_tauschii|LOC109759114
OG0001934	Triticum_urartu|LOC125510310	Aegilops_tauschii|LOC109759111
OG0001935	Triticum_urartu|LOC125509739	Aegilops_tauschii|LOC109757583
OG0001936	Triticum_urartu|LOC125525746	Aegilops_tauschii|LOC109744313
OG0001936	Triticum_urartu|LOC125509217	Aegilops_tauschii|LOC109763000
OG0001937	Triticum_urartu|LOC125553620, Triticum_urartu|LOC125505993	Aegilops_tauschii|LOC109743483
OG0001938	Triticum_urartu|LOC125507793	Aegilops_tauschii|LOC109776701
OG0001938	Triticum_urartu|LOC125530045	Aegilops_tauschii|LOC109777854
OG0001939	Triticum_urartu|LOC125536596	Aegilops_tauschii|LOC109731597
OG0001939	Triticum_urartu|LOC125511054	Aegilops_tauschii|LOC109741448
OG0001941	Triticum_urartu|LOC125531310	Aegilops_tauschii|LOC109782336
OG0001942	Triticum_urartu|LOC125555498, Triticum_urartu|LOC125506684	Aegilops_tauschii|LOC109774397
OG0001943	Triticum_urartu|LOC125522148, Triticum_urartu|LOC125528363	Aegilops_tauschii|LOC109773375
OG0001944	Triticum_urartu|LOC125515649	Aegilops_tauschii|LOC109736781
OG0001945	Triticum_urartu|LOC125509118	Aegilops_tauschii|LOC109735935
OG0001946	Triticum_urartu|LOC125507601	Aegilops_tauschii|LOC109735098
OG0001948	Triticum_urartu|LOC125519855	Aegilops_tauschii|LOC109733590
OG0001950	Triticum_urartu|LOC125517235	Aegilops_tauschii|LOC109770611
OG0001951	Triticum_urartu|LOC125520528	Aegilops_tauschii|LOC109745060
OG0001952	Triticum_urartu|LOC125512109	Aegilops_tauschii|LOC109734692
OG0001952	Triticum_urartu|LOC125525773	Aegilops_tauschii|LOC109745053
OG0001953	Triticum_urartu|LOC125512952	Aegilops_tauschii|LOC109758580
OG0001955	Triticum_urartu|LOC125514471	Aegilops_tauschii|LOC109740989
OG0001956	Triticum_urartu|LOC125512432, Triticum_urartu|LOC125512437	Aegilops_tauschii|LOC109773218
OG0001956	Triticum_urartu|LOC125517514, Triticum_urartu|LOC125517513, Triticum_urartu|LOC125517516	Aegilops_tauschii|LOC109773214
OG0001957	Triticum_urartu|LOC125516889	Aegilops_tauschii|LOC109744320
OG0001958	Triticum_urartu|LOC125522929	Aegilops_tauschii|LOC109742440
OG0001959	Triticum_urartu|LOC125523678	Aegilops_tauschii|LOC109787086
OG0001960	Triticum_urartu|LOC125521470	Aegilops_tauschii|LOC109764793
OG0001960	Triticum_urartu|LOC125514407	Aegilops_tauschii|LOC109743144
OG0001961	Triticum_urartu|LOC125514336	Aegilops_tauschii|LOC109779551
OG0001962	Triticum_urartu|LOC125531609	Aegilops_tauschii|LOC109776157
OG0001963	Triticum_urartu|LOC125522687	Aegilops_tauschii|LOC109772481
OG0001964	Triticum_urartu|LOC125516041	Aegilops_tauschii|LOC109735493
OG0001965	Triticum_urartu|LOC125516805	Aegilops_tauschii|LOC109781671
OG0001965	Triticum_urartu|LOC125518060	Aegilops_tauschii|LOC109782794
OG0001966	Triticum_urartu|LOC125517561	Aegilops_tauschii|LOC109764267
OG0001967	Triticum_urartu|LOC125512540	Aegilops_tauschii|LOC109784421
OG0001968	Triticum_urartu|LOC125527632, Triticum_urartu|LOC125512329	Aegilops_tauschii|LOC109751995
OG0001969	Triticum_urartu|LOC125516592	Aegilops_tauschii|LOC109741261
OG0001971	Triticum_urartu|LOC125512430	Aegilops_tauschii|LOC109775277
OG0001972	Triticum_urartu|LOC125524637	Aegilops_tauschii|LOC109748973
OG0001972	Triticum_urartu|LOC125528120	Aegilops_tauschii|LOC109771958
OG0001973	Triticum_urartu|LOC125517556	Aegilops_tauschii|LOC109754862
OG0001974	Triticum_urartu|LOC125513874	Aegilops_tauschii|LOC109740416
OG0001975	Triticum_urartu|LOC125526770	Aegilops_tauschii|LOC109773102
OG0001976	Triticum_urartu|LOC125514601	Aegilops_tauschii|LOC109761205
OG0001976	Triticum_urartu|LOC125523163	Aegilops_tauschii|LOC109784068
OG0001978	Triticum_urartu|LOC125524979	Aegilops_tauschii|LOC120968413
OG0001979	Triticum_urartu|LOC125524121	Aegilops_tauschii|LOC109759648
OG0001980	Triticum_urartu|LOC125523415	Aegilops_tauschii|LOC109734942, Aegilops_tauschii|LOC109735485, Aegilops_tauschii|LOC109735462, Aegilops_tauschii|LOC109735460
OG0001982	Triticum_urartu|LOC125546663	Aegilops_tauschii|LOC120976463
OG0001983	Triticum_urartu|LOC125524434	Aegilops_tauschii|LOC109736307
OG0001983	Triticum_urartu|LOC125520284	Aegilops_tauschii|LOC109736301
OG0001984	Triticum_urartu|LOC125521774	Aegilops_tauschii|LOC109760610
OG0001985	Triticum_urartu|LOC125526053	Aegilops_tauschii|LOC109779670
OG0001985	Triticum_urartu|LOC125519098	Aegilops_tauschii|LOC109779671
OG0001986	Triticum_urartu|LOC125525546, Triticum_urartu|LOC125519005	Aegilops_tauschii|LOC109767035
OG0001986	Triticum_urartu|LOC125514557	Aegilops_tauschii|LOC109755584
OG0001987	Triticum_urartu|LOC125521509	Aegilops_tauschii|LOC109733925
OG0001987	Triticum_urartu|LOC125523656	Aegilops_tauschii|LOC109744742
OG0001988	Triticum_urartu|LOC125506741, Triticum_urartu|LOC125519525	Aegilops_tauschii|LOC109765307
OG0001989	Triticum_urartu|LOC125520606	Aegilops_tauschii|LOC109755779
OG0001989	Triticum_urartu|LOC125523148	Aegilops_tauschii|LOC109765543
OG0001990	Triticum_urartu|LOC125523879	Aegilops_tauschii|LOC109746797
OG0001990	Triticum_urartu|LOC125522502	Aegilops_tauschii|LOC109785680
OG0001991	Triticum_urartu|LOC125522718	Aegilops_tauschii|LOC109786646
OG0001992	Triticum_urartu|LOC125517961	Aegilops_tauschii|LOC109747820
OG0001994	Triticum_urartu|LOC125518495	Aegilops_tauschii|LOC109744652
OG0001994	Triticum_urartu|LOC125524370	Aegilops_tauschii|LOC109744667
OG0001995	Triticum_urartu|LOC125516196	Aegilops_tauschii|LOC109738068
OG0001996	Triticum_urartu|LOC125532397	Aegilops_tauschii|LOC120970486
OG0002001	Triticum_urartu|LOC125542465	Aegilops_tauschii|LOC120976998
OG0002001	Triticum_urartu|LOC125536742, Triticum_urartu|LOC125532832, Triticum_urartu|LOC125535505, Triticum_urartu|LOC125538851, Triticum_urartu|LOC125547726, Triticum_urartu|LOC125516441, Triticum_urartu|LOC125516442	Aegilops_tauschii|LOC120968312, Aegilops_tauschii|LOC120976234
OG0002002	Triticum_urartu|LOC125535715, Triticum_urartu|LOC125541004, Triticum_urartu|LOC125541059	Aegilops_tauschii|LOC109744756
OG0002003	Triticum_urartu|LOC125535962	Aegilops_tauschii|LOC120974980
OG0002003	Triticum_urartu|LOC125535969	Aegilops_tauschii|LOC120974980
OG0002003	Triticum_urartu|LOC125526769, Triticum_urartu|LOC125528013	Aegilops_tauschii|LOC109783126
OG0002004	Triticum_urartu|LOC125541634, Triticum_urartu|LOC125526830	Aegilops_tauschii|LOC109740178, Aegilops_tauschii|LOC120968775, Aegilops_tauschii|LOC120963298, Aegilops_tauschii|LOC109734240, Aegilops_tauschii|LOC109767152, Aegilops_tauschii|LOC120973973, Aegilops_tauschii|LOC109741851, Aegilops_tauschii|LOC109740939, Aegilops_tauschii|LOC109766848, Aegilops_tauschii|LOC120966232
OG0002005	Triticum_urartu|LOC125534535	Aegilops_tauschii|LOC109784308
OG0002005	Triticum_urartu|LOC125540343	Aegilops_tauschii|LOC109760182
OG0002006	Triticum_urartu|LOC125542249	Aegilops_tauschii|LOC109740160
OG0002006	Triticum_urartu|LOC125521029	Aegilops_tauschii|LOC109740160
OG0002008	Triticum_urartu|LOC125532427, Triticum_urartu|LOC125529594, Triticum_urartu|LOC125536607, Triticum_urartu|LOC125508090, Triticum_urartu|LOC125529433	Aegilops_tauschii|LOC120968488, Aegilops_tauschii|LOC109780177, Aegilops_tauschii|LOC109735193, Aegilops_tauschii|LOC109770321, Aegilops_tauschii|LOC109772471, Aegilops_tauschii|LOC120966470, Aegilops_tauschii|LOC109741143, Aegilops_tauschii|LOC120966689, Aegilops_tauschii|LOC120961985
OG0002010	Triticum_urartu|LOC125554420	Aegilops_tauschii|LOC109764624
OG0002011	Triticum_urartu|LOC125514810	Aegilops_tauschii|LOC109784753
OG0002013	Triticum_urartu|LOC125544156	Aegilops_tauschii|LOC109756392
OG0002013	Triticum_urartu|LOC125531380	Aegilops_tauschii|LOC109773612
OG0002015	Triticum_urartu|LOC125543013	Aegilops_tauschii|LOC109739234
OG0002016	Triticum_urartu|LOC125530585	Aegilops_tauschii|LOC109739820
OG0002016	Triticum_urartu|LOC125524301	Aegilops_tauschii|LOC109762704
OG0002017	Triticum_urartu|LOC125533223	Aegilops_tauschii|LOC109782870
OG0002018	Triticum_urartu|LOC125545423	Aegilops_tauschii|LOC109744866
OG0002019	Triticum_urartu|LOC125525536	Aegilops_tauschii|LOC109782947
OG0002019	Triticum_urartu|LOC125544655	Aegilops_tauschii|LOC109762542
OG0002021	Triticum_urartu|LOC125552647	Aegilops_tauschii|LOC109754521
OG0002022	Triticum_urartu|LOC125549626	Aegilops_tauschii|LOC109772806
OG0002023	Triticum_urartu|LOC125551656	Aegilops_tauschii|LOC109771156
OG0002023	Triticum_urartu|LOC125552015	Aegilops_tauschii|LOC109737059
OG0002024	Triticum_urartu|LOC125515251	Aegilops_tauschii|LOC120969488
OG0002024	Triticum_urartu|LOC125551147	Aegilops_tauschii|LOC120969518
OG0002025	Triticum_urartu|LOC125535760	Aegilops_tauschii|LOC109778254
OG0002027	Triticum_urartu|LOC125555732	Aegilops_tauschii|LOC109784407
OG0002028	Triticum_urartu|LOC125551771, Triticum_urartu|LOC125551814	Aegilops_tauschii|LOC109732771
OG0002030	Triticum_urartu|LOC125528390	Aegilops_tauschii|LOC109763896
OG0002031	Triticum_urartu|LOC125550278	Aegilops_tauschii|LOC109732025
OG0002031	Triticum_urartu|LOC125550285	Aegilops_tauschii|LOC109732026
OG0002032	Triticum_urartu|LOC125545304	Aegilops_tauschii|LOC109761510
OG0002033	Triticum_urartu|LOC125526626	Aegilops_tauschii|LOC109765974
OG0002033	Triticum_urartu|LOC125526625	Aegilops_tauschii|LOC120961819
OG0002034	Triticum_urartu|LOC125544471	Aegilops_tauschii|LOC109755061
OG0002036	Triticum_urartu|LOC125548148	Aegilops_tauschii|LOC109740060
OG0002037	Triticum_urartu|LOC125517247	Aegilops_tauschii|LOC109778325
OG0002038	Triticum_urartu|LOC125509013	Aegilops_tauschii|LOC109740948
OG0002038	Triticum_urartu|LOC125529904, Triticum_urartu|LOC125539075	Aegilops_tauschii|LOC109749265
OG0002039	Triticum_urartu|LOC125528394	Aegilops_tauschii|LOC109777920
OG0002041	Triticum_urartu|LOC125552473, Triticum_urartu|LOC125527650	Aegilops_tauschii|LOC109763378
OG0002041	Triticum_urartu|LOC125510630	Aegilops_tauschii|LOC109770303
OG0002042	Triticum_urartu|LOC125535120	Aegilops_tauschii|LOC109744917
OG0002042	Triticum_urartu|LOC125537544	Aegilops_tauschii|LOC109734659
OG0002043	Triticum_urartu|LOC125543170	Aegilops_tauschii|LOC109769465
OG0002043	Triticum_urartu|LOC125543171	Aegilops_tauschii|LOC109769465
OG0002043	Triticum_urartu|LOC125551191	Aegilops_tauschii|LOC109752788
OG0002045	Triticum_urartu|LOC125544452	Aegilops_tauschii|LOC109785308
OG0002046	Triticum_urartu|LOC125544762	Aegilops_tauschii|LOC109751507
OG0002046	Triticum_urartu|LOC125524866	Aegilops_tauschii|LOC109747248
OG0002048	Triticum_urartu|LOC125514029, Triticum_urartu|LOC125514412	Aegilops_tauschii|LOC109760650
OG0002048	Triticum_urartu|LOC125546028	Aegilops_tauschii|LOC109759630
OG0002049	Triticum_urartu|LOC125508266	Aegilops_tauschii|LOC109763494
OG0002049	Triticum_urartu|LOC125511520, Triticum_urartu|LOC125511538	Aegilops_tauschii|LOC109744505
OG0002050	Triticum_urartu|LOC125507610	Aegilops_tauschii|LOC109762641
OG0002050	Triticum_urartu|LOC125525361	Aegilops_tauschii|LOC109777276
OG0002051	Triticum_urartu|LOC125515258	Aegilops_tauschii|LOC109757883
OG0002051	Triticum_urartu|LOC125545924	Aegilops_tauschii|LOC109777259
OG0002052	Triticum_urartu|LOC125544786	Aegilops_tauschii|LOC120966754, Aegilops_tauschii|LOC109760176, Aegilops_tauschii|LOC109745397, Aegilops_tauschii|LOC120966773, Aegilops_tauschii|LOC109766724
OG0002053	Triticum_urartu|LOC125545103	Aegilops_tauschii|LOC109765986
OG0002054	Triticum_urartu|LOC125552422	Aegilops_tauschii|LOC109751246
OG0002054	Triticum_urartu|LOC125525538	Aegilops_tauschii|LOC109747944
OG0002055	Triticum_urartu|LOC125513299	Aegilops_tauschii|LOC109781464
OG0002056	Triticum_urartu|LOC125520286	Aegilops_tauschii|LOC109770723
OG0002057	Triticum_urartu|LOC125514749	Aegilops_tauschii|LOC109733848
OG0002059	Triticum_urartu|LOC125545381	Aegilops_tauschii|LOC109734803
OG0002060	Triticum_urartu|LOC125520366	Aegilops_tauschii|LOC109756923
OG0002061	Triticum_urartu|LOC125524926	Aegilops_tauschii|LOC109772090, Aegilops_tauschii|LOC109772091
OG0002062	Triticum_urartu|LOC125544418	Aegilops_tauschii|LOC109776459
OG0002062	Triticum_urartu|LOC125527038	Aegilops_tauschii|LOC109762812
OG0002064	Triticum_urartu|LOC125516874	Aegilops_tauschii|LOC109751110
OG0002064	Triticum_urartu|LOC125545207	Aegilops_tauschii|LOC109780243
OG0002065	Triticum_urartu|LOC125529523, Triticum_urartu|LOC125548174	Aegilops_tauschii|LOC109741649
OG0002066	Triticum_urartu|LOC125545412, Triticum_urartu|LOC125545417	Aegilops_tauschii|LOC109758875
OG0002066	Triticum_urartu|LOC125519541	Aegilops_tauschii|LOC109748431
OG0002068	Triticum_urartu|LOC125546641	Aegilops_tauschii|LOC109736597
OG0002070	Triticum_urartu|LOC125538783	Aegilops_tauschii|LOC109763916
OG0002071	Triticum_urartu|LOC125531398	Aegilops_tauschii|LOC109762112
OG0002071	Triticum_urartu|LOC125540406	Aegilops_tauschii|LOC109744117
OG0002072	Triticum_urartu|LOC125525232	Aegilops_tauschii|LOC109741066
OG0002074	Triticum_urartu|LOC125529224	Aegilops_tauschii|LOC109779366
OG0002075	Triticum_urartu|LOC125528629	Aegilops_tauschii|LOC109751071
OG0002076	Triticum_urartu|LOC125545614, Triticum_urartu|LOC125545615	Aegilops_tauschii|LOC109747364
OG0002077	Triticum_urartu|LOC125548707	Aegilops_tauschii|LOC109783862
OG0002078	Triticum_urartu|LOC125512588	Aegilops_tauschii|LOC109766957
OG0002078	Triticum_urartu|LOC125512605	Aegilops_tauschii|LOC109766957
OG0002079	Triticum_urartu|LOC125552396	Aegilops_tauschii|LOC109732944
OG0002080	Triticum_urartu|LOC125536872	Aegilops_tauschii|LOC120972764
OG0002080	Triticum_urartu|LOC125547765	Aegilops_tauschii|LOC120968366
OG0002081	Triticum_urartu|LOC125551795	Aegilops_tauschii|LOC109755163
OG0002081	Triticum_urartu|LOC125542950	Aegilops_tauschii|LOC109756974
OG0002082	Triticum_urartu|LOC125539840, Triticum_urartu|LOC125539843	Aegilops_tauschii|LOC109736127
OG0002083	Triticum_urartu|LOC125530923	Aegilops_tauschii|LOC109784131
OG0002084	Triticum_urartu|LOC125535839	Aegilops_tauschii|LOC109743154
OG0002084	Triticum_urartu|LOC125533062	Aegilops_tauschii|LOC109778385
OG0002085	Triticum_urartu|LOC125551183	Aegilops_tauschii|LOC109752777
OG0002085	Triticum_urartu|LOC125543168	Aegilops_tauschii|LOC109775789
OG0002087	Triticum_urartu|LOC125530106	Aegilops_tauschii|LOC109776422
OG0002087	Triticum_urartu|LOC125518782	Aegilops_tauschii|LOC109734860
OG0002089	Triticum_urartu|LOC125548777	Aegilops_tauschii|LOC109783115
OG0002089	Triticum_urartu|LOC125536247	Aegilops_tauschii|LOC109750100
OG0002090	Triticum_urartu|LOC125548440	Aegilops_tauschii|LOC109740136
OG0002091	Triticum_urartu|LOC125531135	Aegilops_tauschii|LOC109768244
OG0002093	Triticum_urartu|LOC125544530, Triticum_urartu|LOC125544531, Triticum_urartu|LOC125532451	Aegilops_tauschii|LOC109764753
OG0002094	Triticum_urartu|LOC125526617	Aegilops_tauschii|LOC109778386
OG0002094	Triticum_urartu|LOC125527090	Aegilops_tauschii|LOC109732738
OG0002095	Triticum_urartu|LOC125535407	Aegilops_tauschii|LOC109768991
OG0002096	Triticum_urartu|LOC125521258	Aegilops_tauschii|LOC109755827
OG0002096	Triticum_urartu|LOC125510579	Aegilops_tauschii|LOC109760207
OG0002097	Triticum_urartu|LOC125530162	Aegilops_tauschii|LOC109759796
OG0002097	Triticum_urartu|LOC125515312	Aegilops_tauschii|LOC109759745
OG0002097	Triticum_urartu|LOC125523878	Aegilops_tauschii|LOC109759745
OG0002098	Triticum_urartu|LOC125514041	Aegilops_tauschii|LOC109780562
OG0002098	Triticum_urartu|LOC125509031	Aegilops_tauschii|LOC109740943
OG0002099	Triticum_urartu|LOC125552099	Aegilops_tauschii|LOC109780255
OG0002099	Triticum_urartu|LOC125544759	Aegilops_tauschii|LOC109775062
OG0002101	Triticum_urartu|LOC125511409	Aegilops_tauschii|LOC109768158
OG0002102	Triticum_urartu|LOC125528674	Aegilops_tauschii|LOC109755919
OG0002103	Triticum_urartu|LOC125552883, Triticum_urartu|LOC125529456	Aegilops_tauschii|LOC109754734
OG0002103	Triticum_urartu|LOC125508408	Aegilops_tauschii|LOC109750833
OG0002106	Triticum_urartu|LOC125550591, Triticum_urartu|LOC125550592, Triticum_urartu|LOC125550595	Aegilops_tauschii|LOC109744323
OG0002106	Triticum_urartu|LOC125535210	Aegilops_tauschii|LOC109778526
OG0002107	Triticum_urartu|LOC125553617	Aegilops_tauschii|LOC109735125
OG0002107	Triticum_urartu|LOC125534159, Triticum_urartu|LOC125534166	Aegilops_tauschii|LOC109775382
OG0002109	Triticum_urartu|LOC125514155	Aegilops_tauschii|LOC109779705
OG0002109	Triticum_urartu|LOC125539684	Aegilops_tauschii|LOC109738406
OG0002112	Triticum_urartu|LOC125510889	Aegilops_tauschii|LOC109769102
OG0002113	Triticum_urartu|LOC125541269	Aegilops_tauschii|LOC109786210
OG0002114	Triticum_urartu|LOC125537400	Aegilops_tauschii|LOC109767226
OG0002114	Triticum_urartu|LOC125537399	Aegilops_tauschii|LOC109767227
OG0002115	Triticum_urartu|LOC125554324	Aegilops_tauschii|LOC109746552
OG0002116	Triticum_urartu|LOC125535125	Aegilops_tauschii|LOC109752453
OG0002116	Triticum_urartu|LOC125535121	Aegilops_tauschii|LOC109752484
OG0002117	Triticum_urartu|LOC125528705	Aegilops_tauschii|LOC109753620, Aegilops_tauschii|LOC120974738
OG0002118	Triticum_urartu|LOC125538404	Aegilops_tauschii|LOC109747300
OG0002119	Triticum_urartu|LOC125534149	Aegilops_tauschii|LOC109750919
OG0002119	Triticum_urartu|LOC125534147	Aegilops_tauschii|LOC109764860
OG0002119	Triticum_urartu|LOC125537931	Aegilops_tauschii|LOC109750915
OG0002121	Triticum_urartu|LOC125538434	Aegilops_tauschii|LOC109743872
OG0002122	Triticum_urartu|LOC125539933	Aegilops_tauschii|LOC109752218
OG0002122	Triticum_urartu|LOC125554422	Aegilops_tauschii|LOC109746372
OG0002123	Triticum_urartu|LOC125529283	Aegilops_tauschii|LOC109764144
OG0002123	Triticum_urartu|LOC125507226, Triticum_urartu|LOC125507116	Aegilops_tauschii|LOC109747536
OG0002125	Triticum_urartu|LOC125552496, Triticum_urartu|LOC125515003	Aegilops_tauschii|LOC109759088
OG0002125	Triticum_urartu|LOC125540852	Aegilops_tauschii|LOC109780092
OG0002126	Triticum_urartu|LOC125539998	Aegilops_tauschii|LOC109747059
OG0002126	Triticum_urartu|LOC125530632	Aegilops_tauschii|LOC109747058
OG0002127	Triticum_urartu|LOC125529679	Aegilops_tauschii|LOC109759274
OG0002128	Triticum_urartu|LOC125525718	Aegilops_tauschii|LOC109769090
OG0002128	Triticum_urartu|LOC125541407	Aegilops_tauschii|LOC109783367
OG0002130	Triticum_urartu|LOC125535318	Aegilops_tauschii|LOC109767623
OG0002131	Triticum_urartu|LOC125540948, Triticum_urartu|LOC125526741	Aegilops_tauschii|LOC109769488
OG0002131	Triticum_urartu|LOC125535569, Triticum_urartu|LOC125526746	Aegilops_tauschii|LOC109769475, Aegilops_tauschii|LOC109769487
OG0002132	Triticum_urartu|LOC125540992	Aegilops_tauschii|LOC109781242
OG0002133	Triticum_urartu|LOC125517604	Aegilops_tauschii|LOC109745476
OG0002133	Triticum_urartu|LOC125538994	Aegilops_tauschii|LOC109749358
OG0002134	Triticum_urartu|LOC125551824	Aegilops_tauschii|LOC109740601
OG0002134	Triticum_urartu|LOC125535108	Aegilops_tauschii|LOC109751456
OG0002135	Triticum_urartu|LOC125550373	Aegilops_tauschii|LOC109744255
OG0002136	Triticum_urartu|LOC125540211	Aegilops_tauschii|LOC109753581
