Orthogroup	Triticum_urartu	Triticum_aestivum
OG0001275	Triticum_urartu|LOC125524691	Triticum_aestivum|TraesCS7D03G0517300
OG0001276	Triticum_urartu|LOC125545092	Triticum_aestivum|TraesCS3A03G0802700, Triticum_aestivum|TraesCS3D03G0740300
OG0001276	Triticum_urartu|LOC125545095, Triticum_urartu|LOC125545097	Triticum_aestivum|TraesCS3D03G0739700, Triticum_aestivum|TraesCS3A03G0802500, Triticum_aestivum|TraesCS3B03G0925200
OG0001276	Triticum_urartu|LOC125545091	Triticum_aestivum|TraesCS3A03G0802900
OG0001277	Triticum_urartu|LOC125545546, Triticum_urartu|LOC125547069	Triticum_aestivum|TraesCS3D03G0873100
OG0001277	Triticum_urartu|LOC125545544	Triticum_aestivum|TraesCS3D03G0874000, Triticum_aestivum|TraesCS3A03G0939900, Triticum_aestivum|TraesCS3D03G0873200
OG0001278	Triticum_urartu|LOC125547467, Triticum_urartu|LOC125547598, Triticum_urartu|LOC125547599, Triticum_urartu|LOC125547673, Triticum_urartu|LOC125547674, Triticum_urartu|LOC125547675	Triticum_aestivum|TraesCS3B03G0041600, Triticum_aestivum|TraesCS3D03G0034300, Triticum_aestivum|TraesCS3A03G0052300
OG0001278	Triticum_urartu|LOC125547469, Triticum_urartu|LOC125547600	Triticum_aestivum|TraesCS3A03G0052600
OG0001279	Triticum_urartu|LOC125548959	Triticum_aestivum|TraesCS3A03G0962700
OG0001279	Triticum_urartu|LOC125548963	Triticum_aestivum|TraesCS3A03G0962900, Triticum_aestivum|TraesCS3A03G0963100
OG0001279	Triticum_urartu|LOC125548965	Triticum_aestivum|TraesCS3D03G0898000
OG0001280	Triticum_urartu|LOC125550466, Triticum_urartu|LOC125550476	Triticum_aestivum|TraesCS4D03G0101000
OG0001280	Triticum_urartu|LOC125551284	Triticum_aestivum|TraesCS4A03G0483000, Triticum_aestivum|TraesCS4D03G0268900
OG0001281	Triticum_urartu|LOC125507883	Triticum_aestivum|TraesCS4D03G0047700, Triticum_aestivum|TraesCS7D03G0448100
OG0001282	Triticum_urartu|LOC125550517	Triticum_aestivum|TraesCS4A03G0663800
OG0001282	Triticum_urartu|LOC125550522	Triticum_aestivum|TraesCS4A03G0663600
OG0001282	Triticum_urartu|LOC125550523	Triticum_aestivum|TraesCS4A03G0663700
OG0001283	Triticum_urartu|LOC125522812	Triticum_aestivum|TraesCS7A03G0095500
OG0001283	Triticum_urartu|LOC125522219	Triticum_aestivum|TraesCS7B03G0199300, Triticum_aestivum|TraesCS7A03G0399000
OG0001284	Triticum_urartu|LOC125528105	Triticum_aestivum|TraesCS4B03G0081800, Triticum_aestivum|TraesCS4D03G0058000, Triticum_aestivum|TraesCS4B03G0081700, Triticum_aestivum|TraesCS4D03G0057900, Triticum_aestivum|TraesCS4A03G0712500
OG0001285	Triticum_urartu|LOC125535018	Triticum_aestivum|TraesCS5A03G0256200
OG0001285	Triticum_urartu|LOC125550158	Triticum_aestivum|TraesCS4B03G0015000
OG0001285	Triticum_urartu|LOC125523355	Triticum_aestivum|TraesCS4B03G0015000
OG0001285	Triticum_urartu|LOC125550158	Triticum_aestivum|TraesCS7D03G1155200
OG0001285	Triticum_urartu|LOC125523355	Triticum_aestivum|TraesCS7D03G1155200
OG0001288	Triticum_urartu|LOC125519582	Triticum_aestivum|TraesCS7A03G1359100
OG0001288	Triticum_urartu|LOC125553220	Triticum_aestivum|TraesCS5B03G1340800
OG0001288	Triticum_urartu|LOC125528853	Triticum_aestivum|TraesCS5A03G0877900
OG0001289	Triticum_urartu|LOC125507167	Triticum_aestivum|TraesCS5D03G0656800
OG0001289	Triticum_urartu|LOC125509915, Triticum_urartu|LOC125527442	Triticum_aestivum|TraesCS5A03G0690200
OG0001290	Triticum_urartu|LOC125526821	Triticum_aestivum|TraesCS5D03G0947100
OG0001290	Triticum_urartu|LOC125526822	Triticum_aestivum|TraesCS5D03G0946600, Triticum_aestivum|TraesCS5B03G1044300, Triticum_aestivum|TraesCS5D03G0946700
OG0001291	Triticum_urartu|LOC125556086	Triticum_aestivum|TraesCS5B03G0540200, Triticum_aestivum|TraesCS5D03G0494200, Triticum_aestivum|TraesCS5A03G0533600
OG0001291	Triticum_urartu|LOC125509336	Triticum_aestivum|TraesCS5B03G0557300, Triticum_aestivum|TraesCS5D03G0510500, Triticum_aestivum|TraesCS5A03G0547300
OG0001292	Triticum_urartu|LOC125506822	Triticum_aestivum|TraesCS5D03G0010900, Triticum_aestivum|TraesCS5B03G0001600, Triticum_aestivum|TraesCS5A03G0008900
OG0001292	Triticum_urartu|LOC125507721	Triticum_aestivum|TraesCS5A03G0096900
OG0001294	Triticum_urartu|LOC125555721	Triticum_aestivum|TraesCS5A03G0196500, Triticum_aestivum|TraesCS5D03G0225000
OG0001294	Triticum_urartu|LOC125555720	Triticum_aestivum|TraesCS5B03G0221000
OG0001294	Triticum_urartu|LOC125555719	Triticum_aestivum|TraesCS5A03G0196200
OG0001295	Triticum_urartu|LOC125510002, Triticum_urartu|LOC125530822	Triticum_aestivum|TraesCS5B03G0758200, Triticum_aestivum|TraesCS5A03G0720100, Triticum_aestivum|TraesCS5D03G0687800
OG0001295	Triticum_urartu|LOC125509999, Triticum_urartu|LOC125530823	Triticum_aestivum|TraesCS5B03G0757800, Triticum_aestivum|TraesCS5D03G0687600, Triticum_aestivum|TraesCS5A03G0720000
OG0001297	Triticum_urartu|LOC125556263	Triticum_aestivum|TraesCS5A03G0660800
OG0001297	Triticum_urartu|LOC125556270	Triticum_aestivum|TraesCS5A03G0660800
OG0001297	Triticum_urartu|LOC125556272	Triticum_aestivum|TraesCS5A03G0660800
OG0001297	Triticum_urartu|LOC125556262, Triticum_urartu|LOC125556268	Triticum_aestivum|TraesCS5A03G0660700
OG0001297	Triticum_urartu|LOC125556261, Triticum_urartu|LOC125556267	Triticum_aestivum|TraesCS5D03G0630500
OG0001298	Triticum_urartu|LOC125508584	Triticum_aestivum|TraesCS5A03G0374700
OG0001298	Triticum_urartu|LOC125526559	Triticum_aestivum|TraesCS5D03G0353000, Triticum_aestivum|TraesCS5B03G0365300
OG0001298	Triticum_urartu|LOC125533914, Triticum_urartu|LOC125534190	Triticum_aestivum|TraesCS2A03G1128800
OG0001299	Triticum_urartu|LOC125556005	Triticum_aestivum|TraesCS5D03G0424700, Triticum_aestivum|TraesCS5B03G0452200, Triticum_aestivum|TraesCS5A03G0459800
OG0001299	Triticum_urartu|LOC125509040	Triticum_aestivum|TraesCS5D03G0424200, Triticum_aestivum|TraesCS5A03G0459600
OG0001300	Triticum_urartu|LOC125555606	Triticum_aestivum|TraesCS5A03G0113000, Triticum_aestivum|TraesCS5D03G0135600, Triticum_aestivum|TraesCS5B03G0125000
OG0001300	Triticum_urartu|LOC125524695	Triticum_aestivum|TraesCS7B03G0783400, Triticum_aestivum|TraesCS7A03G0934400
OG0001301	Triticum_urartu|LOC125507576	Triticum_aestivum|TraesCS5B03G0065700
OG0001302	Triticum_urartu|LOC125555395	Triticum_aestivum|TraesCS5A03G0004500, Triticum_aestivum|TraesCS5D03G0005200
OG0001302	Triticum_urartu|LOC125555396	Triticum_aestivum|TraesCS5A03G0004900
OG0001302	Triticum_urartu|LOC125506679	Triticum_aestivum|TraesCS5B03G0003200, Triticum_aestivum|TraesCS5A03G0002500, Triticum_aestivum|TraesCS5D03G0003200
OG0001303	Triticum_urartu|LOC125528158	Triticum_aestivum|TraesCS5B03G0250700, Triticum_aestivum|TraesCS6B03G0544200
OG0001304	Triticum_urartu|LOC125529425	Triticum_aestivum|TraesCS6B03G0367500
OG0001304	Triticum_urartu|LOC125556374	Triticum_aestivum|TraesCS5A03G0721000, Triticum_aestivum|TraesCS5B03G0759200
OG0001304	Triticum_urartu|LOC125520558, Triticum_urartu|LOC125525889	Triticum_aestivum|TraesCS7D03G0977400, Triticum_aestivum|TraesCS7B03G0863400, Triticum_aestivum|TraesCS7D03G0978400
OG0001305	Triticum_urartu|LOC125512875	Triticum_aestivum|TraesCS6A03G0935300
OG0001305	Triticum_urartu|LOC125512862	Triticum_aestivum|TraesCS6B03G1135800, Triticum_aestivum|TraesCS6A03G0934700
OG0001306	Triticum_urartu|LOC125512768	Triticum_aestivum|TraesCS6B03G1082000, Triticum_aestivum|TraesCS6A03G0899300, Triticum_aestivum|TraesCS6D03G0771800
OG0001306	Triticum_urartu|LOC125555885	Triticum_aestivum|TraesCS5A03G0248100
OG0001307	Triticum_urartu|LOC125515330	Triticum_aestivum|TraesCS6B03G1177600, Triticum_aestivum|TraesCS6D03G0842600, Triticum_aestivum|TraesCS6A03G0962800
OG0001307	Triticum_urartu|LOC125530691	Triticum_aestivum|TraesCS6D03G0841300
OG0001308	Triticum_urartu|LOC125530688	Triticum_aestivum|TraesCS7A03G0021700
OG0001308	Triticum_urartu|LOC125549287	Triticum_aestivum|TraesCS4A03G1221600, Triticum_aestivum|TraesCS7A03G0022300
OG0001309	Triticum_urartu|LOC125529834	Triticum_aestivum|TraesCS5D03G0062500
OG0001309	Triticum_urartu|LOC125518957	Triticum_aestivum|TraesCS7B03G0108800, Triticum_aestivum|TraesCS7A03G0326900
OG0001310	Triticum_urartu|LOC125521308	Triticum_aestivum|TraesCS7A03G1042500, Triticum_aestivum|TraesCS7D03G0995300
OG0001310	Triticum_urartu|LOC125520179	Triticum_aestivum|TraesCS7A03G1041500
OG0001310	Triticum_urartu|LOC125521438	Triticum_aestivum|TraesCS7A03G1044800
OG0001311	Triticum_urartu|LOC125524276	Triticum_aestivum|TraesCS7A03G0131900
OG0001311	Triticum_urartu|LOC125520968	Triticum_aestivum|TraesCS7A03G0132200
OG0001312	Triticum_urartu|LOC125507302	Triticum_aestivum|TraesCS5D03G0813300
OG0001312	Triticum_urartu|LOC125556589, Triticum_urartu|LOC125556590	Triticum_aestivum|TraesCS5D03G0816600, Triticum_aestivum|TraesCS5B03G0896600
OG0001313	Triticum_urartu|LOC125521838	Triticum_aestivum|TraesCS7A03G0929700
OG0001314	Triticum_urartu|LOC125524557	Triticum_aestivum|TraesCS7A03G0534600
OG0001314	Triticum_urartu|LOC125520377	Triticum_aestivum|TraesCS7B03G0351500, Triticum_aestivum|TraesCS7A03G0534800
OG0001314	Triticum_urartu|LOC125529753	Triticum_aestivum|TraesCS7A03G0535400
OG0001315	Triticum_urartu|LOC125522426	Triticum_aestivum|TraesCS7B03G1259400, Triticum_aestivum|TraesCS7B03G1115900, Triticum_aestivum|TraesCS7A03G1326700, Triticum_aestivum|TraesCS7D03G1251000
OG0001316	Triticum_urartu|LOC125525878	Triticum_aestivum|TraesCS7D03G0265500, Triticum_aestivum|TraesCS7A03G0287400
OG0001316	Triticum_urartu|LOC125518401	Triticum_aestivum|TraesCS7A03G0287700
OG0001316	Triticum_urartu|LOC125518403	Triticum_aestivum|TraesCS7B03G0050600
OG0001317	Triticum_urartu|LOC125521967	Triticum_aestivum|TraesCS7A03G1147500
OG0001317	Triticum_urartu|LOC125522067, Triticum_urartu|LOC125522074	Triticum_aestivum|TraesCS7A03G1147100
OG0001317	Triticum_urartu|LOC125547539	Triticum_aestivum|TraesCS3A03G0026000
OG0001318	Triticum_urartu|LOC125521011	Triticum_aestivum|TraesCS7D03G0109900
OG0001318	Triticum_urartu|LOC125521633	Triticum_aestivum|TraesCS7A03G0121200
OG0001318	Triticum_urartu|LOC125529769	Triticum_aestivum|TraesCS7D03G0060000
OG0001319	Triticum_urartu|LOC125525828	Triticum_aestivum|TraesCS7A03G0521000
OG0001319	Triticum_urartu|LOC125524407	Triticum_aestivum|TraesCS7A03G0520700
OG0001319	Triticum_urartu|LOC125523445	Triticum_aestivum|TraesCS7A03G0520400
OG0001320	Triticum_urartu|LOC125522840	Triticum_aestivum|TraesCS7D03G0051500, Triticum_aestivum|TraesCS4A03G1168000
OG0001320	Triticum_urartu|LOC125521381	Triticum_aestivum|TraesCS7D03G0047100
OG0001321	Triticum_urartu|LOC125519441, Triticum_urartu|LOC125519444	Triticum_aestivum|TraesCS7A03G1297100
OG0001321	Triticum_urartu|LOC125536649	Triticum_aestivum|TraesCS1A03G0043200, Triticum_aestivum|TraesCS1D03G0035800, Triticum_aestivum|TraesCS1B03G0044500
OG0001324	Triticum_urartu|LOC125515765	Triticum_aestivum|TraesCS6D03G0255800, Triticum_aestivum|TraesCS6A03G0302700
OG0001324	Triticum_urartu|LOC125531999	Triticum_aestivum|TraesCS7B03G0898800, Triticum_aestivum|TraesCS7D03G1005600, Triticum_aestivum|TraesCS7D03G1005500, Triticum_aestivum|TraesCS7D03G0946300, Triticum_aestivum|TraesCS7A03G0989100
OG0001325	Triticum_urartu|rpl14	Triticum_aestivum|TraesCS3D03G0109100, Triticum_aestivum|TraesCS5D03G1001700, Triticum_aestivum|TraesCS6D03G0396500
OG0001326	Triticum_urartu|LOC125541728, Triticum_urartu|LOC125543790	Triticum_aestivum|TraesCS1A03G0020400, Triticum_aestivum|TraesCS1A03G0020500
OG0001326	Triticum_urartu|LOC125541715	Triticum_aestivum|TraesCS1A03G0019600, Triticum_aestivum|TraesCS1B03G0019400, Triticum_aestivum|TraesCS1B03G0019700
OG0001330	Triticum_urartu|LOC125545927	Triticum_aestivum|TraesCS1D03G0094300, Triticum_aestivum|TraesCS1B03G0136100, Triticum_aestivum|TraesCS1A03G0107300
OG0001330	Triticum_urartu|LOC125546005	Triticum_aestivum|TraesCS1A03G0107400, Triticum_aestivum|TraesCS1D03G0094500, Triticum_aestivum|TraesCS1B03G0136600
OG0001331	Triticum_urartu|LOC125507039	Triticum_aestivum|TraesCS5A03G0497000
OG0001331	Triticum_urartu|LOC125530544	Triticum_aestivum|TraesCS5A03G0497000
OG0001331	Triticum_urartu|LOC125530816	Triticum_aestivum|TraesCS6A03G0484700, Triticum_aestivum|TraesCS6D03G0406300
OG0001332	Triticum_urartu|LOC125549251	Triticum_aestivum|TraesCS3D03G1042100, Triticum_aestivum|TraesCS3B03G1294800, Triticum_aestivum|TraesCS3A03G1118400, Triticum_aestivum|TraesCS2B03G1511900, Triticum_aestivum|TraesCS3B03G1080700, Triticum_aestivum|TraesCS3D03G0881700
OG0001334	Triticum_urartu|LOC125513341	Triticum_aestivum|TraesCS6A03G0154800
OG0001334	Triticum_urartu|LOC125518773	Triticum_aestivum|TraesCS1D03G0633000
OG0001336	Triticum_urartu|LOC125520821	Triticum_aestivum|TraesCS7A03G0297600, Triticum_aestivum|TraesCS7D03G0275400, Triticum_aestivum|TraesCS7B03G0066800
OG0001336	Triticum_urartu|LOC125509214	Triticum_aestivum|TraesCS1A03G0465800
OG0001336	Triticum_urartu|LOC125545411	Triticum_aestivum|TraesCS1A03G0139500
OG0001337	Triticum_urartu|LOC125546392, Triticum_urartu|LOC125546396	Triticum_aestivum|TraesCS3A03G1265900
OG0001337	Triticum_urartu|LOC125552758	Triticum_aestivum|TraesCS4A03G0036200
OG0001338	Triticum_urartu|LOC125550269	Triticum_aestivum|TraesCS4A03G0733200
OG0001338	Triticum_urartu|LOC125507469	Triticum_aestivum|TraesCS5A03G1040400
OG0001338	Triticum_urartu|LOC125544912	Triticum_aestivum|TraesCS1A03G0100600
OG0001339	Triticum_urartu|LOC125545197	Triticum_aestivum|TraesCS3D03G0767900, Triticum_aestivum|TraesCS3B03G0959900, Triticum_aestivum|TraesCS3A03G0836200
OG0001339	Triticum_urartu|LOC125521319	Triticum_aestivum|TraesCS1A03G0737000
OG0001339	Triticum_urartu|LOC125521328	Triticum_aestivum|TraesCS1A03G0737000
OG0001339	Triticum_urartu|LOC125527031	Triticum_aestivum|TraesCS1A03G0737000
OG0001340	Triticum_urartu|LOC125550418	Triticum_aestivum|TraesCS1B03G0188500, Triticum_aestivum|TraesCS1A03G0138800, Triticum_aestivum|TraesCS1D03G0125700
OG0001340	Triticum_urartu|LOC125550336	Triticum_aestivum|TraesCS1A03G0138700
OG0001341	Triticum_urartu|LOC125541569, Triticum_urartu|LOC125547797	Triticum_aestivum|TraesCS2A03G0612000
OG0001341	Triticum_urartu|LOC125526358, Triticum_urartu|LOC125526394	Triticum_aestivum|TraesCS1A03G0868400
OG0001341	Triticum_urartu|LOC125510954	Triticum_aestivum|TraesCS5A03G1036300
OG0001342	Triticum_urartu|LOC125553396	Triticum_aestivum|TraesCS4A03G0742200
OG0001342	Triticum_urartu|LOC125506898	Triticum_aestivum|TraesCS5B03G0021000, Triticum_aestivum|TraesCS5D03G0036600, Triticum_aestivum|TraesCS5A03G0026900
OG0001343	Triticum_urartu|LOC125536145	Triticum_aestivum|TraesCS1B03G0042700, Triticum_aestivum|TraesCS1A03G0039400
OG0001343	Triticum_urartu|LOC125536564	Triticum_aestivum|TraesCS1A03G0040400, Triticum_aestivum|TraesCSU03G0260600, Triticum_aestivum|TraesCSU03G0265000
OG0001343	Triticum_urartu|LOC125542685	Triticum_aestivum|TraesCS1A03G0040000, Triticum_aestivum|TraesCS1D03G0034100
OG0001344	Triticum_urartu|LOC125542316	Triticum_aestivum|TraesCS1A03G0033900
OG0001344	Triticum_urartu|LOC125550642	Triticum_aestivum|TraesCS4A03G0626000
OG0001345	Triticum_urartu|LOC125556391	Triticum_aestivum|TraesCS5A03G0735200
OG0001345	Triticum_urartu|LOC125537042	Triticum_aestivum|TraesCS1D03G0405000, Triticum_aestivum|TraesCS1B03G0518200
OG0001346	Triticum_urartu|LOC125534741, Triticum_urartu|LOC125534743	Triticum_aestivum|TraesCS2A03G0045500
OG0001347	Triticum_urartu|LOC125527934	Triticum_aestivum|TraesCS2A03G0284800
OG0001347	Triticum_urartu|LOC125521885	Triticum_aestivum|TraesCS1A03G0757200
OG0001349	Triticum_urartu|LOC125535603	Triticum_aestivum|TraesCS1A03G0037700, Triticum_aestivum|TraesCS1D03G0028000
OG0001349	Triticum_urartu|LOC125535689	Triticum_aestivum|TraesCS1D03G0028400
OG0001349	Triticum_urartu|LOC125535507	Triticum_aestivum|TraesCS1D03G0027900, Triticum_aestivum|TraesCS1A03G0037600
OG0001351	Triticum_urartu|LOC125538487	Triticum_aestivum|TraesCS2D03G0715700, Triticum_aestivum|TraesCS2B03G0857700
OG0001351	Triticum_urartu|LOC125511548	Triticum_aestivum|TraesCS4B03G0923100, Triticum_aestivum|TraesCS4D03G0809100, Triticum_aestivum|TraesCS5A03G1225200
OG0001353	Triticum_urartu|LOC125519906	Triticum_aestivum|TraesCS7D03G0226200
OG0001353	Triticum_urartu|LOC125540513	Triticum_aestivum|TraesCS2A03G1356900, Triticum_aestivum|TraesCS2B03G1557000
OG0001353	Triticum_urartu|LOC125514246	Triticum_aestivum|TraesCS6A03G0711800
OG0001354	Triticum_urartu|LOC125534296	Triticum_aestivum|TraesCS2D03G1106900, Triticum_aestivum|TraesCS2A03G1156400
OG0001355	Triticum_urartu|LOC125540864	Triticum_aestivum|TraesCS2B03G0211900
OG0001355	Triticum_urartu|LOC125528709	Triticum_aestivum|TraesCS2A03G0150500
OG0001355	Triticum_urartu|LOC125540863	Triticum_aestivum|TraesCS2A03G0151600
OG0001356	Triticum_urartu|LOC125534813	Triticum_aestivum|TraesCS2D03G0092300, Triticum_aestivum|TraesCS2A03G0093300
OG0001356	Triticum_urartu|LOC125518112	Triticum_aestivum|TraesCS7B03G1017600, Triticum_aestivum|TraesCS7A03G1050400
OG0001356	Triticum_urartu|LOC125535248	Triticum_aestivum|TraesCS2D03G0089200
OG0001357	Triticum_urartu|LOC125535217	Triticum_aestivum|TraesCS2D03G0069200
OG0001357	Triticum_urartu|LOC125531158	Triticum_aestivum|TraesCS2A03G0930300
OG0001358	Triticum_urartu|LOC125506066	Triticum_aestivum|TraesCS2B03G0124500, Triticum_aestivum|TraesCS2A03G0089400, Triticum_aestivum|TraesCS2D03G0084900
OG0001358	Triticum_urartu|LOC125515658	Triticum_aestivum|TraesCS6A03G0121100, Triticum_aestivum|TraesCS6B03G0170600, Triticum_aestivum|TraesCS6D03G0116800
OG0001359	Triticum_urartu|LOC125534293	Triticum_aestivum|TraesCS2B03G1309600
OG0001359	Triticum_urartu|LOC125534229, Triticum_urartu|LOC125534295, Triticum_urartu|LOC125527012	Triticum_aestivum|TraesCS2A03G1153500
OG0001359	Triticum_urartu|LOC125534228, Triticum_urartu|LOC125534294, Triticum_urartu|LOC125527013	Triticum_aestivum|TraesCS2A03G1153100, Triticum_aestivum|TraesCS2D03G1102300
OG0001360	Triticum_urartu|LOC125533940, Triticum_urartu|LOC125533941	Triticum_aestivum|TraesCS2A03G1031800, Triticum_aestivum|TraesCS2A03G1031900, Triticum_aestivum|TraesCS2A03G1032100, Triticum_aestivum|TraesCS2A03G1032300
OG0001362	Triticum_urartu|LOC125513303, Triticum_urartu|LOC125528583	Triticum_aestivum|TraesCS6A03G0601600
OG0001362	Triticum_urartu|LOC125538857, Triticum_urartu|LOC125538859	Triticum_aestivum|TraesCS2A03G0869700
OG0001363	Triticum_urartu|LOC125541291	Triticum_aestivum|TraesCS2D03G0390900, Triticum_aestivum|TraesCS2A03G0371100, Triticum_aestivum|TraesCS2D03G0390700
OG0001363	Triticum_urartu|LOC125529096	Triticum_aestivum|TraesCS2B03G0494400
OG0001363	Triticum_urartu|LOC125522049	Triticum_aestivum|TraesCS2D03G0390000, Triticum_aestivum|TraesCS2A03G0370600
OG0001364	Triticum_urartu|LOC125505965	Triticum_aestivum|TraesCS5D03G0852200, Triticum_aestivum|TraesCS5B03G0967900
OG0001365	Triticum_urartu|LOC125536520	Triticum_aestivum|TraesCS2B03G0533800
OG0001365	Triticum_urartu|LOC125519013	Triticum_aestivum|TraesCS7A03G0204300
OG0001366	Triticum_urartu|LOC125529060	Triticum_aestivum|TraesCS2A03G0784700
OG0001366	Triticum_urartu|LOC125514866	Triticum_aestivum|TraesCS6A03G0854900
OG0001367	Triticum_urartu|LOC125539764	Triticum_aestivum|TraesCS2A03G1102200
OG0001368	Triticum_urartu|LOC125523761, Triticum_urartu|LOC125523762	Triticum_aestivum|TraesCS7A03G0031800, Triticum_aestivum|TraesCS7D03G0026800
OG0001368	Triticum_urartu|LOC125536672	Triticum_aestivum|TraesCS2A03G0446600
OG0001368	Triticum_urartu|LOC125536672	Triticum_aestivum|TraesCS2D03G0454300
OG0001368	Triticum_urartu|LOC125531022	Triticum_aestivum|TraesCS7A03G0033500
OG0001369	Triticum_urartu|LOC125537169, Triticum_urartu|LOC125537678, Triticum_urartu|LOC125537682	Triticum_aestivum|TraesCS2A03G0713900
OG0001369	Triticum_urartu|LOC125539902	Triticum_aestivum|TraesCS2A03G1149500
OG0001369	Triticum_urartu|LOC125532600, Triticum_urartu|LOC125535518	Triticum_aestivum|TraesCS2B03G1467900
OG0001370	Triticum_urartu|LOC125540726	Triticum_aestivum|TraesCS2B03G0128100, Triticum_aestivum|TraesCS2D03G0086900, Triticum_aestivum|TraesCS2A03G0091700
OG0001370	Triticum_urartu|LOC125530111, Triticum_urartu|LOC125540722	Triticum_aestivum|TraesCS2A03G0091800
OG0001371	Triticum_urartu|LOC125548154	Triticum_aestivum|TraesCS3B03G0389300, Triticum_aestivum|TraesCS3D03G0309500
OG0001371	Triticum_urartu|LOC125548149	Triticum_aestivum|TraesCS3A03G0327500
OG0001371	Triticum_urartu|LOC125548156	Triticum_aestivum|TraesCS3A03G0327300
OG0001372	Triticum_urartu|LOC125545238	Triticum_aestivum|TraesCS3D03G0777700, Triticum_aestivum|TraesCS3A03G0848200
OG0001372	Triticum_urartu|LOC125545239	Triticum_aestivum|TraesCS3A03G0849700, Triticum_aestivum|TraesCS3D03G0778000
OG0001372	Triticum_urartu|LOC125518158	Triticum_aestivum|TraesCS7A03G0786100
OG0001374	Triticum_urartu|LOC125549242	Triticum_aestivum|TraesCS3D03G1036600
OG0001374	Triticum_urartu|LOC125545961, Triticum_urartu|LOC125545973	Triticum_aestivum|TraesCS3A03G1105800, Triticum_aestivum|TraesCS3B03G1284400
OG0001375	Triticum_urartu|LOC125545268	Triticum_aestivum|TraesCS3D03G0791000, Triticum_aestivum|TraesCS3B03G0985900
