Orthogroup	Triticum_urartu	Hordeum_vulgare
OG0001077	Triticum_urartu|LOC125545951, Triticum_urartu|LOC125545954	Hordeum_vulgare|LOC123440869
OG0001077	Triticum_urartu|LOC125530354	Hordeum_vulgare|LOC123451126
OG0001078	Triticum_urartu|LOC125545220	Hordeum_vulgare|LOC123444963
OG0001078	Triticum_urartu|LOC125516040, Triticum_urartu|LOC125532250	Hordeum_vulgare|LOC123404750
OG0001079	Triticum_urartu|LOC125515737	Hordeum_vulgare|LOC123402334
OG0001079	Triticum_urartu|LOC125550140, Triticum_urartu|LOC125550145	Hordeum_vulgare|LOC123446796
OG0001080	Triticum_urartu|LOC125522531	Hordeum_vulgare|LOC123412203
OG0001080	Triticum_urartu|LOC125511358, Triticum_urartu|LOC125511359	Hordeum_vulgare|LOC123449747
OG0001081	Triticum_urartu|LOC125507912	Hordeum_vulgare|LOC123395592
OG0001081	Triticum_urartu|LOC125508330	Hordeum_vulgare|LOC123395877
OG0001081	Triticum_urartu|LOC125550576	Hordeum_vulgare|LOC123447729
OG0001082	Triticum_urartu|LOC125550266, Triticum_urartu|LOC125550426	Hordeum_vulgare|LOC123447076
OG0001083	Triticum_urartu|LOC125506418	Hordeum_vulgare|LOC123402374
OG0001084	Triticum_urartu|LOC125507354	Hordeum_vulgare|LOC123397136
OG0001084	Triticum_urartu|LOC125505961	Hordeum_vulgare|LOC123398313, Hordeum_vulgare|LOC123397140
OG0001087	Triticum_urartu|LOC125506161, Triticum_urartu|LOC125507470	Hordeum_vulgare|LOC123397239
OG0001088	Triticum_urartu|LOC125507775	Hordeum_vulgare|LOC123397825
OG0001089	Triticum_urartu|LOC125508865	Hordeum_vulgare|LOC123397736
OG0001089	Triticum_urartu|LOC125523881	Hordeum_vulgare|LOC123411614
OG0001089	Triticum_urartu|LOC125522392	Hordeum_vulgare|LOC123410989
OG0001090	Triticum_urartu|LOC125514215, Triticum_urartu|LOC125514217, Triticum_urartu|LOC125514221	Hordeum_vulgare|LOC123403841, Hordeum_vulgare|LOC123403579, Hordeum_vulgare|LOC123402984, Hordeum_vulgare|LOC123403071
OG0001091	Triticum_urartu|LOC125515086	Hordeum_vulgare|LOC123402791
OG0001091	Triticum_urartu|LOC125515078, Triticum_urartu|LOC125515085	Hordeum_vulgare|LOC123403239, Hordeum_vulgare|LOC123402772
OG0001092	Triticum_urartu|LOC125512504	Hordeum_vulgare|LOC123403263
OG0001092	Triticum_urartu|LOC125512528	Hordeum_vulgare|LOC123402437
OG0001093	Triticum_urartu|LOC125514994	Hordeum_vulgare|LOC123404003
OG0001093	Triticum_urartu|LOC125533079, Triticum_urartu|LOC125522721, Triticum_urartu|LOC125547911	Hordeum_vulgare|LOC123407436
OG0001094	Triticum_urartu|LOC125506619	Hordeum_vulgare|LOC123399520
OG0001094	Triticum_urartu|LOC125506620	Hordeum_vulgare|LOC123397652
OG0001095	Triticum_urartu|LOC125540582, Triticum_urartu|LOC125520570, Triticum_urartu|LOC125540584	Hordeum_vulgare|LOC123430250
OG0001096	Triticum_urartu|LOC125524262, Triticum_urartu|LOC125524004	Hordeum_vulgare|LOC123408955
OG0001097	Triticum_urartu|LOC125528308	Hordeum_vulgare|LOC123411977, Hordeum_vulgare|LOC123411976, Hordeum_vulgare|LOC123411844, Hordeum_vulgare|LOC123411975
OG0001098	Triticum_urartu|LOC125521211, Triticum_urartu|LOC125521267, Triticum_urartu|LOC125521270, Triticum_urartu|LOC125527448	Hordeum_vulgare|LOC123410681
OG0001100	Triticum_urartu|LOC125529002	Hordeum_vulgare|LOC123413104
OG0001100	Triticum_urartu|LOC125521002, Triticum_urartu|LOC125520470, Triticum_urartu|LOC125526714	Hordeum_vulgare|LOC123412215
OG0001101	Triticum_urartu|LOC125525775	Hordeum_vulgare|LOC123410909, Hordeum_vulgare|LOC123413131, Hordeum_vulgare|LOC123411771
OG0001102	Triticum_urartu|LOC125520217	Hordeum_vulgare|LOC123413148
OG0001106	Triticum_urartu|LOC125521648	Hordeum_vulgare|LOC123409821, Hordeum_vulgare|LOC123407130
OG0001109	Triticum_urartu|LOC125527529	Hordeum_vulgare|LOC123449102
OG0001109	Triticum_urartu|LOC125538079, Triticum_urartu|LOC125527517	Hordeum_vulgare|LOC123418113
OG0001111	Triticum_urartu|LOC125517323	Hordeum_vulgare|LOC123441560
OG0001111	Triticum_urartu|LOC125517337	Hordeum_vulgare|LOC123441543
OG0001111	Triticum_urartu|LOC125517502	Hordeum_vulgare|LOC123441532
OG0001112	Triticum_urartu|LOC125531141	Hordeum_vulgare|LOC123395686
OG0001112	Triticum_urartu|LOC125528820	Hordeum_vulgare|LOC123450106
OG0001113	Triticum_urartu|LOC125550958	Hordeum_vulgare|LOC123428290
OG0001113	Triticum_urartu|LOC125550958	Hordeum_vulgare|LOC123447979
OG0001113	Triticum_urartu|LOC125508344	Hordeum_vulgare|LOC123395270
OG0001114	Triticum_urartu|LOC125554739, Triticum_urartu|LOC125516205	Hordeum_vulgare|LOC123420860
OG0001116	Triticum_urartu|LOC125528178	Hordeum_vulgare|LOC123452152
OG0001116	Triticum_urartu|LOC125548409, Triticum_urartu|LOC125548410	Hordeum_vulgare|LOC123443903
OG0001119	Triticum_urartu|LOC125551712	Hordeum_vulgare|LOC123427038
OG0001119	Triticum_urartu|LOC125520986	Hordeum_vulgare|LOC123410762
OG0001119	Triticum_urartu|LOC125524309	Hordeum_vulgare|LOC123413225
OG0001121	Triticum_urartu|LOC125523580, Triticum_urartu|LOC125530245	Hordeum_vulgare|LOC123452899
OG0001121	Triticum_urartu|LOC125543723	Hordeum_vulgare|LOC123443511
OG0001122	Triticum_urartu|LOC125534438, Triticum_urartu|LOC125534449	Hordeum_vulgare|LOC123412331, Hordeum_vulgare|LOC123440908
OG0001123	Triticum_urartu|LOC125522203, Triticum_urartu|LOC125539467	Hordeum_vulgare|LOC123427606
OG0001124	Triticum_urartu|LOC125511149	Hordeum_vulgare|LOC123453022
OG0001124	Triticum_urartu|LOC125520850	Hordeum_vulgare|LOC123445361
OG0001126	Triticum_urartu|LOC125507171	Hordeum_vulgare|LOC123431210
OG0001126	Triticum_urartu|LOC125554076, Triticum_urartu|LOC125554290	Hordeum_vulgare|LOC123449711
OG0001127	Triticum_urartu|LOC125527986	Hordeum_vulgare|LOC123442261
OG0001127	Triticum_urartu|LOC125547377	Hordeum_vulgare|LOC123441161
OG0001129	Triticum_urartu|LOC125546279	Hordeum_vulgare|LOC123441090, Hordeum_vulgare|LOC123441119
OG0001129	Triticum_urartu|LOC125527956	Hordeum_vulgare|LOC123431217
OG0001131	Triticum_urartu|LOC125536196	Hordeum_vulgare|LOC123425253
OG0001131	Triticum_urartu|LOC125535352, Triticum_urartu|LOC125535353	Hordeum_vulgare|LOC123424525, Hordeum_vulgare|LOC123424526
OG0001133	Triticum_urartu|LOC125535354, Triticum_urartu|LOC125540805	Hordeum_vulgare|LOC123429261, Hordeum_vulgare|LOC123429262
OG0001136	Triticum_urartu|LOC125535103	Hordeum_vulgare|LOC123425845
OG0001136	Triticum_urartu|LOC125535176, Triticum_urartu|LOC125540688	Hordeum_vulgare|LOC123429927
OG0001137	Triticum_urartu|LOC125510067	Hordeum_vulgare|LOC123403927
OG0001139	Triticum_urartu|LOC125536240	Hordeum_vulgare|LOC123425415
OG0001139	Triticum_urartu|LOC125544855	Hordeum_vulgare|LOC123444476
OG0001139	Triticum_urartu|LOC125551594	Hordeum_vulgare|LOC123448522
OG0001140	Triticum_urartu|LOC125539862	Hordeum_vulgare|LOC123427972
OG0001143	Triticum_urartu|LOC125527965	Hordeum_vulgare|LOC123395371
OG0001144	Triticum_urartu|LOC125550685, Triticum_urartu|LOC125528602, Triticum_urartu|LOC125521147, Triticum_urartu|LOC125541555, Triticum_urartu|LOC125541557	Hordeum_vulgare|LOC123405013
OG0001144	Triticum_urartu|LOC125531046	Hordeum_vulgare|LOC123427690, Hordeum_vulgare|LOC123427692, Hordeum_vulgare|LOC123427693
OG0001145	Triticum_urartu|LOC125506090, Triticum_urartu|LOC125512562, Triticum_urartu|LOC125532997	Hordeum_vulgare|LOC123399450
OG0001146	Triticum_urartu|LOC125536420, Triticum_urartu|LOC125536424, Triticum_urartu|LOC125536419, Triticum_urartu|LOC125536423	Hordeum_vulgare|LOC123429734
OG0001147	Triticum_urartu|LOC125548859	Hordeum_vulgare|LOC123440516
OG0001148	Triticum_urartu|LOC125549091, Triticum_urartu|LOC125549075, Triticum_urartu|LOC125528417, Triticum_urartu|LOC125549073, Triticum_urartu|LOC125549072	Hordeum_vulgare|LOC123440780, Hordeum_vulgare|LOC123440778, Hordeum_vulgare|LOC123440779
OG0001149	Triticum_urartu|LOC125547056, Triticum_urartu|LOC125548916	Hordeum_vulgare|LOC123440597, Hordeum_vulgare|LOC123440599
OG0001150	Triticum_urartu|LOC125542642, Triticum_urartu|LOC125542713, Triticum_urartu|LOC125524855, Triticum_urartu|LOC125506532	Hordeum_vulgare|LOC123404207, Hordeum_vulgare|LOC123404218
OG0001151	Triticum_urartu|LOC125527058, Triticum_urartu|LOC125527064	Hordeum_vulgare|LOC123440938
OG0001152	Triticum_urartu|LOC125518176, Triticum_urartu|LOC125506082, Triticum_urartu|LOC125525250, Triticum_urartu|LOC125529001, Triticum_urartu|LOC125522402, Triticum_urartu|LOC125540155	Hordeum_vulgare|LOC123400964, Hordeum_vulgare|LOC123445298, Hordeum_vulgare|LOC123396332, Hordeum_vulgare|LOC123426373, Hordeum_vulgare|LOC123448103
OG0001153	Triticum_urartu|LOC125548119	Hordeum_vulgare|LOC123439561
OG0001153	Triticum_urartu|LOC125548123, Triticum_urartu|LOC125548308, Triticum_urartu|LOC125548117	Hordeum_vulgare|LOC123443041
OG0001154	Triticum_urartu|LOC125527124	Hordeum_vulgare|LOC123450972, Hordeum_vulgare|LOC123446893, Hordeum_vulgare|LOC123450971
OG0001157	Triticum_urartu|LOC125542424	Hordeum_vulgare|LOC123442541
OG0001157	Triticum_urartu|LOC125542423	Hordeum_vulgare|LOC123439251
OG0001157	Triticum_urartu|LOC125546513, Triticum_urartu|LOC125546514	Hordeum_vulgare|LOC123441349
OG0001158	Triticum_urartu|psbC	Hordeum_vulgare|LOC123420612
OG0001158	Triticum_urartu|psbC	Hordeum_vulgare|psbC
OG0001159	Triticum_urartu|LOC125530875	Hordeum_vulgare|LOC123449737
OG0001159	Triticum_urartu|LOC125521472	Hordeum_vulgare|LOC123410210
OG0001159	Triticum_urartu|LOC125531209	Hordeum_vulgare|LOC123403956
OG0001160	Triticum_urartu|LOC125553976, Triticum_urartu|LOC125552098	Hordeum_vulgare|LOC123446621
OG0001163	Triticum_urartu|LOC125531238	Hordeum_vulgare|LOC123447024
OG0001163	Triticum_urartu|LOC125509124, Triticum_urartu|LOC125509123	Hordeum_vulgare|LOC123394942
OG0001164	Triticum_urartu|LOC125556485, Triticum_urartu|LOC125556484	Hordeum_vulgare|LOC123398608
OG0001165	Triticum_urartu|LOC125553463	Hordeum_vulgare|LOC123450198
OG0001165	Triticum_urartu|LOC125553461, Triticum_urartu|LOC125553462	Hordeum_vulgare|LOC123450199
OG0001167	Triticum_urartu|LOC125530209	Hordeum_vulgare|LOC123399415
OG0001168	Triticum_urartu|LOC125527416	Hordeum_vulgare|LOC123395252
OG0001168	Triticum_urartu|LOC125556192	Hordeum_vulgare|LOC123429951
OG0001169	Triticum_urartu|LOC125506439, Triticum_urartu|LOC125506440	Hordeum_vulgare|LOC123447485, Hordeum_vulgare|LOC123447484, Hordeum_vulgare|LOC123447483, Hordeum_vulgare|LOC123447487, Hordeum_vulgare|LOC123447478
OG0001170	Triticum_urartu|LOC125508313	Hordeum_vulgare|LOC123395012
OG0001170	Triticum_urartu|LOC125550974, Triticum_urartu|LOC125550978	Hordeum_vulgare|LOC123448031
OG0001171	Triticum_urartu|LOC125510617	Hordeum_vulgare|LOC123398362
OG0001172	Triticum_urartu|LOC125528749, Triticum_urartu|LOC125509660	Hordeum_vulgare|LOC123399156
OG0001172	Triticum_urartu|LOC125509661	Hordeum_vulgare|LOC123399155
OG0001173	Triticum_urartu|LOC125515784	Hordeum_vulgare|LOC123403738
OG0001173	Triticum_urartu|LOC125529319	Hordeum_vulgare|LOC123398705
OG0001174	Triticum_urartu|LOC125514066	Hordeum_vulgare|LOC123403571
OG0001175	Triticum_urartu|LOC125511028, Triticum_urartu|LOC125511030	Hordeum_vulgare|LOC123452836
OG0001175	Triticum_urartu|LOC125507489	Hordeum_vulgare|LOC123452838
OG0001175	Triticum_urartu|LOC125511027, Triticum_urartu|LOC125511029	Hordeum_vulgare|LOC123399023
OG0001176	Triticum_urartu|LOC125505972	Hordeum_vulgare|LOC123398340
OG0001177	Triticum_urartu|LOC125506293	Hordeum_vulgare|LOC123453089
OG0001177	Triticum_urartu|LOC125506297, Triticum_urartu|LOC125506299	Hordeum_vulgare|LOC123399274
OG0001178	Triticum_urartu|LOC125527737	Hordeum_vulgare|LOC123410907
OG0001178	Triticum_urartu|LOC125523364	Hordeum_vulgare|LOC123408407
OG0001178	Triticum_urartu|LOC125556554	Hordeum_vulgare|LOC123451850
OG0001179	Triticum_urartu|LOC125556211	Hordeum_vulgare|LOC123395804
OG0001180	Triticum_urartu|LOC125554454	Hordeum_vulgare|LOC123399651
OG0001180	Triticum_urartu|LOC125520659, Triticum_urartu|LOC125526637	Hordeum_vulgare|LOC123407721, Hordeum_vulgare|LOC123410855
OG0001181	Triticum_urartu|LOC125513203	Hordeum_vulgare|LOC123403078
OG0001181	Triticum_urartu|LOC125550228	Hordeum_vulgare|LOC123447032
OG0001181	Triticum_urartu|LOC125506963	Hordeum_vulgare|LOC123400027
OG0001182	Triticum_urartu|LOC125530134, Triticum_urartu|LOC125515290, Triticum_urartu|LOC125530133, Triticum_urartu|LOC125515292	Hordeum_vulgare|LOC123404296
OG0001184	Triticum_urartu|LOC125513936	Hordeum_vulgare|LOC123403599
OG0001185	Triticum_urartu|LOC125530655, Triticum_urartu|LOC125512462	Hordeum_vulgare|LOC123405273
OG0001185	Triticum_urartu|LOC125512463	Hordeum_vulgare|LOC123405274
OG0001186	Triticum_urartu|LOC125517537	Hordeum_vulgare|LOC123404679
OG0001186	Triticum_urartu|LOC125517535	Hordeum_vulgare|LOC123404798
OG0001187	Triticum_urartu|LOC125520708, Triticum_urartu|LOC125525239, Triticum_urartu|LOC125518267, Triticum_urartu|LOC125528974, Triticum_urartu|LOC125520709	Hordeum_vulgare|LOC123413518, Hordeum_vulgare|LOC123413520
OG0001188	Triticum_urartu|LOC125522087, Triticum_urartu|LOC125522696	Hordeum_vulgare|LOC123412285, Hordeum_vulgare|LOC123412258, Hordeum_vulgare|LOC123412212, Hordeum_vulgare|LOC123412196, Hordeum_vulgare|LOC123412226, Hordeum_vulgare|LOC123412302
OG0001189	Triticum_urartu|LOC125522998	Hordeum_vulgare|LOC123412657
OG0001189	Triticum_urartu|LOC125522978	Hordeum_vulgare|LOC123410693
OG0001190	Triticum_urartu|LOC125525148, Triticum_urartu|LOC125525188	Hordeum_vulgare|LOC123411397, Hordeum_vulgare|LOC123411381
OG0001191	Triticum_urartu|LOC125520007	Hordeum_vulgare|LOC123413247
OG0001192	Triticum_urartu|LOC125522444	Hordeum_vulgare|LOC123412596
OG0001192	Triticum_urartu|LOC125525767	Hordeum_vulgare|LOC123410089
OG0001193	Triticum_urartu|LOC125518555	Hordeum_vulgare|LOC123407593
OG0001193	Triticum_urartu|LOC125532174, Triticum_urartu|LOC125522190	Hordeum_vulgare|LOC123411682
OG0001194	Triticum_urartu|LOC125518635, Triticum_urartu|LOC125524486, Triticum_urartu|LOC125523733	Hordeum_vulgare|LOC123409818
OG0001195	Triticum_urartu|LOC125521597	Hordeum_vulgare|LOC123410705
OG0001195	Triticum_urartu|LOC125520966, Triticum_urartu|LOC125518439	Hordeum_vulgare|LOC123410268
OG0001196	Triticum_urartu|LOC125532734, Triticum_urartu|LOC125516831	Hordeum_vulgare|LOC123397047
OG0001196	Triticum_urartu|LOC125531607, Triticum_urartu|LOC125531974	Hordeum_vulgare|LOC123409376
OG0001196	Triticum_urartu|LOC125521042	Hordeum_vulgare|LOC123407398, Hordeum_vulgare|LOC123409372
OG0001198	Triticum_urartu|LOC125529119	Hordeum_vulgare|LOC123450422
OG0001198	Triticum_urartu|LOC125544359	Hordeum_vulgare|LOC123444060
OG0001198	Triticum_urartu|LOC125521587	Hordeum_vulgare|LOC123408149
OG0001200	Triticum_urartu|LOC125522754, Triticum_urartu|LOC125522770	Hordeum_vulgare|LOC123411403
OG0001200	Triticum_urartu|LOC125523906	Hordeum_vulgare|LOC123410408
OG0001200	Triticum_urartu|LOC125523135	Hordeum_vulgare|LOC123412837
OG0001204	Triticum_urartu|LOC125508240, Triticum_urartu|LOC125531061	Hordeum_vulgare|LOC123409481
OG0001208	Triticum_urartu|LOC125542871	Hordeum_vulgare|LOC123413568, Hordeum_vulgare|LOC123413569, Hordeum_vulgare|LOC123411851, Hordeum_vulgare|LOC123413548, Hordeum_vulgare|LOC123407993
OG0001210	Triticum_urartu|LOC125554499, Triticum_urartu|LOC125553377, Triticum_urartu|LOC125553376	Hordeum_vulgare|LOC123450981
OG0001212	Triticum_urartu|LOC125542620	Hordeum_vulgare|LOC123446174
OG0001212	Triticum_urartu|LOC125530276	Hordeum_vulgare|LOC123403676, Hordeum_vulgare|LOC123403554
OG0001213	Triticum_urartu|LOC125507299, Triticum_urartu|LOC125507394	Hordeum_vulgare|LOC123406867
OG0001213	Triticum_urartu|LOC125506844	Hordeum_vulgare|LOC123406899, Hordeum_vulgare|LOC123406883
OG0001214	Triticum_urartu|LOC125529744	Hordeum_vulgare|LOC123410973
OG0001214	Triticum_urartu|LOC125544553	Hordeum_vulgare|LOC123444109
OG0001214	Triticum_urartu|LOC125528540	Hordeum_vulgare|LOC123449764
OG0001215	Triticum_urartu|LOC125520105, Triticum_urartu|LOC125530803	Hordeum_vulgare|LOC123446151
OG0001215	Triticum_urartu|LOC125520096	Hordeum_vulgare|LOC123446164
OG0001216	Triticum_urartu|LOC125514771, Triticum_urartu|LOC125515521	Hordeum_vulgare|LOC123439913
OG0001217	Triticum_urartu|LOC125513656	Hordeum_vulgare|LOC123439104
OG0001217	Triticum_urartu|LOC125537292	Hordeum_vulgare|LOC123426079
OG0001218	Triticum_urartu|LOC125522145	Hordeum_vulgare|LOC123444263
OG0001218	Triticum_urartu|LOC125524333	Hordeum_vulgare|LOC123410201
OG0001218	Triticum_urartu|LOC125543728, Triticum_urartu|LOC125531200	Hordeum_vulgare|LOC123443515
OG0001220	Triticum_urartu|LOC125554235	Hordeum_vulgare|LOC123429269
OG0001220	Triticum_urartu|LOC125507220	Hordeum_vulgare|LOC123446934
OG0001221	Triticum_urartu|LOC125543815	Hordeum_vulgare|LOC123449729
OG0001221	Triticum_urartu|LOC125543377	Hordeum_vulgare|LOC123441134
OG0001222	Triticum_urartu|LOC125513529, Triticum_urartu|LOC125513009	Hordeum_vulgare|LOC123404876
OG0001225	Triticum_urartu|LOC125545646	Hordeum_vulgare|LOC123445126
OG0001225	Triticum_urartu|LOC125540453	Hordeum_vulgare|LOC123428578
OG0001225	Triticum_urartu|LOC125518983	Hordeum_vulgare|LOC123443026
OG0001227	Triticum_urartu|LOC125510079, Triticum_urartu|LOC125510080, Triticum_urartu|LOC125556486	Hordeum_vulgare|LOC123396665
OG0001228	Triticum_urartu|LOC125519447	Hordeum_vulgare|LOC123398216
OG0001228	Triticum_urartu|LOC125551947	Hordeum_vulgare|LOC123448863
OG0001229	Triticum_urartu|LOC125550679	Hordeum_vulgare|LOC123425939
OG0001229	Triticum_urartu|LOC125535676, Triticum_urartu|LOC125551583, Triticum_urartu|LOC125551715	Hordeum_vulgare|LOC123424740
OG0001230	Triticum_urartu|LOC125514784	Hordeum_vulgare|LOC123440420
OG0001230	Triticum_urartu|LOC125546311	Hordeum_vulgare|LOC123445681
OG0001232	Triticum_urartu|LOC125521675	Hordeum_vulgare|LOC123444697
OG0001232	Triticum_urartu|LOC125545163	Hordeum_vulgare|LOC123444728, Hordeum_vulgare|LOC123444729
OG0001233	Triticum_urartu|LOC125529615	Hordeum_vulgare|LOC123402188
OG0001233	Triticum_urartu|LOC125533208, Triticum_urartu|LOC125531549	Hordeum_vulgare|LOC123452231
OG0001234	Triticum_urartu|LOC125543474	Hordeum_vulgare|LOC123404357
OG0001234	Triticum_urartu|LOC125543483	Hordeum_vulgare|LOC123422243
OG0001235	Triticum_urartu|LOC125527925	Hordeum_vulgare|LOC123452906
OG0001235	Triticum_urartu|LOC125556452, Triticum_urartu|LOC125507614	Hordeum_vulgare|LOC123432953
OG0001235	Triticum_urartu|LOC125538416	Hordeum_vulgare|LOC123426839
OG0001236	Triticum_urartu|LOC125544065, Triticum_urartu|LOC125544066	Hordeum_vulgare|LOC123439994
OG0001236	Triticum_urartu|LOC125541236	Hordeum_vulgare|LOC123428321
OG0001237	Triticum_urartu|LOC125514169	Hordeum_vulgare|LOC123441068
OG0001237	Triticum_urartu|LOC125534393	Hordeum_vulgare|LOC123412395
OG0001238	Triticum_urartu|LOC125521068	Hordeum_vulgare|LOC123414718
OG0001241	Triticum_urartu|LOC125536540	Hordeum_vulgare|LOC123413101
OG0001242	Triticum_urartu|LOC125524862	Hordeum_vulgare|LOC123404790, Hordeum_vulgare|LOC123408244, Hordeum_vulgare|LOC123442040, Hordeum_vulgare|LOC123442284
OG0001243	Triticum_urartu|LOC125540335	Hordeum_vulgare|LOC123402485
OG0001245	Triticum_urartu|LOC125535392	Hordeum_vulgare|LOC123431481
OG0001246	Triticum_urartu|LOC125535349	Hordeum_vulgare|LOC123451900
OG0001247	Triticum_urartu|LOC125538281	Hordeum_vulgare|LOC123428263
OG0001249	Triticum_urartu|LOC125533610, Triticum_urartu|LOC125533609, Triticum_urartu|LOC125538669, Triticum_urartu|LOC125538672	Hordeum_vulgare|LOC123426901
OG0001250	Triticum_urartu|LOC125525295, Triticum_urartu|LOC125540480	Hordeum_vulgare|LOC123428567
OG0001251	Triticum_urartu|LOC125538259	Hordeum_vulgare|LOC123428189
OG0001251	Triticum_urartu|LOC125507987	Hordeum_vulgare|LOC123397516
OG0001252	Triticum_urartu|LOC125540980	Hordeum_vulgare|LOC123429447, Hordeum_vulgare|LOC123429448
OG0001252	Triticum_urartu|LOC125540979	Hordeum_vulgare|LOC123429446, Hordeum_vulgare|LOC123410726
OG0001253	Triticum_urartu|LOC125541360	Hordeum_vulgare|LOC123429846
OG0001253	Triticum_urartu|LOC125514631	Hordeum_vulgare|LOC123402583
OG0001254	Triticum_urartu|LOC125515229	Hordeum_vulgare|LOC123407025
OG0001256	Triticum_urartu|LOC125535568	Hordeum_vulgare|LOC123424659
OG0001256	Triticum_urartu|LOC125535523, Triticum_urartu|LOC125535543	Hordeum_vulgare|LOC123429407
OG0001258	Triticum_urartu|LOC125535874	Hordeum_vulgare|LOC123445365
OG0001258	Triticum_urartu|LOC125515603	Hordeum_vulgare|LOC123404630
OG0001259	Triticum_urartu|LOC125512781	Hordeum_vulgare|LOC123410769
OG0001259	Triticum_urartu|LOC125537972, Triticum_urartu|LOC125534186, Triticum_urartu|LOC125534185	Hordeum_vulgare|LOC123430912
OG0001260	Triticum_urartu|LOC125513735	Hordeum_vulgare|LOC123427546
OG0001261	Triticum_urartu|LOC125548415, Triticum_urartu|LOC125548417	Hordeum_vulgare|LOC123439988
OG0001261	Triticum_urartu|LOC125548906	Hordeum_vulgare|LOC123440598
OG0001265	Triticum_urartu|LOC125519921	Hordeum_vulgare|LOC123411929, Hordeum_vulgare|LOC123409547
OG0001268	Triticum_urartu|LOC125525643, Triticum_urartu|LOC125525663, Triticum_urartu|LOC125525619, Triticum_urartu|LOC125525671	Hordeum_vulgare|LOC123448928
