Orthogroup	Hordeum_vulgare	Triticum_aestivum
OG0002076	Hordeum_vulgare|LOC123443192	Triticum_aestivum|TraesCS1A03G0677700, Triticum_aestivum|TraesCS1B03G0770200, Triticum_aestivum|TraesCS1D03G0642100
OG0002076	Hordeum_vulgare|LOC123445140	Triticum_aestivum|TraesCS3D03G0889400, Triticum_aestivum|TraesCS3A03G0955800, Triticum_aestivum|TraesCS3B03G1092700
OG0002077	Hordeum_vulgare|LOC123443433	Triticum_aestivum|TraesCS1A03G0793200, Triticum_aestivum|TraesCS1D03G0759400, Triticum_aestivum|TraesCS1B03G0910400
OG0002077	Hordeum_vulgare|LOC123440343	Triticum_aestivum|TraesCS3A03G0778600, Triticum_aestivum|TraesCS3D03G0719400, Triticum_aestivum|TraesCS3B03G0897300
OG0002078	Hordeum_vulgare|LOC123449744	Triticum_aestivum|TraesCS4B03G0861600, Triticum_aestivum|TraesCS4D03G0763900, Triticum_aestivum|TraesCS5A03G1180800
OG0002078	Hordeum_vulgare|LOC123411259	Triticum_aestivum|TraesCS1B03G0634700, Triticum_aestivum|TraesCS1D03G0525100
OG0002079	Hordeum_vulgare|LOC123449228	Triticum_aestivum|TraesCS4B03G0637300, Triticum_aestivum|TraesCS4A03G0157000
OG0002079	Hordeum_vulgare|LOC123431407	Triticum_aestivum|TraesCS1A03G0428400, Triticum_aestivum|TraesCS1B03G0517800, Triticum_aestivum|TraesCS1D03G0404500
OG0002080	Hordeum_vulgare|LOC123400147	Triticum_aestivum|TraesCS1A03G0795500, Triticum_aestivum|TraesCS1A03G0795400, Triticum_aestivum|TraesCS1B03G0915200, Triticum_aestivum|TraesCS1D03G0762500, Triticum_aestivum|TraesCS1D03G0762700, Triticum_aestivum|TraesCS1D03G0771300, Triticum_aestivum|TraesCS1B03G0922900, Triticum_aestivum|TraesCS1B03G0915500, Triticum_aestivum|TraesCS1A03G0795800, Triticum_aestivum|TraesCS1D03G0762800
OG0002081	Hordeum_vulgare|LOC123427125	Triticum_aestivum|TraesCS1B03G0383500, Triticum_aestivum|TraesCS1D03G0289200
OG0002081	Hordeum_vulgare|LOC123442929	Triticum_aestivum|TraesCS3B03G0314400, Triticum_aestivum|TraesCS3A03G0244100, Triticum_aestivum|TraesCS3D03G0237300
OG0002082	Hordeum_vulgare|LOC123427962	Triticum_aestivum|TraesCS2B03G1276300, Triticum_aestivum|TraesCS2D03G1076000, Triticum_aestivum|TraesCS2A03G1126100
OG0002082	Hordeum_vulgare|LOC123445940	Triticum_aestivum|TraesCS1D03G0666900, Triticum_aestivum|TraesCS1A03G0703000, Triticum_aestivum|TraesCS1B03G0800600
OG0002083	Hordeum_vulgare|LOC123444953	Triticum_aestivum|TraesCS3A03G0845900, Triticum_aestivum|TraesCS7D03G0123500, Triticum_aestivum|TraesCS3B03G0971600, Triticum_aestivum|TraesCS3D03G0775900
OG0002083	Hordeum_vulgare|LOC123450515	Triticum_aestivum|TraesCS1D03G0950500
OG0002083	Hordeum_vulgare|LOC123419865	Triticum_aestivum|TraesCS1B03G1165300
OG0002084	Hordeum_vulgare|LOC123424870	Triticum_aestivum|TraesCS2D03G0270200, Triticum_aestivum|TraesCS2B03G0359000, Triticum_aestivum|TraesCS2A03G0260100
OG0002084	Hordeum_vulgare|LOC123439354	Triticum_aestivum|TraesCS1B03G1020600, Triticum_aestivum|TraesCS1D03G0850400
OG0002084	Hordeum_vulgare|LOC123396455	Triticum_aestivum|TraesCS1A03G0874900
OG0002085	Hordeum_vulgare|LOC123427504	Triticum_aestivum|TraesCS1A03G0310500, Triticum_aestivum|TraesCS1B03G0389300, Triticum_aestivum|TraesCS1D03G0308200
OG0002085	Hordeum_vulgare|LOC123443084	Triticum_aestivum|TraesCS3A03G0312800
OG0002086	Hordeum_vulgare|LOC123449968, Hordeum_vulgare|LOC123449945	Triticum_aestivum|TraesCS3D03G1034500, Triticum_aestivum|TraesCS2A03G1191700, Triticum_aestivum|TraesCS5B03G1377100, Triticum_aestivum|TraesCS5B03G1377500, Triticum_aestivum|TraesCS1B03G1126200, Triticum_aestivum|TraesCS1D03G0925800, Triticum_aestivum|TraesCS1A03G0950700, Triticum_aestivum|TraesCS1D03G0926400, Triticum_aestivum|TraesCS1B03G1126000
OG0002087	Hordeum_vulgare|LOC123445104	Triticum_aestivum|TraesCS3D03G0880400, Triticum_aestivum|TraesCS3B03G1080200, Triticum_aestivum|TraesCS3A03G0946500
OG0002087	Hordeum_vulgare|LOC123442770	Triticum_aestivum|TraesCS1D03G0633100, Triticum_aestivum|TraesCS1A03G0670100, Triticum_aestivum|TraesCS1B03G0761600
OG0002088	Hordeum_vulgare|LOC123416345	Triticum_aestivum|TraesCS1A03G0627200, Triticum_aestivum|TraesCS1D03G0588100, Triticum_aestivum|TraesCS1A03G0828400, Triticum_aestivum|TraesCS1B03G0952100, Triticum_aestivum|TraesCS1D03G0797000, Triticum_aestivum|TraesCS1D03G0796900
OG0002089	Hordeum_vulgare|LOC123440575	Triticum_aestivum|TraesCS3B03G0954700, Triticum_aestivum|TraesCS3A03G0833000, Triticum_aestivum|TraesCS3D03G0765000
OG0002089	Hordeum_vulgare|LOC123444893	Triticum_aestivum|TraesCS1B03G0844300, Triticum_aestivum|TraesCS1D03G0707800, Triticum_aestivum|TraesCS1A03G0740600
OG0002090	Hordeum_vulgare|LOC123420485	Triticum_aestivum|TraesCS1A03G1015500, Triticum_aestivum|TraesCS1B03G1197200
OG0002090	Hordeum_vulgare|LOC123440022	Triticum_aestivum|TraesCS3B03G0677600, Triticum_aestivum|TraesCS3D03G0550700, Triticum_aestivum|TraesCS3A03G0595900
OG0002091	Hordeum_vulgare|LOC123444970	Triticum_aestivum|TraesCS3B03G0964500, Triticum_aestivum|TraesCS3D03G0771500, Triticum_aestivum|TraesCS3A03G0840600
OG0002091	Hordeum_vulgare|LOC123445230	Triticum_aestivum|TraesCS1D03G0689500, Triticum_aestivum|TraesCS1A03G0725000, Triticum_aestivum|TraesCS1B03G0827200
OG0002092	Hordeum_vulgare|LOC123445099	Triticum_aestivum|TraesCS3D03G0879100, Triticum_aestivum|TraesCS3A03G0945800
OG0002092	Hordeum_vulgare|LOC123442808	Triticum_aestivum|TraesCS1A03G0669300, Triticum_aestivum|TraesCS1D03G0632400, Triticum_aestivum|TraesCS1B03G0760600
OG0002093	Hordeum_vulgare|LOC123444131	Triticum_aestivum|TraesCS3B03G0769900, Triticum_aestivum|TraesCS3D03G0614300, Triticum_aestivum|TraesCS3A03G0673100
OG0002093	Hordeum_vulgare|LOC123449521	Triticum_aestivum|TraesCS1D03G0899300
OG0002094	Hordeum_vulgare|LOC123417373	Triticum_aestivum|TraesCS1D03G0850200, Triticum_aestivum|TraesCS1B03G1020500, Triticum_aestivum|TraesCS1A03G0874800
OG0002094	Hordeum_vulgare|LOC123417357	Triticum_aestivum|TraesCS1D03G0851300, Triticum_aestivum|TraesCS1B03G1021800, Triticum_aestivum|TraesCS1A03G0875300
OG0002095	Hordeum_vulgare|LOC123425026	Triticum_aestivum|TraesCS2A03G0138200, Triticum_aestivum|TraesCS2D03G0136800
OG0002095	Hordeum_vulgare|LOC123426778	Triticum_aestivum|TraesCSU03G0200100, Triticum_aestivum|TraesCSU03G0041500, Triticum_aestivum|TraesCS3D03G1196700, Triticum_aestivum|TraesCS1B03G0037500, Triticum_aestivum|TraesCS1D03G0025500
OG0002096	Hordeum_vulgare|LOC123410933	Triticum_aestivum|TraesCS7D03G0707000, Triticum_aestivum|TraesCS7B03G0569800, Triticum_aestivum|TraesCS7A03G0737100
OG0002096	Hordeum_vulgare|LOC123435480	Triticum_aestivum|TraesCS1B03G0567100, Triticum_aestivum|TraesCS1A03G0497600, Triticum_aestivum|TraesCS1D03G0491200
OG0002097	Hordeum_vulgare|LOC123451266	Triticum_aestivum|TraesCS1A03G1008600
OG0002097	Hordeum_vulgare|LOC123451266	Triticum_aestivum|TraesCS1B03G1190200
OG0002097	Hordeum_vulgare|LOC123451266	Triticum_aestivum|TraesCS1D03G0971200
OG0002097	Hordeum_vulgare|LOC123407682	Triticum_aestivum|TraesCS7D03G0825700, Triticum_aestivum|TraesCS7B03G0699600
OG0002098	Hordeum_vulgare|LOC123432356	Triticum_aestivum|TraesCS5B03G0025700, Triticum_aestivum|TraesCS5A03G0031600, Triticum_aestivum|TraesCS5D03G0041200, Triticum_aestivum|TraesCS5B03G0025800, Triticum_aestivum|TraesCS1D03G0417700, Triticum_aestivum|TraesCS1B03G0539400
OG0002099	Hordeum_vulgare|LOC123448975	Triticum_aestivum|TraesCS4A03G0211000, Triticum_aestivum|TraesCS4D03G0496600, Triticum_aestivum|TraesCS4B03G0562900
OG0002099	Hordeum_vulgare|LOC123449823	Triticum_aestivum|TraesCS1B03G0145400
OG0002100	Hordeum_vulgare|LOC123445473	Triticum_aestivum|TraesCS1A03G0717800, Triticum_aestivum|TraesCS1D03G0680200, Triticum_aestivum|TraesCS1B03G0818300
OG0002100	Hordeum_vulgare|LOC123444930	Triticum_aestivum|TraesCS3B03G0978000, Triticum_aestivum|TraesCS3A03G0853400, Triticum_aestivum|TraesCS3D03G0782100
OG0002101	Hordeum_vulgare|LOC123430433	Triticum_aestivum|TraesCS1B03G0483000
OG0002101	Hordeum_vulgare|LOC123430433	Triticum_aestivum|TraesCS1D03G0366600
OG0002101	Hordeum_vulgare|LOC123449862	Triticum_aestivum|TraesCS5A03G1203100, Triticum_aestivum|TraesCS4B03G0894800
OG0002102	Hordeum_vulgare|LOC123449905	Triticum_aestivum|TraesCS5D03G0420800, Triticum_aestivum|TraesCS5D03G0420700, Triticum_aestivum|TraesCS5A03G0455500, Triticum_aestivum|TraesCS1B03G1123800, Triticum_aestivum|TraesCS1D03G0923600, Triticum_aestivum|TraesCS1A03G0948700, Triticum_aestivum|TraesCS3B03G1037600
OG0002103	Hordeum_vulgare|LOC123449681	Triticum_aestivum|TraesCS4B03G0802900, Triticum_aestivum|TraesCS4A03G1013000
OG0002103	Hordeum_vulgare|LOC123430302	Triticum_aestivum|TraesCS1B03G0473000, Triticum_aestivum|TraesCS1A03G0391400, Triticum_aestivum|TraesCS1D03G0364300
OG0002104	Hordeum_vulgare|LOC123441159	Triticum_aestivum|TraesCS1A03G0583800, Triticum_aestivum|TraesCS1D03G0555600, Triticum_aestivum|TraesCS1B03G0676900
OG0002104	Hordeum_vulgare|LOC123404278	Triticum_aestivum|TraesCS6A03G0075100, Triticum_aestivum|TraesCS6D03G0077900
OG0002105	Hordeum_vulgare|LOC123440490	Triticum_aestivum|TraesCS3A03G0886900, Triticum_aestivum|TraesCS3B03G1013300, Triticum_aestivum|TraesCS3D03G0813600
OG0002105	Hordeum_vulgare|LOC123415435	Triticum_aestivum|TraesCS1B03G0792900, Triticum_aestivum|TraesCS1A03G0695700, Triticum_aestivum|TraesCS1D03G0661600
OG0002106	Hordeum_vulgare|LOC123447739	Triticum_aestivum|TraesCS4B03G0157900, Triticum_aestivum|TraesCS4A03G0642100, Triticum_aestivum|TraesCS4D03G0132700
OG0002106	Hordeum_vulgare|LOC123424427	Triticum_aestivum|TraesCS2A03G0078600, Triticum_aestivum|TraesCS2D03G0072500
OG0002107	Hordeum_vulgare|LOC123451226	Triticum_aestivum|TraesCS4B03G0226400, Triticum_aestivum|TraesCS4D03G0188200, Triticum_aestivum|TraesCS4A03G0588700
OG0002107	Hordeum_vulgare|LOC123430896	Triticum_aestivum|TraesCS2B03G1257600, Triticum_aestivum|TraesCS2A03G1116100
OG0002108	Hordeum_vulgare|LOC123430894	Triticum_aestivum|TraesCS2B03G1256000, Triticum_aestivum|TraesCS2D03G1061200, Triticum_aestivum|TraesCS2D03G1062100, Triticum_aestivum|TraesCS2D03G1062700, Triticum_aestivum|TraesCS2A03G1115000, Triticum_aestivum|TraesCS2D03G1061600, Triticum_aestivum|TraesCS2B03G1256500
OG0002109	Hordeum_vulgare|LOC123402427	Triticum_aestivum|TraesCS6B03G0833200, Triticum_aestivum|TraesCS6A03G0701400, Triticum_aestivum|TraesCS6D03G0589900
OG0002109	Hordeum_vulgare|LOC123427845	Triticum_aestivum|TraesCS2B03G1206800, Triticum_aestivum|TraesCS2D03G1019900, Triticum_aestivum|TraesCS2A03G1077800
OG0002110	Hordeum_vulgare|LOC123424726	Triticum_aestivum|TraesCS2D03G0230400, Triticum_aestivum|TraesCS2B03G0309500, Triticum_aestivum|TraesCS2A03G0224000, Triticum_aestivum|TraesCS2B03G0308600, Triticum_aestivum|TraesCS2B03G0306900, Triticum_aestivum|TraesCS2D03G0228300
OG0002112	Hordeum_vulgare|LOC123452605	Triticum_aestivum|TraesCS5A03G1010300, Triticum_aestivum|TraesCS5D03G0955800, Triticum_aestivum|TraesCS5B03G1056300
OG0002112	Hordeum_vulgare|LOC123426205	Triticum_aestivum|TraesCS2A03G0595200, Triticum_aestivum|TraesCS2B03G0710500, Triticum_aestivum|TraesCS2D03G0574900
OG0002113	Hordeum_vulgare|LOC123402717	Triticum_aestivum|TraesCS6B03G0215500
OG0002113	Hordeum_vulgare|LOC123429712	Triticum_aestivum|TraesCS2B03G0483300, Triticum_aestivum|TraesCS2A03G0362600
OG0002113	Hordeum_vulgare|LOC123429710	Triticum_aestivum|TraesCS2B03G0482500, Triticum_aestivum|TraesCS2A03G0362000, Triticum_aestivum|TraesCS2D03G0377900
OG0002114	Hordeum_vulgare|LOC123426288	Triticum_aestivum|TraesCS2A03G0613000, Triticum_aestivum|TraesCS2B03G0695500, Triticum_aestivum|TraesCS2D03G0587700
OG0002114	Hordeum_vulgare|LOC123426287	Triticum_aestivum|TraesCS2B03G0695800, Triticum_aestivum|TraesCS2A03G0612900, Triticum_aestivum|TraesCS2D03G0587200
OG0002115	Hordeum_vulgare|LOC123428423	Triticum_aestivum|TraesCS2A03G1256000
OG0002115	Hordeum_vulgare|LOC123399340	Triticum_aestivum|TraesCS5B03G1236400, Triticum_aestivum|TraesCS4A03G0897300
OG0002116	Hordeum_vulgare|LOC123424365	Triticum_aestivum|TraesCS2D03G0053100
OG0002116	Hordeum_vulgare|LOC123424367	Triticum_aestivum|TraesCS2A03G0052500, Triticum_aestivum|TraesCS2D03G0053900
OG0002117	Hordeum_vulgare|LOC123431154	Triticum_aestivum|TraesCS2D03G1195100, Triticum_aestivum|TraesCS2A03G1239600, Triticum_aestivum|TraesCS2D03G1194400, Triticum_aestivum|TraesCS2B03G1418800, Triticum_aestivum|TraesCS2D03G1164700, Triticum_aestivum|TraesCS2B03G1418200, Triticum_aestivum|TraesCS2A03G1239200, Triticum_aestivum|TraesCS2B03G1416700
OG0002118	Hordeum_vulgare|LOC123407529	Triticum_aestivum|TraesCS7B03G0178200
OG0002118	Hordeum_vulgare|LOC123426826	Triticum_aestivum|TraesCS2B03G0865400, Triticum_aestivum|TraesCS2D03G0718300
OG0002119	Hordeum_vulgare|LOC123430884, Hordeum_vulgare|LOC123428786	Triticum_aestivum|TraesCS2D03G1056800, Triticum_aestivum|TraesCS2D03G1056900
OG0002121	Hordeum_vulgare|LOC123426851	Triticum_aestivum|TraesCS2D03G0722600, Triticum_aestivum|TraesCS2A03G0783900, Triticum_aestivum|TraesCS2B03G0869900
OG0002121	Hordeum_vulgare|LOC123426850	Triticum_aestivum|TraesCS2D03G0722500, Triticum_aestivum|TraesCS2A03G0783800, Triticum_aestivum|TraesCS2B03G0869800
OG0002122	Hordeum_vulgare|LOC123395160	Triticum_aestivum|TraesCS4D03G0726500, Triticum_aestivum|TraesCS2A03G1160400, Triticum_aestivum|TraesCS2D03G1109300, Triticum_aestivum|TraesCS5D03G1189800
OG0002122	Hordeum_vulgare|LOC123395159	Triticum_aestivum|TraesCS5D03G1189700, Triticum_aestivum|TraesCS4A03G0814600, Triticum_aestivum|TraesCS5B03G1332000
OG0002123	Hordeum_vulgare|LOC123430277	Triticum_aestivum|TraesCS2B03G0824200, Triticum_aestivum|TraesCS2A03G0748400
OG0002123	Hordeum_vulgare|LOC123452200	Triticum_aestivum|TraesCS5A03G0054700, Triticum_aestivum|TraesCS5D03G0067400
OG0002124	Hordeum_vulgare|LOC123425428	Triticum_aestivum|TraesCS2D03G0391700, Triticum_aestivum|TraesCS2B03G0495700, Triticum_aestivum|TraesCS2A03G0372400
OG0002124	Hordeum_vulgare|LOC123402757	Triticum_aestivum|TraesCS6A03G0023800, Triticum_aestivum|TraesCS6D03G0030900, Triticum_aestivum|TraesCS6B03G0041500
OG0002125	Hordeum_vulgare|LOC123402652	Triticum_aestivum|TraesCS6A03G0193300, Triticum_aestivum|TraesCS6D03G0163800
OG0002125	Hordeum_vulgare|LOC123429337	Triticum_aestivum|TraesCS2A03G0149000, Triticum_aestivum|TraesCS2B03G0210100, Triticum_aestivum|TraesCS2D03G0147100
OG0002126	Hordeum_vulgare|LOC123428103	Triticum_aestivum|TraesCS2D03G1132900, Triticum_aestivum|TraesCS2A03G1180100
OG0002126	Hordeum_vulgare|LOC123431017	Triticum_aestivum|TraesCS2A03G1180200, Triticum_aestivum|TraesCS2D03G1133000, Triticum_aestivum|TraesCS2B03G1341400
OG0002126	Hordeum_vulgare|LOC123428108	Triticum_aestivum|TraesCS2B03G1341500, Triticum_aestivum|TraesCS2D03G1133500, Triticum_aestivum|TraesCS2A03G1180300
OG0002127	Hordeum_vulgare|LOC123427652, Hordeum_vulgare|LOC123427653, Hordeum_vulgare|LOC123427654	Triticum_aestivum|TraesCS2D03G0960800, Triticum_aestivum|TraesCS2B03G1139700, Triticum_aestivum|TraesCS2A03G1019600, Triticum_aestivum|TraesCS2D03G0960600, Triticum_aestivum|TraesCS2B03G1139600
OG0002128	Hordeum_vulgare|LOC123407101	Triticum_aestivum|TraesCS7B03G0588000, Triticum_aestivum|TraesCS7A03G0757500, Triticum_aestivum|TraesCS7D03G0728800
OG0002128	Hordeum_vulgare|LOC123429897	Triticum_aestivum|TraesCS2B03G0580500
OG0002129	Hordeum_vulgare|LOC123429546	Triticum_aestivum|TraesCS2D03G0280800, Triticum_aestivum|TraesCS2A03G0269500, Triticum_aestivum|TraesCS2B03G0372300
OG0002129	Hordeum_vulgare|LOC123448133	Triticum_aestivum|TraesCS4B03G0321100, Triticum_aestivum|TraesCS4A03G0490200, Triticum_aestivum|TraesCS4D03G0263400
OG0002130	Hordeum_vulgare|LOC123425073	Triticum_aestivum|TraesCS2A03G0120400, Triticum_aestivum|TraesCS2D03G0114900, Triticum_aestivum|TraesCS2B03G0165200
OG0002130	Hordeum_vulgare|LOC123424544	Triticum_aestivum|TraesCS2D03G0115000, Triticum_aestivum|TraesCS2B03G0164700, Triticum_aestivum|TraesCS2A03G0120300
OG0002131	Hordeum_vulgare|LOC123429426	Triticum_aestivum|TraesCS2B03G0280200, Triticum_aestivum|TraesCS2A03G0203600, Triticum_aestivum|TraesCS2D03G0209800, Triticum_aestivum|TraesCS2B03G0280100, Triticum_aestivum|TraesCS2D03G0209400
OG0002132	Hordeum_vulgare|LOC123429460	Triticum_aestivum|TraesCS2D03G0232300, Triticum_aestivum|TraesCS2B03G0312400
OG0002132	Hordeum_vulgare|LOC123425292	Triticum_aestivum|TraesCS2A03G0224600, Triticum_aestivum|TraesCS2D03G0232000
OG0002133	Hordeum_vulgare|LOC123402387	Triticum_aestivum|TraesCS6A03G0624000
OG0002133	Hordeum_vulgare|LOC123427217	Triticum_aestivum|TraesCS2A03G0890700, Triticum_aestivum|TraesCS2D03G0834100, Triticum_aestivum|TraesCS2B03G0984000
OG0002134	Hordeum_vulgare|LOC123448725	Triticum_aestivum|TraesCS4D03G0432100, Triticum_aestivum|TraesCS4B03G0484500, Triticum_aestivum|TraesCS4A03G0284300
OG0002134	Hordeum_vulgare|LOC123424385	Triticum_aestivum|TraesCS2B03G0085100, Triticum_aestivum|TraesCS2A03G0057000, Triticum_aestivum|TraesCS2D03G0058300
OG0002135	Hordeum_vulgare|LOC123395232	Triticum_aestivum|TraesCS5D03G1201200, Triticum_aestivum|TraesCS5B03G1365500, Triticum_aestivum|TraesCS4A03G0789100
OG0002135	Hordeum_vulgare|LOC123428029	Triticum_aestivum|TraesCS2D03G1103900, Triticum_aestivum|TraesCS2A03G1154300, Triticum_aestivum|TraesCS2B03G1310800
OG0002136	Hordeum_vulgare|LOC123428273	Triticum_aestivum|TraesCS2B03G1424700, Triticum_aestivum|TraesCS2A03G1243300, Triticum_aestivum|TraesCS2D03G1197700
OG0002136	Hordeum_vulgare|LOC123430913	Triticum_aestivum|TraesCS2D03G1081100, Triticum_aestivum|TraesCS2A03G1132000, Triticum_aestivum|TraesCS2B03G1283700
OG0002137	Hordeum_vulgare|LOC123427655	Triticum_aestivum|TraesCS2A03G1020500, Triticum_aestivum|TraesCS2D03G0961000
OG0002137	Hordeum_vulgare|LOC123407079	Triticum_aestivum|TraesCS7D03G0951700, Triticum_aestivum|TraesCS7A03G0995200, Triticum_aestivum|TraesCS7B03G0832000
OG0002139	Hordeum_vulgare|LOC123425252	Triticum_aestivum|TraesCS2A03G0340600, Triticum_aestivum|TraesCS2B03G0457100, Triticum_aestivum|TraesCS2D03G0356900
OG0002139	Hordeum_vulgare|LOC123428028	Triticum_aestivum|TraesCS2A03G1152100, Triticum_aestivum|TraesCS2D03G1101100, Triticum_aestivum|TraesCS2B03G1308500
OG0002140	Hordeum_vulgare|LOC123431369	Triticum_aestivum|TraesCS2B03G1570200, Triticum_aestivum|TraesCS2B03G1570500, Triticum_aestivum|TraesCS2A03G1367000, Triticum_aestivum|TraesCSU03G0017600, Triticum_aestivum|TraesCS2A03G1367100
OG0002140	Hordeum_vulgare|LOC123431367	Triticum_aestivum|TraesCS2A03G1366600, Triticum_aestivum|TraesCS2D03G1333900
OG0002141	Hordeum_vulgare|LOC123445671	Triticum_aestivum|TraesCS3D03G1170800, Triticum_aestivum|TraesCS3A03G1238500, Triticum_aestivum|TraesCS3B03G1479300
OG0002141	Hordeum_vulgare|LOC123424420	Triticum_aestivum|TraesCS2A03G0076100, Triticum_aestivum|TraesCS2D03G0070100, Triticum_aestivum|TraesCS2B03G0111700
OG0002142	Hordeum_vulgare|LOC123441187	Triticum_aestivum|TraesCS7A03G0005900, Triticum_aestivum|TraesCS2D03G0016100, Triticum_aestivum|TraesCS2D03G0016300, Triticum_aestivum|TraesCS2B03G0026300, Triticum_aestivum|TraesCS2B03G0026200, Triticum_aestivum|TraesCS2B03G0137300, Triticum_aestivum|TraesCS2D03G0008900
OG0002143	Hordeum_vulgare|LOC123426765	Triticum_aestivum|TraesCS2B03G0839500, Triticum_aestivum|TraesCS2A03G0760500
OG0002143	Hordeum_vulgare|LOC123452914	Triticum_aestivum|TraesCS5A03G0308200, Triticum_aestivum|TraesCS5B03G0328800
OG0002144	Hordeum_vulgare|LOC123412064	Triticum_aestivum|TraesCS7D03G1149600, Triticum_aestivum|TraesCS7A03G1211200, Triticum_aestivum|TraesCS7B03G1093000
OG0002144	Hordeum_vulgare|LOC123428114	Triticum_aestivum|TraesCS2B03G1343300, Triticum_aestivum|TraesCS2A03G1181400, Triticum_aestivum|TraesCS2D03G1134400
OG0002145	Hordeum_vulgare|LOC123409688	Triticum_aestivum|TraesCS7A03G0845800, Triticum_aestivum|TraesCS7B03G0666100, Triticum_aestivum|TraesCS7D03G0792800
OG0002145	Hordeum_vulgare|LOC123424745	Triticum_aestivum|TraesCS2A03G0228500, Triticum_aestivum|TraesCS2D03G0234600, Triticum_aestivum|TraesCS2B03G0316700
OG0002146	Hordeum_vulgare|LOC123403060	Triticum_aestivum|TraesCS2A03G0014800, Triticum_aestivum|TraesCS2D03G0014100
OG0002146	Hordeum_vulgare|LOC123440387	Triticum_aestivum|TraesCS3B03G0917000, Triticum_aestivum|TraesCS3D03G0734400, Triticum_aestivum|TraesCS3A03G0794800
OG0002147	Hordeum_vulgare|LOC123427177	Triticum_aestivum|TraesCS2A03G0874800, Triticum_aestivum|TraesCS2B03G0969500, Triticum_aestivum|TraesCS2D03G0818100
OG0002147	Hordeum_vulgare|LOC123401984	Triticum_aestivum|TraesCS6D03G0509900, Triticum_aestivum|TraesCS6A03G0633300, Triticum_aestivum|TraesCS6B03G0740100
OG0002148	Hordeum_vulgare|psaJ	Triticum_aestivum|TraesCS1D03G1000400, Triticum_aestivum|TraesCS5D03G0374500, Triticum_aestivum|TraesCSU03G0508100, Triticum_aestivum|TraesCSU03G0529600, Triticum_aestivum|TraesCSU03G0537900, Triticum_aestivum|TraesCS1D03G0469200, Triticum_aestivum|TraesCS5D03G0017400, Triticum_aestivum|TraesCS1B03G0569900, Triticum_aestivum|TraesCSU03G0344600, Triticum_aestivum|TraesCS6D03G0763100
OG0002149	Hordeum_vulgare|LOC123413322	Triticum_aestivum|TraesCS7A03G0748500
OG0002149	Hordeum_vulgare|LOC123430713	Triticum_aestivum|TraesCS2B03G1122000, Triticum_aestivum|TraesCS2D03G0944900
OG0002150	Hordeum_vulgare|LOC123426801	Triticum_aestivum|TraesCS2D03G0711600, Triticum_aestivum|TraesCS2A03G0772100, Triticum_aestivum|TraesCS2B03G0853900
OG0002150	Hordeum_vulgare|LOC123426641	Triticum_aestivum|TraesCS2B03G0807500, Triticum_aestivum|TraesCS2D03G0674400, Triticum_aestivum|TraesCS2A03G0731800
OG0002151	Hordeum_vulgare|LOC123452627	Triticum_aestivum|TraesCS5A03G1014600
OG0002151	Hordeum_vulgare|LOC123426126	Triticum_aestivum|TraesCS2B03G0667900, Triticum_aestivum|TraesCS2A03G0547500, Triticum_aestivum|TraesCS2D03G0563700
OG0002152	Hordeum_vulgare|LOC123424599	Triticum_aestivum|TraesCS2A03G0168900, Triticum_aestivum|TraesCS2D03G0166300, Triticum_aestivum|TraesCS2B03G0232200
OG0002152	Hordeum_vulgare|LOC123427932	Triticum_aestivum|TraesCS2D03G1064400, Triticum_aestivum|TraesCS2A03G1116200
