Orthogroup	Hordeum_vulgare	Triticum_urartu
OG0001229	Hordeum_vulgare|LOC123425939	Triticum_urartu|LOC125550679
OG0001229	Hordeum_vulgare|LOC123424740	Triticum_urartu|LOC125535676, Triticum_urartu|LOC125551583, Triticum_urartu|LOC125551715
OG0001230	Hordeum_vulgare|LOC123440420	Triticum_urartu|LOC125514784
OG0001230	Hordeum_vulgare|LOC123445681	Triticum_urartu|LOC125546311
OG0001232	Hordeum_vulgare|LOC123444697	Triticum_urartu|LOC125521675
OG0001232	Hordeum_vulgare|LOC123444728, Hordeum_vulgare|LOC123444729	Triticum_urartu|LOC125545163
OG0001233	Hordeum_vulgare|LOC123402188	Triticum_urartu|LOC125529615
OG0001233	Hordeum_vulgare|LOC123452231	Triticum_urartu|LOC125533208, Triticum_urartu|LOC125531549
OG0001234	Hordeum_vulgare|LOC123404357	Triticum_urartu|LOC125543474
OG0001234	Hordeum_vulgare|LOC123422243	Triticum_urartu|LOC125543483
OG0001235	Hordeum_vulgare|LOC123452906	Triticum_urartu|LOC125527925
OG0001235	Hordeum_vulgare|LOC123432953	Triticum_urartu|LOC125556452, Triticum_urartu|LOC125507614
OG0001235	Hordeum_vulgare|LOC123426839	Triticum_urartu|LOC125538416
OG0001236	Hordeum_vulgare|LOC123439994	Triticum_urartu|LOC125544065, Triticum_urartu|LOC125544066
OG0001236	Hordeum_vulgare|LOC123428321	Triticum_urartu|LOC125541236
OG0001237	Hordeum_vulgare|LOC123441068	Triticum_urartu|LOC125514169
OG0001237	Hordeum_vulgare|LOC123412395	Triticum_urartu|LOC125534393
OG0001238	Hordeum_vulgare|LOC123414718	Triticum_urartu|LOC125521068
OG0001241	Hordeum_vulgare|LOC123413101	Triticum_urartu|LOC125536540
OG0001242	Hordeum_vulgare|LOC123404790, Hordeum_vulgare|LOC123408244, Hordeum_vulgare|LOC123442040, Hordeum_vulgare|LOC123442284	Triticum_urartu|LOC125524862
OG0001243	Hordeum_vulgare|LOC123402485	Triticum_urartu|LOC125540335
OG0001245	Hordeum_vulgare|LOC123431481	Triticum_urartu|LOC125535392
OG0001246	Hordeum_vulgare|LOC123451900	Triticum_urartu|LOC125535349
OG0001247	Hordeum_vulgare|LOC123428263	Triticum_urartu|LOC125538281
OG0001249	Hordeum_vulgare|LOC123426901	Triticum_urartu|LOC125533610, Triticum_urartu|LOC125533609, Triticum_urartu|LOC125538669, Triticum_urartu|LOC125538672
OG0001250	Hordeum_vulgare|LOC123428567	Triticum_urartu|LOC125525295, Triticum_urartu|LOC125540480
OG0001251	Hordeum_vulgare|LOC123428189	Triticum_urartu|LOC125538259
OG0001251	Hordeum_vulgare|LOC123397516	Triticum_urartu|LOC125507987
OG0001252	Hordeum_vulgare|LOC123429447, Hordeum_vulgare|LOC123429448	Triticum_urartu|LOC125540980
OG0001252	Hordeum_vulgare|LOC123429446, Hordeum_vulgare|LOC123410726	Triticum_urartu|LOC125540979
OG0001253	Hordeum_vulgare|LOC123429846	Triticum_urartu|LOC125541360
OG0001253	Hordeum_vulgare|LOC123402583	Triticum_urartu|LOC125514631
OG0001254	Hordeum_vulgare|LOC123407025	Triticum_urartu|LOC125515229
OG0001256	Hordeum_vulgare|LOC123424659	Triticum_urartu|LOC125535568
OG0001256	Hordeum_vulgare|LOC123429407	Triticum_urartu|LOC125535523, Triticum_urartu|LOC125535543
OG0001258	Hordeum_vulgare|LOC123445365	Triticum_urartu|LOC125535874
OG0001258	Hordeum_vulgare|LOC123404630	Triticum_urartu|LOC125515603
OG0001259	Hordeum_vulgare|LOC123410769	Triticum_urartu|LOC125512781
OG0001259	Hordeum_vulgare|LOC123430912	Triticum_urartu|LOC125537972, Triticum_urartu|LOC125534186, Triticum_urartu|LOC125534185
OG0001260	Hordeum_vulgare|LOC123427546	Triticum_urartu|LOC125513735
OG0001261	Hordeum_vulgare|LOC123439988	Triticum_urartu|LOC125548415, Triticum_urartu|LOC125548417
OG0001261	Hordeum_vulgare|LOC123440598	Triticum_urartu|LOC125548906
OG0001265	Hordeum_vulgare|LOC123411929, Hordeum_vulgare|LOC123409547	Triticum_urartu|LOC125519921
OG0001268	Hordeum_vulgare|LOC123448928	Triticum_urartu|LOC125525643, Triticum_urartu|LOC125525663, Triticum_urartu|LOC125525619, Triticum_urartu|LOC125525671
OG0001270	Hordeum_vulgare|LOC123441031	Triticum_urartu|LOC125549466, Triticum_urartu|LOC125549468
OG0001271	Hordeum_vulgare|LOC123428432	Triticum_urartu|LOC125542800
OG0001273	Hordeum_vulgare|LOC123445396, Hordeum_vulgare|LOC123445399	Triticum_urartu|LOC125545944, Triticum_urartu|LOC125545939, Triticum_urartu|LOC125549183, Triticum_urartu|LOC125545941
OG0001274	Hordeum_vulgare|LOC123407138	Triticum_urartu|LOC125519686
OG0001274	Hordeum_vulgare|LOC123444435	Triticum_urartu|LOC125544828
OG0001275	Hordeum_vulgare|LOC123426545	Triticum_urartu|LOC125541188
OG0001276	Hordeum_vulgare|LOC123444662	Triticum_urartu|LOC125545092
OG0001276	Hordeum_vulgare|LOC123444663	Triticum_urartu|LOC125545090, Triticum_urartu|LOC125545091
OG0001277	Hordeum_vulgare|LOC123445081	Triticum_urartu|LOC125545546, Triticum_urartu|LOC125547069, Triticum_urartu|LOC125545544
OG0001278	Hordeum_vulgare|LOC123441338	Triticum_urartu|LOC125547467, Triticum_urartu|LOC125547598, Triticum_urartu|LOC125547599, Triticum_urartu|LOC125547673, Triticum_urartu|LOC125547674, Triticum_urartu|LOC125547675
OG0001278	Hordeum_vulgare|LOC123439236	Triticum_urartu|LOC125547469, Triticum_urartu|LOC125547600
OG0001279	Hordeum_vulgare|LOC123440646	Triticum_urartu|LOC125548959
OG0001279	Hordeum_vulgare|LOC123440647, Hordeum_vulgare|LOC123440649, Hordeum_vulgare|LOC123440650, Hordeum_vulgare|LOC123440651, Hordeum_vulgare|LOC123440652	Triticum_urartu|LOC125548963, Triticum_urartu|LOC125548965
OG0001280	Hordeum_vulgare|LOC123451073	Triticum_urartu|LOC125550466, Triticum_urartu|LOC125550476
OG0001280	Hordeum_vulgare|LOC123448252	Triticum_urartu|LOC125551284
OG0001282	Hordeum_vulgare|LOC123447673	Triticum_urartu|LOC125550517
OG0001282	Hordeum_vulgare|LOC123447675	Triticum_urartu|LOC125550522
OG0001282	Hordeum_vulgare|LOC123447674	Triticum_urartu|LOC125550523
OG0001283	Hordeum_vulgare|LOC123411295, Hordeum_vulgare|LOC123410495	Triticum_urartu|LOC125522812, Triticum_urartu|LOC125522219
OG0001284	Hordeum_vulgare|LOC123447303	Triticum_urartu|LOC125528105
OG0001285	Hordeum_vulgare|LOC123446838	Triticum_urartu|LOC125550158
OG0001285	Hordeum_vulgare|LOC123446838	Triticum_urartu|LOC125523355
OG0001285	Hordeum_vulgare|LOC123446840	Triticum_urartu|LOC125550158
OG0001285	Hordeum_vulgare|LOC123446840	Triticum_urartu|LOC125523355
OG0001288	Hordeum_vulgare|LOC123413433	Triticum_urartu|LOC125519582
OG0001288	Hordeum_vulgare|LOC123452014	Triticum_urartu|LOC125553220, Triticum_urartu|LOC125528853
OG0001289	Hordeum_vulgare|LOC123399742	Triticum_urartu|LOC125507167, Triticum_urartu|LOC125509915, Triticum_urartu|LOC125527442
OG0001290	Hordeum_vulgare|LOC123397193	Triticum_urartu|LOC125526821
OG0001290	Hordeum_vulgare|LOC123398666	Triticum_urartu|LOC125526822
OG0001291	Hordeum_vulgare|LOC123398709	Triticum_urartu|LOC125556086
OG0001291	Hordeum_vulgare|LOC123397654	Triticum_urartu|LOC125509336
OG0001292	Hordeum_vulgare|LOC123399008	Triticum_urartu|LOC125506822
OG0001292	Hordeum_vulgare|LOC123410520	Triticum_urartu|LOC125521651
OG0001294	Hordeum_vulgare|LOC123395507	Triticum_urartu|LOC125555721
OG0001294	Hordeum_vulgare|LOC123396392	Triticum_urartu|LOC125555720
OG0001295	Hordeum_vulgare|LOC123399850	Triticum_urartu|LOC125510002, Triticum_urartu|LOC125530822
OG0001295	Hordeum_vulgare|LOC123399847	Triticum_urartu|LOC125509999, Triticum_urartu|LOC125530823
OG0001297	Hordeum_vulgare|LOC123397887	Triticum_urartu|LOC125556263, Triticum_urartu|LOC125556270, Triticum_urartu|LOC125556272, Triticum_urartu|LOC125509788, Triticum_urartu|LOC125509796, Triticum_urartu|LOC125556262, Triticum_urartu|LOC125556268, Triticum_urartu|LOC125556261, Triticum_urartu|LOC125556267
OG0001298	Hordeum_vulgare|LOC123453105	Triticum_urartu|LOC125508584, Triticum_urartu|LOC125526559
OG0001298	Hordeum_vulgare|LOC123430908	Triticum_urartu|LOC125533914, Triticum_urartu|LOC125534190
OG0001299	Hordeum_vulgare|LOC123395933	Triticum_urartu|LOC125556005
OG0001299	Hordeum_vulgare|LOC123395438	Triticum_urartu|LOC125509040
OG0001300	Hordeum_vulgare|LOC123398815	Triticum_urartu|LOC125555606
OG0001300	Hordeum_vulgare|LOC123412460, Hordeum_vulgare|LOC123408460	Triticum_urartu|LOC125524695
OG0001302	Hordeum_vulgare|LOC123451037	Triticum_urartu|LOC125555396
OG0001302	Hordeum_vulgare|LOC123395340	Triticum_urartu|LOC125506679
OG0001303	Hordeum_vulgare|LOC123416974	Triticum_urartu|LOC125528158
OG0001304	Hordeum_vulgare|LOC123401619	Triticum_urartu|LOC125529425
OG0001304	Hordeum_vulgare|LOC123408056	Triticum_urartu|LOC125556374, Triticum_urartu|LOC125520558, Triticum_urartu|LOC125525889
OG0001305	Hordeum_vulgare|LOC123402813, Hordeum_vulgare|LOC123403170	Triticum_urartu|LOC125512875, Triticum_urartu|LOC125512862
OG0001306	Hordeum_vulgare|LOC123403664	Triticum_urartu|LOC125512768
OG0001306	Hordeum_vulgare|LOC123397771	Triticum_urartu|LOC125555885
OG0001307	Hordeum_vulgare|LOC123404022, Hordeum_vulgare|LOC123404331	Triticum_urartu|LOC125515330
OG0001309	Hordeum_vulgare|LOC123428796, Hordeum_vulgare|LOC123428798	Triticum_urartu|LOC125529834
OG0001310	Hordeum_vulgare|LOC123411437	Triticum_urartu|LOC125521308, Triticum_urartu|LOC125520179, Triticum_urartu|LOC125521438
OG0001311	Hordeum_vulgare|LOC123407932	Triticum_urartu|LOC125524276
OG0001311	Hordeum_vulgare|LOC123407933	Triticum_urartu|LOC125520968
OG0001312	Hordeum_vulgare|LOC123397090	Triticum_urartu|LOC125507302, Triticum_urartu|LOC125556589, Triticum_urartu|LOC125556590
OG0001314	Hordeum_vulgare|LOC123412334	Triticum_urartu|LOC125524557, Triticum_urartu|LOC125520377
OG0001314	Hordeum_vulgare|LOC123409999	Triticum_urartu|LOC125529753
OG0001315	Hordeum_vulgare|LOC123409585	Triticum_urartu|LOC125522426
OG0001316	Hordeum_vulgare|LOC123412388	Triticum_urartu|LOC125525878, Triticum_urartu|LOC125518401, Triticum_urartu|LOC125518403
OG0001317	Hordeum_vulgare|LOC123442385	Triticum_urartu|LOC125521967, Triticum_urartu|LOC125522067, Triticum_urartu|LOC125522074, Triticum_urartu|LOC125547539
OG0001318	Hordeum_vulgare|LOC123410998	Triticum_urartu|LOC125521011, Triticum_urartu|LOC125521633
OG0001319	Hordeum_vulgare|LOC123410729	Triticum_urartu|LOC125525828, Triticum_urartu|LOC125524407
OG0001319	Hordeum_vulgare|LOC123412873	Triticum_urartu|LOC125523445
OG0001320	Hordeum_vulgare|LOC123395125	Triticum_urartu|LOC125525346, Triticum_urartu|LOC125522840
OG0001320	Hordeum_vulgare|LOC123407261	Triticum_urartu|LOC125521381
OG0001321	Hordeum_vulgare|LOC123409558	Triticum_urartu|LOC125519441, Triticum_urartu|LOC125519444
OG0001321	Hordeum_vulgare|LOC123394915, Hordeum_vulgare|LOC123394941, Hordeum_vulgare|LOC123420314, Hordeum_vulgare|LOC123394933, Hordeum_vulgare|LOC123394956, Hordeum_vulgare|LOC123418972	Triticum_urartu|LOC125536649
OG0001322	Hordeum_vulgare|LOC123407422	Triticum_urartu|LOC125510814
OG0001323	Hordeum_vulgare|LOC123401061, Hordeum_vulgare|LOC123443942, Hordeum_vulgare|LOC123443611, Hordeum_vulgare|LOC123412682, Hordeum_vulgare|LOC123448691, Hordeum_vulgare|LOC123402099, Hordeum_vulgare|LOC123442756, Hordeum_vulgare|LOC123444353, Hordeum_vulgare|LOC123398627	Triticum_urartu|LOC125536188, Triticum_urartu|LOC125536191, Triticum_urartu|LOC125530833, Triticum_urartu|LOC125554796, Triticum_urartu|LOC125509910, Triticum_urartu|LOC125509911
OG0001324	Hordeum_vulgare|LOC123426633, Hordeum_vulgare|LOC123440083	Triticum_urartu|LOC125531999
OG0001325	Hordeum_vulgare|rpl14	Triticum_urartu|rpl14
OG0001326	Hordeum_vulgare|LOC123395787, Hordeum_vulgare|LOC123396758	Triticum_urartu|LOC125541728, Triticum_urartu|LOC125543790, Triticum_urartu|LOC125541715
OG0001329	Hordeum_vulgare|LOC123442467, Hordeum_vulgare|LOC123446239, Hordeum_vulgare|LOC123448110	Triticum_urartu|LOC125543950, Triticum_urartu|LOC125532407
OG0001330	Hordeum_vulgare|LOC123405016	Triticum_urartu|LOC125546005
OG0001331	Hordeum_vulgare|LOC123429380	Triticum_urartu|LOC125507039, Triticum_urartu|LOC125530544
OG0001331	Hordeum_vulgare|LOC123404058	Triticum_urartu|LOC125530816
OG0001332	Hordeum_vulgare|LOC123404164, Hordeum_vulgare|LOC123437517, Hordeum_vulgare|LOC123431354	Triticum_urartu|LOC125549251
OG0001334	Hordeum_vulgare|LOC123403118	Triticum_urartu|LOC125513341
OG0001334	Hordeum_vulgare|LOC123442785	Triticum_urartu|LOC125518773
OG0001336	Hordeum_vulgare|LOC123411693	Triticum_urartu|LOC125520821
OG0001336	Hordeum_vulgare|LOC123433299	Triticum_urartu|LOC125509214
OG0001336	Hordeum_vulgare|LOC123403110	Triticum_urartu|LOC125545411
OG0001337	Hordeum_vulgare|LOC123445733	Triticum_urartu|LOC125546392, Triticum_urartu|LOC125546396
OG0001337	Hordeum_vulgare|LOC123449546	Triticum_urartu|LOC125552758
OG0001338	Hordeum_vulgare|LOC123450172	Triticum_urartu|LOC125550269
OG0001339	Hordeum_vulgare|LOC123440565	Triticum_urartu|LOC125545197
OG0001339	Hordeum_vulgare|LOC123444973	Triticum_urartu|LOC125521319, Triticum_urartu|LOC125521328, Triticum_urartu|LOC125527031, Triticum_urartu|LOC125553145
OG0001341	Hordeum_vulgare|LOC123449583, Hordeum_vulgare|LOC123452705	Triticum_urartu|LOC125526358, Triticum_urartu|LOC125526394
OG0001342	Hordeum_vulgare|LOC123447056	Triticum_urartu|LOC125553396
OG0001342	Hordeum_vulgare|LOC123441826, Hordeum_vulgare|LOC123396070	Triticum_urartu|LOC125506898
OG0001343	Hordeum_vulgare|LOC123425718	Triticum_urartu|LOC125536145, Triticum_urartu|LOC125536564, Triticum_urartu|LOC125542685
OG0001345	Hordeum_vulgare|LOC123400022, Hordeum_vulgare|LOC123399973	Triticum_urartu|LOC125556391
OG0001345	Hordeum_vulgare|LOC123409741	Triticum_urartu|LOC125537042
OG0001346	Hordeum_vulgare|LOC123429079	Triticum_urartu|LOC125534741, Triticum_urartu|LOC125534743
OG0001347	Hordeum_vulgare|LOC123429569	Triticum_urartu|LOC125527934
OG0001347	Hordeum_vulgare|LOC123444413	Triticum_urartu|LOC125521885
OG0001349	Hordeum_vulgare|LOC123426302	Triticum_urartu|LOC125535603
OG0001349	Hordeum_vulgare|LOC123403749	Triticum_urartu|LOC125535689, Triticum_urartu|LOC125535507
OG0001350	Hordeum_vulgare|LOC123442094, Hordeum_vulgare|LOC123442589, Hordeum_vulgare|LOC123442724	Triticum_urartu|LOC125514002, Triticum_urartu|LOC125516530
OG0001351	Hordeum_vulgare|LOC123426812	Triticum_urartu|LOC125538487
OG0001351	Hordeum_vulgare|LOC123449917	Triticum_urartu|LOC125511548
OG0001352	Hordeum_vulgare|LOC123449166	Triticum_urartu|LOC125552327
OG0001352	Hordeum_vulgare|LOC123427935	Triticum_urartu|LOC125539802, Triticum_urartu|LOC125539858, Triticum_urartu|LOC125530473, Triticum_urartu|LOC125539788
OG0001353	Hordeum_vulgare|LOC123401225	Triticum_urartu|LOC125519906, Triticum_urartu|LOC125540513, Triticum_urartu|LOC125514246
OG0001354	Hordeum_vulgare|LOC123430962	Triticum_urartu|LOC125534296
OG0001357	Hordeum_vulgare|LOC123427233	Triticum_urartu|LOC125531158
OG0001358	Hordeum_vulgare|LOC123429176	Triticum_urartu|LOC125506066
OG0001358	Hordeum_vulgare|LOC123431046	Triticum_urartu|LOC125515658
OG0001359	Hordeum_vulgare|LOC123430951	Triticum_urartu|LOC125534292, Triticum_urartu|LOC125534293, Triticum_urartu|LOC125534229, Triticum_urartu|LOC125534295, Triticum_urartu|LOC125527012, Triticum_urartu|LOC125534228, Triticum_urartu|LOC125534294, Triticum_urartu|LOC125527013
OG0001360	Hordeum_vulgare|LOC123430752, Hordeum_vulgare|LOC123430753	Triticum_urartu|LOC125533940, Triticum_urartu|LOC125533941
OG0001362	Hordeum_vulgare|LOC123401125	Triticum_urartu|LOC125513303, Triticum_urartu|LOC125528583
OG0001362	Hordeum_vulgare|LOC123427133	Triticum_urartu|LOC125538857, Triticum_urartu|LOC125538859
OG0001363	Hordeum_vulgare|LOC123425423	Triticum_urartu|LOC125541291, Triticum_urartu|LOC125529096, Triticum_urartu|LOC125522049
OG0001364	Hordeum_vulgare|LOC123397142	Triticum_urartu|LOC125505965
OG0001365	Hordeum_vulgare|LOC123413102	Triticum_urartu|LOC125536520, Triticum_urartu|LOC125519013
OG0001366	Hordeum_vulgare|LOC123426855	Triticum_urartu|LOC125529060
OG0001366	Hordeum_vulgare|LOC123400998	Triticum_urartu|LOC125514866
OG0001367	Hordeum_vulgare|LOC123427780	Triticum_urartu|LOC125539764
OG0001368	Hordeum_vulgare|LOC123410660	Triticum_urartu|LOC125531022
OG0001369	Hordeum_vulgare|LOC123428014	Triticum_urartu|LOC125539902
OG0001370	Hordeum_vulgare|LOC123429184	Triticum_urartu|LOC125540726
OG0001370	Hordeum_vulgare|LOC123429185	Triticum_urartu|LOC125530111, Triticum_urartu|LOC125540722
OG0001371	Hordeum_vulgare|LOC123439617	Triticum_urartu|LOC125548154
OG0001371	Hordeum_vulgare|LOC123439618	Triticum_urartu|LOC125548149, Triticum_urartu|LOC125548156
OG0001372	Hordeum_vulgare|LOC123444941	Triticum_urartu|LOC125545238, Triticum_urartu|LOC125545239
OG0001373	Hordeum_vulgare|LOC123443587	Triticum_urartu|LOC125537223, Triticum_urartu|LOC125523296, Triticum_urartu|LOC125539017
OG0001374	Hordeum_vulgare|LOC123442143	Triticum_urartu|LOC125549242
OG0001374	Hordeum_vulgare|LOC123424631	Triticum_urartu|LOC125547198, Triticum_urartu|LOC125529560, Triticum_urartu|LOC125549233, Triticum_urartu|LOC125549244, Triticum_urartu|LOC125545961, Triticum_urartu|LOC125545973
OG0001375	Hordeum_vulgare|LOC123444907	Triticum_urartu|LOC125545268
OG0001375	Hordeum_vulgare|LOC123443045	Triticum_urartu|LOC125552546, Triticum_urartu|LOC125543202
OG0001376	Hordeum_vulgare|LOC123440613, Hordeum_vulgare|LOC123408491	Triticum_urartu|LOC125519485, Triticum_urartu|LOC125508222, Triticum_urartu|LOC125532036
OG0001377	Hordeum_vulgare|LOC123442487	Triticum_urartu|LOC125547611, Triticum_urartu|LOC125547616, Triticum_urartu|LOC125547619
OG0001378	Hordeum_vulgare|LOC123439208	Triticum_urartu|LOC125546506, Triticum_urartu|LOC125547723
OG0001379	Hordeum_vulgare|LOC123440331, Hordeum_vulgare|LOC123440332, Hordeum_vulgare|LOC123440329, Hordeum_vulgare|LOC123440330, Hordeum_vulgare|LOC123440333	Triticum_urartu|LOC125548696, Triticum_urartu|LOC125548697
OG0001380	Hordeum_vulgare|LOC123439209	Triticum_urartu|LOC125506024
OG0001380	Hordeum_vulgare|LOC123442477	Triticum_urartu|LOC125542462
OG0001381	Hordeum_vulgare|LOC123442209	Triticum_urartu|LOC125546148
OG0001381	Hordeum_vulgare|LOC123441267	Triticum_urartu|LOC125547555, Triticum_urartu|LOC125528585
OG0001382	Hordeum_vulgare|LOC123445016	Triticum_urartu|LOC125545478
OG0001382	Hordeum_vulgare|LOC123445015	Triticum_urartu|LOC125545476
OG0001383	Hordeum_vulgare|LOC123400041	Triticum_urartu|LOC125510187, Triticum_urartu|LOC125510188
OG0001383	Hordeum_vulgare|LOC123405301, Hordeum_vulgare|LOC123419911, Hordeum_vulgare|LOC123429934, Hordeum_vulgare|LOC123413624, Hordeum_vulgare|LOC123440635	Triticum_urartu|LOC125545622
OG0001384	Hordeum_vulgare|LOC123441082	Triticum_urartu|LOC125549445
OG0001384	Hordeum_vulgare|LOC123439935	Triticum_urartu|LOC125548402
OG0001384	Hordeum_vulgare|LOC123429891	Triticum_urartu|LOC125541400
OG0001386	Hordeum_vulgare|LOC123404920	Triticum_urartu|LOC125547864
OG0001386	Hordeum_vulgare|LOC123412024	Triticum_urartu|LOC125520781
OG0001387	Hordeum_vulgare|LOC123446970	Triticum_urartu|LOC125554149
OG0001387	Hordeum_vulgare|LOC123446972	Triticum_urartu|LOC125552672
OG0001388	Hordeum_vulgare|LOC123446732	Triticum_urartu|LOC125554024, Triticum_urartu|LOC125552358
OG0001389	Hordeum_vulgare|LOC123410749	Triticum_urartu|LOC125519593, Triticum_urartu|LOC125523149
OG0001390	Hordeum_vulgare|LOC123446849	Triticum_urartu|LOC125550172
OG0001390	Hordeum_vulgare|LOC123446850	Triticum_urartu|LOC125550166, Triticum_urartu|LOC125554476, Triticum_urartu|LOC125554945
OG0001392	Hordeum_vulgare|LOC123398790, Hordeum_vulgare|LOC123398791, Hordeum_vulgare|LOC123398793, Hordeum_vulgare|LOC123398792	Triticum_urartu|LOC125528650
OG0001393	Hordeum_vulgare|LOC123395809	Triticum_urartu|LOC125507407, Triticum_urartu|LOC125507411, Triticum_urartu|LOC125507406, Triticum_urartu|LOC125507413, Triticum_urartu|LOC125507419, Triticum_urartu|LOC125507447
OG0001395	Hordeum_vulgare|LOC123397801	Triticum_urartu|LOC125507372
OG0001395	Hordeum_vulgare|LOC123396144	Triticum_urartu|LOC125555490, Triticum_urartu|LOC125555491
OG0001396	Hordeum_vulgare|LOC123398518, Hordeum_vulgare|LOC123398980	Triticum_urartu|LOC125507018
OG0001396	Hordeum_vulgare|LOC123398521, Hordeum_vulgare|LOC123395625	Triticum_urartu|LOC125507020
OG0001397	Hordeum_vulgare|LOC123395522	Triticum_urartu|LOC125509172
OG0001397	Hordeum_vulgare|LOC123394943, Hordeum_vulgare|LOC123395469	Triticum_urartu|LOC125556085, Triticum_urartu|LOC125509134
OG0001399	Hordeum_vulgare|LOC123395791	Triticum_urartu|LOC125556002
OG0001400	Hordeum_vulgare|LOC123445205	Triticum_urartu|LOC125521031
OG0001400	Hordeum_vulgare|LOC123445205	Triticum_urartu|LOC125506253
OG0001400	Hordeum_vulgare|LOC123445205	Triticum_urartu|LOC125531137
OG0001400	Hordeum_vulgare|LOC123444968	Triticum_urartu|LOC125521031
OG0001400	Hordeum_vulgare|LOC123444968	Triticum_urartu|LOC125506253
OG0001400	Hordeum_vulgare|LOC123444968	Triticum_urartu|LOC125531137
OG0001400	Hordeum_vulgare|LOC123398301	Triticum_urartu|LOC125521031
OG0001400	Hordeum_vulgare|LOC123398301	Triticum_urartu|LOC125506253
OG0001400	Hordeum_vulgare|LOC123398301	Triticum_urartu|LOC125531137
OG0001400	Hordeum_vulgare|LOC123453009	Triticum_urartu|LOC125521031
