Orthogroup	Hordeum_vulgare	Triticum_turgidum
OG0003456	Hordeum_vulgare|LOC123402550	Triticum_turgidum|TRITD_5Av1G055540, Triticum_turgidum|TRITD_5Bv1G050250
OG0003457	Hordeum_vulgare|LOC123451777	Triticum_turgidum|TRITD_5Av1G188460
OG0003458	Hordeum_vulgare|LOC123396191	Triticum_turgidum|TRITD_5Bv1G124960
OG0003458	Hordeum_vulgare|LOC123411918	Triticum_turgidum|TRITD_7Bv1G129470
OG0003459	Hordeum_vulgare|LOC123451828	Triticum_turgidum|TRITD_5Av1G189430
OG0003460	Hordeum_vulgare|LOC123399864	Triticum_turgidum|TRITD_5Bv1G163030, Triticum_turgidum|TRITD_5Av1G172010, Triticum_turgidum|TRITD_3Bv1G034820, Triticum_turgidum|TRITD_3Av1G029930
OG0003461	Hordeum_vulgare|LOC123397750	Triticum_turgidum|TRITD_5Av1G014430, Triticum_turgidum|TRITD_5Av1G192260, Triticum_turgidum|TRITD_5Bv1G184460, Triticum_turgidum|TRITD_5Bv1G013670
OG0003462	Hordeum_vulgare|LOC123398009	Triticum_turgidum|TRITD_5Av1G049810
OG0003463	Hordeum_vulgare|LOC123450923	Triticum_turgidum|TRITD_5Bv1G021360
OG0003464	Hordeum_vulgare|LOC123447619	Triticum_turgidum|TRITD_7Bv1G204440
OG0003465	Hordeum_vulgare|LOC123398694	Triticum_turgidum|TRITD_5Bv1G077480, Triticum_turgidum|TRITD_5Av1G095350
OG0003466	Hordeum_vulgare|LOC123452577	Triticum_turgidum|TRITD_5Av1G214960
OG0003466	Hordeum_vulgare|LOC123398700	Triticum_turgidum|TRITD_5Bv1G211440, Triticum_turgidum|TRITD_5Av1G214950
OG0003467	Hordeum_vulgare|LOC123399593	Triticum_turgidum|TRITD_1Av1G205440, Triticum_turgidum|TRITD_5Bv1G154810, Triticum_turgidum|TRITD_5Av1G163370
OG0003468	Hordeum_vulgare|LOC123451948	Triticum_turgidum|TRITD_5Bv1G186620
OG0003468	Hordeum_vulgare|LOC123395178	Triticum_turgidum|TRITD_5Bv1G245650
OG0003469	Hordeum_vulgare|LOC123452720	Triticum_turgidum|TRITD_5Bv1G217380, Triticum_turgidum|TRITD_5Av1G219650, Triticum_turgidum|TRITD_5Av1G219660, Triticum_turgidum|TRITD_5Bv1G217390
OG0003470	Hordeum_vulgare|LOC123452117	Triticum_turgidum|TRITD_5Bv1G192800, Triticum_turgidum|TRITD_5Av1G199090
OG0003472	Hordeum_vulgare|LOC123395733	Triticum_turgidum|TRITD_5Bv1G146230, Triticum_turgidum|TRITD_5Av1G157530
OG0003472	Hordeum_vulgare|LOC123428041	Triticum_turgidum|TRITD_2Av1G270220
OG0003473	Hordeum_vulgare|LOC123397159	Triticum_turgidum|TRITD_5Bv1G127360
OG0003474	Hordeum_vulgare|LOC123399161	Triticum_turgidum|TRITD_5Bv1G144150, Triticum_turgidum|TRITD_5Av1G155220, Triticum_turgidum|TRITD_5Av1G155360
OG0003475	Hordeum_vulgare|LOC123426094	Triticum_turgidum|TRITD_2Bv1G116910
OG0003475	Hordeum_vulgare|LOC123452565	Triticum_turgidum|TRITD_5Av1G214790, Triticum_turgidum|TRITD_5Bv1G211180
OG0003476	Hordeum_vulgare|LOC123452401	Triticum_turgidum|TRITD_5Av1G208340, Triticum_turgidum|TRITD_5Bv1G204570
OG0003477	Hordeum_vulgare|LOC123396140	Triticum_turgidum|TRITD_5Av1G030510, Triticum_turgidum|TRITD_5Bv1G030090
OG0003478	Hordeum_vulgare|LOC123399401	Triticum_turgidum|TRITD_4Av1G220240, Triticum_turgidum|TRITD_5Bv1G239990
OG0003479	Hordeum_vulgare|LOC123409690	Triticum_turgidum|TRITD_5Av1G167010, Triticum_turgidum|TRITD_5Bv1G158220, Triticum_turgidum|TRITD_5Bv1G158410
OG0003480	Hordeum_vulgare|LOC123396591	Triticum_turgidum|TRITD_5Av1G017090, Triticum_turgidum|TRITD_5Bv1G016420
OG0003481	Hordeum_vulgare|LOC123428829, Hordeum_vulgare|LOC123402058	Triticum_turgidum|TRITD_6Av1G222180, Triticum_turgidum|TRITD_6Av1G152070, Triticum_turgidum|TRITD_6Bv1G138070
OG0003482	Hordeum_vulgare|LOC123403307	Triticum_turgidum|TRITD_6Bv1G206870, Triticum_turgidum|TRITD_6Bv1G206800, Triticum_turgidum|TRITD_6Av1G210490
OG0003483	Hordeum_vulgare|LOC123450909, Hordeum_vulgare|LOC123450920	Triticum_turgidum|TRITD_6Bv1G226290, Triticum_turgidum|TRITD_6Av1G225900, Triticum_turgidum|TRITD_1Av1G208590
OG0003484	Hordeum_vulgare|LOC123412737	Triticum_turgidum|TRITD_7Bv1G211580
OG0003484	Hordeum_vulgare|LOC123402073	Triticum_turgidum|TRITD_6Av1G055130
OG0003485	Hordeum_vulgare|LOC123427412	Triticum_turgidum|TRITD_2Bv1G193810
OG0003486	Hordeum_vulgare|LOC123402140	Triticum_turgidum|TRITD_4Bv1G081570
OG0003486	Hordeum_vulgare|LOC123405974	Triticum_turgidum|TRITD_6Av1G004310
OG0003487	Hordeum_vulgare|LOC123412822	Triticum_turgidum|TRITD_4Av1G261130, Triticum_turgidum|TRITD_7Bv1G120220
OG0003488	Hordeum_vulgare|LOC123406170	Triticum_turgidum|TRITD_6Bv1G213560
OG0003488	Hordeum_vulgare|LOC123412488	Triticum_turgidum|TRITD_4Av1G238070
OG0003490	Hordeum_vulgare|LOC123404289	Triticum_turgidum|TRITD_6Bv1G189110, Triticum_turgidum|TRITD_6Bv1G189090, Triticum_turgidum|TRITD_6Av1G195790
OG0003491	Hordeum_vulgare|LOC123405710	Triticum_turgidum|TRITD_6Av1G193430, Triticum_turgidum|TRITD_6Bv1G185190
OG0003493	Hordeum_vulgare|LOC123401811	Triticum_turgidum|TRITD_6Bv1G213130, Triticum_turgidum|TRITD_6Av1G214820
OG0003493	Hordeum_vulgare|LOC123407082	Triticum_turgidum|TRITD_7Bv1G012300, Triticum_turgidum|TRITD_7Av1G039100
OG0003494	Hordeum_vulgare|LOC123406992	Triticum_turgidum|TRITD_7Av1G056050
OG0003494	Hordeum_vulgare|LOC123401012	Triticum_turgidum|TRITD_6Av1G192960
OG0003495	Hordeum_vulgare|LOC123404925	Triticum_turgidum|TRITD_6Av1G010010
OG0003496	Hordeum_vulgare|LOC123406272	Triticum_turgidum|TRITD_6Av1G001990
OG0003497	Hordeum_vulgare|LOC123408823	Triticum_turgidum|TRITD_7Av1G070270
OG0003497	Hordeum_vulgare|LOC123401915	Triticum_turgidum|TRITD_6Bv1G173590
OG0003498	Hordeum_vulgare|LOC123402350	Triticum_turgidum|TRITD_6Av1G160250, Triticum_turgidum|TRITD_6Bv1G146410, Triticum_turgidum|TRITD_6Bv1G142330, Triticum_turgidum|TRITD_6Av1G156280
OG0003499	Hordeum_vulgare|LOC123401369	Triticum_turgidum|TRITD_6Av1G018600, Triticum_turgidum|TRITD_6Bv1G026690, Triticum_turgidum|TRITD_6Bv1G026990, Triticum_turgidum|TRITD_6Av1G018560
OG0003500	Hordeum_vulgare|LOC123404842	Triticum_turgidum|TRITD_6Av1G000980
OG0003501	Hordeum_vulgare|LOC123452287	Triticum_turgidum|TRITD_1Av1G225120
OG0003502	Hordeum_vulgare|LOC123410637	Triticum_turgidum|TRITD_7Bv1G146800, Triticum_turgidum|TRITD_7Av1G199260
OG0003503	Hordeum_vulgare|LOC123450844	Triticum_turgidum|TRITD_6Av1G226900
OG0003503	Hordeum_vulgare|LOC123404713	Triticum_turgidum|TRITD_6Bv1G227500, Triticum_turgidum|TRITD_6Av1G226880
OG0003504	Hordeum_vulgare|LOC123403525	Triticum_turgidum|TRITD_6Bv1G085880
OG0003504	Hordeum_vulgare|LOC123411079	Triticum_turgidum|TRITD_7Av1G240290
OG0003505	Hordeum_vulgare|LOC123404286, Hordeum_vulgare|LOC123447871	Triticum_turgidum|TRITD_6Bv1G031930, Triticum_turgidum|TRITD_6Av1G022880, Triticum_turgidum|TRITD_6Av1G022890, Triticum_turgidum|TRITD_6Bv1G031960
OG0003506	Hordeum_vulgare|LOC123403718	Triticum_turgidum|TRITD_1Av1G001370
OG0003507	Hordeum_vulgare|LOC123424384	Triticum_turgidum|TRITD_2Bv1G008760, Triticum_turgidum|TRITD_2Av1G006820
OG0003507	Hordeum_vulgare|LOC123404658	Triticum_turgidum|TRITD_6Av1G002620
OG0003508	Hordeum_vulgare|LOC123405892, Hordeum_vulgare|LOC123403708	Triticum_turgidum|TRITD_6Bv1G224860
OG0003508	Hordeum_vulgare|LOC123406246	Triticum_turgidum|TRITD_6Av1G224340, Triticum_turgidum|TRITD_6Bv1G224620
OG0003509	Hordeum_vulgare|LOC123401777	Triticum_turgidum|TRITD_5Av1G162180
OG0003510	Hordeum_vulgare|LOC123443670	Triticum_turgidum|TRITD_3Av1G124200, Triticum_turgidum|TRITD_3Bv1G112120
OG0003511	Hordeum_vulgare|LOC123406955	Triticum_turgidum|TRITD_6Av1G175110, Triticum_turgidum|TRITD_7Bv1G045400, Triticum_turgidum|TRITD_7Av1G069690
OG0003512	Hordeum_vulgare|LOC123401640	Triticum_turgidum|TRITD_6Bv1G141530, Triticum_turgidum|TRITD_6Av1G155590
OG0003512	Hordeum_vulgare|LOC123401641	Triticum_turgidum|TRITD_6Av1G155600, Triticum_turgidum|TRITD_6Bv1G141540
OG0003513	Hordeum_vulgare|LOC123425789	Triticum_turgidum|TRITD_6Bv1G084250
OG0003513	Hordeum_vulgare|LOC123401906	Triticum_turgidum|TRITD_6Av1G185710, Triticum_turgidum|TRITD_6Bv1G174790
OG0003514	Hordeum_vulgare|LOC123402985	Triticum_turgidum|TRITD_6Av1G205500, Triticum_turgidum|TRITD_6Av1G205580, Triticum_turgidum|TRITD_6Bv1G201170
OG0003515	Hordeum_vulgare|LOC123404234	Triticum_turgidum|TRITD_6Av1G032390
OG0003515	Hordeum_vulgare|LOC123412380	Triticum_turgidum|TRITD_7Bv1G174100
OG0003517	Hordeum_vulgare|LOC123404683	Triticum_turgidum|TRITD_6Bv1G218750, Triticum_turgidum|TRITD_6Bv1G218760, Triticum_turgidum|TRITD_6Av1G219240
OG0003518	Hordeum_vulgare|LOC123404236	Triticum_turgidum|TRITD_6Bv1G045430, Triticum_turgidum|TRITD_6Av1G032400
OG0003519	Hordeum_vulgare|LOC123411509	Triticum_turgidum|TRITD_7Bv1G223280, Triticum_turgidum|TRITD_7Av1G270690
OG0003522	Hordeum_vulgare|LOC123408197	Triticum_turgidum|TRITD_7Av1G033910, Triticum_turgidum|TRITD_7Bv1G003840
OG0003522	Hordeum_vulgare|LOC123412127	Triticum_turgidum|TRITD_7Bv1G003780
OG0003523	Hordeum_vulgare|LOC123407597	Triticum_turgidum|TRITD_7Bv1G194860
OG0003523	Hordeum_vulgare|LOC123411311	Triticum_turgidum|TRITD_7Bv1G195120
OG0003524	Hordeum_vulgare|LOC123413511	Triticum_turgidum|TRITD_7Bv1G007060, Triticum_turgidum|TRITD_7Av1G035990, Triticum_turgidum|TRITD_7Av1G036010, Triticum_turgidum|TRITD_7Bv1G007170
OG0003525	Hordeum_vulgare|LOC123411768	Triticum_turgidum|TRITD_7Bv1G080620, Triticum_turgidum|TRITD_7Av1G107660
OG0003527	Hordeum_vulgare|LOC123407623	Triticum_turgidum|TRITD_7Bv1G212830, Triticum_turgidum|TRITD_7Av1G262570
OG0003528	Hordeum_vulgare|LOC123412697	Triticum_turgidum|TRITD_4Av1G235230
OG0003529	Hordeum_vulgare|LOC123407991, Hordeum_vulgare|LOC123413143	Triticum_turgidum|TRITD_7Av1G008310, Triticum_turgidum|TRITD_4Av1G254680
OG0003531	Hordeum_vulgare|LOC123409904	Triticum_turgidum|TRITD_7Bv1G118120, Triticum_turgidum|TRITD_7Av1G159980, Triticum_turgidum|TRITD_7Av1G026010, Triticum_turgidum|TRITD_7Av1G025990, Triticum_turgidum|TRITD_4Av1G234300
OG0003532	Hordeum_vulgare|LOC123407256	Triticum_turgidum|TRITD_7Av1G166270
OG0003532	Hordeum_vulgare|LOC123407256	Triticum_turgidum|TRITD_7Bv1G123690
OG0003533	Hordeum_vulgare|LOC123407359	Triticum_turgidum|TRITD_7Av1G068750
OG0003533	Hordeum_vulgare|LOC123407361	Triticum_turgidum|TRITD_7Bv1G044010
OG0003534	Hordeum_vulgare|LOC123451788	Triticum_turgidum|TRITD_5Bv1G180190, Triticum_turgidum|TRITD_5Av1G189030
OG0003534	Hordeum_vulgare|LOC123410192	Triticum_turgidum|TRITD_7Av1G276680
OG0003536	Hordeum_vulgare|LOC123410662	Triticum_turgidum|TRITD_7Bv1G169460, Triticum_turgidum|TRITD_7Bv1G169510, Triticum_turgidum|TRITD_7Av1G219890, Triticum_turgidum|TRITD_7Bv1G169240
OG0003537	Hordeum_vulgare|LOC123404343	Triticum_turgidum|TRITD_6Av1G082070, Triticum_turgidum|TRITD_6Bv1G086320
OG0003537	Hordeum_vulgare|LOC123411868	Triticum_turgidum|TRITD_7Bv1G156390
OG0003539	Hordeum_vulgare|LOC123410807	Triticum_turgidum|TRITD_7Av1G269510, Triticum_turgidum|TRITD_7Av1G269520, Triticum_turgidum|TRITD_7Bv1G221990
OG0003540	Hordeum_vulgare|LOC123407756	Triticum_turgidum|TRITD_7Bv1G189200, Triticum_turgidum|TRITD_7Av1G239720, Triticum_turgidum|TRITD_7Av1G239690
OG0003542	Hordeum_vulgare|LOC123408602	Triticum_turgidum|TRITD_7Bv1G072270
OG0003543	Hordeum_vulgare|LOC123408241	Triticum_turgidum|TRITD_7Bv1G013640, Triticum_turgidum|TRITD_7Av1G039370, Triticum_turgidum|TRITD_7Bv1G012690
OG0003544	Hordeum_vulgare|ndhI	Triticum_turgidum|TRITD_1Bv1G206410, Triticum_turgidum|TRITD_5Bv1G143250, Triticum_turgidum|TRITD_3Bv1G004220, Triticum_turgidum|TRITD_1Bv1G042890
OG0003545	Hordeum_vulgare|LOC123406949	Triticum_turgidum|TRITD_7Bv1G041450, Triticum_turgidum|TRITD_7Av1G065030
OG0003546	Hordeum_vulgare|LOC123411675	Triticum_turgidum|TRITD_7Av1G027410
OG0003547	Hordeum_vulgare|LOC123407556	Triticum_turgidum|TRITD_7Bv1G218720, Triticum_turgidum|TRITD_7Av1G266340
OG0003547	Hordeum_vulgare|LOC123413281	Triticum_turgidum|TRITD_7Av1G267160, Triticum_turgidum|TRITD_7Bv1G219230
OG0003548	Hordeum_vulgare|LOC123410951	Triticum_turgidum|TRITD_7Av1G013670, Triticum_turgidum|TRITD_4Av1G249120
OG0003549	Hordeum_vulgare|LOC123410393	Triticum_turgidum|TRITD_7Av1G258320
OG0003550	Hordeum_vulgare|LOC123412595	Triticum_turgidum|TRITD_7Bv1G227620, Triticum_turgidum|TRITD_7Bv1G227750
OG0003550	Hordeum_vulgare|LOC123409634	Triticum_turgidum|TRITD_6Bv1G012610, Triticum_turgidum|TRITD_6Bv1G012430, Triticum_turgidum|TRITD_7Bv1G234580
OG0003551	Hordeum_vulgare|LOC123409893	Triticum_turgidum|TRITD_7Av1G205660
OG0003553	Hordeum_vulgare|LOC123445317	Triticum_turgidum|TRITD_3Av1G250420
OG0003553	Hordeum_vulgare|LOC123409272	Triticum_turgidum|TRITD_4Av1G256170, Triticum_turgidum|TRITD_7Av1G006860
OG0003554	Hordeum_vulgare|LOC123411070	Triticum_turgidum|TRITD_7Bv1G016160, Triticum_turgidum|TRITD_7Av1G042620, Triticum_turgidum|TRITD_7Av1G042640
OG0003557	Hordeum_vulgare|LOC123413130	Triticum_turgidum|TRITD_4Av1G249510, Triticum_turgidum|TRITD_7Av1G013330
OG0003557	Hordeum_vulgare|LOC123409820	Triticum_turgidum|TRITD_7Av1G004220
OG0003558	Hordeum_vulgare|psbH	Triticum_turgidum|TRITD_1Bv1G023480
OG0003559	Hordeum_vulgare|LOC123445663	Triticum_turgidum|TRITD_3Bv1G277150
OG0003560	Hordeum_vulgare|LOC123449849	Triticum_turgidum|TRITD_4Bv1G191990, Triticum_turgidum|TRITD_5Av1G243610, Triticum_turgidum|TRITD_4Bv1G191950, Triticum_turgidum|TRITD_5Av1G243620
OG0003561	Hordeum_vulgare|LOC123453074	Triticum_turgidum|TRITD_5Bv1G234160
OG0003561	Hordeum_vulgare|LOC123399269	Triticum_turgidum|TRITD_5Bv1G234120, Triticum_turgidum|TRITD_5Av1G234590
OG0003563	Hordeum_vulgare|LOC123443872	Triticum_turgidum|TRITD_1Bv1G008230
OG0003563	Hordeum_vulgare|LOC123443788	Triticum_turgidum|TRITD_1Bv1G008240, Triticum_turgidum|TRITD_1Av1G006630
OG0003566	Hordeum_vulgare|LOC123411048	Triticum_turgidum|TRITD_1Av1G130240, Triticum_turgidum|TRITD_1Bv1G125510
OG0003566	Hordeum_vulgare|LOC123449874	Triticum_turgidum|TRITD_4Bv1G194340
OG0003567	Hordeum_vulgare|LOC123450011	Triticum_turgidum|TRITD_4Bv1G201660
OG0003567	Hordeum_vulgare|LOC123439274	Triticum_turgidum|TRITD_1Bv1G133870, Triticum_turgidum|TRITD_1Av1G140170
OG0003569	Hordeum_vulgare|LOC123431458	Triticum_turgidum|TRITD_2Bv1G247420, Triticum_turgidum|TRITD_2Bv1G001630
OG0003569	Hordeum_vulgare|LOC123405112	Triticum_turgidum|TRITD_2Bv1G001560
OG0003570	Hordeum_vulgare|LOC123404463	Triticum_turgidum|TRITD_2Av1G001810, Triticum_turgidum|TRITD_2Bv1G002530, Triticum_turgidum|TRITD_2Bv1G002320, Triticum_turgidum|TRITD_2Bv1G002310, Triticum_turgidum|TRITD_2Bv1G002450
OG0003571	Hordeum_vulgare|LOC123409424, Hordeum_vulgare|LOC123425337, Hordeum_vulgare|LOC123440125, Hordeum_vulgare|LOC123447089, Hordeum_vulgare|LOC123398431	Triticum_turgidum|TRITD_4Av1G170860, Triticum_turgidum|TRITD_7Av1G181560
OG0003573	Hordeum_vulgare|LOC123428240	Triticum_turgidum|TRITD_2Av1G280030
OG0003573	Hordeum_vulgare|LOC123410023	Triticum_turgidum|TRITD_7Av1G199520, Triticum_turgidum|TRITD_7Bv1G146730
OG0003574	Hordeum_vulgare|LOC123431140	Triticum_turgidum|TRITD_2Bv1G246160
OG0003574	Hordeum_vulgare|LOC123431139	Triticum_turgidum|TRITD_2Bv1G245920, Triticum_turgidum|TRITD_2Av1G280510
OG0003575	Hordeum_vulgare|LOC123395530	Triticum_turgidum|TRITD_5Bv1G097630, Triticum_turgidum|TRITD_5Av1G114860
OG0003575	Hordeum_vulgare|LOC123443001	Triticum_turgidum|TRITD_3Av1G041320
OG0003576	Hordeum_vulgare|LOC123445587	Triticum_turgidum|TRITD_3Bv1G270030, Triticum_turgidum|TRITD_3Av1G274910
OG0003577	Hordeum_vulgare|LOC123407931	Triticum_turgidum|TRITD_5Bv1G074310
OG0003578	Hordeum_vulgare|LOC123439619	Triticum_turgidum|TRITD_3Av1G042100, Triticum_turgidum|TRITD_6Bv1G003910, Triticum_turgidum|TRITD_2Av1G028980, Triticum_turgidum|TRITD_6Av1G160720
OG0003579	Hordeum_vulgare|LOC123399047	Triticum_turgidum|TRITD_5Bv1G130630, Triticum_turgidum|TRITD_5Av1G141330
OG0003579	Hordeum_vulgare|LOC123397834	Triticum_turgidum|TRITD_5Bv1G130610, Triticum_turgidum|TRITD_5Av1G141310
OG0003580	Hordeum_vulgare|LOC123397482	Triticum_turgidum|TRITD_5Av1G178720, Triticum_turgidum|TRITD_5Av1G178520
OG0003581	Hordeum_vulgare|LOC123402267	Triticum_turgidum|TRITD_5Bv1G251720, Triticum_turgidum|TRITD_6Bv1G013000
OG0003582	Hordeum_vulgare|LOC123410636	Triticum_turgidum|TRITD_7Bv1G038250
OG0003584	Hordeum_vulgare|LOC123402271	Triticum_turgidum|TRITD_6Bv1G212710, Triticum_turgidum|TRITD_6Av1G214240, Triticum_turgidum|TRITD_6Av1G214250
OG0003585	Hordeum_vulgare|LOC123408226	Triticum_turgidum|TRITD_7Av1G037320
OG0003586	Hordeum_vulgare|LOC123411255	Triticum_turgidum|TRITD_7Bv1G193170, Triticum_turgidum|TRITD_7Av1G244860
OG0003586	Hordeum_vulgare|LOC123407610	Triticum_turgidum|TRITD_4Av1G238820, Triticum_turgidum|TRITD_7Av1G023250
OG0003588	Hordeum_vulgare|LOC123411379	Triticum_turgidum|TRITD_7Bv1G014590, Triticum_turgidum|TRITD_7Bv1G014600
OG0003588	Hordeum_vulgare|LOC123411334	Triticum_turgidum|TRITD_7Av1G041040
OG0003590	Hordeum_vulgare|LOC123412185	Triticum_turgidum|TRITD_7Bv1G229980, Triticum_turgidum|TRITD_7Av1G277070, Triticum_turgidum|TRITD_7Av1G276910
OG0003591	Hordeum_vulgare|LOC123429051	Triticum_turgidum|TRITD_2Bv1G004640, Triticum_turgidum|TRITD_2Bv1G004680, Triticum_turgidum|TRITD_2Bv1G004710, Triticum_turgidum|TRITD_2Bv1G004720, Triticum_turgidum|TRITD_2Av1G003580, Triticum_turgidum|TRITD_2Bv1G004520
OG0003593	Hordeum_vulgare|LOC123420375	Triticum_turgidum|TRITD_1Av1G220390
OG0003593	Hordeum_vulgare|LOC123402584	Triticum_turgidum|TRITD_1Bv1G218090
OG0003594	Hordeum_vulgare|LOC123425060	Triticum_turgidum|TRITD_2Bv1G055470, Triticum_turgidum|TRITD_2Av1G041340
OG0003594	Hordeum_vulgare|LOC123451170	Triticum_turgidum|TRITD_1Av1G218980, Triticum_turgidum|TRITD_1Bv1G217190
OG0003595	Hordeum_vulgare|LOC123439544	Triticum_turgidum|TRITD_1Av1G005370, Triticum_turgidum|TRITD_1Bv1G008800
OG0003595	Hordeum_vulgare|LOC123447530	Triticum_turgidum|TRITD_1Bv1G006070
OG0003596	Hordeum_vulgare|LOC123395490, Hordeum_vulgare|LOC123404774	Triticum_turgidum|TRITD_1Bv1G009810, Triticum_turgidum|TRITD_1Bv1G010960
OG0003598	Hordeum_vulgare|LOC123449326	Triticum_turgidum|TRITD_2Av1G241600, Triticum_turgidum|TRITD_6Av1G125980, Triticum_turgidum|TRITD_1Av1G217520
OG0003599	Hordeum_vulgare|LOC123404839	Triticum_turgidum|TRITD_1Av1G009040, Triticum_turgidum|TRITD_1Bv1G012370, Triticum_turgidum|TRITD_1Bv1G012360, Triticum_turgidum|TRITD_1Bv1G012380
OG0003600	Hordeum_vulgare|LOC123424560, Hordeum_vulgare|LOC123443350	Triticum_turgidum|TRITD_1Av1G032630, Triticum_turgidum|TRITD_1Av1G022060, Triticum_turgidum|TRITD_1Bv1G025580
OG0003602	Hordeum_vulgare|LOC123399245, Hordeum_vulgare|LOC123411066, Hordeum_vulgare|LOC123411076	Triticum_turgidum|TRITD_1Bv1G125630, Triticum_turgidum|TRITD_1Bv1G125590, Triticum_turgidum|TRITD_1Av1G130410
OG0003604	Hordeum_vulgare|LOC123450668	Triticum_turgidum|TRITD_1Bv1G215260
OG0003605	Hordeum_vulgare|LOC123444940	Triticum_turgidum|TRITD_3Bv1G201930
OG0003606	Hordeum_vulgare|LOC123401564	Triticum_turgidum|TRITD_6Av1G007060, Triticum_turgidum|TRITD_1Av1G015540, Triticum_turgidum|TRITD_1Av1G057960, Triticum_turgidum|TRITD_1Bv1G067490
OG0003607	Hordeum_vulgare|LOC123416565	Triticum_turgidum|TRITD_1Bv1G183670, Triticum_turgidum|TRITD_1Av1G193610
OG0003608	Hordeum_vulgare|LOC123407133	Triticum_turgidum|TRITD_1Av1G031610, Triticum_turgidum|TRITD_1Bv1G040380
OG0003609	Hordeum_vulgare|LOC123449902	Triticum_turgidum|TRITD_4Bv1G196210
OG0003610	Hordeum_vulgare|LOC123421605	Triticum_turgidum|TRITD_1Av1G227690
OG0003612	Hordeum_vulgare|LOC123405624, Hordeum_vulgare|LOC123405646	Triticum_turgidum|TRITD_1Av1G013580, Triticum_turgidum|TRITD_1Bv1G019650
OG0003614	Hordeum_vulgare|LOC123451706	Triticum_turgidum|TRITD_7Av1G020550, Triticum_turgidum|TRITD_4Av1G236540
OG0003615	Hordeum_vulgare|LOC123452672	Triticum_turgidum|TRITD_1Av1G228600, Triticum_turgidum|TRITD_1Bv1G227130, Triticum_turgidum|TRITD_1Bv1G227140
OG0003616	Hordeum_vulgare|LOC123451794	Triticum_turgidum|TRITD_1Bv1G219440
OG0003618	Hordeum_vulgare|LOC123450175	Triticum_turgidum|TRITD_3Bv1G233990, Triticum_turgidum|TRITD_3Av1G242470, Triticum_turgidum|TRITD_1Bv1G168730, Triticum_turgidum|TRITD_1Av1G181880
OG0003619	Hordeum_vulgare|LOC123410286	Triticum_turgidum|TRITD_1Av1G221390, Triticum_turgidum|TRITD_7Bv1G070860, Triticum_turgidum|TRITD_7Av1G089610
OG0003620	Hordeum_vulgare|LOC123419198	Triticum_turgidum|TRITD_1Av1G206790, Triticum_turgidum|TRITD_1Av1G206750, Triticum_turgidum|TRITD_1Bv1G216570, Triticum_turgidum|TRITD_1Av1G206780
OG0003621	Hordeum_vulgare|LOC123404448, Hordeum_vulgare|LOC123420085	Triticum_turgidum|TRITD_1Av1G006350, Triticum_turgidum|TRITD_1Bv1G007790, Triticum_turgidum|TRITD_1Bv1G007630
OG0003622	Hordeum_vulgare|LOC123452907	Triticum_turgidum|TRITD_4Av1G129200, Triticum_turgidum|TRITD_1Bv1G229280
OG0003623	Hordeum_vulgare|LOC123415627	Triticum_turgidum|TRITD_1Bv1G154860
OG0003625	Hordeum_vulgare|LOC123412086	Triticum_turgidum|TRITD_1Bv1G224800, Triticum_turgidum|TRITD_4Av1G243730
OG0003626	Hordeum_vulgare|LOC123434119	Triticum_turgidum|TRITD_1Bv1G119300
OG0003627	Hordeum_vulgare|LOC123452655	Triticum_turgidum|TRITD_1Av1G228830
OG0003628	Hordeum_vulgare|LOC123451924	Triticum_turgidum|TRITD_4Bv1G190640, Triticum_turgidum|TRITD_1Bv1G219880, Triticum_turgidum|TRITD_1Av1G222470
OG0003629	Hordeum_vulgare|LOC123446877	Triticum_turgidum|TRITD_1Bv1G188220, Triticum_turgidum|TRITD_1Av1G198630
OG0003630	Hordeum_vulgare|LOC123421365	Triticum_turgidum|TRITD_1Av1G028060, Triticum_turgidum|TRITD_1Bv1G036980, Triticum_turgidum|TRITD_1Av1G028050
OG0003631	Hordeum_vulgare|LOC123398764	Triticum_turgidum|TRITD_5Bv1G213510, Triticum_turgidum|TRITD_5Av1G216580
OG0003633	Hordeum_vulgare|LOC123417979	Triticum_turgidum|TRITD_1Bv1G190770, Triticum_turgidum|TRITD_1Av1G200150
OG0003634	Hordeum_vulgare|LOC123449641	Triticum_turgidum|TRITD_1Bv1G206880, Triticum_turgidum|TRITD_1Av1G215900
OG0003636	Hordeum_vulgare|LOC123402229	Triticum_turgidum|TRITD_1Bv1G100050, Triticum_turgidum|TRITD_3Av1G189270
OG0003637	Hordeum_vulgare|LOC123449464	Triticum_turgidum|TRITD_4Bv1G160170
OG0003638	Hordeum_vulgare|LOC123412766, Hordeum_vulgare|LOC123412775	Triticum_turgidum|TRITD_1Av1G163420
OG0003639	Hordeum_vulgare|LOC123413672	Triticum_turgidum|TRITD_1Bv1G106560, Triticum_turgidum|TRITD_7Av1G074370, Triticum_turgidum|TRITD_7Bv1G049840
OG0003641	Hordeum_vulgare|LOC123429013	Triticum_turgidum|TRITD_1Bv1G137970, Triticum_turgidum|TRITD_2Av1G000960, Triticum_turgidum|TRITD_2Bv1G002140
OG0003642	Hordeum_vulgare|LOC123398937	Triticum_turgidum|TRITD_5Av1G222150
OG0003642	Hordeum_vulgare|LOC123428271	Triticum_turgidum|TRITD_1Bv1G081600, Triticum_turgidum|TRITD_1Av1G066930
