Orthogroup	Hordeum_vulgare	Aegilops_speltoides
OG0000132	Hordeum_vulgare|LOC123441956	Aegilops_speltoides|GWHGBFXR034632.1, Aegilops_speltoides|GWHGBFXR034629.1, Aegilops_speltoides|GWHGBFXR034630.1
OG0000133	Hordeum_vulgare|LOC123411213, Hordeum_vulgare|LOC123410984	Aegilops_speltoides|GWHGBFXR033387.1
OG0000133	Hordeum_vulgare|LOC123401583, Hordeum_vulgare|LOC123400196, Hordeum_vulgare|LOC123413309, Hordeum_vulgare|LOC123400206, Hordeum_vulgare|LOC123413318, Hordeum_vulgare|LOC123413338	Aegilops_speltoides|GWHGBFXR036898.1, Aegilops_speltoides|GWHGBFXR003108.1, Aegilops_speltoides|GWHGBFXR003107.1, Aegilops_speltoides|GWHGBFXR036897.1
OG0000134	Hordeum_vulgare|LOC123430592	Aegilops_speltoides|GWHGBFXR006356.1, Aegilops_speltoides|GWHGBFXR021597.1, Aegilops_speltoides|GWHGBFXR001060.1, Aegilops_speltoides|GWHGBFXR033814.1, Aegilops_speltoides|GWHGBFXR022372.1, Aegilops_speltoides|GWHGBFXR017727.1, Aegilops_speltoides|GWHGBFXR033246.1, Aegilops_speltoides|GWHGBFXR006531.1, Aegilops_speltoides|GWHGBFXR006751.1, Aegilops_speltoides|GWHGBFXR011901.1, Aegilops_speltoides|GWHGBFXR008182.1, Aegilops_speltoides|GWHGBFXR001348.1, Aegilops_speltoides|GWHGBFXR001591.1, Aegilops_speltoides|GWHGBFXR003986.1, Aegilops_speltoides|GWHGBFXR007090.1, Aegilops_speltoides|GWHGBFXR033729.1, Aegilops_speltoides|GWHGBFXR006482.1, Aegilops_speltoides|GWHGBFXR007550.1, Aegilops_speltoides|GWHGBFXR033201.1, Aegilops_speltoides|GWHGBFXR012827.1, Aegilops_speltoides|GWHGBFXR012452.1, Aegilops_speltoides|GWHGBFXR036399.1, Aegilops_speltoides|GWHGBFXR013037.1, Aegilops_speltoides|GWHGBFXR028915.1, Aegilops_speltoides|GWHGBFXR012636.1, Aegilops_speltoides|GWHGBFXR001420.1, Aegilops_speltoides|GWHGBFXR012966.1, Aegilops_speltoides|GWHGBFXR028007.1, Aegilops_speltoides|GWHGBFXR006942.1, Aegilops_speltoides|GWHGBFXR026397.1, Aegilops_speltoides|GWHGBFXR027821.1
OG0000135	Hordeum_vulgare|LOC123403690	Aegilops_speltoides|GWHGBFXR028621.1
OG0000135	Hordeum_vulgare|LOC123448005	Aegilops_speltoides|GWHGBFXR000324.1
OG0000135	Hordeum_vulgare|LOC123428506	Aegilops_speltoides|GWHGBFXR010272.1, Aegilops_speltoides|GWHGBFXR010271.1
OG0000135	Hordeum_vulgare|LOC123415916	Aegilops_speltoides|GWHGBFXR003357.1
OG0000136	Hordeum_vulgare|LOC123440508	Aegilops_speltoides|GWHGBFXR014203.1, Aegilops_speltoides|GWHGBFXR014204.1
OG0000136	Hordeum_vulgare|LOC123444832	Aegilops_speltoides|GWHGBFXR014202.1
OG0000136	Hordeum_vulgare|LOC123440503	Aegilops_speltoides|GWHGBFXR014215.1
OG0000136	Hordeum_vulgare|LOC123440506	Aegilops_speltoides|GWHGBFXR014208.1, Aegilops_speltoides|GWHGBFXR014209.1, Aegilops_speltoides|GWHGBFXR014207.1
OG0000137	Hordeum_vulgare|LOC123441109	Aegilops_speltoides|GWHGBFXR016031.1
OG0000137	Hordeum_vulgare|LOC123447307	Aegilops_speltoides|GWHGBFXR019408.1, Aegilops_speltoides|GWHGBFXR019407.1
OG0000137	Hordeum_vulgare|LOC123441116	Aegilops_speltoides|GWHGBFXR016040.1
OG0000138	Hordeum_vulgare|LOC123398105	Aegilops_speltoides|GWHGBFXR037089.1, Aegilops_speltoides|GWHGBFXR019985.1, Aegilops_speltoides|GWHGBFXR031824.1
OG0000139	Hordeum_vulgare|LOC123413301	Aegilops_speltoides|GWHGBFXR003120.1
OG0000139	Hordeum_vulgare|LOC123413292, Hordeum_vulgare|LOC123413265, Hordeum_vulgare|LOC123413275, Hordeum_vulgare|LOC123413283	Aegilops_speltoides|GWHGBFXR003125.1, Aegilops_speltoides|GWHGBFXR003121.1, Aegilops_speltoides|GWHGBFXR003119.1
OG0000140	Hordeum_vulgare|LOC123452223	Aegilops_speltoides|GWHGBFXR023928.1
OG0000140	Hordeum_vulgare|LOC123441262	Aegilops_speltoides|GWHGBFXR036258.1
OG0000140	Hordeum_vulgare|LOC123442650	Aegilops_speltoides|GWHGBFXR011060.1
OG0000141	Hordeum_vulgare|LOC123429294, Hordeum_vulgare|LOC123452831, Hordeum_vulgare|LOC123395171	Aegilops_speltoides|GWHGBFXR021668.1, Aegilops_speltoides|GWHGBFXR021671.1
OG0000141	Hordeum_vulgare|LOC123424517, Hordeum_vulgare|LOC123424519, Hordeum_vulgare|LOC123424520	Aegilops_speltoides|GWHGBFXR004829.1
OG0000141	Hordeum_vulgare|LOC123424521, Hordeum_vulgare|LOC123424522, Hordeum_vulgare|LOC123424523, Hordeum_vulgare|LOC123424524	Aegilops_speltoides|GWHGBFXR004831.1, Aegilops_speltoides|GWHGBFXR037310.1
OG0000144	Hordeum_vulgare|LOC123397245	Aegilops_speltoides|GWHGBFXR024481.1
OG0000144	Hordeum_vulgare|LOC123446832, Hordeum_vulgare|LOC123447719, Hordeum_vulgare|LOC123446837, Hordeum_vulgare|LOC123447728, Hordeum_vulgare|LOC123447727, Hordeum_vulgare|LOC123447718, Hordeum_vulgare|LOC123447726, Hordeum_vulgare|LOC123448433, Hordeum_vulgare|LOC123450690, Hordeum_vulgare|LOC123450691, Hordeum_vulgare|LOC123450692	Aegilops_speltoides|GWHGBFXR018731.1, Aegilops_speltoides|GWHGBFXR018727.1, Aegilops_speltoides|GWHGBFXR018729.1, Aegilops_speltoides|GWHGBFXR018730.1
OG0000144	Hordeum_vulgare|LOC123446859	Aegilops_speltoides|GWHGBFXR036461.1, Aegilops_speltoides|GWHGBFXR018779.1, Aegilops_speltoides|GWHGBFXR018761.1, Aegilops_speltoides|GWHGBFXR018759.1, Aegilops_speltoides|GWHGBFXR017020.1
OG0000145	Hordeum_vulgare|LOC123418533	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123418729	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123418809	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123419080	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123419611	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123419760	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123419996	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123420584	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123420639	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123420876	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123420945	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123421493	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123421746	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123422102	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123422271	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123422524	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123422715	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123422852	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123423338	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123423398	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123423642	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123423684	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123423792	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123423805	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|rps7	Aegilops_speltoides|GWHGBFXR024946.1
OG0000145	Hordeum_vulgare|LOC123418533	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123418729	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123418809	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123419080	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123419611	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123419760	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123419996	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123420584	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123420639	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123420876	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123420945	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123421493	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123421746	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123422102	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123422271	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123422524	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123422715	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123422852	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123423338	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123423398	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123423642	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123423684	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123423792	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|LOC123423805	Aegilops_speltoides|GWHGBFXR032297.1
OG0000145	Hordeum_vulgare|rps7	Aegilops_speltoides|GWHGBFXR032297.1
OG0000147	Hordeum_vulgare|LOC123439305, Hordeum_vulgare|LOC123401693	Aegilops_speltoides|GWHGBFXR013176.1
OG0000148	Hordeum_vulgare|LOC123415022	Aegilops_speltoides|GWHGBFXR002783.1
OG0000148	Hordeum_vulgare|LOC123444918	Aegilops_speltoides|GWHGBFXR014091.1
OG0000148	Hordeum_vulgare|LOC123444920	Aegilops_speltoides|GWHGBFXR014089.1
OG0000148	Hordeum_vulgare|LOC123410962	Aegilops_speltoides|GWHGBFXR032178.1
OG0000148	Hordeum_vulgare|LOC123411130	Aegilops_speltoides|GWHGBFXR025119.1
OG0000150	Hordeum_vulgare|LOC123405969	Aegilops_speltoides|GWHGBFXR026458.1, Aegilops_speltoides|GWHGBFXR026459.1
OG0000150	Hordeum_vulgare|LOC123402512, Hordeum_vulgare|LOC123403062	Aegilops_speltoides|GWHGBFXR026461.1
OG0000151	Hordeum_vulgare|LOC123413404, Hordeum_vulgare|LOC123413405, Hordeum_vulgare|LOC123413199	Aegilops_speltoides|GWHGBFXR035385.1
OG0000151	Hordeum_vulgare|LOC123409520	Aegilops_speltoides|GWHGBFXR035506.1, Aegilops_speltoides|GWHGBFXR015379.1, Aegilops_speltoides|GWHGBFXR015378.1, Aegilops_speltoides|GWHGBFXR035508.1, Aegilops_speltoides|GWHGBFXR035509.1
OG0000152	Hordeum_vulgare|LOC123429883, Hordeum_vulgare|LOC123426388	Aegilops_speltoides|GWHGBFXR015239.1
OG0000152	Hordeum_vulgare|LOC123445390	Aegilops_speltoides|GWHGBFXR015236.1
OG0000152	Hordeum_vulgare|LOC123402619	Aegilops_speltoides|GWHGBFXR026387.1
OG0000152	Hordeum_vulgare|LOC123403198	Aegilops_speltoides|GWHGBFXR026286.1, Aegilops_speltoides|GWHGBFXR026373.1
OG0000152	Hordeum_vulgare|LOC123403197, Hordeum_vulgare|LOC123402019	Aegilops_speltoides|GWHGBFXR026381.1
OG0000153	Hordeum_vulgare|LOC123417005, Hordeum_vulgare|LOC123418524, Hordeum_vulgare|LOC123418726, Hordeum_vulgare|LOC123418801, Hordeum_vulgare|LOC123418887, Hordeum_vulgare|LOC123419071, Hordeum_vulgare|LOC123419614, Hordeum_vulgare|LOC123419764, Hordeum_vulgare|LOC123419872, Hordeum_vulgare|LOC123419975, Hordeum_vulgare|LOC123420581, Hordeum_vulgare|LOC123420641, Hordeum_vulgare|LOC123420868, Hordeum_vulgare|LOC123421062, Hordeum_vulgare|LOC123421453, Hordeum_vulgare|LOC123422519, Hordeum_vulgare|LOC123422696, Hordeum_vulgare|LOC123422711, Hordeum_vulgare|LOC123422856, Hordeum_vulgare|LOC123423328, Hordeum_vulgare|LOC123423392, Hordeum_vulgare|LOC123423637, Hordeum_vulgare|LOC123423680, Hordeum_vulgare|LOC123423787, Hordeum_vulgare|LOC123423799, Hordeum_vulgare|rpl2	Aegilops_speltoides|GWHGBFXR037388.1
OG0000156	Hordeum_vulgare|LOC123410767	Aegilops_speltoides|GWHGBFXR034190.1
OG0000156	Hordeum_vulgare|LOC123412128	Aegilops_speltoides|GWHGBFXR034188.1
OG0000156	Hordeum_vulgare|LOC123452081	Aegilops_speltoides|GWHGBFXR020149.1
OG0000156	Hordeum_vulgare|LOC123428091	Aegilops_speltoides|GWHGBFXR009325.1
OG0000156	Hordeum_vulgare|LOC123427220	Aegilops_speltoides|GWHGBFXR008085.1
OG0000158	Hordeum_vulgare|LOC123452442	Aegilops_speltoides|GWHGBFXR032226.1, Aegilops_speltoides|GWHGBFXR029518.1, Aegilops_speltoides|GWHGBFXR005951.1
OG0000158	Hordeum_vulgare|LOC123442270, Hordeum_vulgare|LOC123442272, Hordeum_vulgare|LOC123399004, Hordeum_vulgare|LOC123405796, Hordeum_vulgare|LOC123405314	Aegilops_speltoides|GWHGBFXR031004.1
OG0000159	Hordeum_vulgare|LOC123440763, Hordeum_vulgare|LOC123440765, Hordeum_vulgare|LOC123440762	Aegilops_speltoides|GWHGBFXR015005.1
OG0000159	Hordeum_vulgare|LOC123440766, Hordeum_vulgare|LOC123440770, Hordeum_vulgare|LOC123440767, Hordeum_vulgare|LOC123440769	Aegilops_speltoides|GWHGBFXR015004.1
OG0000160	Hordeum_vulgare|LOC123439528	Aegilops_speltoides|GWHGBFXR011655.1, Aegilops_speltoides|GWHGBFXR011656.1, Aegilops_speltoides|GWHGBFXR011654.1
OG0000160	Hordeum_vulgare|LOC123439526	Aegilops_speltoides|GWHGBFXR018493.1
OG0000161	Hordeum_vulgare|LOC123442472	Aegilops_speltoides|GWHGBFXR027758.1
OG0000162	Hordeum_vulgare|LOC123401800, Hordeum_vulgare|LOC123401810, Hordeum_vulgare|LOC123449439	Aegilops_speltoides|GWHGBFXR003742.1, Aegilops_speltoides|GWHGBFXR003735.1
OG0000163	Hordeum_vulgare|LOC123429298	Aegilops_speltoides|GWHGBFXR022689.1, Aegilops_speltoides|GWHGBFXR037322.1
OG0000163	Hordeum_vulgare|LOC123431330	Aegilops_speltoides|GWHGBFXR022581.1, Aegilops_speltoides|GWHGBFXR010356.1
OG0000163	Hordeum_vulgare|LOC123403273	Aegilops_speltoides|GWHGBFXR000016.1
OG0000163	Hordeum_vulgare|LOC123405562	Aegilops_speltoides|GWHGBFXR000266.1, Aegilops_speltoides|GWHGBFXR000024.1, Aegilops_speltoides|GWHGBFXR000268.1
OG0000164	Hordeum_vulgare|LOC123409395, Hordeum_vulgare|LOC123409406	Aegilops_speltoides|GWHGBFXR001544.1
OG0000165	Hordeum_vulgare|LOC123412989	Aegilops_speltoides|GWHGBFXR026367.1, Aegilops_speltoides|GWHGBFXR009619.1, Aegilops_speltoides|GWHGBFXR022130.1, Aegilops_speltoides|GWHGBFXR016793.1, Aegilops_speltoides|GWHGBFXR011812.1, Aegilops_speltoides|GWHGBFXR021820.1, Aegilops_speltoides|GWHGBFXR024269.1, Aegilops_speltoides|GWHGBFXR026558.1, Aegilops_speltoides|GWHGBFXR002925.1, Aegilops_speltoides|GWHGBFXR008691.1, Aegilops_speltoides|GWHGBFXR011309.1, Aegilops_speltoides|GWHGBFXR023326.1, Aegilops_speltoides|GWHGBFXR036418.1, Aegilops_speltoides|GWHGBFXR021099.1
OG0000166	Hordeum_vulgare|LOC123451978	Aegilops_speltoides|GWHGBFXR024205.1
OG0000166	Hordeum_vulgare|LOC123452829	Aegilops_speltoides|GWHGBFXR024318.1
OG0000167	Hordeum_vulgare|LOC123442055, Hordeum_vulgare|LOC123405465, Hordeum_vulgare|LOC123404875, Hordeum_vulgare|LOC123441922, Hordeum_vulgare|LOC123450179, Hordeum_vulgare|LOC123428809, Hordeum_vulgare|LOC123439812	Aegilops_speltoides|GWHGBFXR002709.1, Aegilops_speltoides|GWHGBFXR015976.1
OG0000168	Hordeum_vulgare|LOC123403485	Aegilops_speltoides|GWHGBFXR035806.1, Aegilops_speltoides|GWHGBFXR026291.1, Aegilops_speltoides|GWHGBFXR010388.1, Aegilops_speltoides|GWHGBFXR034419.1, Aegilops_speltoides|GWHGBFXR026172.1, Aegilops_speltoides|GWHGBFXR015376.1, Aegilops_speltoides|GWHGBFXR034678.1, Aegilops_speltoides|GWHGBFXR034816.1
OG0000168	Hordeum_vulgare|LOC123426030	Aegilops_speltoides|GWHGBFXR035702.1, Aegilops_speltoides|GWHGBFXR026346.1, Aegilops_speltoides|GWHGBFXR008941.1, Aegilops_speltoides|GWHGBFXR035125.1, Aegilops_speltoides|GWHGBFXR036942.1
OG0000169	Hordeum_vulgare|LOC123428118	Aegilops_speltoides|GWHGBFXR025577.1
OG0000169	Hordeum_vulgare|LOC123394978	Aegilops_speltoides|GWHGBFXR025575.1, Aegilops_speltoides|GWHGBFXR025598.1, Aegilops_speltoides|GWHGBFXR025584.1, Aegilops_speltoides|GWHGBFXR010173.1, Aegilops_speltoides|GWHGBFXR010174.1
OG0000170	Hordeum_vulgare|LOC123404167	Aegilops_speltoides|GWHGBFXR027723.1
OG0000171	Hordeum_vulgare|LOC123409105, Hordeum_vulgare|LOC123409116	Aegilops_speltoides|GWHGBFXR001500.1
OG0000172	Hordeum_vulgare|LOC123443027	Aegilops_speltoides|GWHGBFXR011717.1, Aegilops_speltoides|GWHGBFXR011721.1
OG0000172	Hordeum_vulgare|LOC123428363	Aegilops_speltoides|GWHGBFXR009709.1
OG0000173	Hordeum_vulgare|LOC123445510, Hordeum_vulgare|LOC123445511, Hordeum_vulgare|LOC123445519	Aegilops_speltoides|GWHGBFXR015638.1
OG0000173	Hordeum_vulgare|LOC123445522	Aegilops_speltoides|GWHGBFXR015639.1
OG0000173	Hordeum_vulgare|LOC123445509, Hordeum_vulgare|LOC123445514, Hordeum_vulgare|LOC123445503, Hordeum_vulgare|LOC123445504, Hordeum_vulgare|LOC123445508	Aegilops_speltoides|GWHGBFXR015629.1, Aegilops_speltoides|GWHGBFXR015633.1, Aegilops_speltoides|GWHGBFXR015635.1, Aegilops_speltoides|GWHGBFXR015632.1, Aegilops_speltoides|GWHGBFXR015636.1
OG0000175	Hordeum_vulgare|LOC123398858, Hordeum_vulgare|LOC123398860, Hordeum_vulgare|LOC123398861, Hordeum_vulgare|LOC123398862, Hordeum_vulgare|LOC123398857	Aegilops_speltoides|GWHGBFXR024430.1
OG0000176	Hordeum_vulgare|LOC123413168	Aegilops_speltoides|GWHGBFXR013343.1, Aegilops_speltoides|GWHGBFXR000364.1, Aegilops_speltoides|GWHGBFXR000257.1, Aegilops_speltoides|GWHGBFXR031178.1, Aegilops_speltoides|GWHGBFXR023712.1, Aegilops_speltoides|GWHGBFXR037042.1, Aegilops_speltoides|GWHGBFXR015049.1, Aegilops_speltoides|GWHGBFXR003072.1, Aegilops_speltoides|GWHGBFXR014634.1, Aegilops_speltoides|GWHGBFXR009969.1, Aegilops_speltoides|GWHGBFXR014879.1, Aegilops_speltoides|GWHGBFXR031259.1, Aegilops_speltoides|GWHGBFXR023561.1, Aegilops_speltoides|GWHGBFXR035049.1, Aegilops_speltoides|GWHGBFXR035770.1, Aegilops_speltoides|GWHGBFXR016114.1, Aegilops_speltoides|GWHGBFXR027092.1, Aegilops_speltoides|GWHGBFXR010357.1, Aegilops_speltoides|GWHGBFXR009848.1, Aegilops_speltoides|GWHGBFXR007946.1, Aegilops_speltoides|GWHGBFXR024764.1, Aegilops_speltoides|GWHGBFXR025956.1, Aegilops_speltoides|GWHGBFXR000623.1, Aegilops_speltoides|GWHGBFXR026140.1, Aegilops_speltoides|GWHGBFXR015705.1, Aegilops_speltoides|GWHGBFXR004863.1, Aegilops_speltoides|GWHGBFXR018051.1, Aegilops_speltoides|GWHGBFXR030619.1
OG0000177	Hordeum_vulgare|LOC123405541	Aegilops_speltoides|GWHGBFXR008111.1
OG0000177	Hordeum_vulgare|LOC123405552, Hordeum_vulgare|LOC123405572	Aegilops_speltoides|GWHGBFXR000504.1, Aegilops_speltoides|GWHGBFXR000507.1, Aegilops_speltoides|GWHGBFXR000503.1
OG0000178	Hordeum_vulgare|LOC123431130, Hordeum_vulgare|LOC123431133	Aegilops_speltoides|GWHGBFXR009824.1
OG0000178	Hordeum_vulgare|LOC123431132	Aegilops_speltoides|GWHGBFXR009823.1
OG0000179	Hordeum_vulgare|LOC123448935	Aegilops_speltoides|GWHGBFXR024209.1
OG0000179	Hordeum_vulgare|LOC123452502	Aegilops_speltoides|GWHGBFXR024209.1
OG0000179	Hordeum_vulgare|LOC123452503	Aegilops_speltoides|GWHGBFXR024209.1
OG0000179	Hordeum_vulgare|LOC123448935	Aegilops_speltoides|GWHGBFXR024208.1
OG0000179	Hordeum_vulgare|LOC123452502	Aegilops_speltoides|GWHGBFXR024208.1
OG0000179	Hordeum_vulgare|LOC123452503	Aegilops_speltoides|GWHGBFXR024208.1
OG0000179	Hordeum_vulgare|LOC123448935	Aegilops_speltoides|GWHGBFXR036423.1
OG0000179	Hordeum_vulgare|LOC123452502	Aegilops_speltoides|GWHGBFXR036423.1
OG0000179	Hordeum_vulgare|LOC123452503	Aegilops_speltoides|GWHGBFXR036423.1
OG0000180	Hordeum_vulgare|LOC123440852, Hordeum_vulgare|LOC123440849, Hordeum_vulgare|LOC123440853, Hordeum_vulgare|LOC123440854, Hordeum_vulgare|LOC123440855, Hordeum_vulgare|LOC123440856, Hordeum_vulgare|LOC123440857, Hordeum_vulgare|LOC123440858, Hordeum_vulgare|LOC123440848, Hordeum_vulgare|LOC123442133	Aegilops_speltoides|GWHGBFXR015302.1, Aegilops_speltoides|GWHGBFXR015267.1, Aegilops_speltoides|GWHGBFXR015320.1
OG0000180	Hordeum_vulgare|LOC123413032	Aegilops_speltoides|GWHGBFXR031572.1
OG0000181	Hordeum_vulgare|LOC123404174	Aegilops_speltoides|GWHGBFXR015550.1
OG0000181	Hordeum_vulgare|LOC123411432, Hordeum_vulgare|LOC123440611	Aegilops_speltoides|GWHGBFXR022035.1
OG0000183	Hordeum_vulgare|LOC123426638	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123427158	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123445687	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123445690	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123416976	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123416975	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123420472	Aegilops_speltoides|GWHGBFXR027761.1
OG0000183	Hordeum_vulgare|LOC123409193	Aegilops_speltoides|GWHGBFXR018422.1
OG0000185	Hordeum_vulgare|LOC123395141	Aegilops_speltoides|GWHGBFXR025557.1
OG0000186	Hordeum_vulgare|LOC123412929	Aegilops_speltoides|GWHGBFXR034659.1
OG0000186	Hordeum_vulgare|LOC123408132, Hordeum_vulgare|LOC123408134	Aegilops_speltoides|GWHGBFXR031199.1
OG0000186	Hordeum_vulgare|LOC123413185, Hordeum_vulgare|LOC123413000	Aegilops_speltoides|GWHGBFXR031653.1, Aegilops_speltoides|GWHGBFXR031652.1
OG0000186	Hordeum_vulgare|LOC123412475	Aegilops_speltoides|GWHGBFXR036108.1
OG0000188	Hordeum_vulgare|LOC123408036	Aegilops_speltoides|GWHGBFXR030635.1
OG0000188	Hordeum_vulgare|LOC123413236	Aegilops_speltoides|GWHGBFXR003138.1, Aegilops_speltoides|GWHGBFXR003137.1
OG0000188	Hordeum_vulgare|LOC123412620, Hordeum_vulgare|LOC123408033, Hordeum_vulgare|LOC123412361	Aegilops_speltoides|GWHGBFXR030628.1
OG0000189	Hordeum_vulgare|LOC123399675, Hordeum_vulgare|LOC123431417, Hordeum_vulgare|LOC123431419, Hordeum_vulgare|LOC123399670	Aegilops_speltoides|GWHGBFXR017316.1, Aegilops_speltoides|GWHGBFXR018539.1, Aegilops_speltoides|GWHGBFXR012044.1, Aegilops_speltoides|GWHGBFXR017661.1, Aegilops_speltoides|GWHGBFXR007570.1, Aegilops_speltoides|GWHGBFXR018052.1, Aegilops_speltoides|GWHGBFXR037335.1, Aegilops_speltoides|GWHGBFXR034882.1, Aegilops_speltoides|GWHGBFXR020899.1, Aegilops_speltoides|GWHGBFXR009379.1, Aegilops_speltoides|GWHGBFXR021503.1, Aegilops_speltoides|GWHGBFXR005033.1, Aegilops_speltoides|GWHGBFXR013878.1, Aegilops_speltoides|GWHGBFXR018924.1, Aegilops_speltoides|GWHGBFXR002736.1, Aegilops_speltoides|GWHGBFXR033857.1, Aegilops_speltoides|GWHGBFXR034926.1, Aegilops_speltoides|GWHGBFXR001811.1
OG0000190	Hordeum_vulgare|LOC123406247, Hordeum_vulgare|LOC123427430	Aegilops_speltoides|GWHGBFXR026203.1, Aegilops_speltoides|GWHGBFXR015244.1, Aegilops_speltoides|GWHGBFXR003597.1
OG0000191	Hordeum_vulgare|LOC123412484	Aegilops_speltoides|GWHGBFXR031862.1, Aegilops_speltoides|GWHGBFXR004135.1, Aegilops_speltoides|GWHGBFXR026011.1, Aegilops_speltoides|GWHGBFXR010884.1
OG0000193	Hordeum_vulgare|LOC123439500	Aegilops_speltoides|GWHGBFXR011575.1, Aegilops_speltoides|GWHGBFXR011577.1
OG0000193	Hordeum_vulgare|LOC123439499	Aegilops_speltoides|GWHGBFXR011574.1
OG0000194	Hordeum_vulgare|LOC123405872	Aegilops_speltoides|GWHGBFXR029864.1
OG0000194	Hordeum_vulgare|LOC123409505	Aegilops_speltoides|GWHGBFXR035502.1
OG0000197	Hordeum_vulgare|LOC123399407	Aegilops_speltoides|GWHGBFXR036716.1
OG0000197	Hordeum_vulgare|LOC123395008	Aegilops_speltoides|GWHGBFXR025255.1, Aegilops_speltoides|GWHGBFXR036687.1
