Orthogroup	Hordeum_vulgare	Aegilops_tauschii
OG0000354	Hordeum_vulgare|LOC123411925, Hordeum_vulgare|LOC123411926	Aegilops_tauschii|LOC109755402, Aegilops_tauschii|LOC109755392, Aegilops_tauschii|LOC109755400, Aegilops_tauschii|LOC109755390, Aegilops_tauschii|LOC109752608
OG0000356	Hordeum_vulgare|LOC123443486	Aegilops_tauschii|LOC109754129
OG0000356	Hordeum_vulgare|LOC123448781	Aegilops_tauschii|LOC109754129
OG0000356	Hordeum_vulgare|LOC123443542	Aegilops_tauschii|LOC109776683
OG0000356	Hordeum_vulgare|LOC123444658	Aegilops_tauschii|LOC109731561
OG0000357	Hordeum_vulgare|LOC123449833	Aegilops_tauschii|LOC120973625, Aegilops_tauschii|LOC109742537
OG0000358	Hordeum_vulgare|LOC123424507	Aegilops_tauschii|LOC109754307
OG0000358	Hordeum_vulgare|LOC123425041	Aegilops_tauschii|LOC109754294, Aegilops_tauschii|LOC109760617, Aegilops_tauschii|LOC109754287, Aegilops_tauschii|LOC109754305, Aegilops_tauschii|LOC109754310
OG0000359	Hordeum_vulgare|LOC123430857	Aegilops_tauschii|LOC109784302
OG0000359	Hordeum_vulgare|LOC123430859	Aegilops_tauschii|LOC109754750, Aegilops_tauschii|LOC109754761
OG0000359	Hordeum_vulgare|LOC123430858	Aegilops_tauschii|LOC109764634, Aegilops_tauschii|LOC109754759, Aegilops_tauschii|LOC109754752
OG0000361	Hordeum_vulgare|LOC123409239	Aegilops_tauschii|LOC109749320
OG0000361	Hordeum_vulgare|LOC123443171	Aegilops_tauschii|LOC109776770
OG0000361	Hordeum_vulgare|LOC123444450	Aegilops_tauschii|LOC109783802
OG0000361	Hordeum_vulgare|LOC123399942	Aegilops_tauschii|LOC109787299
OG0000361	Hordeum_vulgare|LOC123403622	Aegilops_tauschii|LOC109758293
OG0000363	Hordeum_vulgare|LOC123403395	Aegilops_tauschii|LOC109746903
OG0000363	Hordeum_vulgare|LOC123441197	Aegilops_tauschii|LOC109780302
OG0000363	Hordeum_vulgare|LOC123446623	Aegilops_tauschii|LOC109780258
OG0000363	Hordeum_vulgare|LOC123439993	Aegilops_tauschii|LOC109759972
OG0000364	Hordeum_vulgare|LOC123442654	Aegilops_tauschii|LOC109777055, Aegilops_tauschii|LOC109783940
OG0000365	Hordeum_vulgare|LOC123440606	Aegilops_tauschii|LOC109767947
OG0000365	Hordeum_vulgare|LOC123413147	Aegilops_tauschii|LOC109767844, Aegilops_tauschii|LOC109752294
OG0000365	Hordeum_vulgare|LOC123416753	Aegilops_tauschii|LOC109776208
OG0000366	Hordeum_vulgare|LOC123446664	Aegilops_tauschii|LOC109757387
OG0000366	Hordeum_vulgare|LOC123449058	Aegilops_tauschii|LOC109760406, Aegilops_tauschii|LOC109744285
OG0000366	Hordeum_vulgare|LOC123449059	Aegilops_tauschii|LOC109757388, Aegilops_tauschii|LOC109757389
OG0000367	Hordeum_vulgare|LOC123398836	Aegilops_tauschii|LOC109738416, Aegilops_tauschii|LOC109781726, Aegilops_tauschii|LOC109781722, Aegilops_tauschii|LOC109766063, Aegilops_tauschii|LOC109781723, Aegilops_tauschii|LOC109786903, Aegilops_tauschii|LOC109786902, Aegilops_tauschii|LOC109781721
OG0000369	Hordeum_vulgare|LOC123403235	Aegilops_tauschii|LOC109742999
OG0000369	Hordeum_vulgare|LOC123403403	Aegilops_tauschii|LOC109751015
OG0000369	Hordeum_vulgare|LOC123402120	Aegilops_tauschii|LOC109751006
OG0000370	Hordeum_vulgare|LOC123402484	Aegilops_tauschii|LOC109765014, Aegilops_tauschii|LOC109765000
OG0000370	Hordeum_vulgare|LOC123405101	Aegilops_tauschii|LOC109775000, Aegilops_tauschii|LOC109775001
OG0000371	Hordeum_vulgare|LOC123417012, Hordeum_vulgare|LOC123417011, Hordeum_vulgare|LOC123417024, Hordeum_vulgare|LOC123419073, Hordeum_vulgare|LOC123419398, Hordeum_vulgare|LOC123420107, Hordeum_vulgare|LOC123420210, Hordeum_vulgare|LOC123420284, Hordeum_vulgare|LOC123420355, Hordeum_vulgare|LOC123420607, Hordeum_vulgare|LOC123420869, Hordeum_vulgare|LOC123420893, Hordeum_vulgare|LOC123421210, Hordeum_vulgare|LOC123421763, Hordeum_vulgare|LOC123421960, Hordeum_vulgare|LOC123421978, Hordeum_vulgare|LOC123422604, Hordeum_vulgare|LOC123422688, Hordeum_vulgare|LOC123422789, Hordeum_vulgare|LOC123422967, Hordeum_vulgare|LOC123423013, Hordeum_vulgare|LOC123423034, Hordeum_vulgare|LOC123423122, Hordeum_vulgare|LOC123423265, Hordeum_vulgare|LOC123423305, Hordeum_vulgare|LOC123420949	Aegilops_tauschii|LOC120964088
OG0000372	Hordeum_vulgare|LOC123401573	Aegilops_tauschii|LOC120969736
OG0000372	Hordeum_vulgare|LOC123409212	Aegilops_tauschii|LOC120962899
OG0000372	Hordeum_vulgare|LOC123418192	Aegilops_tauschii|LOC120962690, Aegilops_tauschii|LOC109769358, Aegilops_tauschii|LOC120962907, Aegilops_tauschii|LOC120963047, Aegilops_tauschii|LOC120965157, Aegilops_tauschii|LOC120967051, Aegilops_tauschii|LOC120975587
OG0000373	Hordeum_vulgare|LOC123401620	Aegilops_tauschii|LOC109744013
OG0000373	Hordeum_vulgare|LOC123409956	Aegilops_tauschii|LOC109752139
OG0000373	Hordeum_vulgare|LOC123440749	Aegilops_tauschii|LOC109735692
OG0000374	Hordeum_vulgare|LOC123450925	Aegilops_tauschii|LOC109772278
OG0000375	Hordeum_vulgare|LOC123412593	Aegilops_tauschii|LOC120975642, Aegilops_tauschii|LOC120976235, Aegilops_tauschii|LOC109743831, Aegilops_tauschii|LOC109739892, Aegilops_tauschii|LOC120964941, Aegilops_tauschii|LOC120964939, Aegilops_tauschii|LOC109743833, Aegilops_tauschii|LOC109785818, Aegilops_tauschii|LOC109742820, Aegilops_tauschii|LOC120975240, Aegilops_tauschii|LOC109744344, Aegilops_tauschii|LOC109786080, Aegilops_tauschii|LOC120975866, Aegilops_tauschii|LOC109778479, Aegilops_tauschii|LOC109755074, Aegilops_tauschii|LOC109735086, Aegilops_tauschii|LOC120976056, Aegilops_tauschii|LOC109787286, Aegilops_tauschii|LOC109761153
OG0000376	Hordeum_vulgare|LOC123452709, Hordeum_vulgare|LOC123403533, Hordeum_vulgare|LOC123404602	Aegilops_tauschii|LOC109780048, Aegilops_tauschii|LOC120962430
OG0000377	Hordeum_vulgare|LOC123426109	Aegilops_tauschii|LOC109751043
OG0000377	Hordeum_vulgare|LOC123441581	Aegilops_tauschii|LOC109774055
OG0000377	Hordeum_vulgare|LOC123412296	Aegilops_tauschii|LOC109787080
OG0000377	Hordeum_vulgare|LOC123408755	Aegilops_tauschii|LOC109777267
OG0000378	Hordeum_vulgare|LOC123396656	Aegilops_tauschii|LOC109759943, Aegilops_tauschii|LOC120969471, Aegilops_tauschii|LOC109782362, Aegilops_tauschii|LOC120976982
OG0000380	Hordeum_vulgare|LOC123409293	Aegilops_tauschii|LOC109783701, Aegilops_tauschii|LOC120976547
OG0000380	Hordeum_vulgare|LOC123406283, Hordeum_vulgare|LOC123405610	Aegilops_tauschii|LOC109763043, Aegilops_tauschii|LOC109758201, Aegilops_tauschii|LOC120972768, Aegilops_tauschii|LOC109784737
OG0000381	Hordeum_vulgare|LOC123430415	Aegilops_tauschii|LOC109758056
OG0000381	Hordeum_vulgare|LOC123430417	Aegilops_tauschii|LOC109743815, Aegilops_tauschii|LOC109743813, Aegilops_tauschii|LOC109743814, Aegilops_tauschii|LOC109743803
OG0000381	Hordeum_vulgare|LOC123430416, Hordeum_vulgare|LOC123428595	Aegilops_tauschii|LOC109743807, Aegilops_tauschii|LOC109758066
OG0000382	Hordeum_vulgare|LOC123446470	Aegilops_tauschii|LOC109733088, Aegilops_tauschii|LOC120967399, Aegilops_tauschii|LOC109759183, Aegilops_tauschii|LOC109771772, Aegilops_tauschii|LOC109765803, Aegilops_tauschii|LOC109783992, Aegilops_tauschii|LOC120976262, Aegilops_tauschii|LOC120966830, Aegilops_tauschii|LOC109751274, Aegilops_tauschii|LOC120970851, Aegilops_tauschii|LOC109754851, Aegilops_tauschii|LOC120976344, Aegilops_tauschii|LOC120963417, Aegilops_tauschii|LOC109767256, Aegilops_tauschii|LOC109749406
OG0000383	Hordeum_vulgare|LOC123430449	Aegilops_tauschii|LOC109761744
OG0000383	Hordeum_vulgare|LOC123424380	Aegilops_tauschii|LOC109740374
OG0000384	Hordeum_vulgare|LOC123427746	Aegilops_tauschii|LOC109770732
OG0000384	Hordeum_vulgare|LOC123427748	Aegilops_tauschii|LOC109760055, Aegilops_tauschii|LOC109770728
OG0000384	Hordeum_vulgare|LOC123399808	Aegilops_tauschii|LOC109753934
OG0000384	Hordeum_vulgare|LOC123427749	Aegilops_tauschii|LOC120973705, Aegilops_tauschii|LOC109737194
OG0000385	Hordeum_vulgare|LOC123445335	Aegilops_tauschii|LOC109779807
OG0000385	Hordeum_vulgare|LOC123440401	Aegilops_tauschii|LOC109736185
OG0000385	Hordeum_vulgare|LOC123444678, Hordeum_vulgare|LOC123444677	Aegilops_tauschii|LOC109736184
OG0000386	Hordeum_vulgare|LOC123412406	Aegilops_tauschii|LOC109746445
OG0000386	Hordeum_vulgare|LOC123450025	Aegilops_tauschii|LOC109742231, Aegilops_tauschii|LOC109762941, Aegilops_tauschii|LOC109762936
OG0000387	Hordeum_vulgare|LOC123427112, Hordeum_vulgare|LOC123429372, Hordeum_vulgare|LOC123429373	Aegilops_tauschii|LOC109748228, Aegilops_tauschii|LOC109768622, Aegilops_tauschii|LOC109762272, Aegilops_tauschii|LOC109748229
OG0000388	Hordeum_vulgare|LOC123406133	Aegilops_tauschii|LOC109764630
OG0000388	Hordeum_vulgare|LOC123452429	Aegilops_tauschii|LOC109746079
OG0000389	Hordeum_vulgare|LOC123427523	Aegilops_tauschii|LOC109766113
OG0000389	Hordeum_vulgare|LOC123402107	Aegilops_tauschii|LOC109779304
OG0000389	Hordeum_vulgare|LOC123398882	Aegilops_tauschii|LOC109787292
OG0000389	Hordeum_vulgare|LOC123402895	Aegilops_tauschii|LOC109743575
OG0000391	Hordeum_vulgare|LOC123413228, Hordeum_vulgare|LOC123409048	Aegilops_tauschii|LOC120967839
OG0000391	Hordeum_vulgare|LOC123405732, Hordeum_vulgare|LOC123409153	Aegilops_tauschii|LOC120962473, Aegilops_tauschii|LOC120975769
OG0000392	Hordeum_vulgare|LOC123443968	Aegilops_tauschii|LOC109740147
OG0000392	Hordeum_vulgare|LOC123453181	Aegilops_tauschii|LOC109752770
OG0000392	Hordeum_vulgare|LOC123453182	Aegilops_tauschii|LOC109746543
OG0000392	Hordeum_vulgare|LOC123453183	Aegilops_tauschii|LOC109752678
OG0000393	Hordeum_vulgare|LOC123404067	Aegilops_tauschii|LOC109743491
OG0000393	Hordeum_vulgare|LOC123407142	Aegilops_tauschii|LOC109755301
OG0000393	Hordeum_vulgare|LOC123406244	Aegilops_tauschii|LOC109732086
OG0000393	Hordeum_vulgare|LOC123449051	Aegilops_tauschii|LOC109769708
OG0000395	Hordeum_vulgare|LOC123400125	Aegilops_tauschii|LOC109740689, Aegilops_tauschii|LOC109740692, Aegilops_tauschii|LOC109740682, Aegilops_tauschii|LOC109740684, Aegilops_tauschii|LOC109740691, Aegilops_tauschii|LOC109740685
OG0000396	Hordeum_vulgare|LOC123406975	Aegilops_tauschii|LOC120973172, Aegilops_tauschii|LOC120975541, Aegilops_tauschii|LOC109767336, Aegilops_tauschii|LOC120967232, Aegilops_tauschii|LOC120974871
OG0000398	Hordeum_vulgare|LOC123403002	Aegilops_tauschii|LOC109783841
OG0000398	Hordeum_vulgare|LOC123403290	Aegilops_tauschii|LOC109760521, Aegilops_tauschii|LOC109783837
OG0000398	Hordeum_vulgare|LOC123405953	Aegilops_tauschii|LOC109783835
OG0000400	Hordeum_vulgare|LOC123407301	Aegilops_tauschii|LOC109748553
OG0000400	Hordeum_vulgare|LOC123407303	Aegilops_tauschii|LOC109748555, Aegilops_tauschii|LOC109748550
OG0000400	Hordeum_vulgare|LOC123395720	Aegilops_tauschii|LOC109748554, Aegilops_tauschii|LOC109748552
OG0000401	Hordeum_vulgare|LOC123413072, Hordeum_vulgare|LOC123413082, Hordeum_vulgare|LOC123410528, Hordeum_vulgare|LOC123410535, Hordeum_vulgare|LOC123410541, Hordeum_vulgare|LOC123413081, Hordeum_vulgare|LOC123413254	Aegilops_tauschii|LOC109739563
OG0000401	Hordeum_vulgare|LOC123412481	Aegilops_tauschii|LOC109734986, Aegilops_tauschii|LOC109734995, Aegilops_tauschii|LOC109745869, Aegilops_tauschii|LOC109734991, Aegilops_tauschii|LOC109776181
OG0000402	Hordeum_vulgare|LOC123417017, Hordeum_vulgare|LOC123417018, Hordeum_vulgare|LOC123417027, Hordeum_vulgare|LOC123418298, Hordeum_vulgare|LOC123419404, Hordeum_vulgare|LOC123420112, Hordeum_vulgare|LOC123420214, Hordeum_vulgare|LOC123420286, Hordeum_vulgare|LOC123420358, Hordeum_vulgare|LOC123420897, Hordeum_vulgare|LOC123421233, Hordeum_vulgare|LOC123421668, Hordeum_vulgare|LOC123421769, Hordeum_vulgare|LOC123421964, Hordeum_vulgare|LOC123421983, Hordeum_vulgare|LOC123422609, Hordeum_vulgare|LOC123422794, Hordeum_vulgare|LOC123422837, Hordeum_vulgare|LOC123422974, Hordeum_vulgare|LOC123423016, Hordeum_vulgare|LOC123423039, Hordeum_vulgare|LOC123423160, Hordeum_vulgare|LOC123423269, Hordeum_vulgare|LOC123423312, Hordeum_vulgare|LOC123423416	Aegilops_tauschii|LOC120970291, Aegilops_tauschii|LOC120966715
OG0000406	Hordeum_vulgare|LOC123452028	Aegilops_tauschii|LOC109782435
OG0000406	Hordeum_vulgare|LOC123441157	Aegilops_tauschii|LOC109750828, Aegilops_tauschii|LOC109750820
OG0000406	Hordeum_vulgare|LOC123445712	Aegilops_tauschii|LOC109766779
OG0000407	Hordeum_vulgare|LOC123429505	Aegilops_tauschii|LOC120975604
OG0000410	Hordeum_vulgare|LOC123412825	Aegilops_tauschii|LOC109776044
OG0000410	Hordeum_vulgare|LOC123401976	Aegilops_tauschii|LOC109760347
OG0000410	Hordeum_vulgare|LOC123419353	Aegilops_tauschii|LOC109782561
OG0000410	Hordeum_vulgare|LOC123449491	Aegilops_tauschii|LOC109758154
OG0000410	Hordeum_vulgare|LOC123450948, Hordeum_vulgare|LOC123450950	Aegilops_tauschii|LOC109774309
OG0000411	Hordeum_vulgare|LOC123447439	Aegilops_tauschii|LOC109741910
OG0000411	Hordeum_vulgare|LOC123448590	Aegilops_tauschii|LOC109760798
OG0000411	Hordeum_vulgare|LOC123426924	Aegilops_tauschii|LOC109754477
OG0000412	Hordeum_vulgare|LOC123412162	Aegilops_tauschii|LOC109778990
OG0000412	Hordeum_vulgare|LOC123445240	Aegilops_tauschii|LOC109778659
OG0000413	Hordeum_vulgare|LOC123403364	Aegilops_tauschii|LOC109774608, Aegilops_tauschii|LOC109769889, Aegilops_tauschii|LOC109750214
OG0000414	Hordeum_vulgare|LOC123431205	Aegilops_tauschii|LOC109738378, Aegilops_tauschii|LOC109738381
OG0000415	Hordeum_vulgare|LOC123447431	Aegilops_tauschii|LOC109742281
OG0000415	Hordeum_vulgare|LOC123447378	Aegilops_tauschii|LOC109755428
OG0000415	Hordeum_vulgare|LOC123447379	Aegilops_tauschii|LOC109755432
OG0000415	Hordeum_vulgare|LOC123447380	Aegilops_tauschii|LOC109755430, Aegilops_tauschii|LOC109755431
OG0000416	Hordeum_vulgare|LOC123451137	Aegilops_tauschii|LOC109770744
OG0000416	Hordeum_vulgare|LOC123447527	Aegilops_tauschii|LOC109745223
OG0000416	Hordeum_vulgare|LOC123452310	Aegilops_tauschii|LOC109758711
OG0000416	Hordeum_vulgare|LOC123448035	Aegilops_tauschii|LOC109772582
OG0000417	Hordeum_vulgare|LOC123412685	Aegilops_tauschii|LOC109771013
OG0000417	Hordeum_vulgare|LOC123452851	Aegilops_tauschii|LOC109770537
OG0000417	Hordeum_vulgare|LOC123449540	Aegilops_tauschii|LOC109733394
OG0000417	Hordeum_vulgare|LOC123399499	Aegilops_tauschii|LOC109771400
OG0000417	Hordeum_vulgare|LOC123401803	Aegilops_tauschii|LOC109775911
OG0000418	Hordeum_vulgare|LOC123403528, Hordeum_vulgare|LOC123412263, Hordeum_vulgare|LOC123403530	Aegilops_tauschii|LOC120962061
OG0000418	Hordeum_vulgare|LOC123405831	Aegilops_tauschii|LOC120961892
OG0000419	Hordeum_vulgare|LOC123405826	Aegilops_tauschii|LOC109774853, Aegilops_tauschii|LOC109769548, Aegilops_tauschii|LOC120965973, Aegilops_tauschii|LOC109774866
OG0000420	Hordeum_vulgare|LOC123412177	Aegilops_tauschii|LOC109732925
OG0000421	Hordeum_vulgare|LOC123410379, Hordeum_vulgare|LOC123410035	Aegilops_tauschii|LOC109755859
OG0000422	Hordeum_vulgare|LOC123413630	Aegilops_tauschii|LOC109746095, Aegilops_tauschii|LOC109746102, Aegilops_tauschii|LOC109746093, Aegilops_tauschii|LOC109746089, Aegilops_tauschii|LOC109746104, Aegilops_tauschii|LOC109740906
OG0000423	Hordeum_vulgare|LOC123419409, Hordeum_vulgare|LOC123419586, Hordeum_vulgare|LOC123420115, Hordeum_vulgare|LOC123420219, Hordeum_vulgare|LOC123420290, Hordeum_vulgare|LOC123420363, Hordeum_vulgare|LOC123420614, Hordeum_vulgare|LOC123420901, Hordeum_vulgare|LOC123421215, Hordeum_vulgare|LOC123421238, Hordeum_vulgare|LOC123421674, Hordeum_vulgare|LOC123421775, Hordeum_vulgare|LOC123421969, Hordeum_vulgare|LOC123422613, Hordeum_vulgare|LOC123422797, Hordeum_vulgare|LOC123422842, Hordeum_vulgare|LOC123422979, Hordeum_vulgare|LOC123423042, Hordeum_vulgare|LOC123423150, Hordeum_vulgare|LOC123423164, Hordeum_vulgare|LOC123423274, Hordeum_vulgare|LOC123423316, Hordeum_vulgare|LOC123423421, Hordeum_vulgare|LOC123423438, Hordeum_vulgare|LOC123423593	Aegilops_tauschii|LOC120964230
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120975017
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120975017
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120976538
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120976538
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120976602
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120976602
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120976604
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120976604
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120976491
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120976491
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120976492
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120976492
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120962323
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120962323
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120962322
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120962322
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120962831
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120962831
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120966557
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120966557
OG0000424	Hordeum_vulgare|LOC123416993	Aegilops_tauschii|LOC120966701
OG0000424	Hordeum_vulgare|LOC123418194	Aegilops_tauschii|LOC120966701
OG0000424	Hordeum_vulgare|LOC123424371	Aegilops_tauschii|LOC120965106, Aegilops_tauschii|LOC120966550
OG0000425	Hordeum_vulgare|LOC123418293, Hordeum_vulgare|LOC123418529, Hordeum_vulgare|LOC123418806, Hordeum_vulgare|LOC123418889, Hordeum_vulgare|LOC123419077, Hordeum_vulgare|LOC123419405, Hordeum_vulgare|LOC123420003, Hordeum_vulgare|LOC123420072, Hordeum_vulgare|LOC123420218, Hordeum_vulgare|LOC123420872, Hordeum_vulgare|LOC123421499, Hordeum_vulgare|LOC123421672, Hordeum_vulgare|LOC123421743, Hordeum_vulgare|LOC123421772, Hordeum_vulgare|LOC123421985, Hordeum_vulgare|LOC123422267, Hordeum_vulgare|LOC123422692, Hordeum_vulgare|LOC123422975, Hordeum_vulgare|LOC123423019, Hordeum_vulgare|LOC123423127, Hordeum_vulgare|LOC123423313, Hordeum_vulgare|LOC123423334, Hordeum_vulgare|LOC123423395, Hordeum_vulgare|LOC123423645, Hordeum_vulgare|LOC123423896	Aegilops_tauschii|LOC120966064
OG0000426	Hordeum_vulgare|LOC123405188	Aegilops_tauschii|LOC120973894
OG0000430	Hordeum_vulgare|LOC123426117	Aegilops_tauschii|LOC109767649
OG0000430	Hordeum_vulgare|LOC123395716	Aegilops_tauschii|LOC109733349
OG0000430	Hordeum_vulgare|LOC123452946	Aegilops_tauschii|LOC109767091
OG0000431	Hordeum_vulgare|LOC123409615	Aegilops_tauschii|LOC109771334
OG0000431	Hordeum_vulgare|LOC123403258	Aegilops_tauschii|LOC109781235
OG0000431	Hordeum_vulgare|LOC123402509	Aegilops_tauschii|LOC109766397
OG0000431	Hordeum_vulgare|LOC123427243	Aegilops_tauschii|LOC109759234
OG0000432	Hordeum_vulgare|LOC123403414, Hordeum_vulgare|LOC123395479	Aegilops_tauschii|LOC109742914
OG0000433	Hordeum_vulgare|LOC123445449	Aegilops_tauschii|LOC109732348
OG0000433	Hordeum_vulgare|LOC123445459	Aegilops_tauschii|LOC109733488, Aegilops_tauschii|LOC109733472
OG0000433	Hordeum_vulgare|LOC123442156	Aegilops_tauschii|LOC109733485
OG0000434	Hordeum_vulgare|LOC123424610	Aegilops_tauschii|LOC109748406
OG0000434	Hordeum_vulgare|LOC123448891	Aegilops_tauschii|LOC109756238
OG0000434	Hordeum_vulgare|LOC123395717	Aegilops_tauschii|LOC109769586
OG0000434	Hordeum_vulgare|LOC123448138	Aegilops_tauschii|LOC109736459
OG0000437	Hordeum_vulgare|LOC123447493, Hordeum_vulgare|LOC123447584	Aegilops_tauschii|LOC109787587, Aegilops_tauschii|LOC109787589, Aegilops_tauschii|LOC109733201
OG0000437	Hordeum_vulgare|LOC123402596, Hordeum_vulgare|LOC123402838	Aegilops_tauschii|LOC109779038
OG0000437	Hordeum_vulgare|LOC123446559, Hordeum_vulgare|LOC123448825, Hordeum_vulgare|LOC123446560	Aegilops_tauschii|LOC109739435
OG0000438	Hordeum_vulgare|LOC123446715	Aegilops_tauschii|LOC109740362
OG0000438	Hordeum_vulgare|LOC123430672	Aegilops_tauschii|LOC109763567
OG0000439	Hordeum_vulgare|LOC123443101	Aegilops_tauschii|LOC109786910
OG0000439	Hordeum_vulgare|LOC123443100	Aegilops_tauschii|LOC109770227
OG0000439	Hordeum_vulgare|LOC123443103	Aegilops_tauschii|LOC109749605, Aegilops_tauschii|LOC109786727
OG0000440	Hordeum_vulgare|LOC123395199	Aegilops_tauschii|LOC109762723
OG0000440	Hordeum_vulgare|LOC123401966, Hordeum_vulgare|LOC123401097	Aegilops_tauschii|LOC109777725, Aegilops_tauschii|LOC109748740, Aegilops_tauschii|LOC109748741
OG0000440	Hordeum_vulgare|LOC123445642	Aegilops_tauschii|LOC109786566
OG0000441	Hordeum_vulgare|LOC123400088	Aegilops_tauschii|LOC109777594, Aegilops_tauschii|LOC109784825, Aegilops_tauschii|LOC109767161
OG0000442	Hordeum_vulgare|LOC123451094	Aegilops_tauschii|LOC109776753
OG0000442	Hordeum_vulgare|LOC123451096	Aegilops_tauschii|LOC109773368
OG0000442	Hordeum_vulgare|LOC123451095	Aegilops_tauschii|LOC109773363, Aegilops_tauschii|LOC109776754
OG0000443	Hordeum_vulgare|LOC123404974	Aegilops_tauschii|LOC109746285
OG0000444	Hordeum_vulgare|LOC123441127, Hordeum_vulgare|LOC123441124, Hordeum_vulgare|LOC123441125, Hordeum_vulgare|LOC123441126, Hordeum_vulgare|LOC123441219, Hordeum_vulgare|LOC123441216, Hordeum_vulgare|LOC123441217, Hordeum_vulgare|LOC123442314	Aegilops_tauschii|LOC109784084
OG0000445	Hordeum_vulgare|LOC123406015	Aegilops_tauschii|LOC109784003
OG0000445	Hordeum_vulgare|LOC123406048	Aegilops_tauschii|LOC109754511, Aegilops_tauschii|LOC109754512, Aegilops_tauschii|LOC109767800
OG0000445	Hordeum_vulgare|LOC123406074	Aegilops_tauschii|LOC109754510
OG0000448	Hordeum_vulgare|LOC123406269	Aegilops_tauschii|LOC109735592
