Orthogroup	Aegilops_speltoides	Aegilops_tauschii
OG0000443	Aegilops_speltoides|GWHGBFXR023186.1, Aegilops_speltoides|GWHGBFXR023187.1	Aegilops_tauschii|LOC109778119
OG0000444	Aegilops_speltoides|GWHGBFXR023256.1, Aegilops_speltoides|GWHGBFXR020012.1	Aegilops_tauschii|LOC109784084
OG0000445	Aegilops_speltoides|GWHGBFXR028183.1	Aegilops_tauschii|LOC109784003
OG0000445	Aegilops_speltoides|GWHGBFXR028186.1	Aegilops_tauschii|LOC109754510
OG0000446	Aegilops_speltoides|GWHGBFXR028661.1	Aegilops_tauschii|LOC109767019, Aegilops_tauschii|LOC120967376, Aegilops_tauschii|LOC109754020, Aegilops_tauschii|LOC109774841, Aegilops_tauschii|LOC109749243, Aegilops_tauschii|LOC109755418, Aegilops_tauschii|LOC109774326, Aegilops_tauschii|LOC109755885, Aegilops_tauschii|LOC109740097, Aegilops_tauschii|LOC109751351, Aegilops_tauschii|LOC109735487, Aegilops_tauschii|LOC109763331, Aegilops_tauschii|LOC109732622, Aegilops_tauschii|LOC109741335, Aegilops_tauschii|LOC109785346, Aegilops_tauschii|LOC109755774, Aegilops_tauschii|LOC120969872, Aegilops_tauschii|LOC109734187, Aegilops_tauschii|LOC109734158, Aegilops_tauschii|LOC109786741, Aegilops_tauschii|LOC109766949
OG0000447	Aegilops_speltoides|GWHGBFXR027961.1	Aegilops_tauschii|LOC109749639, Aegilops_tauschii|LOC109750991, Aegilops_tauschii|LOC109740280, Aegilops_tauschii|LOC109770213, Aegilops_tauschii|LOC109767229, Aegilops_tauschii|LOC120964647, Aegilops_tauschii|LOC109737862, Aegilops_tauschii|LOC109740049, Aegilops_tauschii|LOC109732938, Aegilops_tauschii|LOC109751427, Aegilops_tauschii|LOC109780166, Aegilops_tauschii|LOC109766940, Aegilops_tauschii|LOC109735108, Aegilops_tauschii|LOC109742235, Aegilops_tauschii|LOC109779314, Aegilops_tauschii|LOC109760630, Aegilops_tauschii|LOC109752802, Aegilops_tauschii|LOC109734766, Aegilops_tauschii|LOC109769499, Aegilops_tauschii|LOC109779313, Aegilops_tauschii|LOC120970324, Aegilops_tauschii|LOC109761698, Aegilops_tauschii|LOC109733737, Aegilops_tauschii|LOC109766213, Aegilops_tauschii|LOC109768084, Aegilops_tauschii|LOC109741854, Aegilops_tauschii|LOC120971776, Aegilops_tauschii|LOC120964648, Aegilops_tauschii|LOC120973644, Aegilops_tauschii|LOC109777795
OG0000448	Aegilops_speltoides|GWHGBFXR027435.1	Aegilops_tauschii|LOC109735592
OG0000448	Aegilops_speltoides|GWHGBFXR032541.1	Aegilops_tauschii|LOC109784467
OG0000448	Aegilops_speltoides|GWHGBFXR032543.1	Aegilops_tauschii|LOC109784470
OG0000448	Aegilops_speltoides|GWHGBFXR032550.1	Aegilops_tauschii|LOC109733548
OG0000449	Aegilops_speltoides|GWHGBFXR029604.1	Aegilops_tauschii|LOC109774855
OG0000449	Aegilops_speltoides|GWHGBFXR033650.1	Aegilops_tauschii|LOC109762237
OG0000450	Aegilops_speltoides|GWHGBFXR027154.1	Aegilops_tauschii|LOC109753390
OG0000451	Aegilops_speltoides|GWHGBFXR033681.1	Aegilops_tauschii|LOC109736279
OG0000451	Aegilops_speltoides|GWHGBFXR033682.1	Aegilops_tauschii|LOC109744291, Aegilops_tauschii|LOC109736273
OG0000451	Aegilops_speltoides|GWHGBFXR033688.1	Aegilops_tauschii|LOC109736263
OG0000451	Aegilops_speltoides|GWHGBFXR033684.1	Aegilops_tauschii|LOC109736271
OG0000451	Aegilops_speltoides|GWHGBFXR033689.1	Aegilops_tauschii|LOC109736269
OG0000452	Aegilops_speltoides|GWHGBFXR031128.1	Aegilops_tauschii|LOC120969564
OG0000452	Aegilops_speltoides|GWHGBFXR031101.1	Aegilops_tauschii|LOC109756148
OG0000452	Aegilops_speltoides|GWHGBFXR031133.1	Aegilops_tauschii|LOC109763747
OG0000452	Aegilops_speltoides|GWHGBFXR031115.1	Aegilops_tauschii|LOC109754207
OG0000453	Aegilops_speltoides|GWHGBFXR030189.1, Aegilops_speltoides|GWHGBFXR030191.1, Aegilops_speltoides|GWHGBFXR036932.1	Aegilops_tauschii|LOC109739339
OG0000454	Aegilops_speltoides|GWHGBFXR037344.1	Aegilops_tauschii|LOC120962956
OG0000454	Aegilops_speltoides|GWHGBFXR037233.1, Aegilops_speltoides|GWHGBFXR032286.1	Aegilops_tauschii|LOC120973881
OG0000455	Aegilops_speltoides|GWHGBFXR036046.1	Aegilops_tauschii|LOC109782988
OG0000458	Aegilops_speltoides|GWHGBFXR037337.1	Aegilops_tauschii|LOC120962315
OG0000458	Aegilops_speltoides|GWHGBFXR000243.1	Aegilops_tauschii|LOC120970289
OG0000459	Aegilops_speltoides|GWHGBFXR019012.1, Aegilops_speltoides|GWHGBFXR036484.1, Aegilops_speltoides|GWHGBFXR003102.1, Aegilops_speltoides|GWHGBFXR028178.1, Aegilops_speltoides|GWHGBFXR021247.1, Aegilops_speltoides|GWHGBFXR012716.1, Aegilops_speltoides|GWHGBFXR021692.1, Aegilops_speltoides|GWHGBFXR005523.1	Aegilops_tauschii|LOC120975648
OG0000459	Aegilops_speltoides|GWHGBFXR029453.1, Aegilops_speltoides|GWHGBFXR036351.1, Aegilops_speltoides|GWHGBFXR006467.1, Aegilops_speltoides|GWHGBFXR036468.1, Aegilops_speltoides|GWHGBFXR035872.1	Aegilops_tauschii|LOC109781215
OG0000459	Aegilops_speltoides|GWHGBFXR016624.1, Aegilops_speltoides|GWHGBFXR021222.1, Aegilops_speltoides|GWHGBFXR015967.1	Aegilops_tauschii|LOC120975486, Aegilops_tauschii|LOC120975635
OG0000459	Aegilops_speltoides|GWHGBFXR027750.1	Aegilops_tauschii|LOC109786280, Aegilops_tauschii|LOC109734878
OG0000459	Aegilops_speltoides|GWHGBFXR020453.1, Aegilops_speltoides|GWHGBFXR019498.1, Aegilops_speltoides|GWHGBFXR035073.1	Aegilops_tauschii|LOC109746177
OG0000460	Aegilops_speltoides|GWHGBFXR012574.1, Aegilops_speltoides|GWHGBFXR012548.1, Aegilops_speltoides|GWHGBFXR033197.1, Aegilops_speltoides|GWHGBFXR037069.1, Aegilops_speltoides|GWHGBFXR027711.1, Aegilops_speltoides|GWHGBFXR037457.1, Aegilops_speltoides|GWHGBFXR037004.1, Aegilops_speltoides|GWHGBFXR036963.1, Aegilops_speltoides|GWHGBFXR036631.1, Aegilops_speltoides|GWHGBFXR021179.1, Aegilops_speltoides|GWHGBFXR007226.1, Aegilops_speltoides|GWHGBFXR021214.1, Aegilops_speltoides|GWHGBFXR027843.1, Aegilops_speltoides|GWHGBFXR001382.1, Aegilops_speltoides|GWHGBFXR021177.1, Aegilops_speltoides|GWHGBFXR036644.1, Aegilops_speltoides|GWHGBFXR036207.1, Aegilops_speltoides|GWHGBFXR021193.1, Aegilops_speltoides|GWHGBFXR001392.1, Aegilops_speltoides|GWHGBFXR027873.1	Aegilops_tauschii|LOC109778741
OG0000460	Aegilops_speltoides|GWHGBFXR012578.1	Aegilops_tauschii|LOC109745353
OG0000460	Aegilops_speltoides|GWHGBFXR012590.1	Aegilops_tauschii|LOC109783306
OG0000461	Aegilops_speltoides|GWHGBFXR007985.1	Aegilops_tauschii|LOC120974293, Aegilops_tauschii|LOC109776998, Aegilops_tauschii|LOC109738655, Aegilops_tauschii|LOC109762220, Aegilops_tauschii|LOC109743978, Aegilops_tauschii|LOC109776907, Aegilops_tauschii|LOC120964503
OG0000461	Aegilops_speltoides|GWHGBFXR007119.1	Aegilops_tauschii|LOC109762602, Aegilops_tauschii|LOC109757712, Aegilops_tauschii|LOC109758916, Aegilops_tauschii|LOC109739710
OG0000461	Aegilops_speltoides|GWHGBFXR017173.1	Aegilops_tauschii|LOC109741832, Aegilops_tauschii|LOC120968928, Aegilops_tauschii|LOC109762762, Aegilops_tauschii|LOC109781501
OG0000461	Aegilops_speltoides|GWHGBFXR036482.1, Aegilops_speltoides|GWHGBFXR007170.1, Aegilops_speltoides|GWHGBFXR021105.1, Aegilops_speltoides|GWHGBFXR001255.1, Aegilops_speltoides|GWHGBFXR008345.1, Aegilops_speltoides|GWHGBFXR022091.1, Aegilops_speltoides|GWHGBFXR012516.1	Aegilops_tauschii|LOC109773429, Aegilops_tauschii|LOC120964809, Aegilops_tauschii|LOC120963314
OG0000462	Aegilops_speltoides|GWHGBFXR019802.1, Aegilops_speltoides|GWHGBFXR020499.1	Aegilops_tauschii|LOC109737061
OG0000462	Aegilops_speltoides|GWHGBFXR003444.1	Aegilops_tauschii|LOC109753973
OG0000462	Aegilops_speltoides|GWHGBFXR031763.1	Aegilops_tauschii|LOC109744670
OG0000463	Aegilops_speltoides|GWHGBFXR001087.1	Aegilops_tauschii|LOC109749215
OG0000463	Aegilops_speltoides|GWHGBFXR026283.1	Aegilops_tauschii|LOC120973583, Aegilops_tauschii|LOC109758550
OG0000463	Aegilops_speltoides|GWHGBFXR015698.1, Aegilops_speltoides|GWHGBFXR018035.1, Aegilops_speltoides|GWHGBFXR008069.1, Aegilops_speltoides|GWHGBFXR019816.1	Aegilops_tauschii|LOC109751087
OG0000463	Aegilops_speltoides|GWHGBFXR036930.1	Aegilops_tauschii|LOC109736470
OG0000464	Aegilops_speltoides|GWHGBFXR009470.1	Aegilops_tauschii|LOC109758608
OG0000464	Aegilops_speltoides|GWHGBFXR009472.1	Aegilops_tauschii|LOC109758611, Aegilops_tauschii|LOC109758610
OG0000465	Aegilops_speltoides|GWHGBFXR009953.1	Aegilops_tauschii|LOC109735541
OG0000465	Aegilops_speltoides|GWHGBFXR009954.1	Aegilops_tauschii|LOC109783735
OG0000465	Aegilops_speltoides|GWHGBFXR037329.1	Aegilops_tauschii|LOC109735540
OG0000466	Aegilops_speltoides|GWHGBFXR034835.1, Aegilops_speltoides|GWHGBFXR036984.1, Aegilops_speltoides|GWHGBFXR010373.1, Aegilops_speltoides|GWHGBFXR017063.1	Aegilops_tauschii|LOC109785161
OG0000467	Aegilops_speltoides|GWHGBFXR019666.1	Aegilops_tauschii|LOC109742278
OG0000467	Aegilops_speltoides|GWHGBFXR008241.1	Aegilops_tauschii|LOC109759222
OG0000468	Aegilops_speltoides|GWHGBFXR032105.1	Aegilops_tauschii|LOC109764381
OG0000468	Aegilops_speltoides|GWHGBFXR024492.1	Aegilops_tauschii|LOC109743219
OG0000468	Aegilops_speltoides|GWHGBFXR036712.1	Aegilops_tauschii|LOC109750195
OG0000469	Aegilops_speltoides|GWHGBFXR017949.1	Aegilops_tauschii|LOC109771622
OG0000469	Aegilops_speltoides|GWHGBFXR005467.1	Aegilops_tauschii|LOC109743523
OG0000469	Aegilops_speltoides|GWHGBFXR021498.1	Aegilops_tauschii|LOC109782216
OG0000469	Aegilops_speltoides|GWHGBFXR017391.1	Aegilops_tauschii|LOC109757826
OG0000470	Aegilops_speltoides|GWHGBFXR009662.1	Aegilops_tauschii|LOC109767046, Aegilops_tauschii|LOC109738459, Aegilops_tauschii|LOC120974726
OG0000471	Aegilops_speltoides|GWHGBFXR014888.1	Aegilops_tauschii|LOC109770000
OG0000471	Aegilops_speltoides|GWHGBFXR014883.1	Aegilops_tauschii|LOC109737516
OG0000471	Aegilops_speltoides|GWHGBFXR014881.1	Aegilops_tauschii|LOC109737517
OG0000472	Aegilops_speltoides|GWHGBFXR015534.1	Aegilops_tauschii|LOC109753545
OG0000472	Aegilops_speltoides|GWHGBFXR015533.1	Aegilops_tauschii|LOC109753547
OG0000472	Aegilops_speltoides|GWHGBFXR015542.1	Aegilops_tauschii|LOC109766490
OG0000472	Aegilops_speltoides|GWHGBFXR015536.1	Aegilops_tauschii|LOC109753543
OG0000474	Aegilops_speltoides|GWHGBFXR023838.1, Aegilops_speltoides|GWHGBFXR036616.1	Aegilops_tauschii|LOC109787375
OG0000474	Aegilops_speltoides|GWHGBFXR023841.1	Aegilops_tauschii|LOC109765406
OG0000475	Aegilops_speltoides|GWHGBFXR024104.1	Aegilops_tauschii|LOC109760895
OG0000475	Aegilops_speltoides|GWHGBFXR035044.1	Aegilops_tauschii|LOC109747903
OG0000476	Aegilops_speltoides|GWHGBFXR026184.1	Aegilops_tauschii|LOC109781697
OG0000476	Aegilops_speltoides|GWHGBFXR026187.1	Aegilops_tauschii|LOC109760459, Aegilops_tauschii|LOC120970477, Aegilops_tauschii|LOC109783879, Aegilops_tauschii|LOC120971008
OG0000477	Aegilops_speltoides|GWHGBFXR026188.1	Aegilops_tauschii|LOC120963267, Aegilops_tauschii|LOC120976021, Aegilops_tauschii|LOC109759934, Aegilops_tauschii|LOC120972882, Aegilops_tauschii|LOC120968484, Aegilops_tauschii|LOC120963890
OG0000478	Aegilops_speltoides|GWHGBFXR030553.1	Aegilops_tauschii|LOC109750935
OG0000478	Aegilops_speltoides|GWHGBFXR029355.1	Aegilops_tauschii|LOC109772383
OG0000479	Aegilops_speltoides|GWHGBFXR029174.1	Aegilops_tauschii|LOC109735634, Aegilops_tauschii|LOC109735635, Aegilops_tauschii|LOC109784758, Aegilops_tauschii|LOC109786552, Aegilops_tauschii|LOC109735636
OG0000481	Aegilops_speltoides|GWHGBFXR035000.1, Aegilops_speltoides|GWHGBFXR035001.1	Aegilops_tauschii|LOC109743718
OG0000482	Aegilops_speltoides|GWHGBFXR032771.1, Aegilops_speltoides|GWHGBFXR037155.1	Aegilops_tauschii|LOC109768170
OG0000485	Aegilops_speltoides|GWHGBFXR004127.1	Aegilops_tauschii|LOC109739964, Aegilops_tauschii|LOC120966238, Aegilops_tauschii|LOC120966241, Aegilops_tauschii|LOC120961981
OG0000486	Aegilops_speltoides|GWHGBFXR020031.1	Aegilops_tauschii|LOC109757506
OG0000486	Aegilops_speltoides|GWHGBFXR004003.1	Aegilops_tauschii|LOC120976501, Aegilops_tauschii|LOC109761944, Aegilops_tauschii|LOC120972862
OG0000487	Aegilops_speltoides|GWHGBFXR003617.1	Aegilops_tauschii|LOC109743701
OG0000487	Aegilops_speltoides|GWHGBFXR003616.1	Aegilops_tauschii|LOC109743700, Aegilops_tauschii|LOC109743698
OG0000487	Aegilops_speltoides|GWHGBFXR003614.1, Aegilops_speltoides|GWHGBFXR003615.1	Aegilops_tauschii|LOC109743697
OG0000488	Aegilops_speltoides|GWHGBFXR003674.1	Aegilops_tauschii|LOC109771444
OG0000488	Aegilops_speltoides|GWHGBFXR010436.1	Aegilops_tauschii|LOC109733028
OG0000489	Aegilops_speltoides|GWHGBFXR012944.1	Aegilops_tauschii|LOC109741041
OG0000489	Aegilops_speltoides|GWHGBFXR004049.1	Aegilops_tauschii|LOC109759789
OG0000489	Aegilops_speltoides|GWHGBFXR012810.1	Aegilops_tauschii|LOC109744911
OG0000490	Aegilops_speltoides|GWHGBFXR030839.1	Aegilops_tauschii|LOC109760544, Aegilops_tauschii|LOC120969747
OG0000490	Aegilops_speltoides|GWHGBFXR011159.1	Aegilops_tauschii|LOC109750264
OG0000490	Aegilops_speltoides|GWHGBFXR003770.1	Aegilops_tauschii|LOC109744624
OG0000491	Aegilops_speltoides|GWHGBFXR034321.1, Aegilops_speltoides|GWHGBFXR034320.1	Aegilops_tauschii|LOC109736533
OG0000491	Aegilops_speltoides|GWHGBFXR002975.1, Aegilops_speltoides|GWHGBFXR002973.1	Aegilops_tauschii|LOC109763929
OG0000492	Aegilops_speltoides|GWHGBFXR005052.1	Aegilops_tauschii|LOC109754271
OG0000492	Aegilops_speltoides|GWHGBFXR005051.1	Aegilops_tauschii|LOC109754284
OG0000493	Aegilops_speltoides|GWHGBFXR011569.1	Aegilops_tauschii|LOC120975359
OG0000493	Aegilops_speltoides|GWHGBFXR011601.1, Aegilops_speltoides|GWHGBFXR011602.1	Aegilops_tauschii|LOC120975363
OG0000494	Aegilops_speltoides|GWHGBFXR031854.1, Aegilops_speltoides|GWHGBFXR031853.1	Aegilops_tauschii|LOC109756236, Aegilops_tauschii|LOC109752737, Aegilops_tauschii|LOC109752762
OG0000495	Aegilops_speltoides|GWHGBFXR022486.1	Aegilops_tauschii|LOC109731967
OG0000495	Aegilops_speltoides|GWHGBFXR014249.1	Aegilops_tauschii|LOC109778349, Aegilops_tauschii|LOC109734434, Aegilops_tauschii|LOC120974130
OG0000495	Aegilops_speltoides|GWHGBFXR013326.1	Aegilops_tauschii|LOC109777465
OG0000496	Aegilops_speltoides|GWHGBFXR030207.1, Aegilops_speltoides|GWHGBFXR030208.1	Aegilops_tauschii|LOC109750167
OG0000496	Aegilops_speltoides|GWHGBFXR005831.1	Aegilops_tauschii|LOC109732008, Aegilops_tauschii|LOC109753656, Aegilops_tauschii|LOC109748704
OG0000497	Aegilops_speltoides|GWHGBFXR006534.1	Aegilops_tauschii|LOC109766820
OG0000497	Aegilops_speltoides|GWHGBFXR007072.1	Aegilops_tauschii|LOC109740191
OG0000497	Aegilops_speltoides|GWHGBFXR015407.1	Aegilops_tauschii|LOC109775354
OG0000497	Aegilops_speltoides|GWHGBFXR015406.1	Aegilops_tauschii|LOC109775348
OG0000498	Aegilops_speltoides|GWHGBFXR029733.1	Aegilops_tauschii|LOC109783174
OG0000498	Aegilops_speltoides|GWHGBFXR023980.1	Aegilops_tauschii|LOC109777393
OG0000499	Aegilops_speltoides|GWHGBFXR014661.1, Aegilops_speltoides|GWHGBFXR014662.1	Aegilops_tauschii|LOC109750249
OG0000499	Aegilops_speltoides|GWHGBFXR014659.1	Aegilops_tauschii|LOC109775654
OG0000499	Aegilops_speltoides|GWHGBFXR014660.1	Aegilops_tauschii|LOC109750245
OG0000500	Aegilops_speltoides|GWHGBFXR028656.1	Aegilops_tauschii|LOC109747110
OG0000500	Aegilops_speltoides|GWHGBFXR011828.1, Aegilops_speltoides|GWHGBFXR011831.1	Aegilops_tauschii|LOC109757367
OG0000500	Aegilops_speltoides|GWHGBFXR022029.1	Aegilops_tauschii|LOC109782854, Aegilops_tauschii|LOC109747111
OG0000501	Aegilops_speltoides|GWHGBFXR029917.1, Aegilops_speltoides|GWHGBFXR019607.1	Aegilops_tauschii|LOC120963185
OG0000501	Aegilops_speltoides|GWHGBFXR012505.1, Aegilops_speltoides|GWHGBFXR012701.1, Aegilops_speltoides|GWHGBFXR020654.1	Aegilops_tauschii|LOC120963940, Aegilops_tauschii|LOC109736102, Aegilops_tauschii|LOC109738568, Aegilops_tauschii|LOC109783527, Aegilops_tauschii|LOC109750346, Aegilops_tauschii|LOC109744537, Aegilops_tauschii|LOC109738037
OG0000501	Aegilops_speltoides|GWHGBFXR034547.1	Aegilops_tauschii|LOC109734365
OG0000503	Aegilops_speltoides|GWHGBFXR031002.1	Aegilops_tauschii|LOC109736580
OG0000503	Aegilops_speltoides|GWHGBFXR031005.1	Aegilops_tauschii|LOC109736574
OG0000503	Aegilops_speltoides|GWHGBFXR031000.1	Aegilops_tauschii|LOC109759882
OG0000504	Aegilops_speltoides|GWHGBFXR028381.1	Aegilops_tauschii|LOC109764583
OG0000504	Aegilops_speltoides|GWHGBFXR028380.1	Aegilops_tauschii|LOC109764582
OG0000505	Aegilops_speltoides|GWHGBFXR031009.1	Aegilops_tauschii|LOC109759888
OG0000505	Aegilops_speltoides|GWHGBFXR025416.1	Aegilops_tauschii|LOC109766324
OG0000507	Aegilops_speltoides|GWHGBFXR030985.1	Aegilops_tauschii|LOC109760702
OG0000507	Aegilops_speltoides|GWHGBFXR030984.1	Aegilops_tauschii|LOC109760704
OG0000507	Aegilops_speltoides|GWHGBFXR016918.1	Aegilops_tauschii|LOC109785591
OG0000507	Aegilops_speltoides|GWHGBFXR035818.1	Aegilops_tauschii|LOC109753755
OG0000507	Aegilops_speltoides|GWHGBFXR035815.1	Aegilops_tauschii|LOC109753756
OG0000508	Aegilops_speltoides|GWHGBFXR024313.1	Aegilops_tauschii|LOC109752661
OG0000508	Aegilops_speltoides|GWHGBFXR024309.1	Aegilops_tauschii|LOC109747742
OG0000508	Aegilops_speltoides|GWHGBFXR024308.1	Aegilops_tauschii|LOC109747740
OG0000508	Aegilops_speltoides|GWHGBFXR024306.1	Aegilops_tauschii|LOC109765340
OG0000509	Aegilops_speltoides|GWHGBFXR024414.1	Aegilops_tauschii|LOC109775538
OG0000509	Aegilops_speltoides|GWHGBFXR024415.1, Aegilops_speltoides|GWHGBFXR024419.1	Aegilops_tauschii|LOC120964120
OG0000509	Aegilops_speltoides|GWHGBFXR031015.1	Aegilops_tauschii|LOC120968651
OG0000509	Aegilops_speltoides|GWHGBFXR024418.1	Aegilops_tauschii|LOC120964119
OG0000509	Aegilops_speltoides|GWHGBFXR024416.1	Aegilops_tauschii|LOC109772531
OG0000510	Aegilops_speltoides|GWHGBFXR023907.1, Aegilops_speltoides|GWHGBFXR023908.1	Aegilops_tauschii|LOC109768777
OG0000510	Aegilops_speltoides|GWHGBFXR023909.1	Aegilops_tauschii|LOC109786476
OG0000511	Aegilops_speltoides|GWHGBFXR035987.1	Aegilops_tauschii|LOC109734064
OG0000511	Aegilops_speltoides|GWHGBFXR029785.1, Aegilops_speltoides|GWHGBFXR029784.1	Aegilops_tauschii|LOC109781311
OG0000512	Aegilops_speltoides|GWHGBFXR029533.1	Aegilops_tauschii|LOC109764787
OG0000512	Aegilops_speltoides|GWHGBFXR029532.1	Aegilops_tauschii|LOC109764786
OG0000512	Aegilops_speltoides|GWHGBFXR029531.1	Aegilops_tauschii|LOC109764795
OG0000513	Aegilops_speltoides|GWHGBFXR036730.1	Aegilops_tauschii|LOC109756504
OG0000513	Aegilops_speltoides|GWHGBFXR036732.1	Aegilops_tauschii|LOC109756502
OG0000513	Aegilops_speltoides|GWHGBFXR029760.1	Aegilops_tauschii|LOC109784885
OG0000513	Aegilops_speltoides|GWHGBFXR029761.1	Aegilops_tauschii|LOC109784880
OG0000514	Aegilops_speltoides|GWHGBFXR034177.1	Aegilops_tauschii|LOC109735696
OG0000514	Aegilops_speltoides|GWHGBFXR030172.1	Aegilops_tauschii|LOC120974158, Aegilops_tauschii|LOC109781019, Aegilops_tauschii|LOC120969237, Aegilops_tauschii|LOC120975816, Aegilops_tauschii|LOC120967082, Aegilops_tauschii|LOC120962426, Aegilops_tauschii|LOC120962126, Aegilops_tauschii|LOC120963992
OG0000516	Aegilops_speltoides|GWHGBFXR032604.1, Aegilops_speltoides|GWHGBFXR037237.1	Aegilops_tauschii|LOC120965926, Aegilops_tauschii|LOC109765381, Aegilops_tauschii|LOC109772849, Aegilops_tauschii|LOC109733950
OG0000521	Aegilops_speltoides|GWHGBFXR003999.1	Aegilops_tauschii|LOC109761942
OG0000521	Aegilops_speltoides|GWHGBFXR004001.1	Aegilops_tauschii|LOC109761941
OG0000522	Aegilops_speltoides|GWHGBFXR024366.1	Aegilops_tauschii|LOC109746679
OG0000522	Aegilops_speltoides|GWHGBFXR002569.1	Aegilops_tauschii|LOC109783438
OG0000523	Aegilops_speltoides|GWHGBFXR000075.1	Aegilops_tauschii|LOC109776388
OG0000524	Aegilops_speltoides|GWHGBFXR004214.1, Aegilops_speltoides|GWHGBFXR004212.1, Aegilops_speltoides|GWHGBFXR004215.1	Aegilops_tauschii|LOC109749105
OG0000525	Aegilops_speltoides|GWHGBFXR000151.1	Aegilops_tauschii|LOC109741992
OG0000526	Aegilops_speltoides|GWHGBFXR005505.1	Aegilops_tauschii|LOC109769471
OG0000526	Aegilops_speltoides|GWHGBFXR005497.1	Aegilops_tauschii|LOC109765362
OG0000526	Aegilops_speltoides|GWHGBFXR005504.1	Aegilops_tauschii|LOC109769474
OG0000527	Aegilops_speltoides|GWHGBFXR010396.1	Aegilops_tauschii|LOC109749597
OG0000527	Aegilops_speltoides|GWHGBFXR010429.1	Aegilops_tauschii|LOC109750571
OG0000527	Aegilops_speltoides|GWHGBFXR019994.1	Aegilops_tauschii|LOC109786145, Aegilops_tauschii|LOC109738815, Aegilops_tauschii|LOC109754253
OG0000528	Aegilops_speltoides|GWHGBFXR036534.1	Aegilops_tauschii|LOC109779092
OG0000528	Aegilops_speltoides|GWHGBFXR018917.1	Aegilops_tauschii|LOC109779093
OG0000528	Aegilops_speltoides|GWHGBFXR009029.1	Aegilops_tauschii|LOC109773579
OG0000529	Aegilops_speltoides|GWHGBFXR010167.1, Aegilops_speltoides|GWHGBFXR010172.1	Aegilops_tauschii|LOC109764454
OG0000529	Aegilops_speltoides|GWHGBFXR034619.1, Aegilops_speltoides|GWHGBFXR034622.1	Aegilops_tauschii|LOC109782483
OG0000530	Aegilops_speltoides|GWHGBFXR004864.1	Aegilops_tauschii|LOC109733196
OG0000530	Aegilops_speltoides|GWHGBFXR016505.1, Aegilops_speltoides|GWHGBFXR016507.1	Aegilops_tauschii|LOC109786373
OG0000531	Aegilops_speltoides|GWHGBFXR037333.1, Aegilops_speltoides|GWHGBFXR037486.1	Aegilops_tauschii|LOC109743195
OG0000531	Aegilops_speltoides|GWHGBFXR005061.1	Aegilops_tauschii|LOC109743200
OG0000532	Aegilops_speltoides|GWHGBFXR036148.1, Aegilops_speltoides|GWHGBFXR037538.1	Aegilops_tauschii|LOC109748109
OG0000532	Aegilops_speltoides|GWHGBFXR037420.1	Aegilops_tauschii|LOC109748121
OG0000532	Aegilops_speltoides|GWHGBFXR036149.1, Aegilops_speltoides|GWHGBFXR037537.1	Aegilops_tauschii|LOC109742454, Aegilops_tauschii|LOC109748118, Aegilops_tauschii|LOC109771594, Aegilops_tauschii|LOC109771585
OG0000533	Aegilops_speltoides|GWHGBFXR024071.1	Aegilops_tauschii|LOC109751515
OG0000533	Aegilops_speltoides|GWHGBFXR018753.1	Aegilops_tauschii|LOC109763006
OG0000533	Aegilops_speltoides|GWHGBFXR007041.1	Aegilops_tauschii|LOC109756860
OG0000534	Aegilops_speltoides|GWHGBFXR007293.1	Aegilops_tauschii|LOC109752635
OG0000534	Aegilops_speltoides|GWHGBFXR021142.1	Aegilops_tauschii|LOC109752878
OG0000534	Aegilops_speltoides|GWHGBFXR027811.1	Aegilops_tauschii|LOC109731571
OG0000536	Aegilops_speltoides|GWHGBFXR009526.1	Aegilops_tauschii|LOC120961996
OG0000536	Aegilops_speltoides|GWHGBFXR027278.1	Aegilops_tauschii|LOC109763737
OG0000536	Aegilops_speltoides|GWHGBFXR027276.1	Aegilops_tauschii|LOC109763738
OG0000536	Aegilops_speltoides|GWHGBFXR027274.1	Aegilops_tauschii|LOC109776530
OG0000537	Aegilops_speltoides|GWHGBFXR036330.1	Aegilops_tauschii|LOC109778357
