Orthogroup	Aegilops_speltoides	Triticum_aestivum
OG0001409	Aegilops_speltoides|GWHGBFXR026258.1	Triticum_aestivum|TraesCS6B03G0169300
OG0001409	Aegilops_speltoides|GWHGBFXR026255.1	Triticum_aestivum|TraesCS6B03G0169000, Triticum_aestivum|TraesCS6A03G0119900, Triticum_aestivum|TraesCS6B03G0169200, Triticum_aestivum|TraesCS6A03G0119600, Triticum_aestivum|TraesCS6A03G0119500, Triticum_aestivum|TraesCS7D03G1090900
OG0001410	Aegilops_speltoides|GWHGBFXR029402.1	Triticum_aestivum|TraesCS6D03G0773900
OG0001410	Aegilops_speltoides|GWHGBFXR029399.1	Triticum_aestivum|TraesCS6A03G0901500, Triticum_aestivum|TraesCS6D03G0773000, Triticum_aestivum|TraesCS6B03G1084000
OG0001411	Aegilops_speltoides|GWHGBFXR028664.1	Triticum_aestivum|TraesCS6B03G0871000
OG0001411	Aegilops_speltoides|GWHGBFXR028660.1, Aegilops_speltoides|GWHGBFXR028662.1	Triticum_aestivum|TraesCS6D03G0618000, Triticum_aestivum|TraesCS6A03G0735200, Triticum_aestivum|TraesCS6D03G0617800, Triticum_aestivum|TraesCS6B03G0870300
OG0001412	Aegilops_speltoides|GWHGBFXR030106.1	Triticum_aestivum|TraesCS6B03G1298800
OG0001413	Aegilops_speltoides|GWHGBFXR026302.1	Triticum_aestivum|TraesCS6D03G0120800
OG0001413	Aegilops_speltoides|GWHGBFXR026298.1	Triticum_aestivum|TraesCS6A03G0130300
OG0001413	Aegilops_speltoides|GWHGBFXR026348.1	Triticum_aestivum|TraesCS6B03G0183600
OG0001414	Aegilops_speltoides|GWHGBFXR027074.1	Triticum_aestivum|TraesCS6B03G0373100
OG0001415	Aegilops_speltoides|GWHGBFXR035398.1	Triticum_aestivum|TraesCS7B03G1107300
OG0001415	Aegilops_speltoides|GWHGBFXR027389.1	Triticum_aestivum|TraesCS6B03G0450000, Triticum_aestivum|TraesCS6A03G0355500
OG0001415	Aegilops_speltoides|GWHGBFXR027387.1	Triticum_aestivum|TraesCS6B03G0449600
OG0001416	Aegilops_speltoides|GWHGBFXR034763.1	Triticum_aestivum|TraesCS7B03G0932500, Triticum_aestivum|TraesCS7A03G1086300, Triticum_aestivum|TraesCS7A03G1085900, Triticum_aestivum|TraesCS7D03G1036300
OG0001417	Aegilops_speltoides|GWHGBFXR027064.1	Triticum_aestivum|TraesCS6D03G0234900
OG0001417	Aegilops_speltoides|GWHGBFXR028805.1	Triticum_aestivum|TraesCS6D03G0648000, Triticum_aestivum|TraesCS6A03G0765000, Triticum_aestivum|TraesCS6B03G0910500
OG0001418	Aegilops_speltoides|GWHGBFXR035825.1	Triticum_aestivum|TraesCS7B03G1229300, Triticum_aestivum|TraesCS7A03G1308500, Triticum_aestivum|TraesCS7D03G1237600
OG0001418	Aegilops_speltoides|GWHGBFXR035823.1	Triticum_aestivum|TraesCS7D03G1237700
OG0001418	Aegilops_speltoides|GWHGBFXR035821.1	Triticum_aestivum|TraesCS7B03G1229600, Triticum_aestivum|TraesCS7D03G1238200
OG0001419	Aegilops_speltoides|GWHGBFXR031894.1	Triticum_aestivum|TraesCS7B03G0186000, Triticum_aestivum|TraesCS7D03G0372200
OG0001419	Aegilops_speltoides|GWHGBFXR031791.1	Triticum_aestivum|TraesCS7D03G0349000
OG0001419	Aegilops_speltoides|GWHGBFXR031895.1	Triticum_aestivum|TraesCS7B03G0159000, Triticum_aestivum|TraesCS7A03G0362400, Triticum_aestivum|TraesCS7D03G0348800, Triticum_aestivum|TraesCS7D03G0372300
OG0001420	Aegilops_speltoides|GWHGBFXR030586.1	Triticum_aestivum|TraesCS4A03G1107200, Triticum_aestivum|TraesCS4A03G1107300
OG0001420	Aegilops_speltoides|GWHGBFXR030584.1	Triticum_aestivum|TraesCS7D03G0095300, Triticum_aestivum|TraesCS7D03G0096200, Triticum_aestivum|TraesCS7A03G0105900, Triticum_aestivum|TraesCS7A03G0106200, Triticum_aestivum|TraesCS4A03G1107400
OG0001420	Aegilops_speltoides|GWHGBFXR030593.1	Triticum_aestivum|TraesCS7D03G0097700
OG0001420	Aegilops_speltoides|GWHGBFXR030587.1	Triticum_aestivum|TraesCS7A03G0105300
OG0001420	Aegilops_speltoides|GWHGBFXR030583.1	Triticum_aestivum|TraesCS7D03G0096400
OG0001421	Aegilops_speltoides|GWHGBFXR037052.1	Triticum_aestivum|TraesCS7B03G1156500
OG0001421	Aegilops_speltoides|GWHGBFXR035538.1, Aegilops_speltoides|GWHGBFXR035526.1	Triticum_aestivum|TraesCS7A03G1244800
OG0001421	Aegilops_speltoides|GWHGBFXR035585.1	Triticum_aestivum|TraesCS7D03G1189300, Triticum_aestivum|TraesCS7B03G1168800
OG0001422	Aegilops_speltoides|GWHGBFXR030777.1	Triticum_aestivum|TraesCS7D03G0138400
OG0001422	Aegilops_speltoides|GWHGBFXR030778.1	Triticum_aestivum|TraesCS4A03G1047700, Triticum_aestivum|TraesCS7A03G0149600, Triticum_aestivum|TraesCS7D03G0138600
OG0001422	Aegilops_speltoides|GWHGBFXR030734.1	Triticum_aestivum|TraesCS4A03G1047600, Triticum_aestivum|TraesCS7D03G0138700, Triticum_aestivum|TraesCS4A03G1047800
OG0001423	Aegilops_speltoides|GWHGBFXR032489.1	Triticum_aestivum|TraesCS7B03G0322100, Triticum_aestivum|TraesCS7D03G0488000
OG0001423	Aegilops_speltoides|GWHGBFXR032488.1	Triticum_aestivum|TraesCS7D03G0487900
OG0001423	Aegilops_speltoides|GWHGBFXR032490.1	Triticum_aestivum|TraesCS7D03G0488100
OG0001424	Aegilops_speltoides|GWHGBFXR034617.1	Triticum_aestivum|TraesCS7B03G0889200
OG0001424	Aegilops_speltoides|GWHGBFXR034615.1	Triticum_aestivum|TraesCS7A03G1045900, Triticum_aestivum|TraesCS7B03G0888500
OG0001424	Aegilops_speltoides|GWHGBFXR034613.1	Triticum_aestivum|TraesCS7B03G0887900, Triticum_aestivum|TraesCS7B03G0888400
OG0001424	Aegilops_speltoides|GWHGBFXR034612.1	Triticum_aestivum|TraesCS7A03G1045700, Triticum_aestivum|TraesCS7A03G1045500
OG0001425	Aegilops_speltoides|GWHGBFXR035942.1	Triticum_aestivum|TraesCS7B03G1268300
OG0001425	Aegilops_speltoides|GWHGBFXR035941.1	Triticum_aestivum|TraesCS7B03G1268200
OG0001426	Aegilops_speltoides|GWHGBFXR030433.1	Triticum_aestivum|TraesCS4A03G1151600
OG0001427	Aegilops_speltoides|GWHGBFXR031438.1	Triticum_aestivum|TraesCS7A03G0292400
OG0001427	Aegilops_speltoides|GWHGBFXR031439.1	Triticum_aestivum|TraesCS7A03G0292500, Triticum_aestivum|TraesCS7A03G0292600
OG0001427	Aegilops_speltoides|GWHGBFXR031442.1	Triticum_aestivum|TraesCS7B03G0061100
OG0001428	Aegilops_speltoides|GWHGBFXR030508.1	Triticum_aestivum|TraesCS4A03G1126300
OG0001428	Aegilops_speltoides|GWHGBFXR030506.1	Triticum_aestivum|TraesCS7D03G0078700
OG0001428	Aegilops_speltoides|GWHGBFXR030510.1	Triticum_aestivum|TraesCS4A03G1126800, Triticum_aestivum|TraesCS7D03G0078400
OG0001428	Aegilops_speltoides|GWHGBFXR030509.1	Triticum_aestivum|TraesCS4A03G1127000
OG0001429	Aegilops_speltoides|GWHGBFXR032659.1	Triticum_aestivum|TraesCS7B03G0365000
OG0001441	Aegilops_speltoides|GWHGBFXR000751.1	Triticum_aestivum|TraesCS1B03G0241100
OG0001441	Aegilops_speltoides|GWHGBFXR000756.1, Aegilops_speltoides|GWHGBFXR000754.1, Aegilops_speltoides|GWHGBFXR000752.1, Aegilops_speltoides|GWHGBFXR000755.1	Triticum_aestivum|TraesCS1D03G0171300, Triticum_aestivum|TraesCS1A03G0176100, Triticum_aestivum|TraesCS1A03G0176800
OG0001442	Aegilops_speltoides|GWHGBFXR003366.1	Triticum_aestivum|TraesCS1B03G0973900
OG0001442	Aegilops_speltoides|GWHGBFXR012399.1	Triticum_aestivum|TraesCS3B03G0522800, Triticum_aestivum|TraesCS3A03G0445600
OG0001442	Aegilops_speltoides|GWHGBFXR003640.1	Triticum_aestivum|TraesCS1D03G0874100, Triticum_aestivum|TraesCS1A03G0896600
OG0001443	Aegilops_speltoides|GWHGBFXR027262.1, Aegilops_speltoides|GWHGBFXR015403.1, Aegilops_speltoides|GWHGBFXR010981.1, Aegilops_speltoides|GWHGBFXR027787.1, Aegilops_speltoides|GWHGBFXR025156.1, Aegilops_speltoides|GWHGBFXR004363.1	Triticum_aestivum|TraesCS6A03G0534400
OG0001444	Aegilops_speltoides|GWHGBFXR018959.1	Triticum_aestivum|TraesCS3A03G0807500, Triticum_aestivum|TraesCS5B03G1149600, Triticum_aestivum|TraesCS6D03G0380600
OG0001444	Aegilops_speltoides|GWHGBFXR018088.1, Aegilops_speltoides|GWHGBFXR019254.1, Aegilops_speltoides|GWHGBFXR027302.1, Aegilops_speltoides|GWHGBFXR003523.1	Triticum_aestivum|TraesCS6B03G0762000
OG0001445	Aegilops_speltoides|GWHGBFXR000629.1	Triticum_aestivum|TraesCS1B03G0202100
OG0001445	Aegilops_speltoides|GWHGBFXR033736.1	Triticum_aestivum|TraesCS7B03G0670400
OG0001445	Aegilops_speltoides|GWHGBFXR033734.1, Aegilops_speltoides|GWHGBFXR033427.1	Triticum_aestivum|TraesCS7B03G0596500, Triticum_aestivum|TraesCS7B03G0670200, Triticum_aestivum|TraesCS7D03G0796500
OG0001446	Aegilops_speltoides|GWHGBFXR003881.1	Triticum_aestivum|TraesCS1D03G0934400
OG0001446	Aegilops_speltoides|GWHGBFXR000996.1	Triticum_aestivum|TraesCS1B03G0317200, Triticum_aestivum|TraesCS1D03G0224900
OG0001446	Aegilops_speltoides|GWHGBFXR034568.1	Triticum_aestivum|TraesCS7B03G0871800, Triticum_aestivum|TraesCS7A03G1029900, Triticum_aestivum|TraesCS7D03G0986600
OG0001447	Aegilops_speltoides|GWHGBFXR000709.1	Triticum_aestivum|TraesCS5B03G0406600, Triticum_aestivum|TraesCS5B03G0406800
OG0001447	Aegilops_speltoides|GWHGBFXR036337.1	Triticum_aestivum|TraesCS3B03G0245400
OG0001448	Aegilops_speltoides|GWHGBFXR000245.1	Triticum_aestivum|TraesCS1B03G0093200
OG0001449	Aegilops_speltoides|GWHGBFXR003644.1	Triticum_aestivum|TraesCS1A03G0896800, Triticum_aestivum|TraesCS1D03G0874400
OG0001449	Aegilops_speltoides|GWHGBFXR013173.1	Triticum_aestivum|TraesCS3B03G0753200
OG0001451	Aegilops_speltoides|GWHGBFXR001147.1	Triticum_aestivum|TraesCS1A03G0273100
OG0001451	Aegilops_speltoides|GWHGBFXR001147.1	Triticum_aestivum|TraesCS1B03G0360700
OG0001451	Aegilops_speltoides|GWHGBFXR001147.1	Triticum_aestivum|TraesCS1D03G0270700
OG0001451	Aegilops_speltoides|GWHGBFXR017932.1	Triticum_aestivum|TraesCS4D03G0431300
OG0001452	Aegilops_speltoides|GWHGBFXR000241.1	Triticum_aestivum|TraesCS1B03G0091400
OG0001452	Aegilops_speltoides|GWHGBFXR000184.1	Triticum_aestivum|TraesCS1B03G0066600
OG0001452	Aegilops_speltoides|GWHGBFXR000183.1, Aegilops_speltoides|GWHGBFXR023657.1	Triticum_aestivum|TraesCS1B03G0134300
OG0001453	Aegilops_speltoides|GWHGBFXR002661.1	Triticum_aestivum|TraesCS1B03G0780300
OG0001453	Aegilops_speltoides|GWHGBFXR002660.1	Triticum_aestivum|TraesCS1B03G0780000
OG0001454	Aegilops_speltoides|GWHGBFXR003234.1	Triticum_aestivum|TraesCS1A03G0818500
OG0001454	Aegilops_speltoides|GWHGBFXR003234.1	Triticum_aestivum|TraesCS1B03G0944300
OG0001454	Aegilops_speltoides|GWHGBFXR003234.1	Triticum_aestivum|TraesCS1D03G0789100
OG0001454	Aegilops_speltoides|GWHGBFXR001641.1	Triticum_aestivum|TraesCS1A03G0437000
OG0001454	Aegilops_speltoides|GWHGBFXR001641.1	Triticum_aestivum|TraesCS1B03G0531100
OG0001454	Aegilops_speltoides|GWHGBFXR001641.1	Triticum_aestivum|TraesCS1D03G0410600
OG0001455	Aegilops_speltoides|GWHGBFXR000838.1	Triticum_aestivum|TraesCS1A03G0195700, Triticum_aestivum|TraesCS1D03G0188800, Triticum_aestivum|TraesCS1B03G0264600
OG0001455	Aegilops_speltoides|GWHGBFXR000836.1	Triticum_aestivum|TraesCS1D03G0188300, Triticum_aestivum|TraesCS1A03G0195200
OG0001455	Aegilops_speltoides|GWHGBFXR000835.1	Triticum_aestivum|TraesCS1D03G0187600, Triticum_aestivum|TraesCS1A03G0195000, Triticum_aestivum|TraesCS1B03G0264000
OG0001456	Aegilops_speltoides|GWHGBFXR013228.1, Aegilops_speltoides|GWHGBFXR001745.1, Aegilops_speltoides|GWHGBFXR007830.1, Aegilops_speltoides|GWHGBFXR021388.1	Triticum_aestivum|TraesCS3B03G0636700
OG0001456	Aegilops_speltoides|GWHGBFXR029946.1, Aegilops_speltoides|GWHGBFXR022781.1, Aegilops_speltoides|GWHGBFXR005434.1, Aegilops_speltoides|GWHGBFXR020293.1, Aegilops_speltoides|GWHGBFXR015126.1, Aegilops_speltoides|GWHGBFXR028613.1, Aegilops_speltoides|GWHGBFXR026192.1	Triticum_aestivum|TraesCS4B03G0225800
OG0001457	Aegilops_speltoides|GWHGBFXR001833.1	Triticum_aestivum|TraesCS1A03G0489000, Triticum_aestivum|TraesCS1D03G0474600, Triticum_aestivum|TraesCS1B03G0583700
OG0001457	Aegilops_speltoides|GWHGBFXR019979.1	Triticum_aestivum|TraesCS4D03G0775100
OG0001458	Aegilops_speltoides|GWHGBFXR003760.1	Triticum_aestivum|TraesCS1D03G0023700, Triticum_aestivum|TraesCS1A03G0032200, Triticum_aestivum|TraesCS2A03G0112400, Triticum_aestivum|TraesCS5D03G1220000, Triticum_aestivum|TraesCS5B03G1344000, Triticum_aestivum|TraesCS3B03G1350900, Triticum_aestivum|TraesCS2B03G1266900, Triticum_aestivum|TraesCS1B03G1085900, Triticum_aestivum|TraesCS1B03G1248100
OG0001459	Aegilops_speltoides|GWHGBFXR009037.1	Triticum_aestivum|TraesCS2D03G1023100
OG0001459	Aegilops_speltoides|GWHGBFXR004242.1	Triticum_aestivum|TraesCS1A03G1043200
OG0001460	Aegilops_speltoides|GWHGBFXR036319.1	Triticum_aestivum|TraesCS1B03G0918800, Triticum_aestivum|TraesCS1B03G0918700
OG0001460	Aegilops_speltoides|GWHGBFXR036324.1	Triticum_aestivum|TraesCS1D03G0766500
OG0001460	Aegilops_speltoides|GWHGBFXR036859.1	Triticum_aestivum|TraesCS1B03G0919200, Triticum_aestivum|TraesCS1D03G0766700
OG0001461	Aegilops_speltoides|GWHGBFXR003486.1	Triticum_aestivum|TraesCS1D03G0822700
OG0001462	Aegilops_speltoides|GWHGBFXR003008.1, Aegilops_speltoides|GWHGBFXR022545.1	Triticum_aestivum|TraesCS5B03G0646200
OG0001462	Aegilops_speltoides|GWHGBFXR025787.1, Aegilops_speltoides|GWHGBFXR025786.1, Aegilops_speltoides|GWHGBFXR025793.1	Triticum_aestivum|TraesCS7A03G1229400, Triticum_aestivum|TraesCS7D03G1169900, Triticum_aestivum|TraesCS1B03G1039300, Triticum_aestivum|TraesCS1B03G1251700, Triticum_aestivum|TraesCS7A03G1364800, Triticum_aestivum|TraesCS6B03G0019800, Triticum_aestivum|TraesCS6D03G0013100, Triticum_aestivum|TraesCS6A03G0006700, Triticum_aestivum|TraesCS6A03G0006800
OG0001463	Aegilops_speltoides|GWHGBFXR000804.1	Triticum_aestivum|TraesCS3B03G0151600, Triticum_aestivum|TraesCS3B03G0414500, Triticum_aestivum|TraesCS6B03G1283000, Triticum_aestivum|TraesCS1D03G0501500, Triticum_aestivum|TraesCS4B03G0650500, Triticum_aestivum|TraesCS4B03G0862500, Triticum_aestivum|TraesCS6B03G0957700, Triticum_aestivum|TraesCS7A03G1279600, Triticum_aestivum|TraesCS7D03G0723400, Triticum_aestivum|TraesCS1A03G0235400, Triticum_aestivum|TraesCS2B03G0733900, Triticum_aestivum|TraesCS6B03G0591700, Triticum_aestivum|TraesCS7A03G0953000
OG0001464	Aegilops_speltoides|GWHGBFXR014533.1	Triticum_aestivum|TraesCS3B03G0191900
OG0001464	Aegilops_speltoides|GWHGBFXR002393.1	Triticum_aestivum|TraesCS7B03G0757700, Triticum_aestivum|TraesCS1B03G0700600, Triticum_aestivum|TraesCS5B03G0968900, Triticum_aestivum|TraesCS5B03G0995200
OG0001465	Aegilops_speltoides|GWHGBFXR002955.1, Aegilops_speltoides|GWHGBFXR037413.1, Aegilops_speltoides|GWHGBFXR037271.1, Aegilops_speltoides|GWHGBFXR032282.1, Aegilops_speltoides|GWHGBFXR036157.1	Triticum_aestivum|TraesCS1D03G0518800
OG0001466	Aegilops_speltoides|GWHGBFXR010014.1	Triticum_aestivum|TraesCS2D03G1223500, Triticum_aestivum|TraesCS2B03G1449400
OG0001466	Aegilops_speltoides|GWHGBFXR010009.1	Triticum_aestivum|TraesCS2A03G1267600, Triticum_aestivum|TraesCS2A03G1267700, Triticum_aestivum|TraesCS2A03G1267500, Triticum_aestivum|TraesCS2D03G1222600
OG0001466	Aegilops_speltoides|GWHGBFXR010010.1	Triticum_aestivum|TraesCS2B03G1448200, Triticum_aestivum|TraesCS2D03G1223000
OG0001467	Aegilops_speltoides|GWHGBFXR004649.1	Triticum_aestivum|TraesCS2B03G0086200
OG0001468	Aegilops_speltoides|GWHGBFXR009298.1	Triticum_aestivum|TraesCS2A03G1127300
OG0001468	Aegilops_speltoides|GWHGBFXR009299.1	Triticum_aestivum|TraesCS2D03G1077300, Triticum_aestivum|TraesCS2B03G1278300, Triticum_aestivum|TraesCS2A03G1127400
OG0001469	Aegilops_speltoides|GWHGBFXR005148.1	Triticum_aestivum|TraesCS2B03G0214200
OG0001469	Aegilops_speltoides|GWHGBFXR005149.1	Triticum_aestivum|TraesCS2B03G0213800
OG0001469	Aegilops_speltoides|GWHGBFXR005153.1	Triticum_aestivum|TraesCS2A03G0153000, Triticum_aestivum|TraesCSU03G0022200
OG0001470	Aegilops_speltoides|GWHGBFXR005665.1	Triticum_aestivum|TraesCS2D03G0260700, Triticum_aestivum|TraesCS2D03G0261900, Triticum_aestivum|TraesCS2B03G0345900
OG0001470	Aegilops_speltoides|GWHGBFXR005655.1	Triticum_aestivum|TraesCS2A03G0250700
OG0001470	Aegilops_speltoides|GWHGBFXR005664.1	Triticum_aestivum|TraesCS2B03G0344300
OG0001470	Aegilops_speltoides|GWHGBFXR005657.1	Triticum_aestivum|TraesCS2B03G0345400
OG0001471	Aegilops_speltoides|GWHGBFXR005899.1	Triticum_aestivum|TraesCS2B03G0410400, Triticum_aestivum|TraesCS2A03G0292200, Triticum_aestivum|TraesCS2D03G0307900
OG0001471	Aegilops_speltoides|GWHGBFXR009329.1	Triticum_aestivum|TraesCS2D03G1129000
OG0001471	Aegilops_speltoides|GWHGBFXR009330.1	Triticum_aestivum|TraesCS2B03G1338500, Triticum_aestivum|TraesCS2A03G1176600, Triticum_aestivum|TraesCS2D03G1129100
OG0001472	Aegilops_speltoides|GWHGBFXR008164.1	Triticum_aestivum|TraesCS2A03G0910800, Triticum_aestivum|TraesCS2B03G1000500, Triticum_aestivum|TraesCS2D03G0850700
OG0001472	Aegilops_speltoides|GWHGBFXR008161.1, Aegilops_speltoides|GWHGBFXR008163.1	Triticum_aestivum|TraesCS2B03G1000200
OG0001473	Aegilops_speltoides|GWHGBFXR036722.1	Triticum_aestivum|TraesCS5D03G0142200, Triticum_aestivum|TraesCS5A03G0118600, Triticum_aestivum|TraesCS5B03G0131100
OG0001473	Aegilops_speltoides|GWHGBFXR004715.1	Triticum_aestivum|TraesCS2A03G0072700, Triticum_aestivum|TraesCS2D03G0067900, Triticum_aestivum|TraesCS2B03G0107200
OG0001474	Aegilops_speltoides|GWHGBFXR005563.1	Triticum_aestivum|TraesCS2B03G0322900, Triticum_aestivum|TraesCS2B03G0323100, Triticum_aestivum|TraesCS2B03G0323000, Triticum_aestivum|TraesCS2D03G0239900, Triticum_aestivum|TraesCS2A03G0234200
OG0001474	Aegilops_speltoides|GWHGBFXR005562.1	Triticum_aestivum|TraesCS2B03G0322800, Triticum_aestivum|TraesCS2D03G0239700, Triticum_aestivum|TraesCS2A03G0234000, Triticum_aestivum|TraesCS2B03G0322200, Triticum_aestivum|TraesCS2D03G0239300
OG0001475	Aegilops_speltoides|GWHGBFXR009168.1	Triticum_aestivum|TraesCS2B03G1241000
OG0001475	Aegilops_speltoides|GWHGBFXR009175.1	Triticum_aestivum|TraesCS2B03G1241500
OG0001476	Aegilops_speltoides|GWHGBFXR008794.1	Triticum_aestivum|TraesCS2D03G0974100, Triticum_aestivum|TraesCS2A03G1033700
OG0001476	Aegilops_speltoides|GWHGBFXR019159.1	Triticum_aestivum|TraesCS4A03G0015700, Triticum_aestivum|TraesCS4B03G0776500
OG0001476	Aegilops_speltoides|GWHGBFXR028671.1	Triticum_aestivum|TraesCS6D03G0619600, Triticum_aestivum|TraesCS6B03G0873100
OG0001477	Aegilops_speltoides|GWHGBFXR004729.1	Triticum_aestivum|TraesCS2B03G0110800
OG0001477	Aegilops_speltoides|GWHGBFXR005414.1	Triticum_aestivum|TraesCS2B03G0283400
OG0001477	Aegilops_speltoides|GWHGBFXR009845.1, Aegilops_speltoides|GWHGBFXR009850.1	Triticum_aestivum|TraesCSU03G0003000
OG0001478	Aegilops_speltoides|GWHGBFXR010313.1	Triticum_aestivum|TraesCS2A03G1336800
OG0001478	Aegilops_speltoides|GWHGBFXR010311.1	Triticum_aestivum|TraesCS2A03G1336300
OG0001478	Aegilops_speltoides|GWHGBFXR010312.1	Triticum_aestivum|TraesCS2B03G1540900, Triticum_aestivum|TraesCS2A03G1336600, Triticum_aestivum|TraesCS2B03G1541000, Triticum_aestivum|TraesCS2A03G1336700
OG0001480	Aegilops_speltoides|GWHGBFXR025925.1	Triticum_aestivum|TraesCS6A03G0058600, Triticum_aestivum|TraesCS6B03G0086300, Triticum_aestivum|TraesCS6D03G0059300
OG0001480	Aegilops_speltoides|GWHGBFXR007118.1	Triticum_aestivum|TraesCS2A03G0664500, Triticum_aestivum|TraesCS2D03G0619100, Triticum_aestivum|TraesCS2B03G0748000
OG0001481	Aegilops_speltoides|GWHGBFXR005688.1	Triticum_aestivum|TraesCS2D03G0265200, Triticum_aestivum|TraesCS2B03G0350800
OG0001481	Aegilops_speltoides|GWHGBFXR005687.1	Triticum_aestivum|TraesCS2B03G0351000
OG0001482	Aegilops_speltoides|GWHGBFXR009131.1, Aegilops_speltoides|GWHGBFXR009124.1	Triticum_aestivum|TraesCS2B03G1231200
OG0001482	Aegilops_speltoides|GWHGBFXR009132.1	Triticum_aestivum|TraesCS2B03G1233200
OG0001483	Aegilops_speltoides|GWHGBFXR007713.1	Triticum_aestivum|TraesCS2B03G0900200
OG0001483	Aegilops_speltoides|GWHGBFXR025545.1	Triticum_aestivum|TraesCS5B03G1329500, Triticum_aestivum|TraesCS5B03G1327900, Triticum_aestivum|TraesCS5B03G1329400
OG0001484	Aegilops_speltoides|GWHGBFXR005295.1	Triticum_aestivum|TraesCS2B03G0247700
OG0001484	Aegilops_speltoides|GWHGBFXR005295.1	Triticum_aestivum|TraesCS2D03G0175400
OG0001484	Aegilops_speltoides|GWHGBFXR018131.1	Triticum_aestivum|TraesCS4D03G0472500
OG0001485	Aegilops_speltoides|GWHGBFXR005099.1	Triticum_aestivum|TraesCS2B03G0199800
OG0001485	Aegilops_speltoides|GWHGBFXR004946.1	Triticum_aestivum|TraesCS2B03G0159800, Triticum_aestivum|TraesCS2A03G0111400, Triticum_aestivum|TraesCS2D03G0110600, Triticum_aestivum|TraesCS2B03G0156900, Triticum_aestivum|TraesCS2B03G0157700
OG0001486	Aegilops_speltoides|GWHGBFXR007802.1	Triticum_aestivum|TraesCS2B03G0919400
OG0001486	Aegilops_speltoides|GWHGBFXR007802.1	Triticum_aestivum|TraesCS2D03G0772900
OG0001486	Aegilops_speltoides|GWHGBFXR028009.1	Triticum_aestivum|TraesCS6A03G0577600, Triticum_aestivum|TraesCS6D03G0479900, Triticum_aestivum|TraesCS6B03G0693500
OG0001487	Aegilops_speltoides|GWHGBFXR028001.1	Triticum_aestivum|TraesCS6D03G0478400, Triticum_aestivum|TraesCS6A03G0575700, Triticum_aestivum|TraesCS6B03G0692100
OG0001487	Aegilops_speltoides|GWHGBFXR007798.1	Triticum_aestivum|TraesCS2A03G0829500, Triticum_aestivum|TraesCS2B03G0918400, Triticum_aestivum|TraesCS2D03G0772100
OG0001488	Aegilops_speltoides|GWHGBFXR007514.1	Triticum_aestivum|TraesCS2D03G0710500, Triticum_aestivum|TraesCS2A03G0771600
OG0001488	Aegilops_speltoides|GWHGBFXR011711.1	Triticum_aestivum|TraesCS3B03G0344900
OG0001489	Aegilops_speltoides|GWHGBFXR007196.1	Triticum_aestivum|TraesCS2B03G0771100
OG0001489	Aegilops_speltoides|GWHGBFXR031650.1	Triticum_aestivum|TraesCS7D03G0322300, Triticum_aestivum|TraesCS7B03G0114700
OG0001490	Aegilops_speltoides|GWHGBFXR007370.1	Triticum_aestivum|TraesCS2A03G0736800
OG0001490	Aegilops_speltoides|GWHGBFXR007370.1	Triticum_aestivum|TraesCS2B03G0813000
OG0001490	Aegilops_speltoides|GWHGBFXR007370.1	Triticum_aestivum|TraesCS2D03G0679100
OG0001490	Aegilops_speltoides|GWHGBFXR007370.1	Triticum_aestivum|TraesCS2D03G0679300
OG0001490	Aegilops_speltoides|GWHGBFXR034840.1	Triticum_aestivum|TraesCS7B03G0953700
OG0001490	Aegilops_speltoides|GWHGBFXR027231.1	Triticum_aestivum|TraesCS6A03G0325400, Triticum_aestivum|TraesCS6D03G0280100
OG0001491	Aegilops_speltoides|GWHGBFXR009197.1	Triticum_aestivum|TraesCS2D03G1056100, Triticum_aestivum|TraesCS2B03G1246800
OG0001491	Aegilops_speltoides|GWHGBFXR026857.1	Triticum_aestivum|TraesCS7B03G0558700, Triticum_aestivum|TraesCS6D03G0189400, Triticum_aestivum|TraesCS6A03G0231200, Triticum_aestivum|TraesCS6B03G0321600
OG0001492	Aegilops_speltoides|GWHGBFXR007706.1	Triticum_aestivum|TraesCS2A03G0814300, Triticum_aestivum|TraesCS2B03G0899100
OG0001493	Aegilops_speltoides|GWHGBFXR031222.1	Triticum_aestivum|TraesCS1A03G0385100, Triticum_aestivum|TraesCS1B03G0466000, Triticum_aestivum|TraesCS1B03G0466400, Triticum_aestivum|TraesCS1B03G0465500, Triticum_aestivum|TraesCS1B03G0465700
OG0001493	Aegilops_speltoides|GWHGBFXR008050.1	Triticum_aestivum|TraesCS2B03G0977100
OG0001494	Aegilops_speltoides|GWHGBFXR009855.1	Triticum_aestivum|TraesCS2A03G1238200, Triticum_aestivum|TraesCS2D03G1194100
