Orthogroup	Aegilops_speltoides	Triticum_urartu
OG0002909	Aegilops_speltoides|GWHGBFXR005573.1	Triticum_urartu|LOC125541014, Triticum_urartu|LOC125541064
OG0002909	Aegilops_speltoides|GWHGBFXR005572.1	Triticum_urartu|LOC125532024
OG0002910	Aegilops_speltoides|GWHGBFXR005829.1	Triticum_urartu|LOC125540536, Triticum_urartu|LOC125540690
OG0002910	Aegilops_speltoides|GWHGBFXR006325.1	Triticum_urartu|LOC125536400
OG0002911	Aegilops_speltoides|GWHGBFXR004492.1	Triticum_urartu|LOC125535002
OG0002912	Aegilops_speltoides|GWHGBFXR009302.1	Triticum_urartu|LOC125539863
OG0002913	Aegilops_speltoides|GWHGBFXR006999.1	Triticum_urartu|LOC125537476
OG0002913	Aegilops_speltoides|GWHGBFXR024141.1	Triticum_urartu|LOC125510725
OG0002914	Aegilops_speltoides|GWHGBFXR033185.1	Triticum_urartu|LOC125518356
OG0002915	Aegilops_speltoides|GWHGBFXR005076.1	Triticum_urartu|LOC125543720, Triticum_urartu|LOC125543767
OG0002916	Aegilops_speltoides|GWHGBFXR006932.1	Triticum_urartu|LOC125537033, Triticum_urartu|LOC125529475
OG0002916	Aegilops_speltoides|GWHGBFXR026709.1	Triticum_urartu|LOC125529779, Triticum_urartu|LOC125517473
OG0002917	Aegilops_speltoides|GWHGBFXR037448.1	Triticum_urartu|LOC125540324
OG0002919	Aegilops_speltoides|GWHGBFXR024996.1	Triticum_urartu|LOC125552946
OG0002919	Aegilops_speltoides|GWHGBFXR008742.1	Triticum_urartu|LOC125529199
OG0002920	Aegilops_speltoides|GWHGBFXR009553.1	Triticum_urartu|LOC125539895
OG0002921	Aegilops_speltoides|GWHGBFXR005046.1	Triticum_urartu|LOC125535369
OG0002922	Aegilops_speltoides|GWHGBFXR008911.1	Triticum_urartu|LOC125537799
OG0002923	Aegilops_speltoides|GWHGBFXR007931.1	Triticum_urartu|LOC125538919
OG0002924	Aegilops_speltoides|GWHGBFXR004924.1	Triticum_urartu|LOC125534818, Triticum_urartu|LOC125535535
OG0002924	Aegilops_speltoides|GWHGBFXR005102.1	Triticum_urartu|LOC125540838
OG0002925	Aegilops_speltoides|GWHGBFXR026946.1	Triticum_urartu|LOC125515033
OG0002927	Aegilops_speltoides|GWHGBFXR018216.1	Triticum_urartu|LOC125552029
OG0002927	Aegilops_speltoides|GWHGBFXR005198.1	Triticum_urartu|LOC125535467
OG0002928	Aegilops_speltoides|GWHGBFXR005816.1	Triticum_urartu|LOC125541098
OG0002929	Aegilops_speltoides|GWHGBFXR005316.1	Triticum_urartu|LOC125535504
OG0002930	Aegilops_speltoides|GWHGBFXR007921.1	Triticum_urartu|LOC125538826
OG0002930	Aegilops_speltoides|GWHGBFXR028070.1	Triticum_urartu|LOC125513202
OG0002931	Aegilops_speltoides|GWHGBFXR010303.1	Triticum_urartu|LOC125540348
OG0002932	Aegilops_speltoides|GWHGBFXR018834.1	Triticum_urartu|LOC125554856
OG0002932	Aegilops_speltoides|GWHGBFXR007416.1	Triticum_urartu|LOC125531303
OG0002933	Aegilops_speltoides|GWHGBFXR009074.1	Triticum_urartu|LOC125555832, Triticum_urartu|LOC125539719
OG0002934	Aegilops_speltoides|GWHGBFXR007930.1	Triticum_urartu|LOC125538918
OG0002934	Aegilops_speltoides|GWHGBFXR021679.1	Triticum_urartu|LOC125508876, Triticum_urartu|LOC125527816
OG0002935	Aegilops_speltoides|GWHGBFXR008045.1	Triticum_urartu|LOC125533702, Triticum_urartu|LOC125533708, Triticum_urartu|LOC125533707
OG0002937	Aegilops_speltoides|GWHGBFXR028257.1	Triticum_urartu|LOC125512152
OG0002937	Aegilops_speltoides|GWHGBFXR008139.1	Triticum_urartu|LOC125539064
OG0002939	Aegilops_speltoides|GWHGBFXR007218.1	Triticum_urartu|LOC125537796, Triticum_urartu|LOC125537813
OG0002940	Aegilops_speltoides|GWHGBFXR022162.1	Triticum_urartu|LOC125509340
OG0002940	Aegilops_speltoides|GWHGBFXR005296.1	Triticum_urartu|LOC125535511
OG0002942	Aegilops_speltoides|GWHGBFXR005390.1	Triticum_urartu|LOC125535582
OG0002943	Aegilops_speltoides|GWHGBFXR007738.1	Triticum_urartu|LOC125538686
OG0002943	Aegilops_speltoides|GWHGBFXR027906.1	Triticum_urartu|LOC125513453
OG0002944	Aegilops_speltoides|GWHGBFXR004589.1	Triticum_urartu|LOC125534714, Triticum_urartu|LOC125534716
OG0002945	Aegilops_speltoides|GWHGBFXR006711.1	Triticum_urartu|LOC125541403
OG0002945	Aegilops_speltoides|GWHGBFXR019280.1	Triticum_urartu|LOC125554244
OG0002946	Aegilops_speltoides|GWHGBFXR031241.1, Aegilops_speltoides|GWHGBFXR037112.1	Triticum_urartu|LOC125523835
OG0002946	Aegilops_speltoides|GWHGBFXR006311.1	Triticum_urartu|LOC125536384
OG0002947	Aegilops_speltoides|GWHGBFXR017756.1	Triticum_urartu|LOC125551472
OG0002947	Aegilops_speltoides|GWHGBFXR006244.1	Triticum_urartu|LOC125536245
OG0002948	Aegilops_speltoides|GWHGBFXR011707.1	Triticum_urartu|LOC125543071
OG0002948	Aegilops_speltoides|GWHGBFXR009308.1	Triticum_urartu|LOC125539860
OG0002949	Aegilops_speltoides|GWHGBFXR009634.1	Triticum_urartu|LOC125540086, Triticum_urartu|LOC125540090
OG0002950	Aegilops_speltoides|GWHGBFXR010413.1	Triticum_urartu|LOC125540479
OG0002950	Aegilops_speltoides|GWHGBFXR033571.1	Triticum_urartu|LOC125522765
OG0002951	Aegilops_speltoides|GWHGBFXR006081.1	Triticum_urartu|LOC125541212
OG0002952	Aegilops_speltoides|GWHGBFXR008205.1	Triticum_urartu|LOC125539113
OG0002953	Aegilops_speltoides|GWHGBFXR004760.1	Triticum_urartu|LOC125535194
OG0002953	Aegilops_speltoides|GWHGBFXR004761.1	Triticum_urartu|LOC125535193
OG0002955	Aegilops_speltoides|GWHGBFXR032832.1	Triticum_urartu|LOC125553788
OG0002956	Aegilops_speltoides|GWHGBFXR017328.1	Triticum_urartu|LOC125551051
OG0002956	Aegilops_speltoides|GWHGBFXR007831.1	Triticum_urartu|LOC125538741
OG0002957	Aegilops_speltoides|GWHGBFXR019890.1, Aegilops_speltoides|GWHGBFXR006117.1	Triticum_urartu|LOC125541223, Triticum_urartu|LOC125541224
OG0002958	Aegilops_speltoides|GWHGBFXR035223.1	Triticum_urartu|LOC125528037
OG0002958	Aegilops_speltoides|GWHGBFXR006910.1	Triticum_urartu|LOC125537377
OG0002959	Aegilops_speltoides|GWHGBFXR008437.1	Triticum_urartu|LOC125539324
OG0002960	Aegilops_speltoides|GWHGBFXR009654.1	Triticum_urartu|LOC125523150
OG0002961	Aegilops_speltoides|GWHGBFXR021111.1	Triticum_urartu|LOC125508487
OG0002961	Aegilops_speltoides|GWHGBFXR006058.1	Triticum_urartu|LOC125536138
OG0002963	Aegilops_speltoides|GWHGBFXR007151.1	Triticum_urartu|LOC125537854
OG0002963	Aegilops_speltoides|GWHGBFXR023265.1	Triticum_urartu|LOC125510145
OG0002964	Aegilops_speltoides|GWHGBFXR007497.1	Triticum_urartu|LOC125538364
OG0002965	Aegilops_speltoides|GWHGBFXR006840.1	Triticum_urartu|LOC125554742
OG0002966	Aegilops_speltoides|GWHGBFXR014295.1	Triticum_urartu|LOC125530157
OG0002967	Aegilops_speltoides|GWHGBFXR011914.1	Triticum_urartu|LOC125543269
OG0002967	Aegilops_speltoides|GWHGBFXR031333.1	Triticum_urartu|LOC125529877
OG0002968	Aegilops_speltoides|GWHGBFXR015100.1	Triticum_urartu|LOC125549116
OG0002968	Aegilops_speltoides|GWHGBFXR015101.1	Triticum_urartu|LOC125547157
OG0002969	Aegilops_speltoides|GWHGBFXR018898.1	Triticum_urartu|LOC125554126
OG0002969	Aegilops_speltoides|GWHGBFXR010691.1, Aegilops_speltoides|GWHGBFXR036241.1	Triticum_urartu|LOC125542296
OG0002970	Aegilops_speltoides|GWHGBFXR033324.1	Triticum_urartu|LOC125517946
OG0002970	Aegilops_speltoides|GWHGBFXR014700.1	Triticum_urartu|LOC125545674
OG0002971	Aegilops_speltoides|GWHGBFXR011424.1	Triticum_urartu|LOC125547942, Triticum_urartu|LOC125553777
OG0002972	Aegilops_speltoides|GWHGBFXR036214.1	Triticum_urartu|LOC125546045, Triticum_urartu|LOC125546057
OG0002973	Aegilops_speltoides|GWHGBFXR015745.1, Aegilops_speltoides|GWHGBFXR015744.1, Aegilops_speltoides|GWHGBFXR015736.1	Triticum_urartu|LOC125549370
OG0002975	Aegilops_speltoides|GWHGBFXR015338.1	Triticum_urartu|LOC125549208
OG0002975	Aegilops_speltoides|GWHGBFXR015339.1	Triticum_urartu|LOC125549206
OG0002977	Aegilops_speltoides|GWHGBFXR010870.1	Triticum_urartu|LOC125542416
OG0002979	Aegilops_speltoides|GWHGBFXR011401.1	Triticum_urartu|LOC125542809
OG0002979	Aegilops_speltoides|GWHGBFXR012761.1	Triticum_urartu|LOC125544114
OG0002980	Aegilops_speltoides|GWHGBFXR014314.1	Triticum_urartu|LOC125545406
OG0002981	Aegilops_speltoides|GWHGBFXR010711.1, Aegilops_speltoides|GWHGBFXR010706.1	Triticum_urartu|LOC125513064
OG0002982	Aegilops_speltoides|GWHGBFXR015197.1	Triticum_urartu|LOC125536434, Triticum_urartu|LOC125536437, Triticum_urartu|LOC125545921, Triticum_urartu|LOC125545923
OG0002983	Aegilops_speltoides|GWHGBFXR011762.1, Aegilops_speltoides|GWHGBFXR011763.1	Triticum_urartu|LOC125548125
OG0002984	Aegilops_speltoides|GWHGBFXR022592.1	Triticum_urartu|LOC125509742
OG0002985	Aegilops_speltoides|GWHGBFXR012180.1	Triticum_urartu|LOC125548236
OG0002986	Aegilops_speltoides|GWHGBFXR016215.1, Aegilops_speltoides|GWHGBFXR015761.1	Triticum_urartu|LOC125549599
OG0002987	Aegilops_speltoides|GWHGBFXR015106.1	Triticum_urartu|LOC125545910
OG0002988	Aegilops_speltoides|GWHGBFXR015595.1	Triticum_urartu|LOC125527408, Triticum_urartu|LOC125531419
OG0002988	Aegilops_speltoides|GWHGBFXR036246.1	Triticum_urartu|LOC125549300
OG0002989	Aegilops_speltoides|GWHGBFXR012138.1	Triticum_urartu|LOC125543446
OG0002990	Aegilops_speltoides|GWHGBFXR014718.1	Triticum_urartu|LOC125548986, Triticum_urartu|LOC125545696
OG0002991	Aegilops_speltoides|GWHGBFXR016079.1	Triticum_urartu|LOC125547369
OG0002992	Aegilops_speltoides|GWHGBFXR011935.1	Triticum_urartu|LOC125543243
OG0002993	Aegilops_speltoides|GWHGBFXR014893.1	Triticum_urartu|LOC125545828
OG0002994	Aegilops_speltoides|GWHGBFXR014469.1	Triticum_urartu|LOC125545512, Triticum_urartu|LOC125545513
OG0002995	Aegilops_speltoides|GWHGBFXR028393.1	Triticum_urartu|LOC125514014
OG0002996	Aegilops_speltoides|GWHGBFXR012872.1	Triticum_urartu|LOC125544212
OG0002997	Aegilops_speltoides|GWHGBFXR010837.1	Triticum_urartu|LOC125547697, Triticum_urartu|LOC125547696
OG0002998	Aegilops_speltoides|GWHGBFXR010542.1	Triticum_urartu|LOC125542365
OG0003000	Aegilops_speltoides|GWHGBFXR019893.1	Triticum_urartu|LOC125506531
OG0003001	Aegilops_speltoides|GWHGBFXR010843.1	Triticum_urartu|LOC125542432
OG0003001	Aegilops_speltoides|GWHGBFXR010844.1	Triticum_urartu|LOC125542431
OG0003002	Aegilops_speltoides|GWHGBFXR015883.1, Aegilops_speltoides|GWHGBFXR015877.1, Aegilops_speltoides|GWHGBFXR025962.1, Aegilops_speltoides|GWHGBFXR015876.1, Aegilops_speltoides|GWHGBFXR015878.1	Triticum_urartu|LOC125547288, Triticum_urartu|LOC125547292
OG0003003	Aegilops_speltoides|GWHGBFXR010914.1	Triticum_urartu|LOC125527498, Triticum_urartu|LOC125542466
OG0003004	Aegilops_speltoides|GWHGBFXR010938.1, Aegilops_speltoides|GWHGBFXR010943.1	Triticum_urartu|LOC125547749
OG0003005	Aegilops_speltoides|GWHGBFXR014878.1, Aegilops_speltoides|GWHGBFXR014877.1	Triticum_urartu|LOC125549030
OG0003006	Aegilops_speltoides|GWHGBFXR032151.1	Triticum_urartu|LOC125526012
OG0003006	Aegilops_speltoides|GWHGBFXR012680.1	Triticum_urartu|LOC125544045
OG0003007	Aegilops_speltoides|GWHGBFXR025330.1	Triticum_urartu|LOC125554965, Triticum_urartu|LOC125554966
OG0003008	Aegilops_speltoides|GWHGBFXR015557.1	Triticum_urartu|LOC125546077
OG0003009	Aegilops_speltoides|GWHGBFXR014768.1	Triticum_urartu|LOC125549004
OG0003010	Aegilops_speltoides|GWHGBFXR010717.1	Triticum_urartu|LOC125547530
OG0003011	Aegilops_speltoides|GWHGBFXR012817.1	Triticum_urartu|LOC125544126
OG0003011	Aegilops_speltoides|GWHGBFXR012816.1	Triticum_urartu|LOC125544128
OG0003012	Aegilops_speltoides|GWHGBFXR028390.1	Triticum_urartu|LOC125527838, Triticum_urartu|LOC125513990
OG0003012	Aegilops_speltoides|GWHGBFXR011173.1	Triticum_urartu|LOC125529628
OG0003013	Aegilops_speltoides|GWHGBFXR035670.1	Triticum_urartu|LOC125523289
OG0003014	Aegilops_speltoides|GWHGBFXR010474.1	Triticum_urartu|LOC125547562
OG0003016	Aegilops_speltoides|GWHGBFXR013538.1	Triticum_urartu|LOC125528718
OG0003018	Aegilops_speltoides|GWHGBFXR010550.1, Aegilops_speltoides|GWHGBFXR010552.1	Triticum_urartu|LOC125547471, Triticum_urartu|LOC125547602
OG0003020	Aegilops_speltoides|GWHGBFXR012250.1	Triticum_urartu|LOC125543597
OG0003021	Aegilops_speltoides|GWHGBFXR011006.1	Triticum_urartu|LOC125542524, Triticum_urartu|LOC125542527
OG0003023	Aegilops_speltoides|GWHGBFXR011987.1	Triticum_urartu|LOC125529450
OG0003024	Aegilops_speltoides|GWHGBFXR033932.1	Triticum_urartu|LOC125520601
OG0003025	Aegilops_speltoides|GWHGBFXR031100.1	Triticum_urartu|LOC125524660
OG0003027	Aegilops_speltoides|GWHGBFXR032273.1, Aegilops_speltoides|GWHGBFXR012714.1	Triticum_urartu|ndhF
OG0003028	Aegilops_speltoides|GWHGBFXR012769.1	Triticum_urartu|LOC125544206
OG0003030	Aegilops_speltoides|GWHGBFXR014771.1	Triticum_urartu|LOC125545735
OG0003030	Aegilops_speltoides|GWHGBFXR014770.1	Triticum_urartu|LOC125545734
OG0003031	Aegilops_speltoides|GWHGBFXR011408.1	Triticum_urartu|LOC125547937
OG0003031	Aegilops_speltoides|GWHGBFXR020954.1	Triticum_urartu|LOC125508158
OG0003032	Aegilops_speltoides|GWHGBFXR024407.1, Aegilops_speltoides|GWHGBFXR026679.1, Aegilops_speltoides|GWHGBFXR025187.1, Aegilops_speltoides|GWHGBFXR030818.1	Triticum_urartu|LOC125556494, Triticum_urartu|LOC125524898
OG0003033	Aegilops_speltoides|GWHGBFXR015581.1	Triticum_urartu|LOC125547240, Triticum_urartu|LOC125547242
OG0003034	Aegilops_speltoides|GWHGBFXR015357.1	Triticum_urartu|LOC125549164, Triticum_urartu|LOC125549223, Triticum_urartu|LOC125549225
OG0003035	Aegilops_speltoides|GWHGBFXR033563.1	Triticum_urartu|LOC125523658
OG0003035	Aegilops_speltoides|GWHGBFXR016747.1	Triticum_urartu|LOC125530956
OG0003036	Aegilops_speltoides|GWHGBFXR017559.1	Triticum_urartu|LOC125551166
OG0003037	Aegilops_speltoides|GWHGBFXR019775.1	Triticum_urartu|LOC125506476
OG0003037	Aegilops_speltoides|GWHGBFXR019776.1	Triticum_urartu|LOC125506477
OG0003039	Aegilops_speltoides|GWHGBFXR019293.1	Triticum_urartu|LOC125529519
OG0003039	Aegilops_speltoides|GWHGBFXR019294.1	Triticum_urartu|LOC125554903
OG0003041	Aegilops_speltoides|GWHGBFXR022425.1	Triticum_urartu|LOC125509554, Triticum_urartu|LOC125530793
OG0003042	Aegilops_speltoides|GWHGBFXR018864.1	Triticum_urartu|LOC125552590
OG0003043	Aegilops_speltoides|GWHGBFXR018432.1	Triticum_urartu|LOC125549501, Triticum_urartu|LOC125552395
OG0003044	Aegilops_speltoides|GWHGBFXR025325.1	Triticum_urartu|LOC125554378
OG0003044	Aegilops_speltoides|GWHGBFXR018946.1	Triticum_urartu|LOC125529609
OG0003046	Aegilops_speltoides|GWHGBFXR017540.1	Triticum_urartu|LOC125551280
OG0003048	Aegilops_speltoides|GWHGBFXR016333.1, Aegilops_speltoides|GWHGBFXR016330.1	Triticum_urartu|LOC125529493
OG0003050	Aegilops_speltoides|GWHGBFXR019410.1	Triticum_urartu|LOC125511343
OG0003050	Aegilops_speltoides|GWHGBFXR019415.1	Triticum_urartu|LOC125511341
OG0003051	Aegilops_speltoides|GWHGBFXR016491.1	Triticum_urartu|LOC125550284
OG0003052	Aegilops_speltoides|GWHGBFXR019915.1	Triticum_urartu|LOC125506543
OG0003053	Aegilops_speltoides|GWHGBFXR018239.1	Triticum_urartu|LOC125552052
OG0003053	Aegilops_speltoides|GWHGBFXR021881.1	Triticum_urartu|LOC125509112
OG0003054	Aegilops_speltoides|GWHGBFXR037022.1	Triticum_urartu|LOC125523795
OG0003055	Aegilops_speltoides|GWHGBFXR018847.1	Triticum_urartu|LOC125552600
OG0003055	Aegilops_speltoides|GWHGBFXR018848.1	Triticum_urartu|LOC125552599
OG0003056	Aegilops_speltoides|GWHGBFXR018337.1	Triticum_urartu|LOC125529346
OG0003057	Aegilops_speltoides|GWHGBFXR016653.1	Triticum_urartu|LOC125554564
OG0003058	Aegilops_speltoides|GWHGBFXR016967.1	Triticum_urartu|LOC125550657
OG0003058	Aegilops_speltoides|GWHGBFXR016965.1	Triticum_urartu|LOC125550662, Triticum_urartu|LOC125527097
OG0003059	Aegilops_speltoides|GWHGBFXR017116.1	Triticum_urartu|LOC125550762
OG0003060	Aegilops_speltoides|GWHGBFXR020061.1	Triticum_urartu|LOC125530452
OG0003061	Aegilops_speltoides|GWHGBFXR018467.1	Triticum_urartu|LOC125552359
OG0003061	Aegilops_speltoides|GWHGBFXR033264.1	Triticum_urartu|LOC125525984
OG0003062	Aegilops_speltoides|GWHGBFXR019472.1	Triticum_urartu|LOC125511274
OG0003062	Aegilops_speltoides|GWHGBFXR029576.1	Triticum_urartu|LOC125515221
OG0003063	Aegilops_speltoides|GWHGBFXR034600.1	Triticum_urartu|LOC125520237, Triticum_urartu|LOC125526953
OG0003064	Aegilops_speltoides|GWHGBFXR017123.1	Triticum_urartu|LOC125550752
OG0003065	Aegilops_speltoides|GWHGBFXR016269.1, Aegilops_speltoides|GWHGBFXR026602.1	Triticum_urartu|LOC125550146
OG0003067	Aegilops_speltoides|GWHGBFXR017703.1	Triticum_urartu|LOC125551552
OG0003068	Aegilops_speltoides|GWHGBFXR025419.1	Triticum_urartu|LOC125529334, Triticum_urartu|LOC125550100
OG0003069	Aegilops_speltoides|GWHGBFXR020237.1	Triticum_urartu|LOC125507330
OG0003069	Aegilops_speltoides|GWHGBFXR018288.1	Triticum_urartu|LOC125552125
OG0003070	Aegilops_speltoides|GWHGBFXR018247.1	Triticum_urartu|LOC125514037
OG0003071	Aegilops_speltoides|GWHGBFXR032058.1	Triticum_urartu|LOC125515519, Triticum_urartu|LOC125522766
OG0003071	Aegilops_speltoides|GWHGBFXR021384.1	Triticum_urartu|LOC125508676
OG0003072	Aegilops_speltoides|GWHGBFXR020612.1	Triticum_urartu|LOC125555636, Triticum_urartu|LOC125555637
OG0003073	Aegilops_speltoides|GWHGBFXR020826.1	Triticum_urartu|LOC125553014, Triticum_urartu|LOC125555743
OG0003074	Aegilops_speltoides|GWHGBFXR022978.1, Aegilops_speltoides|GWHGBFXR022976.1, Aegilops_speltoides|GWHGBFXR022977.1	Triticum_urartu|LOC125540226
OG0003075	Aegilops_speltoides|GWHGBFXR023060.1	Triticum_urartu|LOC125556401
OG0003076	Aegilops_speltoides|GWHGBFXR024838.1	Triticum_urartu|LOC125506280, Triticum_urartu|LOC125506281
OG0003077	Aegilops_speltoides|GWHGBFXR030344.1	Triticum_urartu|LOC125541179, Triticum_urartu|LOC125521956, Triticum_urartu|LOC125522032
OG0003077	Aegilops_speltoides|GWHGBFXR023172.1	Triticum_urartu|LOC125510097
OG0003078	Aegilops_speltoides|GWHGBFXR022920.1	Triticum_urartu|LOC125556369
OG0003078	Aegilops_speltoides|GWHGBFXR022919.1	Triticum_urartu|LOC125509964, Triticum_urartu|LOC125509965
OG0003080	Aegilops_speltoides|GWHGBFXR023499.1	Triticum_urartu|LOC125510333
OG0003080	Aegilops_speltoides|GWHGBFXR023500.1	Triticum_urartu|LOC125510334
OG0003081	Aegilops_speltoides|GWHGBFXR021848.1	Triticum_urartu|LOC125509091
OG0003081	Aegilops_speltoides|GWHGBFXR031865.1	Triticum_urartu|LOC125524864
OG0003082	Aegilops_speltoides|GWHGBFXR023790.1	Triticum_urartu|LOC125556644
OG0003083	Aegilops_speltoides|GWHGBFXR020023.1	Triticum_urartu|LOC125506691
OG0003084	Aegilops_speltoides|GWHGBFXR021793.1	Triticum_urartu|LOC125508985
OG0003084	Aegilops_speltoides|GWHGBFXR020582.1	Triticum_urartu|LOC125507874
OG0003086	Aegilops_speltoides|GWHGBFXR023039.1	Triticum_urartu|LOC125510022
OG0003087	Aegilops_speltoides|GWHGBFXR037108.1	Triticum_urartu|LOC125520024
OG0003088	Aegilops_speltoides|GWHGBFXR023275.1	Triticum_urartu|LOC125556457
OG0003089	Aegilops_speltoides|GWHGBFXR024903.1	Triticum_urartu|LOC125511217
OG0003091	Aegilops_speltoides|GWHGBFXR023904.1	Triticum_urartu|LOC125510584
OG0003091	Aegilops_speltoides|GWHGBFXR023905.1	Triticum_urartu|LOC125510585
OG0003092	Aegilops_speltoides|GWHGBFXR022299.1	Triticum_urartu|LOC125556126
OG0003092	Aegilops_speltoides|GWHGBFXR022300.1	Triticum_urartu|LOC125556127
OG0003093	Aegilops_speltoides|GWHGBFXR020181.1	Triticum_urartu|LOC125507083
OG0003093	Aegilops_speltoides|GWHGBFXR020180.1	Triticum_urartu|LOC125507079
OG0003095	Aegilops_speltoides|GWHGBFXR025147.1	Triticum_urartu|LOC125554352
OG0003096	Aegilops_speltoides|GWHGBFXR020476.1	Triticum_urartu|LOC125507740
OG0003096	Aegilops_speltoides|GWHGBFXR020388.1	Triticum_urartu|LOC125555594
OG0003097	Aegilops_speltoides|GWHGBFXR020431.1	Triticum_urartu|LOC125507762
OG0003098	Aegilops_speltoides|GWHGBFXR025038.1	Triticum_urartu|LOC125554915
OG0003099	Aegilops_speltoides|GWHGBFXR024598.1	Triticum_urartu|LOC125527849
OG0003099	Aegilops_speltoides|GWHGBFXR024600.1	Triticum_urartu|LOC125531212
OG0003101	Aegilops_speltoides|GWHGBFXR024260.1	Triticum_urartu|LOC125506069, Triticum_urartu|LOC125506073
OG0003102	Aegilops_speltoides|GWHGBFXR022752.1	Triticum_urartu|LOC125509846
OG0003103	Aegilops_speltoides|GWHGBFXR021587.1, Aegilops_speltoides|GWHGBFXR021586.1	Triticum_urartu|LOC125508785, Triticum_urartu|LOC125508790
OG0003104	Aegilops_speltoides|GWHGBFXR021343.1	Triticum_urartu|LOC125508378
OG0003104	Aegilops_speltoides|GWHGBFXR021344.1	Triticum_urartu|LOC125508379
OG0003105	Aegilops_speltoides|GWHGBFXR021525.1	Triticum_urartu|LOC125528921
OG0003106	Aegilops_speltoides|GWHGBFXR024567.1	Triticum_urartu|LOC125507488
OG0003107	Aegilops_speltoides|GWHGBFXR024935.1	Triticum_urartu|LOC125511228, Triticum_urartu|LOC125511293
OG0003108	Aegilops_speltoides|GWHGBFXR021104.1	Triticum_urartu|LOC125532477
OG0003108	Aegilops_speltoides|GWHGBFXR026925.1, Aegilops_speltoides|GWHGBFXR035417.1	Triticum_urartu|LOC125511684
OG0003110	Aegilops_speltoides|GWHGBFXR020984.1	Triticum_urartu|LOC125555764, Triticum_urartu|LOC125555765
OG0003111	Aegilops_speltoides|GWHGBFXR020799.1	Triticum_urartu|LOC125508056
OG0003111	Aegilops_speltoides|GWHGBFXR029756.1	Triticum_urartu|LOC125515343
OG0003112	Aegilops_speltoides|GWHGBFXR033160.1	Triticum_urartu|LOC125527710
OG0003113	Aegilops_speltoides|GWHGBFXR021472.1	Triticum_urartu|LOC125508718
OG0003113	Aegilops_speltoides|GWHGBFXR034286.1	Triticum_urartu|LOC125525704
OG0003115	Aegilops_speltoides|GWHGBFXR020683.1	Triticum_urartu|LOC125507940
OG0003116	Aegilops_speltoides|GWHGBFXR024405.1	Triticum_urartu|LOC125510947
OG0003116	Aegilops_speltoides|GWHGBFXR024410.1	Triticum_urartu|LOC125506139
OG0003118	Aegilops_speltoides|GWHGBFXR025203.1	Triticum_urartu|LOC125553083
OG0003119	Aegilops_speltoides|GWHGBFXR025695.1	Triticum_urartu|LOC125526476
OG0003119	Aegilops_speltoides|GWHGBFXR034441.1	Triticum_urartu|LOC125518733
OG0003120	Aegilops_speltoides|GWHGBFXR028928.1	Triticum_urartu|LOC125514583
OG0003120	Aegilops_speltoides|GWHGBFXR032090.1	Triticum_urartu|LOC125523197
OG0003121	Aegilops_speltoides|GWHGBFXR029857.1	Triticum_urartu|LOC125515442
OG0003122	Aegilops_speltoides|GWHGBFXR027707.1	Triticum_urartu|LOC125515733
OG0003122	Aegilops_speltoides|GWHGBFXR033924.1	Triticum_urartu|LOC125519025
