Orthogroup	Aegilops_speltoides	Triticum_turgidum
OG0002395	Aegilops_speltoides|GWHGBFXR002257.1	Triticum_turgidum|TRITD_1Bv1G137780, Triticum_turgidum|TRITD_1Av1G148190, Triticum_turgidum|TRITD_1Bv1G137690, Triticum_turgidum|TRITD_1Av1G146070
OG0002396	Aegilops_speltoides|GWHGBFXR020342.1, Aegilops_speltoides|GWHGBFXR000230.1, Aegilops_speltoides|GWHGBFXR000042.1	Triticum_turgidum|TRITD_1Av1G002850
OG0002397	Aegilops_speltoides|GWHGBFXR002721.1	Triticum_turgidum|TRITD_1Av1G172820, Triticum_turgidum|TRITD_1Bv1G157980
OG0002397	Aegilops_speltoides|GWHGBFXR003430.1	Triticum_turgidum|TRITD_1Bv1G192150
OG0002398	Aegilops_speltoides|GWHGBFXR024048.1	Triticum_turgidum|TRITD_5Bv1G203040
OG0002398	Aegilops_speltoides|GWHGBFXR002029.1	Triticum_turgidum|TRITD_1Av1G132960
OG0002399	Aegilops_speltoides|GWHGBFXR001243.1	Triticum_turgidum|TRITD_1Av1G056020, Triticum_turgidum|TRITD_1Bv1G064430
OG0002399	Aegilops_speltoides|GWHGBFXR011548.1	Triticum_turgidum|TRITD_3Bv1G043650
OG0002400	Aegilops_speltoides|GWHGBFXR003588.1	Triticum_turgidum|TRITD_1Bv1G194550
OG0002400	Aegilops_speltoides|GWHGBFXR001873.1	Triticum_turgidum|TRITD_1Av1G122760, Triticum_turgidum|TRITD_1Bv1G115310
OG0002401	Aegilops_speltoides|GWHGBFXR005413.1	Triticum_turgidum|TRITD_2Av1G026410
OG0002401	Aegilops_speltoides|GWHGBFXR003350.1	Triticum_turgidum|TRITD_1Bv1G188240, Triticum_turgidum|TRITD_1Av1G198660
OG0002402	Aegilops_speltoides|GWHGBFXR024145.1	Triticum_turgidum|TRITD_5Bv1G206130
OG0002402	Aegilops_speltoides|GWHGBFXR002076.1	Triticum_turgidum|TRITD_1Av1G135080, Triticum_turgidum|TRITD_1Bv1G129190
OG0002403	Aegilops_speltoides|GWHGBFXR001973.1	Triticum_turgidum|TRITD_1Av1G129440
OG0002403	Aegilops_speltoides|GWHGBFXR001973.1	Triticum_turgidum|TRITD_1Bv1G124790
OG0002403	Aegilops_speltoides|GWHGBFXR028582.1	Triticum_turgidum|TRITD_6Av1G170410
OG0002404	Aegilops_speltoides|GWHGBFXR002766.1	Triticum_turgidum|TRITD_1Bv1G161150
OG0002404	Aegilops_speltoides|GWHGBFXR002767.1	Triticum_turgidum|TRITD_1Av1G175240
OG0002405	Aegilops_speltoides|GWHGBFXR000858.1	Triticum_turgidum|TRITD_1Bv1G039800, Triticum_turgidum|TRITD_1Av1G030510, Triticum_turgidum|TRITD_3Bv1G002840, Triticum_turgidum|TRITD_3Av1G002550
OG0002406	Aegilops_speltoides|GWHGBFXR001351.1, Aegilops_speltoides|GWHGBFXR016123.1	Triticum_turgidum|TRITD_1Av1G127910
OG0002407	Aegilops_speltoides|GWHGBFXR007922.1	Triticum_turgidum|TRITD_2Av1G211020, Triticum_turgidum|TRITD_2Bv1G175030
OG0002407	Aegilops_speltoides|GWHGBFXR000744.1	Triticum_turgidum|TRITD_1Bv1G031900
OG0002408	Aegilops_speltoides|GWHGBFXR019993.1	Triticum_turgidum|TRITD_3Av1G260800
OG0002408	Aegilops_speltoides|GWHGBFXR001839.1	Triticum_turgidum|TRITD_1Av1G119500, Triticum_turgidum|TRITD_1Bv1G117460
OG0002409	Aegilops_speltoides|GWHGBFXR027073.1	Triticum_turgidum|TRITD_6Av1G038760
OG0002409	Aegilops_speltoides|GWHGBFXR000017.1	Triticum_turgidum|TRITD_1Bv1G001410
OG0002409	Aegilops_speltoides|GWHGBFXR027404.1	Triticum_turgidum|TRITD_6Av1G055660, Triticum_turgidum|TRITD_6Bv1G066680
OG0002410	Aegilops_speltoides|GWHGBFXR004310.1	Triticum_turgidum|TRITD_1Av1G227700
OG0002411	Aegilops_speltoides|GWHGBFXR012653.1	Triticum_turgidum|TRITD_3Av1G129590, Triticum_turgidum|TRITD_3Bv1G120280
OG0002412	Aegilops_speltoides|GWHGBFXR003767.1	Triticum_turgidum|TRITD_1Bv1G205950
OG0002413	Aegilops_speltoides|GWHGBFXR000332.1	Triticum_turgidum|TRITD_1Av1G008600
OG0002413	Aegilops_speltoides|GWHGBFXR033835.1	Triticum_turgidum|TRITD_7Av1G180790, Triticum_turgidum|TRITD_7Bv1G141620
OG0002414	Aegilops_speltoides|GWHGBFXR025902.1, Aegilops_speltoides|GWHGBFXR001211.1	Triticum_turgidum|TRITD_3Bv1G000860
OG0002415	Aegilops_speltoides|GWHGBFXR022041.1	Triticum_turgidum|TRITD_5Bv1G122390
OG0002415	Aegilops_speltoides|GWHGBFXR002151.1	Triticum_turgidum|TRITD_1Bv1G133620
OG0002416	Aegilops_speltoides|GWHGBFXR026294.1	Triticum_turgidum|TRITD_6Av1G012640
OG0002416	Aegilops_speltoides|GWHGBFXR002317.1	Triticum_turgidum|TRITD_1Av1G152830, Triticum_turgidum|TRITD_1Bv1G140050
OG0002417	Aegilops_speltoides|GWHGBFXR001228.1	Triticum_turgidum|TRITD_1Bv1G063310
OG0002417	Aegilops_speltoides|GWHGBFXR001229.1	Triticum_turgidum|TRITD_1Bv1G063270
OG0002418	Aegilops_speltoides|GWHGBFXR000232.1, Aegilops_speltoides|GWHGBFXR037165.1	Triticum_turgidum|TRITD_1Bv1G007660, Triticum_turgidum|TRITD_1Bv1G007730, Triticum_turgidum|TRITD_1Av1G006370
OG0002419	Aegilops_speltoides|GWHGBFXR017895.1	Triticum_turgidum|TRITD_4Bv1G103860
OG0002419	Aegilops_speltoides|GWHGBFXR002922.1	Triticum_turgidum|TRITD_1Av1G181920, Triticum_turgidum|TRITD_1Bv1G168760
OG0002420	Aegilops_speltoides|GWHGBFXR011542.1	Triticum_turgidum|TRITD_3Bv1G043270, Triticum_turgidum|TRITD_3Av1G034180
OG0002420	Aegilops_speltoides|GWHGBFXR001244.1	Triticum_turgidum|TRITD_1Bv1G064710
OG0002421	Aegilops_speltoides|GWHGBFXR002273.1	Triticum_turgidum|TRITD_1Av1G147120
OG0002421	Aegilops_speltoides|GWHGBFXR013185.1	Triticum_turgidum|TRITD_3Av1G173550, Triticum_turgidum|TRITD_3Bv1G154420
OG0002422	Aegilops_speltoides|GWHGBFXR002790.1	Triticum_turgidum|TRITD_1Bv1G162370
OG0002422	Aegilops_speltoides|GWHGBFXR001202.1	Triticum_turgidum|TRITD_1Bv1G060970
OG0002423	Aegilops_speltoides|GWHGBFXR012889.1	Triticum_turgidum|TRITD_3Bv1G135290
OG0002424	Aegilops_speltoides|GWHGBFXR003869.1	Triticum_turgidum|TRITD_1Av1G212760
OG0002424	Aegilops_speltoides|GWHGBFXR003868.1	Triticum_turgidum|TRITD_1Bv1G211340
OG0002424	Aegilops_speltoides|GWHGBFXR003870.1	Triticum_turgidum|TRITD_1Av1G212820
OG0002425	Aegilops_speltoides|GWHGBFXR001113.1	Triticum_turgidum|TRITD_1Av1G043240
OG0002425	Aegilops_speltoides|GWHGBFXR001113.1	Triticum_turgidum|TRITD_1Bv1G056200
OG0002425	Aegilops_speltoides|GWHGBFXR003918.1	Triticum_turgidum|TRITD_1Av1G210960
OG0002426	Aegilops_speltoides|GWHGBFXR004171.1	Triticum_turgidum|TRITD_1Av1G223040
OG0002426	Aegilops_speltoides|GWHGBFXR004167.1	Triticum_turgidum|TRITD_1Bv1G220390
OG0002427	Aegilops_speltoides|GWHGBFXR015817.1	Triticum_turgidum|TRITD_3Bv1G268390, Triticum_turgidum|TRITD_3Av1G273500
OG0002427	Aegilops_speltoides|GWHGBFXR002382.1	Triticum_turgidum|TRITD_1Bv1G143240
OG0002428	Aegilops_speltoides|GWHGBFXR002219.1	Triticum_turgidum|TRITD_1Bv1G136250
OG0002428	Aegilops_speltoides|GWHGBFXR005254.1	Triticum_turgidum|TRITD_2Bv1G027920
OG0002429	Aegilops_speltoides|GWHGBFXR002840.1, Aegilops_speltoides|GWHGBFXR002841.1	Triticum_turgidum|TRITD_1Av1G178780, Triticum_turgidum|TRITD_1Bv1G164930, Triticum_turgidum|TRITD_1Av1G178700, Triticum_turgidum|TRITD_1Av1G178720
OG0002430	Aegilops_speltoides|GWHGBFXR034544.1	Triticum_turgidum|TRITD_7Bv1G176520
OG0002431	Aegilops_speltoides|GWHGBFXR033785.1	Triticum_turgidum|TRITD_7Bv1G139220
OG0002431	Aegilops_speltoides|GWHGBFXR000540.1	Triticum_turgidum|TRITD_1Bv1G019880, Triticum_turgidum|TRITD_1Av1G016870
OG0002432	Aegilops_speltoides|GWHGBFXR000550.1	Triticum_turgidum|TRITD_1Av1G017210
OG0002432	Aegilops_speltoides|GWHGBFXR000555.1	Triticum_turgidum|TRITD_1Bv1G020340
OG0002433	Aegilops_speltoides|GWHGBFXR027737.1	Triticum_turgidum|TRITD_6Av1G085570, Triticum_turgidum|TRITD_6Bv1G089900
OG0002434	Aegilops_speltoides|GWHGBFXR011768.1	Triticum_turgidum|TRITD_3Bv1G054150
OG0002434	Aegilops_speltoides|GWHGBFXR001176.1	Triticum_turgidum|TRITD_1Av1G050630, Triticum_turgidum|TRITD_1Bv1G059530
OG0002435	Aegilops_speltoides|GWHGBFXR000429.1	Triticum_turgidum|TRITD_1Bv1G015640
OG0002435	Aegilops_speltoides|GWHGBFXR000428.1	Triticum_turgidum|TRITD_3Bv1G013980, Triticum_turgidum|TRITD_3Bv1G281620, Triticum_turgidum|TRITD_3Av1G286840
OG0002436	Aegilops_speltoides|GWHGBFXR034340.1	Triticum_turgidum|TRITD_7Av1G215510, Triticum_turgidum|TRITD_7Bv1G164900
OG0002436	Aegilops_speltoides|GWHGBFXR001454.1	Triticum_turgidum|TRITD_7Av1G215470
OG0002437	Aegilops_speltoides|GWHGBFXR002141.1	Triticum_turgidum|TRITD_1Av1G138820
OG0002437	Aegilops_speltoides|GWHGBFXR002141.1	Triticum_turgidum|TRITD_1Bv1G132830
OG0002437	Aegilops_speltoides|GWHGBFXR019843.1	Triticum_turgidum|TRITD_5Av1G254480
OG0002438	Aegilops_speltoides|GWHGBFXR000213.1	Triticum_turgidum|TRITD_1Bv1G006900
OG0002438	Aegilops_speltoides|GWHGBFXR016142.1	Triticum_turgidum|TRITD_3Av1G283360, Triticum_turgidum|TRITD_3Bv1G279390
OG0002439	Aegilops_speltoides|GWHGBFXR003355.1	Triticum_turgidum|TRITD_1Bv1G188650, Triticum_turgidum|TRITD_1Av1G198910
OG0002439	Aegilops_speltoides|GWHGBFXR013451.1	Triticum_turgidum|TRITD_3Bv1G161300
OG0002440	Aegilops_speltoides|GWHGBFXR004053.1	Triticum_turgidum|TRITD_1Bv1G217400
OG0002440	Aegilops_speltoides|GWHGBFXR004056.1	Triticum_turgidum|TRITD_1Av1G219270
OG0002441	Aegilops_speltoides|GWHGBFXR012082.1	Triticum_turgidum|TRITD_3Bv1G069290
OG0002442	Aegilops_speltoides|GWHGBFXR002939.1	Triticum_turgidum|TRITD_1Bv1G169970, Triticum_turgidum|TRITD_1Av1G182570, Triticum_turgidum|TRITD_1Av1G182530, Triticum_turgidum|TRITD_1Bv1G169870
OG0002443	Aegilops_speltoides|GWHGBFXR004300.1	Triticum_turgidum|TRITD_1Bv1G225210
OG0002443	Aegilops_speltoides|GWHGBFXR004302.1	Triticum_turgidum|TRITD_1Bv1G225200, Triticum_turgidum|TRITD_1Bv1G225220
OG0002444	Aegilops_speltoides|GWHGBFXR003708.1	Triticum_turgidum|TRITD_1Av1G217540, Triticum_turgidum|TRITD_1Bv1G203850
OG0002445	Aegilops_speltoides|GWHGBFXR015409.1	Triticum_turgidum|TRITD_3Av1G262280, Triticum_turgidum|TRITD_3Bv1G256770
OG0002445	Aegilops_speltoides|GWHGBFXR003238.1	Triticum_turgidum|TRITD_1Bv1G183430, Triticum_turgidum|TRITD_1Av1G193200
OG0002446	Aegilops_speltoides|GWHGBFXR000691.1	Triticum_turgidum|TRITD_1Av1G022380, Triticum_turgidum|TRITD_1Bv1G026440
OG0002446	Aegilops_speltoides|GWHGBFXR000693.1	Triticum_turgidum|TRITD_1Bv1G026290
OG0002447	Aegilops_speltoides|GWHGBFXR000311.1, Aegilops_speltoides|GWHGBFXR027806.1	Triticum_turgidum|TRITD_2Av1G166880, Triticum_turgidum|TRITD_6Av1G056990
OG0002448	Aegilops_speltoides|GWHGBFXR003412.1	Triticum_turgidum|TRITD_1Av1G200920, Triticum_turgidum|TRITD_1Bv1G191700
OG0002449	Aegilops_speltoides|GWHGBFXR003269.1	Triticum_turgidum|TRITD_1Av1G194670, Triticum_turgidum|TRITD_1Bv1G185360
OG0002449	Aegilops_speltoides|GWHGBFXR013518.1	Triticum_turgidum|TRITD_3Bv1G174140
OG0002450	Aegilops_speltoides|GWHGBFXR003438.1	Triticum_turgidum|TRITD_4Bv1G157690, Triticum_turgidum|TRITD_7Av1G224240, Triticum_turgidum|TRITD_2Av1G199180, Triticum_turgidum|TRITD_6Bv1G215880, Triticum_turgidum|TRITD_6Bv1G209660, Triticum_turgidum|TRITD_7Bv1G018940
OG0002450	Aegilops_speltoides|GWHGBFXR032220.1, Aegilops_speltoides|GWHGBFXR023401.1	Triticum_turgidum|TRITD_5Bv1G160920
OG0002451	Aegilops_speltoides|GWHGBFXR000147.1	Triticum_turgidum|TRITD_1Bv1G005410
OG0002453	Aegilops_speltoides|GWHGBFXR002626.1	Triticum_turgidum|TRITD_1Bv1G154030, Triticum_turgidum|TRITD_1Av1G167980
OG0002454	Aegilops_speltoides|GWHGBFXR001046.1	Triticum_turgidum|TRITD_1Av1G037480
OG0002454	Aegilops_speltoides|GWHGBFXR016380.1	Triticum_turgidum|TRITD_4Bv1G004230
OG0002455	Aegilops_speltoides|GWHGBFXR024245.1	Triticum_turgidum|TRITD_5Bv1G209710, Triticum_turgidum|TRITD_5Av1G213770
OG0002455	Aegilops_speltoides|GWHGBFXR000682.1	Triticum_turgidum|TRITD_1Bv1G025870
OG0002456	Aegilops_speltoides|GWHGBFXR002993.1	Triticum_turgidum|TRITD_1Bv1G172350
OG0002456	Aegilops_speltoides|GWHGBFXR018043.1	Triticum_turgidum|TRITD_4Bv1G113460
OG0002457	Aegilops_speltoides|GWHGBFXR002727.1	Triticum_turgidum|TRITD_1Bv1G158400
OG0002458	Aegilops_speltoides|GWHGBFXR009319.1, Aegilops_speltoides|GWHGBFXR035515.1, Aegilops_speltoides|GWHGBFXR036236.1, Aegilops_speltoides|GWHGBFXR003600.1	Triticum_turgidum|TRITD_5Bv1G122870, Triticum_turgidum|TRITD_5Bv1G122900
OG0002458	Aegilops_speltoides|GWHGBFXR008395.1, Aegilops_speltoides|GWHGBFXR012475.1, Aegilops_speltoides|GWHGBFXR008118.1, Aegilops_speltoides|GWHGBFXR014654.1, Aegilops_speltoides|GWHGBFXR002941.1, Aegilops_speltoides|GWHGBFXR019822.1, Aegilops_speltoides|GWHGBFXR037082.1, Aegilops_speltoides|GWHGBFXR013497.1, Aegilops_speltoides|GWHGBFXR020324.1	Triticum_turgidum|TRITD_5Av1G100980, Triticum_turgidum|TRITD_2Av1G218140
OG0002459	Aegilops_speltoides|GWHGBFXR015459.1, Aegilops_speltoides|GWHGBFXR034449.1, Aegilops_speltoides|GWHGBFXR025177.1, Aegilops_speltoides|GWHGBFXR010032.1, Aegilops_speltoides|GWHGBFXR024778.1, Aegilops_speltoides|GWHGBFXR036031.1, Aegilops_speltoides|GWHGBFXR023807.1, Aegilops_speltoides|GWHGBFXR018581.1, Aegilops_speltoides|GWHGBFXR026944.1, Aegilops_speltoides|GWHGBFXR001898.1, Aegilops_speltoides|GWHGBFXR026547.1	Triticum_turgidum|TRITD_5Av1G187420, Triticum_turgidum|TRITD_7Av1G051990
OG0002460	Aegilops_speltoides|GWHGBFXR001855.1	Triticum_turgidum|TRITD_1Bv1G116550
OG0002460	Aegilops_speltoides|GWHGBFXR019688.1	Triticum_turgidum|TRITD_5Av1G248300, Triticum_turgidum|TRITD_4Bv1G197430
OG0002461	Aegilops_speltoides|GWHGBFXR000488.1	Triticum_turgidum|TRITD_1Bv1G017710
OG0002462	Aegilops_speltoides|GWHGBFXR001071.1	Triticum_turgidum|TRITD_1Av1G038980, Triticum_turgidum|TRITD_1Bv1G051610
OG0002462	Aegilops_speltoides|GWHGBFXR026071.1	Triticum_turgidum|TRITD_6Bv1G011660
OG0002463	Aegilops_speltoides|GWHGBFXR003321.1	Triticum_turgidum|TRITD_1Av1G197740, Triticum_turgidum|TRITD_1Bv1G187180
OG0002463	Aegilops_speltoides|GWHGBFXR036339.1	Triticum_turgidum|TRITD_3Av1G181570
OG0002464	Aegilops_speltoides|GWHGBFXR013195.1	Triticum_turgidum|TRITD_3Av1G174210
OG0002464	Aegilops_speltoides|GWHGBFXR013195.1	Triticum_turgidum|TRITD_3Bv1G154830
OG0002464	Aegilops_speltoides|GWHGBFXR003682.1	Triticum_turgidum|TRITD_1Bv1G203210
OG0002465	Aegilops_speltoides|GWHGBFXR003411.1	Triticum_turgidum|TRITD_1Av1G200950, Triticum_turgidum|TRITD_1Bv1G191670
OG0002465	Aegilops_speltoides|GWHGBFXR008743.1	Triticum_turgidum|TRITD_2Bv1G211780, Triticum_turgidum|TRITD_2Av1G250090
OG0002466	Aegilops_speltoides|GWHGBFXR000015.1	Triticum_turgidum|TRITD_5Av1G147520
OG0002466	Aegilops_speltoides|GWHGBFXR006808.1, Aegilops_speltoides|GWHGBFXR024450.1	Triticum_turgidum|TRITD_7Av1G256090
OG0002467	Aegilops_speltoides|GWHGBFXR013372.1	Triticum_turgidum|TRITD_3Av1G185330, Triticum_turgidum|TRITD_3Bv1G167520
OG0002467	Aegilops_speltoides|GWHGBFXR003448.1	Triticum_turgidum|TRITD_1Bv1G192610, Triticum_turgidum|TRITD_1Av1G201460
OG0002468	Aegilops_speltoides|GWHGBFXR001697.1	Triticum_turgidum|TRITD_1Bv1G107600
OG0002469	Aegilops_speltoides|GWHGBFXR002694.1	Triticum_turgidum|TRITD_3Bv1G075900
OG0002470	Aegilops_speltoides|GWHGBFXR003016.1	Triticum_turgidum|TRITD_1Bv1G173330
OG0002470	Aegilops_speltoides|GWHGBFXR003558.1	Triticum_turgidum|TRITD_1Av1G204930
OG0002471	Aegilops_speltoides|GWHGBFXR013120.1	Triticum_turgidum|TRITD_3Bv1G148070
OG0002471	Aegilops_speltoides|GWHGBFXR003574.1	Triticum_turgidum|TRITD_1Bv1G194970
OG0002472	Aegilops_speltoides|GWHGBFXR009910.1	Triticum_turgidum|TRITD_2Av1G282270
OG0002473	Aegilops_speltoides|GWHGBFXR000050.1	Triticum_turgidum|TRITD_1Bv1G002540
OG0002474	Aegilops_speltoides|GWHGBFXR019504.1	Triticum_turgidum|TRITD_4Bv1G181320, Triticum_turgidum|TRITD_4Av1G225820
OG0002474	Aegilops_speltoides|GWHGBFXR001457.1	Triticum_turgidum|TRITD_1Bv1G087460
OG0002475	Aegilops_speltoides|GWHGBFXR009513.1	Triticum_turgidum|TRITD_2Bv1G232610
OG0002475	Aegilops_speltoides|GWHGBFXR002162.1	Triticum_turgidum|TRITD_1Av1G140730
OG0002476	Aegilops_speltoides|GWHGBFXR005537.1	Triticum_turgidum|TRITD_2Bv1G039380
OG0002476	Aegilops_speltoides|GWHGBFXR002269.1	Triticum_turgidum|TRITD_1Bv1G138120
OG0002477	Aegilops_speltoides|GWHGBFXR000393.1	Triticum_turgidum|TRITD_1Bv1G014160, Triticum_turgidum|TRITD_1Av1G010530
OG0002477	Aegilops_speltoides|GWHGBFXR033054.1	Triticum_turgidum|TRITD_7Av1G116340
OG0002478	Aegilops_speltoides|GWHGBFXR004178.1	Triticum_turgidum|TRITD_1Av1G223360, Triticum_turgidum|TRITD_1Bv1G220900
OG0002479	Aegilops_speltoides|GWHGBFXR013895.1	Triticum_turgidum|TRITD_3Av1G209980
OG0002479	Aegilops_speltoides|GWHGBFXR002960.1	Triticum_turgidum|TRITD_1Av1G183400, Triticum_turgidum|TRITD_1Bv1G171150
OG0002480	Aegilops_speltoides|GWHGBFXR002060.1	Triticum_turgidum|TRITD_1Bv1G128470
OG0002480	Aegilops_speltoides|GWHGBFXR019732.1	Triticum_turgidum|TRITD_5Av1G249570
OG0002481	Aegilops_speltoides|GWHGBFXR014868.1	Triticum_turgidum|TRITD_3Bv1G239740
OG0002481	Aegilops_speltoides|GWHGBFXR004211.1	Triticum_turgidum|TRITD_1Av1G224420, Triticum_turgidum|TRITD_1Bv1G222190
OG0002482	Aegilops_speltoides|GWHGBFXR004010.1	Triticum_turgidum|TRITD_1Bv1G216430, Triticum_turgidum|TRITD_1Av1G208120
OG0002483	Aegilops_speltoides|GWHGBFXR006400.1	Triticum_turgidum|TRITD_2Av1G066230, Triticum_turgidum|TRITD_2Bv1G077190
OG0002484	Aegilops_speltoides|GWHGBFXR024274.1	Triticum_turgidum|TRITD_5Bv1G211140
OG0002484	Aegilops_speltoides|GWHGBFXR006976.1	Triticum_turgidum|TRITD_2Av1G138030
OG0002485	Aegilops_speltoides|GWHGBFXR008400.1	Triticum_turgidum|TRITD_2Bv1G197090, Triticum_turgidum|TRITD_2Av1G235080
OG0002485	Aegilops_speltoides|GWHGBFXR009605.1	Triticum_turgidum|TRITD_2Av1G274640, Triticum_turgidum|TRITD_2Bv1G238580
OG0002486	Aegilops_speltoides|GWHGBFXR004641.1	Triticum_turgidum|TRITD_2Av1G006790, Triticum_turgidum|TRITD_2Bv1G008570, Triticum_turgidum|TRITD_1Bv1G194010
OG0002488	Aegilops_speltoides|GWHGBFXR029432.1	Triticum_turgidum|TRITD_6Av1G209270
OG0002488	Aegilops_speltoides|GWHGBFXR006934.1	Triticum_turgidum|TRITD_2Bv1G117920
OG0002489	Aegilops_speltoides|GWHGBFXR008960.1	Triticum_turgidum|TRITD_2Av1G256250
OG0002489	Aegilops_speltoides|GWHGBFXR008959.1, Aegilops_speltoides|GWHGBFXR008958.1	Triticum_turgidum|TRITD_2Bv1G218800
OG0002490	Aegilops_speltoides|GWHGBFXR005633.1	Triticum_turgidum|TRITD_2Av1G033860, Triticum_turgidum|TRITD_2Bv1G042920
OG0002491	Aegilops_speltoides|GWHGBFXR018061.1, Aegilops_speltoides|GWHGBFXR027141.1, Aegilops_speltoides|GWHGBFXR027142.1, Aegilops_speltoides|GWHGBFXR006792.1, Aegilops_speltoides|GWHGBFXR006770.1, Aegilops_speltoides|GWHGBFXR006793.1, Aegilops_speltoides|GWHGBFXR007746.1	Triticum_turgidum|TRITD_3Bv1G042000
OG0002492	Aegilops_speltoides|GWHGBFXR008753.1	Triticum_turgidum|TRITD_2Bv1G212020
OG0002492	Aegilops_speltoides|GWHGBFXR008747.1	Triticum_turgidum|TRITD_2Av1G250140, Triticum_turgidum|TRITD_2Bv1G211870
OG0002492	Aegilops_speltoides|GWHGBFXR008749.1	Triticum_turgidum|TRITD_2Bv1G211910
OG0002493	Aegilops_speltoides|GWHGBFXR008770.1	Triticum_turgidum|TRITD_2Bv1G212840
OG0002493	Aegilops_speltoides|GWHGBFXR024580.1	Triticum_turgidum|TRITD_5Bv1G223250, Triticum_turgidum|TRITD_5Av1G223790
OG0002494	Aegilops_speltoides|GWHGBFXR008482.1	Triticum_turgidum|TRITD_2Bv1G201120, Triticum_turgidum|TRITD_2Av1G239540
OG0002495	Aegilops_speltoides|GWHGBFXR008487.1	Triticum_turgidum|TRITD_2Av1G239800, Triticum_turgidum|TRITD_2Bv1G201540
OG0002496	Aegilops_speltoides|GWHGBFXR009840.1, Aegilops_speltoides|GWHGBFXR009838.1	Triticum_turgidum|TRITD_2Av1G280950
OG0002496	Aegilops_speltoides|GWHGBFXR009144.1	Triticum_turgidum|TRITD_2Bv1G223930
OG0002496	Aegilops_speltoides|GWHGBFXR009143.1, Aegilops_speltoides|GWHGBFXR009142.1	Triticum_turgidum|TRITD_2Av1G261160
OG0002497	Aegilops_speltoides|GWHGBFXR006568.1	Triticum_turgidum|TRITD_2Av1G080350
OG0002498	Aegilops_speltoides|GWHGBFXR010556.1	Triticum_turgidum|TRITD_3Bv1G004850
OG0002498	Aegilops_speltoides|GWHGBFXR006226.1	Triticum_turgidum|TRITD_2Bv1G068410
OG0002499	Aegilops_speltoides|GWHGBFXR008784.1	Triticum_turgidum|TRITD_2Bv1G213100
OG0002499	Aegilops_speltoides|GWHGBFXR008785.1	Triticum_turgidum|TRITD_2Bv1G213140
OG0002500	Aegilops_speltoides|GWHGBFXR007155.1	Triticum_turgidum|TRITD_2Bv1G135000
OG0002500	Aegilops_speltoides|GWHGBFXR012222.1	Triticum_turgidum|TRITD_2Bv1G135000
OG0002501	Aegilops_speltoides|GWHGBFXR007193.1	Triticum_turgidum|TRITD_2Bv1G137580
OG0002501	Aegilops_speltoides|GWHGBFXR007194.1	Triticum_turgidum|TRITD_2Av1G164140, Triticum_turgidum|TRITD_2Bv1G137590
OG0002502	Aegilops_speltoides|GWHGBFXR007810.1	Triticum_turgidum|TRITD_2Bv1G169340
OG0002503	Aegilops_speltoides|GWHGBFXR005545.1	Triticum_turgidum|TRITD_2Bv1G039600
OG0002504	Aegilops_speltoides|GWHGBFXR006367.1	Triticum_turgidum|TRITD_2Av1G067470, Triticum_turgidum|TRITD_2Bv1G075850
OG0002505	Aegilops_speltoides|GWHGBFXR028191.1	Triticum_turgidum|TRITD_6Bv1G134520
OG0002506	Aegilops_speltoides|GWHGBFXR006394.1	Triticum_turgidum|TRITD_2Av1G066390
OG0002506	Aegilops_speltoides|GWHGBFXR006394.1	Triticum_turgidum|TRITD_2Bv1G077000
OG0002506	Aegilops_speltoides|GWHGBFXR006394.1	Triticum_turgidum|TRITD_3Av1G186240
OG0002506	Aegilops_speltoides|GWHGBFXR013346.1	Triticum_turgidum|TRITD_2Av1G066390
OG0002506	Aegilops_speltoides|GWHGBFXR013346.1	Triticum_turgidum|TRITD_2Bv1G077000
OG0002506	Aegilops_speltoides|GWHGBFXR013346.1	Triticum_turgidum|TRITD_3Av1G186240
OG0002507	Aegilops_speltoides|GWHGBFXR010207.1	Triticum_turgidum|TRITD_2Bv1G259350, Triticum_turgidum|TRITD_2Av1G289920
OG0002508	Aegilops_speltoides|GWHGBFXR009032.1	Triticum_turgidum|TRITD_5Bv1G143170, Triticum_turgidum|TRITD_5Av1G154560, Triticum_turgidum|TRITD_2Bv1G221170, Triticum_turgidum|TRITD_2Bv1G221230, Triticum_turgidum|TRITD_2Av1G258600
OG0002509	Aegilops_speltoides|GWHGBFXR033834.1	Triticum_turgidum|TRITD_7Bv1G141570
OG0002509	Aegilops_speltoides|GWHGBFXR009556.1	Triticum_turgidum|TRITD_2Av1G267740, Triticum_turgidum|TRITD_2Bv1G231460
OG0002510	Aegilops_speltoides|GWHGBFXR028119.1	Triticum_turgidum|TRITD_6Bv1G131040
OG0002510	Aegilops_speltoides|GWHGBFXR008004.1	Triticum_turgidum|TRITD_2Bv1G179500
OG0002511	Aegilops_speltoides|GWHGBFXR008090.1	Triticum_turgidum|TRITD_2Bv1G182610
OG0002511	Aegilops_speltoides|GWHGBFXR008088.1	Triticum_turgidum|TRITD_2Bv1G182550, Triticum_turgidum|TRITD_2Av1G220030
OG0002512	Aegilops_speltoides|GWHGBFXR009054.1, Aegilops_speltoides|GWHGBFXR016340.1	Triticum_turgidum|TRITD_7Bv1G151760, Triticum_turgidum|TRITD_4Av1G250770, Triticum_turgidum|TRITD_3Bv1G020500, Triticum_turgidum|TRITD_3Av1G005770, Triticum_turgidum|TRITD_5Bv1G046990
OG0002513	Aegilops_speltoides|GWHGBFXR010246.1	Triticum_turgidum|TRITD_2Av1G291290
