Orthogroup	Triticum_aestivum	Hordeum_vulgare
OG0002718	Triticum_aestivum|TraesCS6B03G0181800, Triticum_aestivum|TraesCS2B03G1292000, Triticum_aestivum|TraesCS6B03G0061900, Triticum_aestivum|TraesCS6D03G0044400	Hordeum_vulgare|LOC123402326, Hordeum_vulgare|LOC123401624
OG0002719	Triticum_aestivum|TraesCS6A03G0858400, Triticum_aestivum|TraesCS6D03G0728700, Triticum_aestivum|TraesCS6B03G1027300, Triticum_aestivum|TraesCS6D03G0727300, Triticum_aestivum|TraesCS6B03G1027100, Triticum_aestivum|TraesCS6A03G0858300	Hordeum_vulgare|LOC123403625
OG0002721	Triticum_aestivum|TraesCS6B03G0225400, Triticum_aestivum|TraesCS6A03G0158700, Triticum_aestivum|TraesCS6D03G0144300, Triticum_aestivum|TraesCS6A03G0158600, Triticum_aestivum|TraesCS6D03G0144100, Triticum_aestivum|TraesCS6B03G0225300	Hordeum_vulgare|LOC123402491
OG0002722	Triticum_aestivum|TraesCS7B03G0336700, Triticum_aestivum|TraesCS7A03G0518200, Triticum_aestivum|TraesCS7D03G0501400	Hordeum_vulgare|LOC123413457
OG0002723	Triticum_aestivum|TraesCS6B03G1164600, Triticum_aestivum|TraesCS6D03G0833200, Triticum_aestivum|TraesCS6A03G0954500	Hordeum_vulgare|LOC123446465, Hordeum_vulgare|LOC123401789
OG0002723	Triticum_aestivum|TraesCS6D03G0833700	Hordeum_vulgare|LOC123404454
OG0002724	Triticum_aestivum|TraesCS6B03G0085200, Triticum_aestivum|TraesCS6D03G0058600, Triticum_aestivum|TraesCS6A03G0056900, Triticum_aestivum|TraesCS5A03G0944500, Triticum_aestivum|TraesCS6D03G0058300	Hordeum_vulgare|LOC123405609, Hordeum_vulgare|LOC123405608
OG0002725	Triticum_aestivum|TraesCS7D03G0501600, Triticum_aestivum|TraesCS7B03G0337200, Triticum_aestivum|TraesCS7A03G0519000	Hordeum_vulgare|LOC123413493
OG0002725	Triticum_aestivum|TraesCS6B03G0412400, Triticum_aestivum|TraesCS6D03G0274500, Triticum_aestivum|TraesCS6A03G0319300	Hordeum_vulgare|LOC123403945
OG0002726	Triticum_aestivum|TraesCS6B03G0097200	Hordeum_vulgare|LOC123402129
OG0002726	Triticum_aestivum|TraesCS6D03G0066800	Hordeum_vulgare|LOC123402129
OG0002726	Triticum_aestivum|TraesCS6A03G0972800	Hordeum_vulgare|LOC123401459
OG0002726	Triticum_aestivum|TraesCS6B03G1189900	Hordeum_vulgare|LOC123401459
OG0002727	Triticum_aestivum|TraesCS6B03G0365300, Triticum_aestivum|TraesCS6A03G0276800, Triticum_aestivum|TraesCS6D03G0230200	Hordeum_vulgare|LOC123444688
OG0002728	Triticum_aestivum|TraesCS6B03G0376000, Triticum_aestivum|TraesCS6D03G0244300	Hordeum_vulgare|LOC123404717
OG0002728	Triticum_aestivum|TraesCS6A03G0288500, Triticum_aestivum|TraesCS6B03G0376300, Triticum_aestivum|TraesCS6D03G0244500, Triticum_aestivum|TraesCS6A03G0288300	Hordeum_vulgare|LOC123404264
OG0002729	Triticum_aestivum|TraesCS6B03G0943700, Triticum_aestivum|TraesCS6D03G0671700, Triticum_aestivum|TraesCS6A03G0796300, Triticum_aestivum|TraesCS6B03G0137000, Triticum_aestivum|TraesCS6D03G0103100, Triticum_aestivum|TraesCS6A03G0095300, Triticum_aestivum|TraesCS6A03G0096000, Triticum_aestivum|TraesCS6B03G0161000	Hordeum_vulgare|LOC123403741
OG0002730	Triticum_aestivum|TraesCS6D03G0783600, Triticum_aestivum|TraesCS6B03G1098300, Triticum_aestivum|TraesCS6A03G0913300	Hordeum_vulgare|LOC123402515
OG0002730	Triticum_aestivum|TraesCS7A03G1049000, Triticum_aestivum|TraesCS7D03G1002200, Triticum_aestivum|TraesCS7B03G0894000	Hordeum_vulgare|LOC123407377
OG0002731	Triticum_aestivum|TraesCS6B03G0033400, Triticum_aestivum|TraesCS6D03G0025700	Hordeum_vulgare|LOC123403451
OG0002731	Triticum_aestivum|TraesCS7D03G0036600, Triticum_aestivum|TraesCS7A03G0041900, Triticum_aestivum|TraesCS4A03G1189100	Hordeum_vulgare|LOC123410596
OG0002732	Triticum_aestivum|TraesCS7A03G0496500, Triticum_aestivum|TraesCS7B03G0312200, Triticum_aestivum|TraesCS7D03G0479500	Hordeum_vulgare|LOC123409656
OG0002732	Triticum_aestivum|TraesCS6A03G0762400, Triticum_aestivum|TraesCS6D03G0645500, Triticum_aestivum|TraesCS6B03G0907700	Hordeum_vulgare|LOC123404794
OG0002733	Triticum_aestivum|TraesCS6B03G0931300, Triticum_aestivum|TraesCS6A03G0784300, Triticum_aestivum|TraesCS6D03G0663400	Hordeum_vulgare|LOC123403439
OG0002733	Triticum_aestivum|TraesCS6B03G0931400, Triticum_aestivum|TraesCS6A03G0784400	Hordeum_vulgare|LOC123401198
OG0002734	Triticum_aestivum|TraesCS6A03G0435100, Triticum_aestivum|TraesCS6B03G0559300, Triticum_aestivum|TraesCS6D03G0376300	Hordeum_vulgare|LOC123402759
OG0002734	Triticum_aestivum|TraesCS7D03G0823600	Hordeum_vulgare|LOC123413561
OG0002735	Triticum_aestivum|TraesCS6B03G1066600	Hordeum_vulgare|LOC123401440
OG0002735	Triticum_aestivum|TraesCS6D03G0763600	Hordeum_vulgare|LOC123401440
OG0002735	Triticum_aestivum|TraesCS7A03G0364900, Triticum_aestivum|TraesCS7B03G0162100, Triticum_aestivum|TraesCS7D03G0350500	Hordeum_vulgare|LOC123407848
OG0002736	Triticum_aestivum|TraesCS7B03G1342500	Hordeum_vulgare|LOC123411820
OG0002736	Triticum_aestivum|TraesCS6A03G0993900, Triticum_aestivum|TraesCS6D03G0877100, Triticum_aestivum|TraesCS6B03G1217300	Hordeum_vulgare|LOC123405879
OG0002737	Triticum_aestivum|TraesCS6A03G0628400, Triticum_aestivum|TraesCS6D03G0513800, Triticum_aestivum|TraesCS6B03G0743900	Hordeum_vulgare|LOC123403092
OG0002737	Triticum_aestivum|TraesCS7D03G1296400, Triticum_aestivum|TraesCS7A03G1372000	Hordeum_vulgare|LOC123407206
OG0002738	Triticum_aestivum|TraesCS3B03G0291900, Triticum_aestivum|TraesCS7D03G0313300, Triticum_aestivum|TraesCS7A03G0324800, Triticum_aestivum|TraesCS3B03G0662700, Triticum_aestivum|TraesCS3B03G0928500, Triticum_aestivum|TraesCS6D03G0380700	Hordeum_vulgare|LOC123440188
OG0002739	Triticum_aestivum|TraesCS6D03G0237900, Triticum_aestivum|TraesCS6A03G0283500, Triticum_aestivum|TraesCS6B03G0371600	Hordeum_vulgare|LOC123401276
OG0002739	Triticum_aestivum|TraesCS7D03G0987500, Triticum_aestivum|TraesCS7A03G1027700	Hordeum_vulgare|LOC123409542
OG0002740	Triticum_aestivum|TraesCS7A03G0411700, Triticum_aestivum|TraesCS7B03G0216600, Triticum_aestivum|TraesCS7D03G0399000	Hordeum_vulgare|LOC123407508
OG0002740	Triticum_aestivum|TraesCS6B03G0969300	Hordeum_vulgare|LOC123401001
OG0002741	Triticum_aestivum|TraesCS6B03G1251900, Triticum_aestivum|TraesCS6D03G0894600	Hordeum_vulgare|LOC123401647
OG0002741	Triticum_aestivum|TraesCS7D03G1305400, Triticum_aestivum|TraesCS7B03G1340600	Hordeum_vulgare|LOC123407517
OG0002742	Triticum_aestivum|TraesCS2B03G1177100, Triticum_aestivum|TraesCS2D03G0993300, Triticum_aestivum|TraesCS2A03G1052300	Hordeum_vulgare|LOC123427770
OG0002742	Triticum_aestivum|TraesCS6B03G0849300, Triticum_aestivum|TraesCS6A03G0714300	Hordeum_vulgare|LOC123404303
OG0002743	Triticum_aestivum|TraesCS7B03G0424500, Triticum_aestivum|TraesCS7D03G0586300, Triticum_aestivum|TraesCS7A03G0598100	Hordeum_vulgare|LOC123408783
OG0002743	Triticum_aestivum|TraesCS6B03G1070100, Triticum_aestivum|TraesCS6A03G0890700, Triticum_aestivum|TraesCS6D03G0765500	Hordeum_vulgare|LOC123401172
OG0002744	Triticum_aestivum|TraesCS6B03G1073300, Triticum_aestivum|TraesCS6D03G0766600	Hordeum_vulgare|LOC123401618
OG0002744	Triticum_aestivum|TraesCS7A03G0360800, Triticum_aestivum|TraesCS7B03G0157300	Hordeum_vulgare|LOC123411161
OG0002745	Triticum_aestivum|TraesCS6B03G0391200	Hordeum_vulgare|LOC123403291, Hordeum_vulgare|LOC123399114, Hordeum_vulgare|LOC123404437
OG0002745	Triticum_aestivum|TraesCS6A03G0305000, Triticum_aestivum|TraesCS6B03G0397400, Triticum_aestivum|TraesCS6D03G0260300	Hordeum_vulgare|LOC123401661, Hordeum_vulgare|LOC123401387
OG0002746	Triticum_aestivum|TraesCS6D03G0337900	Hordeum_vulgare|LOC123403807
OG0002746	Triticum_aestivum|TraesCS7A03G0926400, Triticum_aestivum|TraesCS7D03G0890300, Triticum_aestivum|TraesCS7B03G0773900	Hordeum_vulgare|LOC123413205
OG0002747	Triticum_aestivum|TraesCS7B03G0785600, Triticum_aestivum|TraesCS7D03G0905800, Triticum_aestivum|TraesCS7A03G0940800	Hordeum_vulgare|LOC123413066
OG0002747	Triticum_aestivum|TraesCS6D03G0753600	Hordeum_vulgare|LOC123405766
OG0002748	Triticum_aestivum|TraesCS4D03G0012400, Triticum_aestivum|TraesCS7B03G0355300, Triticum_aestivum|TraesCS7D03G0516600, Triticum_aestivum|TraesCS7A03G0539700	Hordeum_vulgare|LOC123407279
OG0002749	Triticum_aestivum|TraesCS6B03G0888000	Hordeum_vulgare|LOC123403962
OG0002749	Triticum_aestivum|TraesCS6D03G0632900	Hordeum_vulgare|LOC123403962
OG0002749	Triticum_aestivum|TraesCS7A03G0562400	Hordeum_vulgare|LOC123410305
OG0002749	Triticum_aestivum|TraesCS7B03G0398100	Hordeum_vulgare|LOC123410305
OG0002749	Triticum_aestivum|TraesCS7D03G0545000	Hordeum_vulgare|LOC123410305
OG0002750	Triticum_aestivum|TraesCS6D03G0666500, Triticum_aestivum|TraesCS6B03G0935300, Triticum_aestivum|TraesCS6A03G0788700	Hordeum_vulgare|LOC123406270
OG0002750	Triticum_aestivum|TraesCS7A03G0420200, Triticum_aestivum|TraesCS7D03G0408700	Hordeum_vulgare|LOC123409817
OG0002751	Triticum_aestivum|TraesCS7B03G0731400, Triticum_aestivum|TraesCS7D03G0853400, Triticum_aestivum|TraesCS7A03G0883200	Hordeum_vulgare|LOC123413593
OG0002751	Triticum_aestivum|TraesCS6B03G0585300, Triticum_aestivum|TraesCS6D03G0392300	Hordeum_vulgare|LOC123406288
OG0002752	Triticum_aestivum|TraesCS7A03G0973900, Triticum_aestivum|TraesCS7B03G0810300, Triticum_aestivum|TraesCS7D03G0933600	Hordeum_vulgare|LOC123412773
OG0002752	Triticum_aestivum|TraesCS6D03G0346200, Triticum_aestivum|TraesCS6A03G0409700, Triticum_aestivum|TraesCS6B03G0499500	Hordeum_vulgare|LOC123402389
OG0002753	Triticum_aestivum|TraesCS7D03G0011900, Triticum_aestivum|TraesCS4A03G1228700, Triticum_aestivum|TraesCS7D03G0018100, Triticum_aestivum|TraesCS7D03G0010100, Triticum_aestivum|TraesCS7D03G0016500	Hordeum_vulgare|LOC123412827, Hordeum_vulgare|LOC123413443, Hordeum_vulgare|LOC123412757
OG0002754	Triticum_aestivum|TraesCS7A03G0637800, Triticum_aestivum|TraesCS7B03G0462000, Triticum_aestivum|TraesCS7D03G0618800, Triticum_aestivum|TraesCS7B03G0462200, Triticum_aestivum|TraesCS7A03G0637900, Triticum_aestivum|TraesCS7D03G0618900	Hordeum_vulgare|LOC123411073
OG0002755	Triticum_aestivum|TraesCS7D03G0521900, Triticum_aestivum|TraesCS7A03G0543400, Triticum_aestivum|TraesCS7B03G0359700	Hordeum_vulgare|LOC123410242
OG0002755	Triticum_aestivum|TraesCS7B03G0358500, Triticum_aestivum|TraesCS7D03G0520300, Triticum_aestivum|TraesCS7A03G0543000	Hordeum_vulgare|LOC123408424
OG0002756	Triticum_aestivum|TraesCS7A03G0495600	Hordeum_vulgare|LOC123410302
OG0002758	Triticum_aestivum|TraesCS4A03G0933100, Triticum_aestivum|TraesCS7A03G0183300, Triticum_aestivum|TraesCS7B03G0682100, Triticum_aestivum|TraesCS7D03G0807500, Triticum_aestivum|TraesCS7A03G0822800	Hordeum_vulgare|LOC123409532
OG0002759	Triticum_aestivum|TraesCS7B03G0224500, Triticum_aestivum|TraesCS7D03G0406100, Triticum_aestivum|TraesCS7D03G0405600, Triticum_aestivum|TraesCS7D03G0405500, Triticum_aestivum|TraesCS7A03G0416900, Triticum_aestivum|TraesCS7A03G0417000, Triticum_aestivum|TraesCS7D03G0406400, Triticum_aestivum|TraesCS7B03G0225000	Hordeum_vulgare|LOC123411035
OG0002761	Triticum_aestivum|TraesCS7D03G1234800, Triticum_aestivum|TraesCS7B03G1225600, Triticum_aestivum|TraesCS7D03G1234700, Triticum_aestivum|TraesCS7A03G1304600, Triticum_aestivum|TraesCS7A03G1304700, Triticum_aestivum|TraesCS7A03G1304800	Hordeum_vulgare|LOC123407109
OG0002762	Triticum_aestivum|TraesCS7A03G0402100, Triticum_aestivum|TraesCS7B03G0202800, Triticum_aestivum|TraesCS7B03G0202900	Hordeum_vulgare|LOC123411555
OG0002762	Triticum_aestivum|TraesCS7A03G0402700, Triticum_aestivum|TraesCS7D03G0388200, Triticum_aestivum|TraesCS7B03G0203100	Hordeum_vulgare|LOC123412857
OG0002763	Triticum_aestivum|TraesCS7B03G0713300, Triticum_aestivum|TraesCS7D03G0837600, Triticum_aestivum|TraesCS7A03G0900300, Triticum_aestivum|TraesCS7D03G0837800, Triticum_aestivum|TraesCS7B03G0713900, Triticum_aestivum|TraesCS7A03G0900400	Hordeum_vulgare|LOC123412455
OG0002765	Triticum_aestivum|TraesCS6A03G0010800, Triticum_aestivum|TraesCS6B03G0025100, Triticum_aestivum|TraesCS6D03G0017700, Triticum_aestivum|TraesCS7A03G0092900, Triticum_aestivum|TraesCS7D03G0084000, Triticum_aestivum|TraesCS4A03G1115500	Hordeum_vulgare|LOC123412694
OG0002766	Triticum_aestivum|TraesCS4A03G1060600, Triticum_aestivum|TraesCS4A03G1061500, Triticum_aestivum|TraesCS7A03G0142500	Hordeum_vulgare|LOC123410411, Hordeum_vulgare|LOC123410724, Hordeum_vulgare|LOC123410709, Hordeum_vulgare|LOC123410685, Hordeum_vulgare|LOC123410704, Hordeum_vulgare|LOC123410683, Hordeum_vulgare|LOC123410446, Hordeum_vulgare|LOC123410618
OG0002767	Triticum_aestivum|TraesCS7D03G0486000, Triticum_aestivum|TraesCS7B03G0320600, Triticum_aestivum|TraesCS7A03G0504600, Triticum_aestivum|TraesCS7D03G0486300, Triticum_aestivum|TraesCS7B03G0320900, Triticum_aestivum|TraesCS7A03G0505100	Hordeum_vulgare|LOC123413181, Hordeum_vulgare|LOC123412230
OG0002768	Triticum_aestivum|TraesCS7D03G0499800, Triticum_aestivum|TraesCS7A03G0516600, Triticum_aestivum|TraesCS7B03G0334900, Triticum_aestivum|TraesCS7A03G0510600, Triticum_aestivum|TraesCS7D03G0499400	Hordeum_vulgare|LOC123412585, Hordeum_vulgare|LOC123412412
OG0002768	Triticum_aestivum|TraesCS6D03G0922100	Hordeum_vulgare|LOC123404807
OG0002769	Triticum_aestivum|TraesCS7A03G0129600, Triticum_aestivum|TraesCS7D03G0116200, Triticum_aestivum|TraesCS4A03G1076500	Hordeum_vulgare|LOC123410872
OG0002769	Triticum_aestivum|TraesCS7D03G0116400, Triticum_aestivum|TraesCS4A03G1076300, Triticum_aestivum|TraesCS7D03G0116300, Triticum_aestivum|TraesCS7A03G0129700	Hordeum_vulgare|LOC123411407
OG0002770	Triticum_aestivum|TraesCS7A03G0204400, Triticum_aestivum|TraesCS7D03G0183700, Triticum_aestivum|TraesCS4A03G0958100, Triticum_aestivum|TraesCS7D03G0184100, Triticum_aestivum|TraesCS7A03G0204900, Triticum_aestivum|TraesCS4A03G0959600, Triticum_aestivum|TraesCSU03G0305100	Hordeum_vulgare|LOC123412007
OG0002771	Triticum_aestivum|TraesCS7A03G0985500	Hordeum_vulgare|LOC123407803
OG0002772	Triticum_aestivum|TraesCS7B03G0852200, Triticum_aestivum|TraesCS7A03G1011300, Triticum_aestivum|TraesCS7A03G1011500, Triticum_aestivum|TraesCS7B03G0852400, Triticum_aestivum|TraesCS7D03G0967200, Triticum_aestivum|TraesCS7D03G0969200	Hordeum_vulgare|LOC123411642
OG0002773	Triticum_aestivum|TraesCS7D03G0573600, Triticum_aestivum|TraesCS6D03G0396800	Hordeum_vulgare|rpl22
OG0002774	Triticum_aestivum|TraesCS7B03G0440500, Triticum_aestivum|TraesCS7D03G0600300, Triticum_aestivum|TraesCS7A03G0612700	Hordeum_vulgare|LOC123413574
OG0002774	Triticum_aestivum|TraesCS2B03G0797500, Triticum_aestivum|TraesCS2D03G0665200, Triticum_aestivum|TraesCS2A03G0720900	Hordeum_vulgare|LOC123426589
OG0002775	Triticum_aestivum|TraesCS6B03G0374800, Triticum_aestivum|TraesCS6A03G0287100, Triticum_aestivum|TraesCS6D03G0243100	Hordeum_vulgare|LOC123406339
OG0002775	Triticum_aestivum|TraesCS7D03G1001300, Triticum_aestivum|TraesCS7D03G1001400, Triticum_aestivum|TraesCS7A03G1048200	Hordeum_vulgare|LOC123407075
OG0002776	Triticum_aestivum|TraesCS7A03G0978000, Triticum_aestivum|TraesCS7D03G0936300, Triticum_aestivum|TraesCS7B03G0812500, Triticum_aestivum|TraesCS7A03G0977900, Triticum_aestivum|TraesCS7D03G0936200, Triticum_aestivum|TraesCS7B03G0812400	Hordeum_vulgare|LOC123411538
OG0002777	Triticum_aestivum|TraesCS7B03G0322700, Triticum_aestivum|TraesCS7A03G0506900	Hordeum_vulgare|LOC123413077
OG0002777	Triticum_aestivum|TraesCS7B03G0323100, Triticum_aestivum|TraesCS7A03G0507700, Triticum_aestivum|TraesCS7B03G0323200, Triticum_aestivum|TraesCS7A03G0507400, Triticum_aestivum|TraesCS7D03G0488700	Hordeum_vulgare|LOC123411674
OG0002778	Triticum_aestivum|TraesCS4A03G1221100, Triticum_aestivum|TraesCS7D03G0025000, Triticum_aestivum|TraesCS7A03G0022500, Triticum_aestivum|TraesCS7D03G0024500, Triticum_aestivum|TraesCS7A03G0028900	Hordeum_vulgare|LOC123412778
OG0002779	Triticum_aestivum|TraesCS7A03G1088200, Triticum_aestivum|TraesCS7B03G0935400, Triticum_aestivum|TraesCS7D03G1037400, Triticum_aestivum|TraesCS7B03G0933400, Triticum_aestivum|TraesCS7D03G1038400, Triticum_aestivum|TraesCS7A03G1088400, Triticum_aestivum|TraesCS7A03G1086800	Hordeum_vulgare|LOC123410157
OG0002780	Triticum_aestivum|TraesCS7A03G1221300, Triticum_aestivum|TraesCS7B03G1107600, Triticum_aestivum|TraesCS7A03G1220800, Triticum_aestivum|TraesCS7D03G1231100	Hordeum_vulgare|LOC123412734
OG0002781	Triticum_aestivum|TraesCS7A03G1128100, Triticum_aestivum|TraesCS7D03G1074400, Triticum_aestivum|TraesCS7D03G1073300, Triticum_aestivum|TraesCS7A03G1126700, Triticum_aestivum|TraesCS7B03G0980500	Hordeum_vulgare|LOC123412690
OG0002781	Triticum_aestivum|TraesCS7B03G0981600	Hordeum_vulgare|LOC123412805
OG0002782	Triticum_aestivum|TraesCS7D03G0912100, Triticum_aestivum|TraesCS7B03G0791100	Hordeum_vulgare|LOC123411500
OG0002782	Triticum_aestivum|TraesCS2A03G1233700, Triticum_aestivum|TraesCS2D03G1190300, Triticum_aestivum|TraesCS2B03G1408600	Hordeum_vulgare|LOC123428248
OG0002783	Triticum_aestivum|TraesCS7A03G1097500, Triticum_aestivum|TraesCS7D03G1048000, Triticum_aestivum|TraesCS7B03G0946600, Triticum_aestivum|TraesCS7D03G1048700, Triticum_aestivum|TraesCS7A03G1097700	Hordeum_vulgare|LOC123408908
OG0002784	Triticum_aestivum|TraesCS7D03G0304200, Triticum_aestivum|TraesCS7A03G0318900, Triticum_aestivum|TraesCS7A03G0318600, Triticum_aestivum|TraesCS7D03G0302500, Triticum_aestivum|TraesCS7D03G0303500, Triticum_aestivum|TraesCS7B03G0097400, Triticum_aestivum|TraesCS7B03G0097700	Hordeum_vulgare|LOC123409752
OG0002785	Triticum_aestivum|TraesCS7D03G1223700, Triticum_aestivum|TraesCS7B03G1208400, Triticum_aestivum|TraesCS7A03G1288800	Hordeum_vulgare|LOC123407512, Hordeum_vulgare|LOC123399345
OG0002785	Triticum_aestivum|TraesCS5B03G0040100, Triticum_aestivum|TraesCS5A03G0050500, Triticum_aestivum|TraesCS5D03G0063000	Hordeum_vulgare|LOC123399931
OG0002787	Triticum_aestivum|TraesCS4B03G0705400, Triticum_aestivum|TraesCS4D03G0631000	Hordeum_vulgare|LOC123449444
OG0002787	Triticum_aestivum|TraesCS4D03G0631400, Triticum_aestivum|TraesCS4A03G0086200, Triticum_aestivum|TraesCS4B03G0706000	Hordeum_vulgare|LOC123449445
OG0002788	Triticum_aestivum|TraesCS1D03G0150900	Hordeum_vulgare|LOC123408950
OG0002789	Triticum_aestivum|TraesCS7D03G1308500	Hordeum_vulgare|rps11
OG0002790	Triticum_aestivum|TraesCS1D03G0705500	Hordeum_vulgare|rpl33
OG0002790	Triticum_aestivum|TraesCS3D03G0097900	Hordeum_vulgare|rpl33
OG0002790	Triticum_aestivum|TraesCSU03G0538000	Hordeum_vulgare|rpl33
OG0002792	Triticum_aestivum|TraesCS1A03G0854000, Triticum_aestivum|TraesCS1B03G0987900, Triticum_aestivum|TraesCS1D03G0824100, Triticum_aestivum|TraesCS1D03G0823600, Triticum_aestivum|TraesCS1A03G0853900, Triticum_aestivum|TraesCS1B03G0987500	Hordeum_vulgare|LOC123448875
OG0002793	Triticum_aestivum|TraesCSU03G0016400, Triticum_aestivum|TraesCS2D03G0321900, Triticum_aestivum|TraesCS2D03G0322100, Triticum_aestivum|TraesCS2D03G0322200	Hordeum_vulgare|LOC123429618, Hordeum_vulgare|LOC123429619, Hordeum_vulgare|LOC123429620, Hordeum_vulgare|LOC123429622, Hordeum_vulgare|LOC123429621
OG0002794	Triticum_aestivum|TraesCS2A03G0539700	Hordeum_vulgare|LOC123426007
OG0002794	Triticum_aestivum|TraesCS2B03G0660400	Hordeum_vulgare|LOC123426007
OG0002794	Triticum_aestivum|TraesCS2D03G0499800	Hordeum_vulgare|LOC123426007
OG0002794	Triticum_aestivum|TraesCS4A03G1011800, Triticum_aestivum|TraesCS4B03G0801600, Triticum_aestivum|TraesCS4D03G0718900	Hordeum_vulgare|LOC123447190
OG0002795	Triticum_aestivum|TraesCS2A03G1035600, Triticum_aestivum|TraesCS2D03G0977400, Triticum_aestivum|TraesCS2B03G1271300, Triticum_aestivum|TraesCS2D03G1072100, Triticum_aestivum|TraesCS2B03G1274100, Triticum_aestivum|TraesCS2D03G1074600	Hordeum_vulgare|LOC123428717
OG0002797	Triticum_aestivum|TraesCS3B03G1312200	Hordeum_vulgare|LOC123440914
OG0002797	Triticum_aestivum|TraesCS3D03G1052200	Hordeum_vulgare|LOC123440913
OG0002797	Triticum_aestivum|TraesCS3A03G1125000	Hordeum_vulgare|LOC123445444
OG0002798	Triticum_aestivum|TraesCS5B03G0029500, Triticum_aestivum|TraesCS5A03G0036800, Triticum_aestivum|TraesCS5D03G0047500	Hordeum_vulgare|LOC123398124
OG0002798	Triticum_aestivum|TraesCS4B03G0040900	Hordeum_vulgare|LOC123441724
OG0002798	Triticum_aestivum|TraesCS4D03G0028900, Triticum_aestivum|TraesCS4A03G0746100	Hordeum_vulgare|LOC123447027
OG0002799	Triticum_aestivum|TraesCSU03G0207200, Triticum_aestivum|TraesCSU03G0275200	Hordeum_vulgare|LOC123395240, Hordeum_vulgare|LOC123395244
OG0002799	Triticum_aestivum|TraesCS5D03G1198900, Triticum_aestivum|TraesCS5B03G1367700	Hordeum_vulgare|LOC123450569, Hordeum_vulgare|LOC123404847, Hordeum_vulgare|LOC123450537, Hordeum_vulgare|LOC123450712, Hordeum_vulgare|LOC123450536
OG0002800	Triticum_aestivum|TraesCS6A03G0142500	Hordeum_vulgare|LOC123403379
OG0002800	Triticum_aestivum|TraesCS6D03G0134700	Hordeum_vulgare|LOC123403520
OG0002801	Triticum_aestivum|TraesCS1B03G0978900, Triticum_aestivum|TraesCS1A03G0848400, Triticum_aestivum|TraesCS1D03G0817400, Triticum_aestivum|TraesCS7D03G0263300, Triticum_aestivum|TraesCS1B03G0981100, Triticum_aestivum|TraesCS1A03G0848800	Hordeum_vulgare|LOC123416506
OG0002803	Triticum_aestivum|TraesCS7D03G0397900, Triticum_aestivum|TraesCS7B03G0214300, Triticum_aestivum|TraesCS7B03G0214600, Triticum_aestivum|TraesCS7B03G0215200, Triticum_aestivum|TraesCS7D03G0397500, Triticum_aestivum|TraesCS7D03G0397800, Triticum_aestivum|TraesCS7A03G0411200	Hordeum_vulgare|LOC123411730
OG0002804	Triticum_aestivum|TraesCS7A03G0973700, Triticum_aestivum|TraesCS7B03G0810000, Triticum_aestivum|TraesCS7D03G0933400	Hordeum_vulgare|LOC123401859, Hordeum_vulgare|LOC123431310, Hordeum_vulgare|LOC123431312, Hordeum_vulgare|LOC123431315, Hordeum_vulgare|LOC123429895, Hordeum_vulgare|LOC123395354, Hordeum_vulgare|LOC123413174, Hordeum_vulgare|LOC123439555, Hordeum_vulgare|LOC123407103
OG0002805	Triticum_aestivum|TraesCS1A03G0228400, Triticum_aestivum|TraesCS1B03G0333900, Triticum_aestivum|TraesCS1B03G0262400, Triticum_aestivum|TraesCS1B03G0343100, Triticum_aestivum|TraesCS1D03G0251700, Triticum_aestivum|TraesCS1A03G0233100	Hordeum_vulgare|LOC123407581
OG0002806	Triticum_aestivum|TraesCS5A03G1267900, Triticum_aestivum|TraesCS4D03G0837600	Hordeum_vulgare|LOC123450008
