Orthogroup	Triticum_aestivum	Aegilops_speltoides
OG0000624	Triticum_aestivum|TraesCSU03G0137900	Aegilops_speltoides|GWHGBFXR036183.1
OG0000625	Triticum_aestivum|TraesCS4A03G0761400	Aegilops_speltoides|GWHGBFXR036476.1
OG0000625	Triticum_aestivum|TraesCS4B03G0022000, Triticum_aestivum|TraesCS4D03G0015900, Triticum_aestivum|TraesCS4A03G0761500, Triticum_aestivum|TraesCS4B03G0021900, Triticum_aestivum|TraesCS4B03G0021600, Triticum_aestivum|TraesCS4B03G0021800, Triticum_aestivum|TraesCS4B03G0021700, Triticum_aestivum|TraesCS4B03G0021500, Triticum_aestivum|TraesCS4A03G0761800, Triticum_aestivum|TraesCS4A03G0762300, Triticum_aestivum|TraesCS4A03G0762000, Triticum_aestivum|TraesCSU03G0170700, Triticum_aestivum|TraesCS4A03G0761600, Triticum_aestivum|TraesCS6A03G0931000, Triticum_aestivum|TraesCS4D03G0015800	Aegilops_speltoides|GWHGBFXR036431.1
OG0000626	Triticum_aestivum|TraesCS5B03G0721600, Triticum_aestivum|TraesCS5B03G0721800, Triticum_aestivum|TraesCS5A03G0684200, Triticum_aestivum|TraesCS5A03G0683700, Triticum_aestivum|TraesCS5A03G0684100, Triticum_aestivum|TraesCS5A03G0683800, Triticum_aestivum|TraesCS5D03G0653000, Triticum_aestivum|TraesCS5D03G0653600, Triticum_aestivum|TraesCS5B03G0721900, Triticum_aestivum|TraesCS5D03G0653700, Triticum_aestivum|TraesCS5D03G0653100, Triticum_aestivum|TraesCS5A03G0684500	Aegilops_speltoides|GWHGBFXR036673.1
OG0000629	Triticum_aestivum|TraesCS5A03G1178800, Triticum_aestivum|TraesCSU03G0131100, Triticum_aestivum|TraesCS2B03G0734100, Triticum_aestivum|TraesCS6B03G0957400, Triticum_aestivum|TraesCS3B03G1282500	Aegilops_speltoides|GWHGBFXR000801.1
OG0000629	Triticum_aestivum|TraesCS6D03G0199800	Aegilops_speltoides|GWHGBFXR001418.1
OG0000630	Triticum_aestivum|TraesCS1D03G0534300, Triticum_aestivum|TraesCS1B03G0645800, Triticum_aestivum|TraesCS1B03G0645400, Triticum_aestivum|TraesCS1A03G0554500	Aegilops_speltoides|GWHGBFXR002085.1
OG0000630	Triticum_aestivum|TraesCS4B03G0814800	Aegilops_speltoides|GWHGBFXR019537.1
OG0000631	Triticum_aestivum|TraesCS3B03G0882400, Triticum_aestivum|TraesCS3D03G0710100, Triticum_aestivum|TraesCS1B03G1099100	Aegilops_speltoides|GWHGBFXR036810.1
OG0000631	Triticum_aestivum|TraesCS1D03G0086800	Aegilops_speltoides|GWHGBFXR000365.1
OG0000631	Triticum_aestivum|TraesCS6B03G1155300	Aegilops_speltoides|GWHGBFXR029633.1
OG0000631	Triticum_aestivum|TraesCS6B03G1154200	Aegilops_speltoides|GWHGBFXR029629.1
OG0000631	Triticum_aestivum|TraesCS6D03G0821200	Aegilops_speltoides|GWHGBFXR029635.1
OG0000631	Triticum_aestivum|TraesCS1B03G0508500, Triticum_aestivum|TraesCS1D03G0398700	Aegilops_speltoides|GWHGBFXR001585.1
OG0000632	Triticum_aestivum|TraesCS1D03G1014600	Aegilops_speltoides|GWHGBFXR004277.1
OG0000632	Triticum_aestivum|TraesCS7A03G0079800, Triticum_aestivum|TraesCS7D03G0075800	Aegilops_speltoides|GWHGBFXR030485.1
OG0000632	Triticum_aestivum|TraesCS5D03G0548100	Aegilops_speltoides|GWHGBFXR022363.1
OG0000632	Triticum_aestivum|TraesCS1B03G1250100, Triticum_aestivum|TraesCS1D03G1015800, Triticum_aestivum|TraesCS1A03G1050900, Triticum_aestivum|TraesCS1D03G0699900, Triticum_aestivum|TraesCS2A03G1239300, Triticum_aestivum|TraesCS1A03G1051600, Triticum_aestivum|TraesCS1D03G1016300	Aegilops_speltoides|GWHGBFXR004281.1
OG0000633	Triticum_aestivum|TraesCS5A03G0104000, Triticum_aestivum|TraesCS5B03G0111500	Aegilops_speltoides|GWHGBFXR020410.1
OG0000633	Triticum_aestivum|TraesCS1A03G0667800	Aegilops_speltoides|GWHGBFXR002561.1
OG0000634	Triticum_aestivum|TraesCS5D03G1185400	Aegilops_speltoides|GWHGBFXR025555.1
OG0000634	Triticum_aestivum|TraesCS1D03G0069800	Aegilops_speltoides|GWHGBFXR000253.1
OG0000634	Triticum_aestivum|TraesCS1A03G0079200, Triticum_aestivum|TraesCS1B03G0095700	Aegilops_speltoides|GWHGBFXR000254.1
OG0000634	Triticum_aestivum|TraesCS2B03G1447600, Triticum_aestivum|TraesCS2D03G1222400	Aegilops_speltoides|GWHGBFXR010007.1
OG0000635	Triticum_aestivum|TraesCS1A03G0679300	Aegilops_speltoides|GWHGBFXR002625.1
OG0000635	Triticum_aestivum|TraesCS2B03G0080800, Triticum_aestivum|TraesCS2D03G0006300	Aegilops_speltoides|GWHGBFXR004631.1
OG0000635	Triticum_aestivum|TraesCS2D03G0054100, Triticum_aestivum|TraesCS2B03G0080700, Triticum_aestivum|TraesCS2B03G0081200, Triticum_aestivum|TraesCSU03G0002800	Aegilops_speltoides|GWHGBFXR004629.1
OG0000636	Triticum_aestivum|TraesCS2D03G1078600, Triticum_aestivum|TraesCS2B03G1281200	Aegilops_speltoides|GWHGBFXR009310.1
OG0000636	Triticum_aestivum|TraesCS2A03G1128700	Aegilops_speltoides|GWHGBFXR009306.1
OG0000636	Triticum_aestivum|TraesCS2A03G0759700	Aegilops_speltoides|GWHGBFXR037291.1
OG0000636	Triticum_aestivum|TraesCS2B03G1262300, Triticum_aestivum|TraesCS2B03G1262400, Triticum_aestivum|TraesCS2B03G1262600, Triticum_aestivum|TraesCS2B03G1263200, Triticum_aestivum|TraesCS2B03G1263300, Triticum_aestivum|TraesCS2B03G1263600	Aegilops_speltoides|GWHGBFXR009257.1, Aegilops_speltoides|GWHGBFXR009256.1
OG0000636	Triticum_aestivum|TraesCS2A03G1120900	Aegilops_speltoides|GWHGBFXR037517.1
OG0000637	Triticum_aestivum|TraesCS2A03G1206900, Triticum_aestivum|TraesCS2B03G1377700	Aegilops_speltoides|GWHGBFXR009714.1
OG0000637	Triticum_aestivum|TraesCS7A03G1133000, Triticum_aestivum|TraesCS7D03G1081500, Triticum_aestivum|TraesCS7B03G0991600, Triticum_aestivum|TraesCS7B03G0991700, Triticum_aestivum|TraesCS7B03G0992300, Triticum_aestivum|TraesCS4B03G0080300, Triticum_aestivum|TraesCS4D03G0022400	Aegilops_speltoides|GWHGBFXR016560.1
OG0000637	Triticum_aestivum|TraesCS2D03G1166000	Aegilops_speltoides|GWHGBFXR009732.1
OG0000638	Triticum_aestivum|TraesCS2B03G0038100, Triticum_aestivum|TraesCS2D03G0027800	Aegilops_speltoides|GWHGBFXR004545.1
OG0000638	Triticum_aestivum|TraesCS2D03G0028000, Triticum_aestivum|TraesCS2A03G0029100	Aegilops_speltoides|GWHGBFXR004546.1
OG0000638	Triticum_aestivum|TraesCS2D03G0028100, Triticum_aestivum|TraesCS2B03G0038000, Triticum_aestivum|TraesCS2A03G0029200	Aegilops_speltoides|GWHGBFXR004547.1
OG0000638	Triticum_aestivum|TraesCS2B03G0038200, Triticum_aestivum|TraesCS2D03G0027500	Aegilops_speltoides|GWHGBFXR004543.1
OG0000639	Triticum_aestivum|TraesCS2D03G1214900, Triticum_aestivum|TraesCS2B03G1441800	Aegilops_speltoides|GWHGBFXR009975.1
OG0000639	Triticum_aestivum|TraesCS7D03G0981300, Triticum_aestivum|TraesCS2D03G1215000, Triticum_aestivum|TraesCS2B03G1441900	Aegilops_speltoides|GWHGBFXR009976.1
OG0000639	Triticum_aestivum|TraesCS2A03G1259700	Aegilops_speltoides|GWHGBFXR009979.1, Aegilops_speltoides|GWHGBFXR009980.1
OG0000639	Triticum_aestivum|TraesCS2D03G1215300	Aegilops_speltoides|GWHGBFXR009978.1
OG0000639	Triticum_aestivum|TraesCS2B03G1403100	Aegilops_speltoides|GWHGBFXR009817.1
OG0000639	Triticum_aestivum|TraesCS2A03G1228000	Aegilops_speltoides|GWHGBFXR009816.1
OG0000641	Triticum_aestivum|TraesCS5B03G1307700	Aegilops_speltoides|GWHGBFXR036723.1
OG0000641	Triticum_aestivum|TraesCS5D03G1168400	Aegilops_speltoides|GWHGBFXR036641.1
OG0000641	Triticum_aestivum|TraesCS5D03G1169000, Triticum_aestivum|TraesCS5B03G1308600, Triticum_aestivum|TraesCS5D03G1168900	Aegilops_speltoides|GWHGBFXR025369.1
OG0000641	Triticum_aestivum|TraesCS2A03G0327400, Triticum_aestivum|TraesCS2D03G0349300, Triticum_aestivum|TraesCS2B03G0447200	Aegilops_speltoides|GWHGBFXR006079.1
OG0000642	Triticum_aestivum|TraesCS2D03G1323300	Aegilops_speltoides|GWHGBFXR010371.1
OG0000642	Triticum_aestivum|TraesCS2A03G1349200, Triticum_aestivum|TraesCS2B03G1551100	Aegilops_speltoides|GWHGBFXR010374.1
OG0000642	Triticum_aestivum|TraesCS2A03G1350000, Triticum_aestivum|TraesCS2D03G1323400, Triticum_aestivum|TraesCS2A03G1349700	Aegilops_speltoides|GWHGBFXR010372.1
OG0000643	Triticum_aestivum|TraesCS7D03G0230500	Aegilops_speltoides|GWHGBFXR031225.1
OG0000643	Triticum_aestivum|TraesCS2D03G0124200, Triticum_aestivum|TraesCS2B03G0171500	Aegilops_speltoides|GWHGBFXR005012.1
OG0000643	Triticum_aestivum|TraesCS5B03G0102100, Triticum_aestivum|TraesCS5B03G0103000	Aegilops_speltoides|GWHGBFXR020447.1
OG0000644	Triticum_aestivum|TraesCS4B03G0529400, Triticum_aestivum|TraesCS4D03G0470400	Aegilops_speltoides|GWHGBFXR034069.1
OG0000644	Triticum_aestivum|TraesCS2A03G0297800, Triticum_aestivum|TraesCS2B03G0415900, Triticum_aestivum|TraesCS2D03G0336300, Triticum_aestivum|TraesCS2D03G0312700	Aegilops_speltoides|GWHGBFXR005918.1
OG0000644	Triticum_aestivum|TraesCS2B03G0415800, Triticum_aestivum|TraesCS2D03G0315100	Aegilops_speltoides|GWHGBFXR005916.1
OG0000644	Triticum_aestivum|TraesCS7B03G0609600, Triticum_aestivum|TraesCS7B03G0611400	Aegilops_speltoides|GWHGBFXR033489.1
OG0000645	Triticum_aestivum|TraesCS6B03G0483600, Triticum_aestivum|TraesCS1B03G0154900, Triticum_aestivum|TraesCS7D03G0029700, Triticum_aestivum|TraesCS3B03G1192200, Triticum_aestivum|TraesCS1B03G1144700, Triticum_aestivum|TraesCS4A03G0938500, Triticum_aestivum|TraesCS5B03G0192100	Aegilops_speltoides|GWHGBFXR005938.1
OG0000646	Triticum_aestivum|TraesCS1B03G0011000, Triticum_aestivum|TraesCS5B03G0939800, Triticum_aestivum|TraesCS5D03G0588900	Aegilops_speltoides|GWHGBFXR009655.1, Aegilops_speltoides|GWHGBFXR018388.1
OG0000647	Triticum_aestivum|TraesCS3D03G0264500	Aegilops_speltoides|GWHGBFXR011706.1
OG0000647	Triticum_aestivum|TraesCS3A03G0273900	Aegilops_speltoides|GWHGBFXR011709.1
OG0000648	Triticum_aestivum|TraesCS3B03G1007500	Aegilops_speltoides|GWHGBFXR014194.1
OG0000648	Triticum_aestivum|TraesCS3B03G1006500, Triticum_aestivum|TraesCS3A03G0880400, Triticum_aestivum|TraesCS3B03G1006800, Triticum_aestivum|TraesCS3B03G1007200, Triticum_aestivum|TraesCS3B03G1006600	Aegilops_speltoides|GWHGBFXR014190.1
OG0000648	Triticum_aestivum|TraesCS3D03G0808000	Aegilops_speltoides|GWHGBFXR014199.1, Aegilops_speltoides|GWHGBFXR014191.1
OG0000650	Triticum_aestivum|TraesCS4B03G0907400	Aegilops_speltoides|GWHGBFXR019627.1
OG0000650	Triticum_aestivum|TraesCS4D03G0798200	Aegilops_speltoides|GWHGBFXR019628.1
OG0000651	Triticum_aestivum|TraesCS4B03G0783000, Triticum_aestivum|TraesCS4D03G0702900	Aegilops_speltoides|GWHGBFXR019189.1
OG0000651	Triticum_aestivum|TraesCS4D03G0702600, Triticum_aestivum|TraesCS4A03G0011200, Triticum_aestivum|TraesCS4A03G0011700	Aegilops_speltoides|GWHGBFXR019188.1
OG0000651	Triticum_aestivum|TraesCS4D03G0703400	Aegilops_speltoides|GWHGBFXR019190.1
OG0000651	Triticum_aestivum|TraesCS4B03G0784300	Aegilops_speltoides|GWHGBFXR019192.1
OG0000652	Triticum_aestivum|TraesCS5D03G0543500, Triticum_aestivum|TraesCS5A03G0579300, Triticum_aestivum|TraesCS5B03G0592600	Aegilops_speltoides|GWHGBFXR022310.1
OG0000652	Triticum_aestivum|TraesCS5B03G0593400, Triticum_aestivum|TraesCS5A03G0579700, Triticum_aestivum|TraesCS5D03G0543700	Aegilops_speltoides|GWHGBFXR022314.1
OG0000652	Triticum_aestivum|TraesCS5A03G0579800, Triticum_aestivum|TraesCS5B03G0594400, Triticum_aestivum|TraesCS5D03G0544100	Aegilops_speltoides|GWHGBFXR022316.1
OG0000653	Triticum_aestivum|TraesCS5D03G1064700	Aegilops_speltoides|GWHGBFXR024779.1
OG0000653	Triticum_aestivum|TraesCS5B03G1179700	Aegilops_speltoides|GWHGBFXR024781.1
OG0000653	Triticum_aestivum|TraesCS5B03G1142500, Triticum_aestivum|TraesCS5D03G1032900	Aegilops_speltoides|GWHGBFXR024633.1
OG0000653	Triticum_aestivum|TraesCS5A03G1112300, Triticum_aestivum|TraesCS5D03G1065100, Triticum_aestivum|TraesCS5B03G1180100	Aegilops_speltoides|GWHGBFXR024783.1
OG0000653	Triticum_aestivum|TraesCS5B03G1180400	Aegilops_speltoides|GWHGBFXR024786.1
OG0000653	Triticum_aestivum|TraesCS5B03G1180700	Aegilops_speltoides|GWHGBFXR024788.1, Aegilops_speltoides|GWHGBFXR024787.1
OG0000653	Triticum_aestivum|TraesCS2B03G0988200, Triticum_aestivum|TraesCS5B03G1179800	Aegilops_speltoides|GWHGBFXR024782.1
OG0000654	Triticum_aestivum|TraesCS7D03G0062900, Triticum_aestivum|TraesCS7D03G0063100	Aegilops_speltoides|GWHGBFXR030434.1
OG0000654	Triticum_aestivum|TraesCS5B03G0555800	Aegilops_speltoides|GWHGBFXR022147.1
OG0000654	Triticum_aestivum|TraesCS5D03G0509300	Aegilops_speltoides|GWHGBFXR022148.1
OG0000654	Triticum_aestivum|TraesCS5B03G0555700	Aegilops_speltoides|GWHGBFXR022145.1
OG0000654	Triticum_aestivum|TraesCS5B03G0549500	Aegilops_speltoides|GWHGBFXR022106.1
OG0000655	Triticum_aestivum|TraesCS7B03G1082000	Aegilops_speltoides|GWHGBFXR035304.1
OG0000655	Triticum_aestivum|TraesCS7D03G1141200, Triticum_aestivum|TraesCS7A03G1199700	Aegilops_speltoides|GWHGBFXR035301.1
OG0000655	Triticum_aestivum|TraesCS7A03G1200000	Aegilops_speltoides|GWHGBFXR035303.1
OG0000655	Triticum_aestivum|TraesCS7B03G1082300	Aegilops_speltoides|GWHGBFXR035302.1
OG0000656	Triticum_aestivum|TraesCS7D03G0841400	Aegilops_speltoides|GWHGBFXR033940.1
OG0000656	Triticum_aestivum|TraesCS7D03G0842300	Aegilops_speltoides|GWHGBFXR033942.1
OG0000656	Triticum_aestivum|TraesCS7D03G0840700, Triticum_aestivum|TraesCS7A03G0895500	Aegilops_speltoides|GWHGBFXR033938.1
OG0000656	Triticum_aestivum|TraesCS7D03G0841800, Triticum_aestivum|TraesCS7A03G0895900, Triticum_aestivum|TraesCS7B03G0717700, Triticum_aestivum|TraesCS7D03G0841100	Aegilops_speltoides|GWHGBFXR033939.1
OG0000657	Triticum_aestivum|TraesCS7A03G1118100, Triticum_aestivum|TraesCS7B03G0974100	Aegilops_speltoides|GWHGBFXR034897.1, Aegilops_speltoides|GWHGBFXR036940.1
OG0000657	Triticum_aestivum|TraesCS7B03G0973000, Triticum_aestivum|TraesCS7B03G0972500, Triticum_aestivum|TraesCS7B03G0972900, Triticum_aestivum|TraesCS7B03G0972600	Aegilops_speltoides|GWHGBFXR034894.1
OG0000657	Triticum_aestivum|TraesCS7A03G1117100, Triticum_aestivum|TraesCS7D03G1064200	Aegilops_speltoides|GWHGBFXR034891.1
OG0000657	Triticum_aestivum|TraesCS7B03G0971900	Aegilops_speltoides|GWHGBFXR034893.1
OG0000657	Triticum_aestivum|TraesCS7A03G1116700, Triticum_aestivum|TraesCS7D03G1063700, Triticum_aestivum|TraesCS7A03G1116900, Triticum_aestivum|TraesCS7B03G0971300, Triticum_aestivum|TraesCS7B03G0971500	Aegilops_speltoides|GWHGBFXR034889.1
OG0000658	Triticum_aestivum|TraesCS7D03G0274900	Aegilops_speltoides|GWHGBFXR031452.1
OG0000658	Triticum_aestivum|TraesCS7A03G0297200, Triticum_aestivum|TraesCS7A03G0297300, Triticum_aestivum|TraesCS7A03G0296900, Triticum_aestivum|TraesCS7A03G0297100, Triticum_aestivum|TraesCS7D03G0275300, Triticum_aestivum|TraesCS7B03G0066600	Aegilops_speltoides|GWHGBFXR031451.1
OG0000658	Triticum_aestivum|TraesCS7B03G0063700, Triticum_aestivum|TraesCS7A03G0295600, Triticum_aestivum|TraesCS7B03G0063900, Triticum_aestivum|TraesCS7B03G0064100, Triticum_aestivum|TraesCS7B03G0064200, Triticum_aestivum|TraesCS7D03G0274200	Aegilops_speltoides|GWHGBFXR031448.1
OG0000659	Triticum_aestivum|TraesCS7B03G0660100, Triticum_aestivum|TraesCS7A03G0850500, Triticum_aestivum|TraesCS7D03G0786800, Triticum_aestivum|TraesCS7D03G0787000, Triticum_aestivum|TraesCS7B03G0660200, Triticum_aestivum|TraesCS7A03G0850400, Triticum_aestivum|TraesCS7D03G0786900	Aegilops_speltoides|GWHGBFXR033679.1
OG0000662	Triticum_aestivum|TraesCS1B03G0181600, Triticum_aestivum|TraesCS1B03G0180800	Aegilops_speltoides|GWHGBFXR000513.1
OG0000662	Triticum_aestivum|TraesCS1B03G0182300	Aegilops_speltoides|GWHGBFXR000515.1
OG0000663	Triticum_aestivum|TraesCS1A03G0894000	Aegilops_speltoides|GWHGBFXR003623.1
OG0000663	Triticum_aestivum|TraesCS1B03G1049800	Aegilops_speltoides|GWHGBFXR003623.1
OG0000663	Triticum_aestivum|TraesCS1B03G1050700	Aegilops_speltoides|GWHGBFXR003623.1
OG0000663	Triticum_aestivum|TraesCS1D03G0870400	Aegilops_speltoides|GWHGBFXR003623.1
OG0000663	Triticum_aestivum|TraesCS1D03G0870500	Aegilops_speltoides|GWHGBFXR003623.1
OG0000663	Triticum_aestivum|TraesCS1A03G0894000	Aegilops_speltoides|GWHGBFXR003620.1
OG0000663	Triticum_aestivum|TraesCS1B03G1049800	Aegilops_speltoides|GWHGBFXR003620.1
OG0000663	Triticum_aestivum|TraesCS1B03G1050700	Aegilops_speltoides|GWHGBFXR003620.1
OG0000663	Triticum_aestivum|TraesCS1D03G0870400	Aegilops_speltoides|GWHGBFXR003620.1
OG0000663	Triticum_aestivum|TraesCS1D03G0870500	Aegilops_speltoides|GWHGBFXR003620.1
OG0000663	Triticum_aestivum|TraesCS1A03G0894000	Aegilops_speltoides|GWHGBFXR003625.1
OG0000663	Triticum_aestivum|TraesCS1B03G1049800	Aegilops_speltoides|GWHGBFXR003625.1
OG0000663	Triticum_aestivum|TraesCS1B03G1050700	Aegilops_speltoides|GWHGBFXR003625.1
OG0000663	Triticum_aestivum|TraesCS1D03G0870400	Aegilops_speltoides|GWHGBFXR003625.1
OG0000663	Triticum_aestivum|TraesCS1D03G0870500	Aegilops_speltoides|GWHGBFXR003625.1
OG0000663	Triticum_aestivum|TraesCS1A03G0893900	Aegilops_speltoides|GWHGBFXR003624.1
OG0000663	Triticum_aestivum|TraesCS1B03G1050300	Aegilops_speltoides|GWHGBFXR003624.1
OG0000663	Triticum_aestivum|TraesCS1D03G0855800	Aegilops_speltoides|GWHGBFXR003624.1
OG0000663	Triticum_aestivum|TraesCS1B03G1050600	Aegilops_speltoides|GWHGBFXR003622.1
OG0000663	Triticum_aestivum|TraesCS1B03G1123100	Aegilops_speltoides|GWHGBFXR029342.1
OG0000665	Triticum_aestivum|TraesCS2B03G0072900	Aegilops_speltoides|GWHGBFXR000588.1
OG0000665	Triticum_aestivum|TraesCS2B03G0075900	Aegilops_speltoides|GWHGBFXR004614.1
OG0000665	Triticum_aestivum|TraesCS2A03G0051200, Triticum_aestivum|TraesCS2D03G0049200	Aegilops_speltoides|GWHGBFXR000590.1
OG0000665	Triticum_aestivum|TraesCS2B03G0072100, Triticum_aestivum|TraesCS2B03G0071700	Aegilops_speltoides|GWHGBFXR004609.1
OG0000665	Triticum_aestivum|TraesCS4B03G0891000	Aegilops_speltoides|GWHGBFXR019565.1
OG0000666	Triticum_aestivum|TraesCS7A03G0302400	Aegilops_speltoides|GWHGBFXR029774.1, Aegilops_speltoides|GWHGBFXR015228.1
OG0000667	Triticum_aestivum|TraesCS6D03G0016600, Triticum_aestivum|TraesCS6A03G0010200, Triticum_aestivum|TraesCS6B03G0023500	Aegilops_speltoides|GWHGBFXR025772.1
OG0000667	Triticum_aestivum|TraesCS3A03G0390500, Triticum_aestivum|TraesCS3D03G0382800, Triticum_aestivum|TraesCS3B03G0486400	Aegilops_speltoides|GWHGBFXR012240.1
OG0000667	Triticum_aestivum|TraesCS1B03G1246800	Aegilops_speltoides|GWHGBFXR004267.1
OG0000668	Triticum_aestivum|TraesCS3D03G0872200	Aegilops_speltoides|GWHGBFXR030472.1
OG0000668	Triticum_aestivum|TraesCS6B03G0160100	Aegilops_speltoides|GWHGBFXR000564.1, Aegilops_speltoides|GWHGBFXR018111.1, Aegilops_speltoides|GWHGBFXR010031.1, Aegilops_speltoides|GWHGBFXR031581.1, Aegilops_speltoides|GWHGBFXR035444.1, Aegilops_speltoides|GWHGBFXR036775.1, Aegilops_speltoides|GWHGBFXR009985.1, Aegilops_speltoides|GWHGBFXR018813.1, Aegilops_speltoides|GWHGBFXR015666.1, Aegilops_speltoides|GWHGBFXR014455.1
OG0000668	Triticum_aestivum|TraesCS7A03G1316300	Aegilops_speltoides|GWHGBFXR008846.1, Aegilops_speltoides|GWHGBFXR015963.1, Aegilops_speltoides|GWHGBFXR004907.1, Aegilops_speltoides|GWHGBFXR035732.1, Aegilops_speltoides|GWHGBFXR022795.1, Aegilops_speltoides|GWHGBFXR009090.1, Aegilops_speltoides|GWHGBFXR024860.1
OG0000669	Triticum_aestivum|TraesCS5D03G1049400	Aegilops_speltoides|GWHGBFXR020310.1, Aegilops_speltoides|GWHGBFXR024804.1
OG0000670	Triticum_aestivum|TraesCS2B03G0911500, Triticum_aestivum|TraesCS2D03G0765300, Triticum_aestivum|TraesCS2A03G0823500	Aegilops_speltoides|GWHGBFXR007767.1
OG0000670	Triticum_aestivum|TraesCS2A03G0823800, Triticum_aestivum|TraesCS2D03G0765500	Aegilops_speltoides|GWHGBFXR007770.1
OG0000670	Triticum_aestivum|TraesCS2A03G1210100	Aegilops_speltoides|GWHGBFXR009730.1
OG0000670	Triticum_aestivum|TraesCS2A03G1210000, Triticum_aestivum|TraesCS2D03G1165800, Triticum_aestivum|TraesCS2B03G1380800	Aegilops_speltoides|GWHGBFXR009729.1
OG0000671	Triticum_aestivum|TraesCS3B03G0042400, Triticum_aestivum|TraesCS3D03G0034900	Aegilops_speltoides|GWHGBFXR010546.1
OG0000671	Triticum_aestivum|TraesCS2D03G0141000	Aegilops_speltoides|GWHGBFXR005092.1
OG0000671	Triticum_aestivum|TraesCS2A03G0018300, Triticum_aestivum|TraesCS1A03G0080500, Triticum_aestivum|TraesCS2A03G0420400, Triticum_aestivum|TraesCS2B03G0550600, Triticum_aestivum|TraesCS2D03G0448100	Aegilops_speltoides|GWHGBFXR006489.1
OG0000673	Triticum_aestivum|TraesCS3B03G1105000	Aegilops_speltoides|GWHGBFXR014667.1
OG0000673	Triticum_aestivum|TraesCS4B03G0882400	Aegilops_speltoides|GWHGBFXR019322.1
OG0000673	Triticum_aestivum|TraesCS1D03G0949300	Aegilops_speltoides|GWHGBFXR035346.1
OG0000673	Triticum_aestivum|TraesCS6B03G0127600, Triticum_aestivum|TraesCS6A03G0089200	Aegilops_speltoides|GWHGBFXR026066.1
OG0000673	Triticum_aestivum|TraesCS2D03G0421000, Triticum_aestivum|TraesCS2A03G0387900, Triticum_aestivum|TraesCS2B03G0533200	Aegilops_speltoides|GWHGBFXR006419.1
OG0000674	Triticum_aestivum|TraesCS7B03G0573500	Aegilops_speltoides|GWHGBFXR033319.1
OG0000674	Triticum_aestivum|TraesCS2B03G1562900, Triticum_aestivum|TraesCS2A03G1361700, Triticum_aestivum|TraesCS2D03G1332000	Aegilops_speltoides|GWHGBFXR010405.1
OG0000674	Triticum_aestivum|TraesCS5B03G1210400, Triticum_aestivum|TraesCS5D03G1093300	Aegilops_speltoides|GWHGBFXR024933.1
OG0000674	Triticum_aestivum|TraesCS5D03G1093100	Aegilops_speltoides|GWHGBFXR024931.1
OG0000675	Triticum_aestivum|TraesCS7A03G1018600	Aegilops_speltoides|GWHGBFXR034530.1
OG0000675	Triticum_aestivum|TraesCS6D03G0546400, Triticum_aestivum|TraesCS6A03G0657600, Triticum_aestivum|TraesCS6B03G0821200	Aegilops_speltoides|GWHGBFXR028308.1
OG0000675	Triticum_aestivum|TraesCS6B03G0821300, Triticum_aestivum|TraesCS6D03G0546000	Aegilops_speltoides|GWHGBFXR028307.1
OG0000675	Triticum_aestivum|TraesCS2B03G1040500, Triticum_aestivum|TraesCS2D03G0882900, Triticum_aestivum|TraesCS2A03G0943700	Aegilops_speltoides|GWHGBFXR008321.1
OG0000676	Triticum_aestivum|TraesCS7B03G0006500	Aegilops_speltoides|GWHGBFXR004849.1
OG0000676	Triticum_aestivum|TraesCS5D03G1183500	Aegilops_speltoides|GWHGBFXR025560.1
OG0000677	Triticum_aestivum|TraesCS4D03G0078200	Aegilops_speltoides|GWHGBFXR025123.1
OG0000678	Triticum_aestivum|TraesCS2D03G0112200, Triticum_aestivum|TraesCS2D03G0111900	Aegilops_speltoides|GWHGBFXR004952.1
OG0000678	Triticum_aestivum|TraesCS2B03G0155200, Triticum_aestivum|TraesCS2B03G0154800, Triticum_aestivum|TraesCS2B03G0154700, Triticum_aestivum|TraesCS2A03G0110100	Aegilops_speltoides|GWHGBFXR037318.1
OG0000679	Triticum_aestivum|TraesCS7D03G0788100, Triticum_aestivum|TraesCS7B03G0660900	Aegilops_speltoides|GWHGBFXR033683.1
OG0000679	Triticum_aestivum|TraesCS3A03G0409800	Aegilops_speltoides|GWHGBFXR012284.1
OG0000679	Triticum_aestivum|TraesCS3B03G0495800	Aegilops_speltoides|GWHGBFXR012284.1
OG0000679	Triticum_aestivum|TraesCS3A03G0474500	Aegilops_speltoides|GWHGBFXR012466.1
OG0000679	Triticum_aestivum|TraesCS3B03G0539800	Aegilops_speltoides|GWHGBFXR012466.1
