Orthogroup	Triticum_aestivum	Triticum_urartu
OG0000432	Triticum_aestivum|TraesCS6A03G0798500, Triticum_aestivum|TraesCS6D03G0674100, Triticum_aestivum|TraesCS1D03G0014900, Triticum_aestivum|TraesCS1D03G0018400, Triticum_aestivum|TraesCSU03G0293800, Triticum_aestivum|TraesCSU03G0293900, Triticum_aestivum|TraesCS1B03G0025900, Triticum_aestivum|TraesCS1B03G0029700, Triticum_aestivum|TraesCS1A03G0024000, Triticum_aestivum|TraesCS1B03G0027400, Triticum_aestivum|TraesCS1D03G0015300, Triticum_aestivum|TraesCS1D03G0018300, Triticum_aestivum|TraesCS1D03G0012700, Triticum_aestivum|TraesCS1B03G0089000	Triticum_urartu|LOC125517221, Triticum_urartu|LOC125526954
OG0000433	Triticum_aestivum|TraesCS3A03G1127300	Triticum_urartu|LOC125546012
OG0000433	Triticum_aestivum|TraesCS3A03G1129400	Triticum_urartu|LOC125549272
OG0000433	Triticum_aestivum|TraesCS3A03G1130000	Triticum_urartu|LOC125546016, Triticum_urartu|LOC125546017, Triticum_urartu|LOC125546018
OG0000433	Triticum_aestivum|TraesCS3B03G1311400, Triticum_aestivum|TraesCS3B03G1307800	Triticum_urartu|LOC125546015
OG0000434	Triticum_aestivum|TraesCS2B03G0243400, Triticum_aestivum|TraesCS2D03G0172300	Triticum_urartu|LOC125529270
OG0000434	Triticum_aestivum|TraesCS4A03G0230600, Triticum_aestivum|TraesCS4B03G0539400	Triticum_urartu|LOC125551989
OG0000434	Triticum_aestivum|TraesCS5B03G0415600, Triticum_aestivum|TraesCS5D03G0386800, Triticum_aestivum|TraesCS5A03G0418600	Triticum_urartu|LOC125508699
OG0000434	Triticum_aestivum|TraesCS4A03G0491300	Triticum_urartu|LOC125551350
OG0000435	Triticum_aestivum|TraesCS2D03G0049700	Triticum_urartu|LOC125537552
OG0000436	Triticum_aestivum|TraesCS2B03G1564800, Triticum_aestivum|TraesCS5A03G1089500, Triticum_aestivum|TraesCS5B03G1152000, Triticum_aestivum|TraesCS5D03G1045600	Triticum_urartu|LOC125511061
OG0000436	Triticum_aestivum|TraesCS2A03G1364900	Triticum_urartu|LOC125534637, Triticum_urartu|LOC125530699
OG0000436	Triticum_aestivum|TraesCS4A03G0597600	Triticum_urartu|LOC125550796
OG0000436	Triticum_aestivum|TraesCS3B03G1428500, Triticum_aestivum|TraesCS1A03G0012500, Triticum_aestivum|TraesCS4D03G0729600, Triticum_aestivum|TraesCS1A03G0009000, Triticum_aestivum|TraesCS2B03G0044000	Triticum_urartu|LOC125547235
OG0000437	Triticum_aestivum|TraesCS5A03G1289100, Triticum_aestivum|TraesCS5A03G1289600	Triticum_urartu|LOC125511657
OG0000437	Triticum_aestivum|TraesCS2A03G0093200	Triticum_urartu|LOC125535247, Triticum_urartu|LOC125540768
OG0000437	Triticum_aestivum|TraesCS6A03G0973000	Triticum_urartu|LOC125512992
OG0000437	Triticum_aestivum|TraesCS6A03G0973000	Triticum_urartu|LOC125513000
OG0000437	Triticum_aestivum|TraesCS6A03G0973000	Triticum_urartu|LOC125527469
OG0000437	Triticum_aestivum|TraesCS4B03G0520200	Triticum_urartu|LOC125553908, Triticum_urartu|LOC125553909
OG0000438	Triticum_aestivum|TraesCS5A03G1300800, Triticum_aestivum|TraesCS5A03G1149200	Triticum_urartu|LOC125511268
OG0000438	Triticum_aestivum|TraesCS2A03G0982700	Triticum_urartu|LOC125528217
OG0000438	Triticum_aestivum|TraesCS2D03G0922000, Triticum_aestivum|TraesCSU03G0415200, Triticum_aestivum|TraesCSU03G0391400, Triticum_aestivum|TraesCS2B03G1090200, Triticum_aestivum|TraesCS2A03G0983400	Triticum_urartu|LOC125539376, Triticum_urartu|LOC125552454
OG0000439	Triticum_aestivum|TraesCS3A03G0307700	Triticum_urartu|LOC125548098
OG0000439	Triticum_aestivum|TraesCS3B03G0374700, Triticum_aestivum|TraesCS3D03G0293900, Triticum_aestivum|TraesCS3A03G0308400, Triticum_aestivum|TraesCS3A03G0308300	Triticum_urartu|LOC125543151, Triticum_urartu|LOC125545087
OG0000439	Triticum_aestivum|TraesCS3D03G0294500, Triticum_aestivum|TraesCS3B03G0375600, Triticum_aestivum|TraesCS3A03G0307000	Triticum_urartu|LOC125543617, Triticum_urartu|LOC125531892
OG0000439	Triticum_aestivum|TraesCS3A03G0307500	Triticum_urartu|LOC125543156
OG0000440	Triticum_aestivum|TraesCS5B03G1349500, Triticum_aestivum|TraesCS5D03G1214500	Triticum_urartu|LOC125553234
OG0000440	Triticum_aestivum|TraesCS4A03G0801000	Triticum_urartu|LOC125553231
OG0000440	Triticum_aestivum|TraesCS6D03G0128200, Triticum_aestivum|TraesCS6A03G0136600	Triticum_urartu|LOC125517311
OG0000440	Triticum_aestivum|TraesCS3A03G1217300	Triticum_urartu|LOC125546275
OG0000441	Triticum_aestivum|TraesCS5D03G0746500, Triticum_aestivum|TraesCS1D03G0496800	Triticum_urartu|LOC125507241
OG0000441	Triticum_aestivum|TraesCS5A03G0816100	Triticum_urartu|LOC125528144
OG0000441	Triticum_aestivum|TraesCS3B03G0729600, Triticum_aestivum|TraesCS3B03G0729900, Triticum_aestivum|TraesCS3B03G0730300, Triticum_aestivum|TraesCS4D03G0051100, Triticum_aestivum|TraesCS4D03G0051200, Triticum_aestivum|TraesCS4D03G0050900, Triticum_aestivum|TraesCS4B03G0072000, Triticum_aestivum|TraesCS4B03G0072300, Triticum_aestivum|TraesCS4A03G0720000, Triticum_aestivum|TraesCS4A03G0681300	Triticum_urartu|LOC125553712
OG0000442	Triticum_aestivum|TraesCS4B03G0140700, Triticum_aestivum|TraesCS4D03G0118000, Triticum_aestivum|TraesCS4A03G0657700	Triticum_urartu|LOC125553485, Triticum_urartu|LOC125553490
OG0000442	Triticum_aestivum|TraesCS4B03G0141400, Triticum_aestivum|TraesCS4A03G0657400, Triticum_aestivum|TraesCS4D03G0118200	Triticum_urartu|LOC125554573, Triticum_urartu|LOC125554578
OG0000442	Triticum_aestivum|TraesCS4D03G0118700, Triticum_aestivum|TraesCS4A03G0657300	Triticum_urartu|LOC125550534
OG0000442	Triticum_aestivum|TraesCS4A03G0657600	Triticum_urartu|LOC125553484
OG0000442	Triticum_aestivum|TraesCS4A03G0657600	Triticum_urartu|LOC125553489
OG0000443	Triticum_aestivum|TraesCS1A03G0868100	Triticum_urartu|LOC125537701, Triticum_urartu|LOC125537710
OG0000443	Triticum_aestivum|TraesCS7D03G0928900, Triticum_aestivum|TraesCS7B03G0807700	Triticum_urartu|LOC125519091, Triticum_urartu|LOC125519096
OG0000443	Triticum_aestivum|TraesCS5A03G0737400	Triticum_urartu|LOC125553519, Triticum_urartu|LOC125556396
OG0000445	Triticum_aestivum|TraesCS6B03G0753700, Triticum_aestivum|TraesCS6A03G0619000	Triticum_urartu|LOC125513805
OG0000445	Triticum_aestivum|TraesCS6D03G0523500, Triticum_aestivum|TraesCS6A03G0618800	Triticum_urartu|LOC125513803
OG0000445	Triticum_aestivum|TraesCS6A03G0618500	Triticum_urartu|LOC125513815
OG0000445	Triticum_aestivum|TraesCS6A03G0618400	Triticum_urartu|LOC125513814
OG0000448	Triticum_aestivum|TraesCS6A03G0374000	Triticum_urartu|LOC125517434
OG0000448	Triticum_aestivum|TraesCS6A03G0374000	Triticum_urartu|LOC125517433
OG0000448	Triticum_aestivum|TraesCS7A03G0510800, Triticum_aestivum|TraesCS7D03G0499200	Triticum_urartu|LOC125520849
OG0000448	Triticum_aestivum|TraesCS7A03G0510500	Triticum_urartu|LOC125525946
OG0000449	Triticum_aestivum|TraesCS6B03G1147100, Triticum_aestivum|TraesCS6D03G0817100, Triticum_aestivum|TraesCS6A03G0939900	Triticum_urartu|LOC125515212
OG0000449	Triticum_aestivum|TraesCS6D03G0816600	Triticum_urartu|LOC125515211
OG0000449	Triticum_aestivum|TraesCS6A03G0939400	Triticum_urartu|LOC125515208
OG0000449	Triticum_aestivum|TraesCS7A03G0857000	Triticum_urartu|LOC125523696, Triticum_urartu|LOC125523717
OG0000449	Triticum_aestivum|TraesCS7D03G0885800, Triticum_aestivum|TraesCS7B03G0769200, Triticum_aestivum|TraesCS7A03G0923400	Triticum_urartu|LOC125518012
OG0000450	Triticum_aestivum|TraesCS6A03G0308500, Triticum_aestivum|TraesCS6B03G0401200	Triticum_urartu|LOC125515820
OG0000450	Triticum_aestivum|TraesCS6A03G0307400, Triticum_aestivum|TraesCS6D03G0261600	Triticum_urartu|LOC125515781
OG0000450	Triticum_aestivum|TraesCS6A03G0308000	Triticum_urartu|LOC125515933
OG0000450	Triticum_aestivum|TraesCS6D03G0262700, Triticum_aestivum|TraesCS6D03G0263000, Triticum_aestivum|TraesCS6B03G0400900	Triticum_urartu|LOC125515932
OG0000450	Triticum_aestivum|TraesCS6A03G0307700	Triticum_urartu|LOC125515780
OG0000451	Triticum_aestivum|TraesCS7A03G0850000	Triticum_urartu|LOC125518981
OG0000451	Triticum_aestivum|TraesCS7B03G0660600	Triticum_urartu|LOC125518979
OG0000451	Triticum_aestivum|TraesCS7D03G0788000, Triticum_aestivum|TraesCS7A03G0849500	Triticum_urartu|LOC125518818
OG0000451	Triticum_aestivum|TraesCS7A03G0849300, Triticum_aestivum|TraesCS7D03G0788300	Triticum_urartu|LOC125524573
OG0000451	Triticum_aestivum|TraesCS7D03G0788800	Triticum_urartu|LOC125524665
OG0000452	Triticum_aestivum|TraesCS4A03G0988500	Triticum_urartu|LOC125518344
OG0000452	Triticum_aestivum|TraesCS7D03G0209900, Triticum_aestivum|TraesCS7A03G0226100	Triticum_urartu|LOC125523406
OG0000453	Triticum_aestivum|TraesCS7B03G0356700, Triticum_aestivum|TraesCS7A03G0541100, Triticum_aestivum|TraesCS7D03G0517700	Triticum_urartu|LOC125522489
OG0000453	Triticum_aestivum|TraesCS4A03G1246800	Triticum_urartu|LOC125523738, Triticum_urartu|LOC125524235, Triticum_urartu|LOC125524237
OG0000453	Triticum_aestivum|TraesCS4A03G1251800	Triticum_urartu|LOC125523582, Triticum_urartu|LOC125520744, Triticum_urartu|LOC125524236
OG0000455	Triticum_aestivum|TraesCS7D03G1304100	Triticum_urartu|LOC125543935, Triticum_urartu|LOC125521752, Triticum_urartu|LOC125522240
OG0000456	Triticum_aestivum|TraesCS5D03G0041400, Triticum_aestivum|TraesCS5B03G0025500, Triticum_aestivum|TraesCS5A03G0031700	Triticum_urartu|LOC125514357
OG0000456	Triticum_aestivum|TraesCS5A03G0031400	Triticum_urartu|LOC125532748
OG0000456	Triticum_aestivum|TraesCS5A03G0031800	Triticum_urartu|LOC125514428
OG0000456	Triticum_aestivum|TraesCS5D03G0041100, Triticum_aestivum|TraesCSU03G0332100	Triticum_urartu|LOC125513948
OG0000456	Triticum_aestivum|TraesCS5A03G0032100, Triticum_aestivum|TraesCS5B03G0027700	Triticum_urartu|LOC125514127
OG0000456	Triticum_aestivum|TraesCS5D03G0042200, Triticum_aestivum|TraesCS5A03G0032300	Triticum_urartu|LOC125514209
OG0000458	Triticum_aestivum|TraesCS5D03G0022700, Triticum_aestivum|TraesCS1B03G0683100	Triticum_urartu|rpoB
OG0000460	Triticum_aestivum|TraesCS2D03G0552500, Triticum_aestivum|TraesCS7A03G0729400	Triticum_urartu|LOC125532671
OG0000462	Triticum_aestivum|TraesCS1B03G0995300	Triticum_urartu|LOC125522472, Triticum_urartu|LOC125506688
OG0000462	Triticum_aestivum|TraesCS5A03G0081800	Triticum_urartu|LOC125555507, Triticum_urartu|LOC125555527
OG0000462	Triticum_aestivum|TraesCS1D03G0830400, Triticum_aestivum|TraesCS1B03G0995100	Triticum_urartu|LOC125529151
OG0000464	Triticum_aestivum|TraesCS2D03G1111800, Triticum_aestivum|TraesCS2A03G1162700, Triticum_aestivum|TraesCS2B03G1319000	Triticum_urartu|LOC125534243
OG0000464	Triticum_aestivum|TraesCS2A03G1162300	Triticum_urartu|LOC125534242, Triticum_urartu|LOC125538060, Triticum_urartu|LOC125548960
OG0000464	Triticum_aestivum|TraesCS2A03G1162400	Triticum_urartu|LOC125534242, Triticum_urartu|LOC125538060, Triticum_urartu|LOC125548960
OG0000464	Triticum_aestivum|TraesCS2B03G1318600, Triticum_aestivum|TraesCS2D03G1111300	Triticum_urartu|LOC125534240, Triticum_urartu|LOC125548206
OG0000465	Triticum_aestivum|TraesCS2A03G1254500	Triticum_urartu|LOC125540227, Triticum_urartu|LOC125528291
OG0000465	Triticum_aestivum|TraesCS2B03G1438900, Triticum_aestivum|TraesCS2A03G1255500	Triticum_urartu|LOC125540237
OG0000465	Triticum_aestivum|TraesCS2A03G1255400	Triticum_urartu|LOC125540235
OG0000467	Triticum_aestivum|TraesCS2A03G0995700	Triticum_urartu|LOC125533880
OG0000467	Triticum_aestivum|TraesCS5A03G1220800	Triticum_urartu|LOC125511460
OG0000467	Triticum_aestivum|TraesCS2A03G0926300	Triticum_urartu|LOC125539149, Triticum_urartu|LOC125539150
OG0000468	Triticum_aestivum|TraesCS7D03G0416300, Triticum_aestivum|TraesCS7B03G0237400, Triticum_aestivum|TraesCS7A03G0428100	Triticum_urartu|LOC125525764
OG0000468	Triticum_aestivum|TraesCS5A03G0039100, Triticum_aestivum|TraesCS4A03G0822400	Triticum_urartu|LOC125506994
OG0000468	Triticum_aestivum|TraesCS5A03G1054300	Triticum_urartu|LOC125511016
OG0000468	Triticum_aestivum|TraesCS7B03G0000200	Triticum_urartu|LOC125553274
OG0000469	Triticum_aestivum|TraesCS4A03G0290300	Triticum_urartu|LOC125551404
OG0000469	Triticum_aestivum|TraesCS2B03G0297400, Triticum_aestivum|TraesCS2D03G0222600, Triticum_aestivum|TraesCS2A03G0217200	Triticum_urartu|LOC125535646
OG0000469	Triticum_aestivum|TraesCS5A03G0407500	Triticum_urartu|LOC125508745
OG0000469	Triticum_aestivum|TraesCS4A03G0519300	Triticum_urartu|LOC125551132
OG0000470	Triticum_aestivum|TraesCS2A03G1199000, Triticum_aestivum|TraesCS2A03G1199400	Triticum_urartu|LOC125534321, Triticum_urartu|LOC125527674
OG0000470	Triticum_aestivum|TraesCS2A03G1198200	Triticum_urartu|LOC125537640, Triticum_urartu|LOC125540069
OG0000471	Triticum_aestivum|TraesCS3A03G1019600	Triticum_urartu|LOC125549041
OG0000471	Triticum_aestivum|TraesCS3D03G0946300, Triticum_aestivum|TraesCS3A03G1018700	Triticum_urartu|LOC125545797
OG0000471	Triticum_aestivum|TraesCS3B03G1165500, Triticum_aestivum|TraesCS3A03G1018600, Triticum_aestivum|TraesCS3D03G0946200	Triticum_urartu|LOC125545795, Triticum_urartu|LOC125516235
OG0000471	Triticum_aestivum|TraesCS3B03G1165300, Triticum_aestivum|TraesCS3D03G0945900, Triticum_aestivum|TraesCS3A03G1018500, Triticum_aestivum|TraesCS3D03G0946100	Triticum_urartu|LOC125545794
OG0000472	Triticum_aestivum|TraesCS3A03G1138700	Triticum_urartu|LOC125546038
OG0000472	Triticum_aestivum|TraesCS3D03G1061200, Triticum_aestivum|TraesCS3A03G1138600	Triticum_urartu|LOC125546036
OG0000472	Triticum_aestivum|TraesCS3A03G1139400	Triticum_urartu|LOC125529725, Triticum_urartu|LOC125546039
OG0000472	Triticum_aestivum|TraesCS3A03G1139000, Triticum_aestivum|TraesCS3B03G1325200	Triticum_urartu|LOC125549289
OG0000473	Triticum_aestivum|TraesCS3D03G1107100, Triticum_aestivum|TraesCS3A03G1159700	Triticum_urartu|LOC125549354, Triticum_urartu|LOC125530648
OG0000473	Triticum_aestivum|TraesCS3A03G1160000	Triticum_urartu|LOC125549355, Triticum_urartu|LOC125530650
OG0000473	Triticum_aestivum|TraesCS3A03G1159500	Triticum_urartu|LOC125549353
OG0000473	Triticum_aestivum|TraesCS3A03G1159900	Triticum_urartu|LOC125530649
OG0000474	Triticum_aestivum|TraesCS4B03G0082800, Triticum_aestivum|TraesCS4B03G0082200, Triticum_aestivum|TraesCS4D03G0058900	Triticum_urartu|LOC125550427
OG0000474	Triticum_aestivum|TraesCS5D03G1120100	Triticum_urartu|LOC125553004
OG0000474	Triticum_aestivum|TraesCS5A03G0906200	Triticum_urartu|LOC125510538
OG0000474	Triticum_aestivum|TraesCS5B03G0957800	Triticum_urartu|LOC125516594
OG0000474	Triticum_aestivum|TraesCS5B03G0958400, Triticum_aestivum|TraesCS5A03G0907300	Triticum_urartu|LOC125510543, Triticum_urartu|LOC125510544
OG0000475	Triticum_aestivum|TraesCS7A03G1206000	Triticum_urartu|LOC125522755
OG0000475	Triticum_aestivum|TraesCS7A03G1198300, Triticum_aestivum|TraesCS7D03G1139900	Triticum_urartu|LOC125522693
OG0000475	Triticum_aestivum|TraesCS7D03G1156600, Triticum_aestivum|TraesCS7B03G1098500, Triticum_aestivum|TraesCS7A03G1216000	Triticum_urartu|LOC125524656
OG0000475	Triticum_aestivum|TraesCS7A03G1146600	Triticum_urartu|LOC125521581
OG0000476	Triticum_aestivum|TraesCS6A03G0110300, Triticum_aestivum|TraesCS6A03G0110700	Triticum_urartu|LOC125515813
OG0000476	Triticum_aestivum|TraesCS6A03G0109700	Triticum_urartu|LOC125515972
OG0000476	Triticum_aestivum|TraesCS6A03G0110100	Triticum_urartu|LOC125515899, Triticum_urartu|LOC125526727
OG0000476	Triticum_aestivum|TraesCS6A03G0110400, Triticum_aestivum|TraesCS6A03G0110900	Triticum_urartu|LOC125516192
OG0000477	Triticum_aestivum|TraesCS3D03G0671900	Triticum_urartu|LOC125541374
OG0000478	Triticum_aestivum|TraesCS7A03G0457300	Triticum_urartu|LOC125524525
OG0000478	Triticum_aestivum|TraesCS7A03G0095700	Triticum_urartu|LOC125522501
OG0000478	Triticum_aestivum|TraesCS6A03G0890600	Triticum_urartu|LOC125515024
OG0000479	Triticum_aestivum|TraesCS6A03G0851900, Triticum_aestivum|TraesCS6A03G0851300	Triticum_urartu|LOC125512617
OG0000479	Triticum_aestivum|TraesCS6A03G0851500, Triticum_aestivum|TraesCS6A03G0851700	Triticum_urartu|LOC125512618
OG0000479	Triticum_aestivum|TraesCS6D03G0720400	Triticum_urartu|LOC125512621
OG0000480	Triticum_aestivum|TraesCS7D03G0743900, Triticum_aestivum|TraesCS7D03G0745700, Triticum_aestivum|TraesCS7A03G0774100, Triticum_aestivum|TraesCS7B03G0613200, Triticum_aestivum|TraesCS7B03G0607600, Triticum_aestivum|TraesCS7B03G0612900, Triticum_aestivum|TraesCS7D03G0744200, Triticum_aestivum|TraesCS7D03G0743400, Triticum_aestivum|TraesCS5B03G0136100, Triticum_aestivum|TraesCS7B03G0607400, Triticum_aestivum|TraesCS7A03G0774000, Triticum_aestivum|TraesCS7A03G0777400	Triticum_urartu|LOC125521578
OG0000481	Triticum_aestivum|TraesCS7A03G1137000	Triticum_urartu|LOC125523444
OG0000481	Triticum_aestivum|TraesCS7B03G0999100, Triticum_aestivum|TraesCS7D03G1084400, Triticum_aestivum|TraesCS7A03G1137200	Triticum_urartu|LOC125511327, Triticum_urartu|LOC125525082
OG0000481	Triticum_aestivum|TraesCS7A03G1135900	Triticum_urartu|LOC125522090
OG0000481	Triticum_aestivum|TraesCS7D03G1082600, Triticum_aestivum|TraesCS7B03G0996700, Triticum_aestivum|TraesCS7D03G1082500, Triticum_aestivum|TraesCS7A03G1135800	Triticum_urartu|LOC125525025
OG0000482	Triticum_aestivum|TraesCS2A03G0726900	Triticum_urartu|LOC125537981, Triticum_urartu|LOC125537985
OG0000485	Triticum_aestivum|TraesCS1D03G0982000, Triticum_aestivum|TraesCS1A03G1022200	Triticum_urartu|LOC125539546
OG0000485	Triticum_aestivum|TraesCS1A03G1022400	Triticum_urartu|LOC125530594
OG0000485	Triticum_aestivum|TraesCS1B03G1205300	Triticum_urartu|LOC125530594
OG0000485	Triticum_aestivum|TraesCS1A03G1023000	Triticum_urartu|LOC125539557
OG0000486	Triticum_aestivum|TraesCS7A03G1140300	Triticum_urartu|LOC125523268
OG0000486	Triticum_aestivum|TraesCS1D03G0959400, Triticum_aestivum|TraesCS1D03G0959100, Triticum_aestivum|TraesCS1B03G1175700	Triticum_urartu|LOC125539240
OG0000486	Triticum_aestivum|TraesCS1A03G0993600, Triticum_aestivum|TraesCS1D03G0959200	Triticum_urartu|LOC125539235
OG0000487	Triticum_aestivum|TraesCS1D03G0868000, Triticum_aestivum|TraesCS1A03G0892500	Triticum_urartu|LOC125527316
OG0000487	Triticum_aestivum|TraesCS1A03G0892700	Triticum_urartu|LOC125537929
OG0000487	Triticum_aestivum|TraesCS1D03G0868200	Triticum_urartu|LOC125537940
OG0000487	Triticum_aestivum|TraesCS1D03G0867900, Triticum_aestivum|TraesCS1D03G0867800, Triticum_aestivum|TraesCS1B03G1045900	Triticum_urartu|LOC125527306
OG0000487	Triticum_aestivum|TraesCS1A03G0892400	Triticum_urartu|LOC125537919
OG0000488	Triticum_aestivum|TraesCS2B03G1571200	Triticum_urartu|LOC125540523
OG0000488	Triticum_aestivum|TraesCSU03G0191800, Triticum_aestivum|TraesCSU03G0271400	Triticum_urartu|LOC125538600, Triticum_urartu|LOC125538595
OG0000488	Triticum_aestivum|TraesCS1D03G0883500, Triticum_aestivum|TraesCS1B03G1063500	Triticum_urartu|LOC125533077, Triticum_urartu|LOC125533080, Triticum_urartu|LOC125533183
OG0000488	Triticum_aestivum|TraesCS2B03G1573100, Triticum_aestivum|TraesCS2D03G1335100, Triticum_aestivum|TraesCS2A03G1368200	Triticum_urartu|LOC125540490
OG0000489	Triticum_aestivum|TraesCS3A03G0609400	Triticum_urartu|LOC125544248
OG0000489	Triticum_aestivum|TraesCS1B03G1187400, Triticum_aestivum|TraesCS1A03G1005700	Triticum_urartu|LOC125530103
OG0000489	Triticum_aestivum|TraesCS3A03G0578800	Triticum_urartu|LOC125544122
OG0000489	Triticum_aestivum|TraesCS1D03G1003300	Triticum_urartu|LOC125531560
OG0000490	Triticum_aestivum|TraesCS4A03G0912900	Triticum_urartu|LOC125525980
OG0000490	Triticum_aestivum|TraesCS7D03G0153700, Triticum_aestivum|TraesCS4A03G0911100, Triticum_aestivum|TraesCS7D03G0152900, Triticum_aestivum|TraesCS7A03G0164200	Triticum_urartu|LOC125525414
OG0000490	Triticum_aestivum|TraesCS3A03G0166000	Triticum_urartu|LOC125542664
OG0000490	Triticum_aestivum|TraesCS1A03G0920700	Triticum_urartu|LOC125538496
OG0000491	Triticum_aestivum|TraesCS7A03G0958600	Triticum_urartu|LOC125521940
OG0000491	Triticum_aestivum|TraesCS7A03G0958600	Triticum_urartu|LOC125521939
OG0000491	Triticum_aestivum|TraesCS7A03G0958800	Triticum_urartu|LOC125521915
OG0000491	Triticum_aestivum|TraesCS1D03G0725800, Triticum_aestivum|TraesCS1A03G0757000, Triticum_aestivum|TraesCS1D03G0725900, Triticum_aestivum|TraesCS1B03G0865000, Triticum_aestivum|TraesCS1A03G0757100	Triticum_urartu|LOC125536428
OG0000492	Triticum_aestivum|TraesCS2A03G0133200	Triticum_urartu|LOC125535375
OG0000492	Triticum_aestivum|TraesCS2D03G0130700, Triticum_aestivum|TraesCS2D03G0130400, Triticum_aestivum|TraesCS2B03G0183300, Triticum_aestivum|TraesCS2D03G0130100, Triticum_aestivum|TraesCS2A03G0133300, Triticum_aestivum|TraesCS2B03G0180300	Triticum_urartu|LOC125535374
OG0000492	Triticum_aestivum|TraesCS2B03G0180600, Triticum_aestivum|TraesCS2D03G0131500, Triticum_aestivum|TraesCS2A03G0134200, Triticum_aestivum|TraesCS2D03G0131700, Triticum_aestivum|TraesCS2D03G0132700	Triticum_urartu|LOC125535383
OG0000494	Triticum_aestivum|TraesCS7A03G0377100	Triticum_urartu|LOC125526029, Triticum_urartu|LOC125520700
OG0000494	Triticum_aestivum|TraesCS2A03G0099400	Triticum_urartu|LOC125540854, Triticum_urartu|LOC125527089, Triticum_urartu|LOC125529533
OG0000495	Triticum_aestivum|TraesCS2D03G0346300	Triticum_urartu|LOC125542194
OG0000495	Triticum_aestivum|TraesCS2A03G1281000	Triticum_urartu|LOC125534487, Triticum_urartu|LOC125546006
OG0000495	Triticum_aestivum|TraesCS3A03G0581300	Triticum_urartu|LOC125544141
OG0000495	Triticum_aestivum|TraesCS1B03G0960100, Triticum_aestivum|TraesCS6B03G0138400	Triticum_urartu|LOC125554580
