Orthogroup	Triticum_aestivum	Aegilops_tauschii
OG0000482	Triticum_aestivum|TraesCS2A03G0726900	Aegilops_tauschii|LOC109768170
OG0000482	Triticum_aestivum|TraesCS2D03G0669200	Aegilops_tauschii|LOC109755330
OG0000484	Triticum_aestivum|TraesCS4D03G0089200	Aegilops_tauschii|LOC109780000
OG0000484	Triticum_aestivum|TraesCS3D03G0346400	Aegilops_tauschii|LOC109778074
OG0000484	Triticum_aestivum|TraesCS3D03G1024900	Aegilops_tauschii|LOC109776526
OG0000484	Triticum_aestivum|TraesCS1D03G0857900	Aegilops_tauschii|LOC109746200
OG0000485	Triticum_aestivum|TraesCS1D03G0982800	Aegilops_tauschii|LOC109739973
OG0000485	Triticum_aestivum|TraesCS1A03G1022400, Triticum_aestivum|TraesCS1B03G1205300, Triticum_aestivum|TraesCS1D03G0982500	Aegilops_tauschii|LOC109739964, Aegilops_tauschii|LOC120966238, Aegilops_tauschii|LOC120966241, Aegilops_tauschii|LOC120961981
OG0000485	Triticum_aestivum|TraesCS1A03G1023000, Triticum_aestivum|TraesCS1A03G1023200	Aegilops_tauschii|LOC109740159
OG0000486	Triticum_aestivum|TraesCS7A03G1140300	Aegilops_tauschii|LOC120976501
OG0000486	Triticum_aestivum|TraesCS1D03G0959400, Triticum_aestivum|TraesCS1D03G0959100, Triticum_aestivum|TraesCS1B03G1175700	Aegilops_tauschii|LOC109761944
OG0000486	Triticum_aestivum|TraesCS1A03G0993600, Triticum_aestivum|TraesCS1D03G0959200	Aegilops_tauschii|LOC120972862
OG0000487	Triticum_aestivum|TraesCS1D03G0868000, Triticum_aestivum|TraesCS1A03G0892500	Aegilops_tauschii|LOC109743701
OG0000487	Triticum_aestivum|TraesCS1D03G0867900	Aegilops_tauschii|LOC109743700
OG0000487	Triticum_aestivum|TraesCS1D03G0867800	Aegilops_tauschii|LOC109743698
OG0000487	Triticum_aestivum|TraesCS1D03G0867700	Aegilops_tauschii|LOC109743697
OG0000488	Triticum_aestivum|TraesCS1D03G0883500, Triticum_aestivum|TraesCS1B03G1063500	Aegilops_tauschii|LOC109771444
OG0000488	Triticum_aestivum|TraesCS2B03G1573100, Triticum_aestivum|TraesCS2D03G1335100, Triticum_aestivum|TraesCS2A03G1368200, Triticum_aestivum|TraesCS6B03G0334500	Aegilops_tauschii|LOC109733028
OG0000489	Triticum_aestivum|TraesCS3D03G0559500	Aegilops_tauschii|LOC109741041
OG0000489	Triticum_aestivum|TraesCS1B03G1187400, Triticum_aestivum|TraesCS1A03G1005700	Aegilops_tauschii|LOC109759789
OG0000489	Triticum_aestivum|TraesCS3D03G0533200	Aegilops_tauschii|LOC109744911
OG0000489	Triticum_aestivum|TraesCS1D03G1003300	Aegilops_tauschii|LOC109762101
OG0000490	Triticum_aestivum|TraesCS4A03G0912900	Aegilops_tauschii|LOC109760544, Aegilops_tauschii|LOC120969747
OG0000490	Triticum_aestivum|TraesCS7D03G0153700	Aegilops_tauschii|LOC109751461
OG0000490	Triticum_aestivum|TraesCS7D03G0152900	Aegilops_tauschii|LOC109760545
OG0000490	Triticum_aestivum|TraesCS3B03G0260500, Triticum_aestivum|TraesCS3B03G0209100, Triticum_aestivum|TraesCS3B03G0261000, Triticum_aestivum|TraesCS3D03G0149500, Triticum_aestivum|TraesCS3A03G0166000	Aegilops_tauschii|LOC109750264
OG0000490	Triticum_aestivum|TraesCS1D03G0904400, Triticum_aestivum|TraesCS1D03G0904000	Aegilops_tauschii|LOC109744624
OG0000491	Triticum_aestivum|TraesCS7D03G0923300	Aegilops_tauschii|LOC109736533
OG0000491	Triticum_aestivum|TraesCS1D03G0725800	Aegilops_tauschii|LOC109763930
OG0000491	Triticum_aestivum|TraesCS1D03G0725900	Aegilops_tauschii|LOC109757225, Aegilops_tauschii|LOC109747293, Aegilops_tauschii|LOC109747292
OG0000491	Triticum_aestivum|TraesCS1B03G0865000	Aegilops_tauschii|LOC109763929
OG0000492	Triticum_aestivum|TraesCS2D03G0130600, Triticum_aestivum|TraesCS2A03G0133200	Aegilops_tauschii|LOC109754270
OG0000492	Triticum_aestivum|TraesCS2D03G0130700, Triticum_aestivum|TraesCS2D03G0130400, Triticum_aestivum|TraesCS2B03G0183300	Aegilops_tauschii|LOC109754288
OG0000492	Triticum_aestivum|TraesCS2D03G0130100	Aegilops_tauschii|LOC109754286
OG0000492	Triticum_aestivum|TraesCS2A03G0133300	Aegilops_tauschii|LOC109754273
OG0000492	Triticum_aestivum|TraesCS2D03G0131500	Aegilops_tauschii|LOC109754282
OG0000492	Triticum_aestivum|TraesCS2A03G0134200, Triticum_aestivum|TraesCS2D03G0131700	Aegilops_tauschii|LOC109754284
OG0000492	Triticum_aestivum|TraesCS2D03G0132700	Aegilops_tauschii|LOC109754311
OG0000493	Triticum_aestivum|TraesCS3D03G0238200, Triticum_aestivum|TraesCS3A03G0245400, Triticum_aestivum|TraesCS3B03G0313100	Aegilops_tauschii|LOC120975359
OG0000493	Triticum_aestivum|TraesCS3B03G0319100, Triticum_aestivum|TraesCS3D03G0244100, Triticum_aestivum|TraesCS3A03G0250400, Triticum_aestivum|TraesCS3B03G0319200	Aegilops_tauschii|LOC120975363
OG0000493	Triticum_aestivum|TraesCS3D03G0339100	Aegilops_tauschii|LOC120975406
OG0000494	Triticum_aestivum|TraesCS7D03G0361700	Aegilops_tauschii|LOC109756236, Aegilops_tauschii|LOC109752737
OG0000494	Triticum_aestivum|TraesCS7A03G0377100	Aegilops_tauschii|LOC109752762
OG0000494	Triticum_aestivum|TraesCS2A03G0099400	Aegilops_tauschii|LOC109760155, Aegilops_tauschii|LOC109760156
OG0000495	Triticum_aestivum|TraesCS5D03G0791900	Aegilops_tauschii|LOC109782066
OG0000495	Triticum_aestivum|TraesCS2D03G0346300	Aegilops_tauschii|LOC109731967
OG0000495	Triticum_aestivum|TraesCS2A03G1281000	Aegilops_tauschii|LOC109778349, Aegilops_tauschii|LOC109734434, Aegilops_tauschii|LOC120974130
OG0000495	Triticum_aestivum|TraesCS7D03G1112300	Aegilops_tauschii|LOC109772539, Aegilops_tauschii|LOC120964572, Aegilops_tauschii|LOC109749908
OG0000495	Triticum_aestivum|TraesCS3A03G0581300, Triticum_aestivum|TraesCS1B03G0960100, Triticum_aestivum|TraesCS6B03G0138400	Aegilops_tauschii|LOC109777465
OG0000495	Triticum_aestivum|TraesCS7D03G0243200	Aegilops_tauschii|LOC109782186, Aegilops_tauschii|LOC109775793
OG0000496	Triticum_aestivum|TraesCS7D03G1137900	Aegilops_tauschii|LOC109732008
OG0000496	Triticum_aestivum|TraesCS7B03G1016400, Triticum_aestivum|TraesCS7D03G1099800	Aegilops_tauschii|LOC109753656
OG0000496	Triticum_aestivum|TraesCS2A03G0278900, Triticum_aestivum|TraesCS2D03G0293500	Aegilops_tauschii|LOC109748704
OG0000497	Triticum_aestivum|TraesCS2A03G0431900, Triticum_aestivum|TraesCS2B03G0559500	Aegilops_tauschii|LOC109766820
OG0000497	Triticum_aestivum|TraesCS2B03G0731200, Triticum_aestivum|TraesCS2A03G0638900, Triticum_aestivum|TraesCS2D03G0609300	Aegilops_tauschii|LOC109740191
OG0000497	Triticum_aestivum|TraesCS3D03G1037600, Triticum_aestivum|TraesCS3B03G1287800	Aegilops_tauschii|LOC109775354
OG0000497	Triticum_aestivum|TraesCS3A03G1110100, Triticum_aestivum|TraesCS3D03G1037500	Aegilops_tauschii|LOC109775348
OG0000498	Triticum_aestivum|TraesCS3A03G0957700, Triticum_aestivum|TraesCS3D03G0890900	Aegilops_tauschii|LOC109747482
OG0000498	Triticum_aestivum|TraesCS2D03G0381400	Aegilops_tauschii|LOC109786398
OG0000498	Triticum_aestivum|TraesCS6B03G1177300, Triticum_aestivum|TraesCS6A03G0962500, Triticum_aestivum|TraesCS6D03G0842200	Aegilops_tauschii|LOC109783174
OG0000498	Triticum_aestivum|TraesCS5B03G0986700, Triticum_aestivum|TraesCS5A03G0935800, Triticum_aestivum|TraesCS5D03G0895300	Aegilops_tauschii|LOC109777393
OG0000499	Triticum_aestivum|TraesCS3B03G1104100, Triticum_aestivum|TraesCS3B03G1104200, Triticum_aestivum|TraesCS3D03G0897300	Aegilops_tauschii|LOC109750249
OG0000499	Triticum_aestivum|TraesCS3B03G1103400, Triticum_aestivum|TraesCS3D03G0897200	Aegilops_tauschii|LOC109750248
OG0000499	Triticum_aestivum|TraesCS3D03G0896700	Aegilops_tauschii|LOC109775654
OG0000499	Triticum_aestivum|TraesCS3A03G0961800, Triticum_aestivum|TraesCS3A03G0966600	Aegilops_tauschii|LOC109775663
OG0000499	Triticum_aestivum|TraesCS3D03G0897100	Aegilops_tauschii|LOC109750245
OG0000500	Triticum_aestivum|TraesCS6B03G0869500, Triticum_aestivum|TraesCS6A03G0734500, Triticum_aestivum|TraesCS5A03G0159500, Triticum_aestivum|TraesCS5A03G0521900, Triticum_aestivum|TraesCS5D03G0487300	Aegilops_tauschii|LOC109747110
OG0000500	Triticum_aestivum|TraesCS3A03G0295900	Aegilops_tauschii|LOC109757367
OG0000500	Triticum_aestivum|TraesCS5D03G0487600, Triticum_aestivum|TraesCS5B03G0531700	Aegilops_tauschii|LOC109782854
OG0000500	Triticum_aestivum|TraesCS5D03G0487100	Aegilops_tauschii|LOC109747111
OG0000501	Triticum_aestivum|TraesCS6B03G1223800, Triticum_aestivum|TraesCS5A03G1096800	Aegilops_tauschii|LOC120963185
OG0000501	Triticum_aestivum|TraesCS6D03G0822100	Aegilops_tauschii|LOC120969427
OG0000501	Triticum_aestivum|TraesCS7B03G1044400	Aegilops_tauschii|LOC120963940, Aegilops_tauschii|LOC109736102, Aegilops_tauschii|LOC109738568, Aegilops_tauschii|LOC109783527, Aegilops_tauschii|LOC109750346, Aegilops_tauschii|LOC109744537, Aegilops_tauschii|LOC109738037, Aegilops_tauschii|LOC109734365
OG0000503	Triticum_aestivum|TraesCS4A03G0961000	Aegilops_tauschii|LOC109736580
OG0000503	Triticum_aestivum|TraesCSU03G0145300, Triticum_aestivum|TraesCSU03G0145400	Aegilops_tauschii|LOC109736578
OG0000503	Triticum_aestivum|TraesCS7D03G0189200	Aegilops_tauschii|LOC109747796, Aegilops_tauschii|LOC109758966
OG0000503	Triticum_aestivum|TraesCS4A03G0961400	Aegilops_tauschii|LOC109759882
OG0000504	Triticum_aestivum|TraesCS2D03G0076700	Aegilops_tauschii|LOC109731770
OG0000504	Triticum_aestivum|TraesCS6A03G0673200	Aegilops_tauschii|LOC109764583
OG0000504	Triticum_aestivum|TraesCS6B03G0802500	Aegilops_tauschii|LOC109764583
OG0000504	Triticum_aestivum|TraesCS6D03G0563700	Aegilops_tauschii|LOC109764583
OG0000504	Triticum_aestivum|TraesCS6B03G0802600, Triticum_aestivum|TraesCS6A03G0672900, Triticum_aestivum|TraesCS6D03G0563400	Aegilops_tauschii|LOC109764582
OG0000504	Triticum_aestivum|TraesCS3D03G0444800	Aegilops_tauschii|LOC109763766
OG0000504	Triticum_aestivum|TraesCS6A03G0417700, Triticum_aestivum|TraesCS6B03G0506800, Triticum_aestivum|TraesCS6D03G0354700	Aegilops_tauschii|LOC109745373
OG0000505	Triticum_aestivum|TraesCS7A03G0208600, Triticum_aestivum|TraesCS4A03G0962700, Triticum_aestivum|TraesCS7D03G0187500	Aegilops_tauschii|LOC109759888
OG0000505	Triticum_aestivum|TraesCS4A03G0783200, Triticum_aestivum|TraesCS5B03G1369300	Aegilops_tauschii|LOC109766324
OG0000505	Triticum_aestivum|TraesCS7D03G1246900	Aegilops_tauschii|LOC109762953
OG0000505	Triticum_aestivum|TraesCS3D03G0915800, Triticum_aestivum|TraesCS3A03G0980100	Aegilops_tauschii|LOC109741141
OG0000506	Triticum_aestivum|TraesCS3B03G0124200	Aegilops_tauschii|LOC109782643
OG0000506	Triticum_aestivum|TraesCS3A03G0099300	Aegilops_tauschii|LOC120975283
OG0000507	Triticum_aestivum|TraesCS7D03G0182400	Aegilops_tauschii|LOC109760702
OG0000507	Triticum_aestivum|TraesCS7A03G0201600, Triticum_aestivum|TraesCS7D03G0182000	Aegilops_tauschii|LOC109739387
OG0000507	Triticum_aestivum|TraesCS4A03G0954500, Triticum_aestivum|TraesCS7A03G0202000	Aegilops_tauschii|LOC109760704
OG0000507	Triticum_aestivum|TraesCS4D03G0140100	Aegilops_tauschii|LOC109785591
OG0000507	Triticum_aestivum|TraesCS7D03G1238500	Aegilops_tauschii|LOC109753755
OG0000507	Triticum_aestivum|TraesCS7A03G1309800, Triticum_aestivum|TraesCS7B03G1231200	Aegilops_tauschii|LOC109753756
OG0000508	Triticum_aestivum|TraesCS5D03G0957800	Aegilops_tauschii|LOC109752661
OG0000508	Triticum_aestivum|TraesCS5D03G0957600	Aegilops_tauschii|LOC109747741
OG0000508	Triticum_aestivum|TraesCS5A03G1012000, Triticum_aestivum|TraesCS5A03G1012100, Triticum_aestivum|TraesCS5B03G1058700	Aegilops_tauschii|LOC109747742
OG0000508	Triticum_aestivum|TraesCS5B03G1058500, Triticum_aestivum|TraesCS5D03G0957300	Aegilops_tauschii|LOC109747740
OG0000508	Triticum_aestivum|TraesCS5D03G0957200	Aegilops_tauschii|LOC109765340
OG0000509	Triticum_aestivum|TraesCS5D03G0977100	Aegilops_tauschii|LOC109772527
OG0000509	Triticum_aestivum|TraesCS5A03G1034700	Aegilops_tauschii|LOC109775538
OG0000509	Triticum_aestivum|TraesCS5B03G1085100	Aegilops_tauschii|LOC120964120
OG0000509	Triticum_aestivum|TraesCS4A03G0964600, Triticum_aestivum|TraesCS7A03G0210800, Triticum_aestivum|TraesCS7D03G0189800	Aegilops_tauschii|LOC120968651
OG0000509	Triticum_aestivum|TraesCS5A03G1035000	Aegilops_tauschii|LOC120964119, Aegilops_tauschii|LOC109772531
OG0000509	Triticum_aestivum|TraesCS3B03G1446900	Aegilops_tauschii|LOC109750582
OG0000510	Triticum_aestivum|TraesCS5B03G0974100, Triticum_aestivum|TraesCS5B03G0974600, Triticum_aestivum|TraesCSU03G0153400, Triticum_aestivum|TraesCSU03G0402100, Triticum_aestivum|TraesCSU03G0402200, Triticum_aestivum|TraesCS5B03G0974000, Triticum_aestivum|TraesCS5D03G0883000, Triticum_aestivum|TraesCS5A03G0923600	Aegilops_tauschii|LOC109768777
OG0000510	Triticum_aestivum|TraesCS5D03G0882400	Aegilops_tauschii|LOC109786486
OG0000510	Triticum_aestivum|TraesCS1A03G0957700, Triticum_aestivum|TraesCS1A03G0958500, Triticum_aestivum|TraesCS1A03G0958400, Triticum_aestivum|TraesCS5B03G0974300, Triticum_aestivum|TraesCS5B03G0974800	Aegilops_tauschii|LOC109786476
OG0000511	Triticum_aestivum|TraesCS7D03G1125500	Aegilops_tauschii|LOC109753193, Aegilops_tauschii|LOC120969661
OG0000511	Triticum_aestivum|TraesCS6D03G0085300	Aegilops_tauschii|LOC109751143
OG0000511	Triticum_aestivum|TraesCS6A03G0971300, Triticum_aestivum|TraesCS6A03G0971600, Triticum_aestivum|TraesCS6A03G0971700, Triticum_aestivum|TraesCS6A03G0971500, Triticum_aestivum|TraesCS6D03G0852700	Aegilops_tauschii|LOC109781311
OG0000512	Triticum_aestivum|TraesCS6A03G0928000, Triticum_aestivum|TraesCS6D03G0802000	Aegilops_tauschii|LOC109764787
OG0000512	Triticum_aestivum|TraesCS6D03G0801900	Aegilops_tauschii|LOC109764786
OG0000512	Triticum_aestivum|TraesCS6D03G0801700	Aegilops_tauschii|LOC109764795
OG0000512	Triticum_aestivum|TraesCS6A03G0929500, Triticum_aestivum|TraesCS6D03G0803600, Triticum_aestivum|TraesCS6D03G0803800	Aegilops_tauschii|LOC109764797
OG0000513	Triticum_aestivum|TraesCS6A03G0966100, Triticum_aestivum|TraesCS6B03G1182500, Triticum_aestivum|TraesCS6D03G0846100, Triticum_aestivum|TraesCS6D03G0845600	Aegilops_tauschii|LOC109756504
OG0000513	Triticum_aestivum|TraesCS6B03G1181300, Triticum_aestivum|TraesCS6D03G0846300	Aegilops_tauschii|LOC109756502
OG0000513	Triticum_aestivum|TraesCS6B03G1184200, Triticum_aestivum|TraesCS6A03G0967400, Triticum_aestivum|TraesCS6D03G0848200	Aegilops_tauschii|LOC109784885
OG0000513	Triticum_aestivum|TraesCS6A03G0967600, Triticum_aestivum|TraesCS6D03G0848300	Aegilops_tauschii|LOC109784880
OG0000516	Triticum_aestivum|TraesCS3A03G0177700, Triticum_aestivum|TraesCS6D03G0865100, Triticum_aestivum|TraesCS7B03G1345600, Triticum_aestivum|TraesCS4D03G0378000, Triticum_aestivum|TraesCS5D03G0191700, Triticum_aestivum|TraesCS5D03G0723200, Triticum_aestivum|TraesCS7A03G0390200, Triticum_aestivum|TraesCS6D03G0738900	Aegilops_tauschii|LOC120965926
OG0000516	Triticum_aestivum|TraesCS1D03G0396100	Aegilops_tauschii|LOC109765381
OG0000516	Triticum_aestivum|TraesCS4D03G0412400, Triticum_aestivum|TraesCS3B03G0150300, Triticum_aestivum|TraesCS2B03G0681500, Triticum_aestivum|TraesCS4D03G0280400	Aegilops_tauschii|LOC109772849
OG0000516	Triticum_aestivum|TraesCS4D03G0282800, Triticum_aestivum|TraesCS4D03G0276900	Aegilops_tauschii|LOC109733950
OG0000518	Triticum_aestivum|TraesCS2B03G0092900	Aegilops_tauschii|LOC109755877, Aegilops_tauschii|LOC109768541, Aegilops_tauschii|LOC120975549, Aegilops_tauschii|LOC109745592, Aegilops_tauschii|LOC109743990, Aegilops_tauschii|LOC109768189, Aegilops_tauschii|LOC109775727, Aegilops_tauschii|LOC109745887, Aegilops_tauschii|LOC109781178, Aegilops_tauschii|LOC109766973, Aegilops_tauschii|LOC109750353, Aegilops_tauschii|LOC120967089, Aegilops_tauschii|LOC109759151, Aegilops_tauschii|LOC109760941, Aegilops_tauschii|LOC109767802, Aegilops_tauschii|LOC109740405, Aegilops_tauschii|LOC109775329, Aegilops_tauschii|LOC109787149, Aegilops_tauschii|LOC109769223, Aegilops_tauschii|LOC109758812, Aegilops_tauschii|LOC120972814, Aegilops_tauschii|LOC109736684, Aegilops_tauschii|LOC109782041, Aegilops_tauschii|LOC109764369, Aegilops_tauschii|LOC120964569, Aegilops_tauschii|LOC120964620, Aegilops_tauschii|LOC109772553, Aegilops_tauschii|LOC109765991, Aegilops_tauschii|LOC109748628, Aegilops_tauschii|LOC109745140, Aegilops_tauschii|LOC109767655, Aegilops_tauschii|LOC109736572, Aegilops_tauschii|LOC120975561, Aegilops_tauschii|LOC120972831, Aegilops_tauschii|LOC120968691
OG0000519	Triticum_aestivum|TraesCS7A03G0698300, Triticum_aestivum|TraesCS4A03G0396000, Triticum_aestivum|TraesCS3A03G1273800, Triticum_aestivum|TraesCS4B03G0353700	Aegilops_tauschii|LOC120976484
OG0000520	Triticum_aestivum|TraesCS1D03G0052300, Triticum_aestivum|TraesCS1D03G0052900	Aegilops_tauschii|LOC109749377
OG0000520	Triticum_aestivum|TraesCS1D03G0051800	Aegilops_tauschii|LOC109772658
OG0000520	Triticum_aestivum|TraesCS1A03G0064700, Triticum_aestivum|TraesCS1D03G0053500, Triticum_aestivum|TraesCS1A03G0061400, Triticum_aestivum|TraesCS1A03G0061500, Triticum_aestivum|TraesCS7B03G0399600	Aegilops_tauschii|LOC120976721
OG0000520	Triticum_aestivum|TraesCS1B03G0069200, Triticum_aestivum|TraesCS1B03G0069700	Aegilops_tauschii|LOC109756170
OG0000520	Triticum_aestivum|TraesCS1A03G0098300, Triticum_aestivum|TraesCS1D03G0052800	Aegilops_tauschii|LOC120970682
OG0000521	Triticum_aestivum|TraesCS1B03G1174700, Triticum_aestivum|TraesCS1A03G0992000, Triticum_aestivum|TraesCS1D03G0957700	Aegilops_tauschii|LOC109761942
OG0000521	Triticum_aestivum|TraesCS4B03G0883500, Triticum_aestivum|TraesCS4D03G0781600, Triticum_aestivum|TraesCS5A03G1196400	Aegilops_tauschii|LOC109734419
OG0000521	Triticum_aestivum|TraesCS4D03G0781500	Aegilops_tauschii|LOC109756306
OG0000521	Triticum_aestivum|TraesCS4D03G0781400	Aegilops_tauschii|LOC109756305
OG0000521	Triticum_aestivum|TraesCS1B03G1175500, Triticum_aestivum|TraesCS1D03G0958100	Aegilops_tauschii|LOC109761941
OG0000522	Triticum_aestivum|TraesCS5D03G0967800, Triticum_aestivum|TraesCS5A03G1023100	Aegilops_tauschii|LOC109746679
OG0000522	Triticum_aestivum|TraesCS5D03G0967000	Aegilops_tauschii|LOC109746671
OG0000522	Triticum_aestivum|TraesCS1A03G0668600, Triticum_aestivum|TraesCS1D03G0631900	Aegilops_tauschii|LOC109783438
OG0000523	Triticum_aestivum|TraesCS2D03G0018200	Aegilops_tauschii|LOC109733837
OG0000523	Triticum_aestivum|TraesCS2A03G0018500	Aegilops_tauschii|LOC109733820
OG0000524	Triticum_aestivum|TraesCS1B03G1235500, Triticum_aestivum|TraesCS1D03G0998600, Triticum_aestivum|TraesCS1B03G1235200, Triticum_aestivum|TraesCS1D03G0999500, Triticum_aestivum|TraesCS1A03G1037400, Triticum_aestivum|TraesCS1B03G1235600, Triticum_aestivum|TraesCS1B03G1235900, Triticum_aestivum|TraesCS1D03G0999600, Triticum_aestivum|TraesCS5D03G0742900, Triticum_aestivum|TraesCS5A03G0784600	Aegilops_tauschii|LOC109749105
OG0000525	Triticum_aestivum|TraesCS1A03G0054800, Triticum_aestivum|TraesCS1B03G0061300, Triticum_aestivum|TraesCS1D03G0045400	Aegilops_tauschii|LOC109741992
OG0000526	Triticum_aestivum|TraesCS2A03G0222200, Triticum_aestivum|TraesCS2A03G0222400, Triticum_aestivum|TraesCS2D03G0229100	Aegilops_tauschii|LOC109769471
OG0000526	Triticum_aestivum|TraesCS2A03G0220800, Triticum_aestivum|TraesCS2D03G0228000	Aegilops_tauschii|LOC109765362
OG0000526	Triticum_aestivum|TraesCS2D03G0229000	Aegilops_tauschii|LOC109769474
OG0000527	Triticum_aestivum|TraesCS2A03G1358600, Triticum_aestivum|TraesCS2D03G1330400	Aegilops_tauschii|LOC109749597
OG0000527	Triticum_aestivum|TraesCS2B03G1560000, Triticum_aestivum|TraesCS2D03G1330200	Aegilops_tauschii|LOC109749598
OG0000527	Triticum_aestivum|TraesCS2D03G1334600	Aegilops_tauschii|LOC109750568
OG0000527	Triticum_aestivum|TraesCSU03G0191700	Aegilops_tauschii|LOC109750571
OG0000527	Triticum_aestivum|TraesCS4A03G1065600, Triticum_aestivum|TraesCS7D03G0126200, Triticum_aestivum|TraesCS7A03G0139600, Triticum_aestivum|TraesCS2B03G1563800, Triticum_aestivum|TraesCS2D03G1336900	Aegilops_tauschii|LOC109750575
OG0000527	Triticum_aestivum|TraesCS4B03G1019700	Aegilops_tauschii|LOC109786145, Aegilops_tauschii|LOC109738815, Aegilops_tauschii|LOC109754253
OG0000528	Triticum_aestivum|TraesCS4D03G0642900	Aegilops_tauschii|LOC109779087
OG0000528	Triticum_aestivum|TraesCS4B03G0722600, Triticum_aestivum|TraesCS4D03G0643000, Triticum_aestivum|TraesCS4A03G0064000	Aegilops_tauschii|LOC109779092
OG0000528	Triticum_aestivum|TraesCS4A03G0064400, Triticum_aestivum|TraesCS4B03G0722300	Aegilops_tauschii|LOC109779093
OG0000528	Triticum_aestivum|TraesCS2D03G1021800	Aegilops_tauschii|LOC109779288
OG0000528	Triticum_aestivum|TraesCS2B03G1210700, Triticum_aestivum|TraesCS2D03G1021900	Aegilops_tauschii|LOC109773579
OG0000529	Triticum_aestivum|TraesCS2A03G1303200, Triticum_aestivum|TraesCS2D03G1266200	Aegilops_tauschii|LOC109764454
OG0000529	Triticum_aestivum|TraesCS7A03G1046300, Triticum_aestivum|TraesCS7D03G0999200	Aegilops_tauschii|LOC109765529
OG0000529	Triticum_aestivum|TraesCS7B03G0890800, Triticum_aestivum|TraesCS7D03G1000200	Aegilops_tauschii|LOC109782483
OG0000530	Triticum_aestivum|TraesCS2A03G0096000, Triticum_aestivum|TraesCSU03G0337500, Triticum_aestivum|TraesCS2D03G0095500	Aegilops_tauschii|LOC109733196
OG0000530	Triticum_aestivum|TraesCS2D03G0095200	Aegilops_tauschii|LOC109733180
OG0000530	Triticum_aestivum|TraesCS1D03G0584600, Triticum_aestivum|TraesCS1B03G0711600	Aegilops_tauschii|LOC109733384
OG0000530	Triticum_aestivum|TraesCS4D03G0047800	Aegilops_tauschii|LOC109786373
OG0000530	Triticum_aestivum|TraesCS4A03G0725500, Triticum_aestivum|TraesCS4A03G0726000, Triticum_aestivum|TraesCS4D03G0047900	Aegilops_tauschii|LOC109786369
OG0000531	Triticum_aestivum|TraesCS5D03G0704500	Aegilops_tauschii|LOC109746860
OG0000531	Triticum_aestivum|TraesCS5D03G0704400	Aegilops_tauschii|LOC109746864
