Orthogroup	Triticum_turgidum	Triticum_urartu
OG0000506	Triticum_turgidum|TRITD_3Av1G007900	Triticum_urartu|LOC125528787
OG0000506	Triticum_turgidum|TRITD_3Av1G007920	Triticum_urartu|LOC125546477, Triticum_urartu|LOC125527500
OG0000507	Triticum_turgidum|TRITD_7Av1G024440	Triticum_urartu|LOC125553228, Triticum_urartu|LOC125524318
OG0000507	Triticum_turgidum|TRITD_7Av1G272660	Triticum_urartu|LOC125528251
OG0000508	Triticum_turgidum|TRITD_5Bv1G212660	Triticum_urartu|LOC125510896
OG0000509	Triticum_turgidum|TRITD_5Bv1G216570	Triticum_urartu|LOC125507462
OG0000509	Triticum_turgidum|TRITD_5Av1G218900	Triticum_urartu|LOC125506141
OG0000509	Triticum_turgidum|TRITD_7Av1G025520	Triticum_urartu|LOC125532140
OG0000510	Triticum_turgidum|TRITD_5Bv1G198410, Triticum_turgidum|TRITD_5Bv1G198350, Triticum_turgidum|TRITD_5Av1G202840	Triticum_urartu|LOC125505968
OG0000510	Triticum_turgidum|TRITD_1Av1G212610	Triticum_urartu|LOC125538823, Triticum_urartu|LOC125538834
OG0000511	Triticum_turgidum|TRITD_1Av1G197970, Triticum_turgidum|TRITD_1Av1G197980	Triticum_urartu|LOC125525588, Triticum_urartu|LOC125527244
OG0000511	Triticum_turgidum|TRITD_6Av1G007170	Triticum_urartu|LOC125514980, Triticum_urartu|LOC125514457, Triticum_urartu|LOC125526622
OG0000511	Triticum_turgidum|TRITD_7Av1G276330	Triticum_urartu|LOC125523156
OG0000512	Triticum_turgidum|TRITD_6Av1G212570	Triticum_urartu|LOC125512832
OG0000512	Triticum_turgidum|TRITD_6Av1G195410	Triticum_urartu|LOC125514753, Triticum_urartu|LOC125514759
OG0000513	Triticum_turgidum|TRITD_6Av1G217840	Triticum_urartu|LOC125512970
OG0000513	Triticum_turgidum|TRITD_6Bv1G216510	Triticum_urartu|LOC125512969
OG0000513	Triticum_turgidum|TRITD_6Bv1G216590, Triticum_turgidum|TRITD_6Bv1G216490	Triticum_urartu|LOC125512971
OG0000513	Triticum_turgidum|TRITD_6Bv1G216820	Triticum_urartu|LOC125515351
OG0000513	Triticum_turgidum|TRITD_6Av1G218040	Triticum_urartu|LOC125515352
OG0000515	Triticum_turgidum|TRITD_4Av1G260230, Triticum_turgidum|TRITD_4Av1G260350	Triticum_urartu|LOC125524782
OG0000515	Triticum_turgidum|TRITD_7Av1G002170	Triticum_urartu|LOC125524783
OG0000515	Triticum_turgidum|TRITD_7Av1G002410	Triticum_urartu|LOC125522551
OG0000515	Triticum_turgidum|TRITD_7Av1G001270	Triticum_urartu|LOC125518046
OG0000515	Triticum_turgidum|TRITD_7Av1G002200	Triticum_urartu|LOC125519056
OG0000515	Triticum_turgidum|TRITD_7Av1G002260	Triticum_urartu|LOC125525545
OG0000516	Triticum_turgidum|TRITD_3Bv1G018090	Triticum_urartu|LOC125546822, Triticum_urartu|LOC125507236
OG0000516	Triticum_turgidum|TRITD_7Av1G067130	Triticum_urartu|LOC125546802, Triticum_urartu|LOC125527519
OG0000519	Triticum_turgidum|TRITD_7Av1G134810, Triticum_turgidum|TRITD_2Bv1G157570, Triticum_turgidum|TRITD_6Av1G140850	Triticum_urartu|LOC125531248, Triticum_urartu|LOC125531575, Triticum_urartu|LOC125531717, Triticum_urartu|LOC125531818
OG0000521	Triticum_turgidum|TRITD_1Av1G208760	Triticum_urartu|LOC125529525
OG0000521	Triticum_turgidum|TRITD_5Av1G243390	Triticum_urartu|LOC125511391
OG0000521	Triticum_turgidum|TRITD_4Bv1G191670	Triticum_urartu|LOC125511390
OG0000521	Triticum_turgidum|TRITD_1Av1G208860	Triticum_urartu|LOC125529534
OG0000522	Triticum_turgidum|TRITD_2Av1G260470	Triticum_urartu|LOC125543710, Triticum_urartu|LOC125534109
OG0000522	Triticum_turgidum|TRITD_1Av1G165840	Triticum_urartu|LOC125535471, Triticum_urartu|LOC125528355
OG0000523	Triticum_turgidum|TRITD_2Av1G002160	Triticum_urartu|LOC125534995
OG0000523	Triticum_turgidum|TRITD_2Av1G002190	Triticum_urartu|LOC125534696, Triticum_urartu|LOC125516076, Triticum_urartu|LOC125534999
OG0000523	Triticum_turgidum|TRITD_2Av1G002150	Triticum_urartu|LOC125534996
OG0000523	Triticum_turgidum|TRITD_2Av1G002130	Triticum_urartu|LOC125535000
OG0000524	Triticum_turgidum|TRITD_2Bv1G072550	Triticum_urartu|LOC125535429, Triticum_urartu|LOC125535435
OG0000526	Triticum_turgidum|TRITD_2Av1G029010	Triticum_urartu|LOC125535663
OG0000526	Triticum_turgidum|TRITD_2Av1G028850	Triticum_urartu|LOC125540985, Triticum_urartu|LOC125540988
OG0000529	Triticum_turgidum|TRITD_2Av1G288840, Triticum_turgidum|TRITD_2Av1G288880, Triticum_turgidum|TRITD_2Av1G288990	Triticum_urartu|LOC125540413, Triticum_urartu|LOC125540416
OG0000529	Triticum_turgidum|TRITD_5Av1G172440	Triticum_urartu|LOC125556418
OG0000529	Triticum_turgidum|TRITD_7Av1G232280	Triticum_urartu|LOC125522583
OG0000530	Triticum_turgidum|TRITD_1Bv1G142010	Triticum_urartu|LOC125535263
OG0000530	Triticum_turgidum|TRITD_4Bv1G008470, Triticum_turgidum|TRITD_4Av1G198280	Triticum_urartu|LOC125553419
OG0000530	Triticum_turgidum|TRITD_4Bv1G008480, Triticum_turgidum|TRITD_4Av1G198260, Triticum_turgidum|TRITD_4Av1G198320	Triticum_urartu|LOC125550296
OG0000531	Triticum_turgidum|TRITD_5Bv1G165530	Triticum_urartu|LOC125510030
OG0000531	Triticum_turgidum|TRITD_2Av1G015630	Triticum_urartu|LOC125540814
OG0000531	Triticum_turgidum|TRITD_2Av1G015800	Triticum_urartu|LOC125535393
OG0000532	Triticum_turgidum|TRITD_1Bv1G007210, Triticum_turgidum|TRITD_1Av1G006200	Triticum_urartu|LOC125543663
OG0000533	Triticum_turgidum|TRITD_5Bv1G203580, Triticum_turgidum|TRITD_5Av1G207450	Triticum_urartu|LOC125510683
OG0000533	Triticum_turgidum|TRITD_4Av1G018120	Triticum_urartu|LOC125552550
OG0000533	Triticum_turgidum|TRITD_2Bv1G127680	Triticum_urartu|LOC125537493
OG0000533	Triticum_turgidum|TRITD_5Av1G207250	Triticum_urartu|LOC125510673
OG0000534	Triticum_turgidum|TRITD_2Bv1G143550, Triticum_turgidum|TRITD_2Av1G174080	Triticum_urartu|LOC125538064
OG0000534	Triticum_turgidum|TRITD_5Av1G085280	Triticum_urartu|LOC125508341
OG0000534	Triticum_turgidum|TRITD_6Av1G102590	Triticum_urartu|LOC125513058
OG0000536	Triticum_turgidum|TRITD_2Bv1G232220	Triticum_urartu|LOC125528764
OG0000536	Triticum_turgidum|TRITD_3Av1G052330	Triticum_urartu|LOC125529451
OG0000536	Triticum_turgidum|TRITD_6Av1G048750	Triticum_urartu|LOC125517113, Triticum_urartu|LOC125517051
OG0000537	Triticum_turgidum|TRITD_3Bv1G232030	Triticum_urartu|LOC125545704
OG0000537	Triticum_turgidum|TRITD_3Av1G240490	Triticum_urartu|LOC125545705
OG0000537	Triticum_turgidum|TRITD_6Bv1G188650, Triticum_turgidum|TRITD_6Av1G195350	Triticum_urartu|LOC125514758
OG0000537	Triticum_turgidum|TRITD_5Av1G206020	Triticum_urartu|LOC125510659
OG0000538	Triticum_turgidum|TRITD_3Bv1G269160, Triticum_turgidum|TRITD_3Av1G273900	Triticum_urartu|LOC125546164
OG0000538	Triticum_turgidum|TRITD_3Av1G273890	Triticum_urartu|LOC125546163
OG0000538	Triticum_turgidum|TRITD_3Av1G273810	Triticum_urartu|LOC125546157, Triticum_urartu|LOC125546159
OG0000538	Triticum_turgidum|TRITD_3Av1G273820	Triticum_urartu|LOC125549378
OG0000539	Triticum_turgidum|TRITD_3Bv1G255530	Triticum_urartu|LOC125545956
OG0000539	Triticum_turgidum|TRITD_3Bv1G216850, Triticum_turgidum|TRITD_3Bv1G216810, Triticum_turgidum|TRITD_3Bv1G216710	Triticum_urartu|LOC125530218
OG0000540	Triticum_turgidum|TRITD_7Av1G237610, Triticum_turgidum|TRITD_7Bv1G186220, Triticum_turgidum|TRITD_3Av1G253520, Triticum_turgidum|TRITD_3Bv1G246900, Triticum_turgidum|TRITD_3Bv1G235790, Triticum_turgidum|TRITD_3Bv1G236400	Triticum_urartu|LOC125510836
OG0000541	Triticum_turgidum|TRITD_5Av1G246360	Triticum_urartu|LOC125529636
OG0000541	Triticum_turgidum|TRITD_6Av1G194030, Triticum_turgidum|TRITD_6Bv1G186300, Triticum_turgidum|TRITD_6Av1G198950	Triticum_urartu|LOC125514869
OG0000542	Triticum_turgidum|TRITD_5Bv1G187480, Triticum_turgidum|TRITD_5Av1G194580	Triticum_urartu|LOC125556608
OG0000542	Triticum_turgidum|TRITD_5Av1G249260	Triticum_urartu|LOC125511473, Triticum_urartu|LOC125511494
OG0000542	Triticum_turgidum|TRITD_4Bv1G198930, Triticum_turgidum|TRITD_5Av1G249290	Triticum_urartu|LOC125511495
OG0000543	Triticum_turgidum|TRITD_3Bv1G023600, Triticum_turgidum|TRITD_3Av1G019880	Triticum_urartu|LOC125542641
OG0000543	Triticum_turgidum|TRITD_5Av1G185790	Triticum_urartu|LOC125510177
OG0000544	Triticum_turgidum|TRITD_5Bv1G219270	Triticum_urartu|LOC125527779
OG0000544	Triticum_turgidum|TRITD_5Av1G221250	Triticum_urartu|LOC125508965
OG0000545	Triticum_turgidum|TRITD_7Av1G252320	Triticum_urartu|LOC125520896
OG0000545	Triticum_turgidum|TRITD_4Bv1G017050	Triticum_urartu|LOC125508828
OG0000545	Triticum_turgidum|TRITD_5Bv1G095720, Triticum_turgidum|TRITD_5Av1G117960	Triticum_urartu|LOC125508825
OG0000545	Triticum_turgidum|TRITD_5Bv1G095580, Triticum_turgidum|TRITD_5Av1G117930	Triticum_urartu|LOC125508821
OG0000546	Triticum_turgidum|TRITD_5Av1G000170	Triticum_urartu|LOC125506729
OG0000546	Triticum_turgidum|TRITD_7Av1G265730	Triticum_urartu|LOC125550539, Triticum_urartu|LOC125525386
OG0000547	Triticum_turgidum|TRITD_6Av1G225140	Triticum_urartu|LOC125515629, Triticum_urartu|LOC125515642
OG0000547	Triticum_turgidum|TRITD_6Av1G225060	Triticum_urartu|LOC125515623
OG0000547	Triticum_turgidum|TRITD_6Bv1G225560	Triticum_urartu|LOC125515628, Triticum_urartu|LOC125515641
OG0000548	Triticum_turgidum|TRITD_7Av1G023990	Triticum_urartu|LOC125527178, Triticum_urartu|LOC125525898
OG0000548	Triticum_turgidum|TRITD_3Bv1G273440	Triticum_urartu|LOC125549365
OG0000548	Triticum_turgidum|TRITD_3Av1G272580, Triticum_turgidum|TRITD_3Av1G272630	Triticum_urartu|LOC125549368
OG0000549	Triticum_turgidum|TRITD_7Bv1G210650	Triticum_urartu|LOC125536716, Triticum_urartu|LOC125522655
OG0000549	Triticum_turgidum|TRITD_6Bv1G066660	Triticum_urartu|LOC125533674, Triticum_urartu|LOC125537459, Triticum_urartu|LOC125512990, Triticum_urartu|LOC125513197
OG0000550	Triticum_turgidum|TRITD_4Av1G029550	Triticum_urartu|LOC125551048, Triticum_urartu|LOC125532385, Triticum_urartu|LOC125507404, Triticum_urartu|matK
OG0000551	Triticum_turgidum|TRITD_7Bv1G157430, Triticum_turgidum|TRITD_7Av1G204000, Triticum_turgidum|TRITD_1Bv1G013630, Triticum_turgidum|TRITD_1Av1G009930	Triticum_urartu|LOC125544457
OG0000551	Triticum_turgidum|TRITD_1Bv1G159580	Triticum_urartu|LOC125532927
OG0000551	Triticum_turgidum|TRITD_1Av1G173990	Triticum_urartu|LOC125526422
OG0000553	Triticum_turgidum|TRITD_3Bv1G251090, Triticum_turgidum|TRITD_1Bv1G198840, Triticum_turgidum|TRITD_1Bv1G198590, Triticum_turgidum|TRITD_1Bv1G145410, Triticum_turgidum|TRITD_5Bv1G126580	Triticum_urartu|LOC125538148
OG0000554	Triticum_turgidum|TRITD_1Av1G195190	Triticum_urartu|LOC125524971
OG0000557	Triticum_turgidum|TRITD_6Bv1G024580	Triticum_urartu|LOC125513494
OG0000557	Triticum_turgidum|TRITD_6Av1G190070	Triticum_urartu|LOC125514620
OG0000557	Triticum_turgidum|TRITD_7Av1G063580	Triticum_urartu|LOC125522572
OG0000558	Triticum_turgidum|TRITD_3Av1G078330	Triticum_urartu|LOC125516208
OG0000558	Triticum_turgidum|TRITD_3Bv1G255820, Triticum_turgidum|TRITD_3Bv1G064310	Triticum_urartu|LOC125548820, Triticum_urartu|LOC125552981
OG0000559	Triticum_turgidum|TRITD_5Av1G000530, Triticum_turgidum|TRITD_7Av1G143530	Triticum_urartu|LOC125523407
OG0000561	Triticum_turgidum|TRITD_4Av1G226860	Triticum_urartu|LOC125554289
OG0000562	Triticum_turgidum|TRITD_4Av1G156710	Triticum_urartu|LOC125550870
OG0000562	Triticum_turgidum|TRITD_2Bv1G262930	Triticum_urartu|LOC125527911
OG0000562	Triticum_turgidum|TRITD_2Bv1G262920, Triticum_turgidum|TRITD_2Bv1G262900	Triticum_urartu|LOC125527908
OG0000563	Triticum_turgidum|TRITD_5Bv1G217410	Triticum_urartu|LOC125550860
OG0000563	Triticum_turgidum|TRITD_1Av1G092200	Triticum_urartu|LOC125507553
OG0000563	Triticum_turgidum|TRITD_4Bv1G059750	Triticum_urartu|LOC125506711, Triticum_urartu|LOC125506713
OG0000564	Triticum_turgidum|TRITD_3Av1G248890, Triticum_turgidum|TRITD_3Av1G248900, Triticum_turgidum|TRITD_3Bv1G240530	Triticum_urartu|LOC125545806
OG0000566	Triticum_turgidum|TRITD_3Bv1G029720	Triticum_urartu|LOC125547912
OG0000566	Triticum_turgidum|TRITD_4Av1G217810	Triticum_urartu|LOC125554362
OG0000566	Triticum_turgidum|TRITD_3Bv1G033750, Triticum_turgidum|TRITD_3Av1G029520	Triticum_urartu|LOC125547943, Triticum_urartu|LOC125553972
OG0000567	Triticum_turgidum|TRITD_3Av1G257740	Triticum_urartu|LOC125549140
OG0000567	Triticum_turgidum|TRITD_3Bv1G251100, Triticum_turgidum|TRITD_3Av1G257840	Triticum_urartu|LOC125531206
OG0000567	Triticum_turgidum|TRITD_3Bv1G251360	Triticum_urartu|LOC125549132
OG0000568	Triticum_turgidum|TRITD_3Bv1G264910, Triticum_turgidum|TRITD_3Av1G270040	Triticum_urartu|LOC125546068
OG0000568	Triticum_turgidum|TRITD_3Av1G270000	Triticum_urartu|LOC125549310
OG0000568	Triticum_turgidum|TRITD_3Av1G270010	Triticum_urartu|LOC125546067
OG0000568	Triticum_turgidum|TRITD_3Av1G270060	Triticum_urartu|LOC125546062, Triticum_urartu|LOC125546064
OG0000569	Triticum_turgidum|TRITD_4Av1G005140	Triticum_urartu|LOC125531155
OG0000569	Triticum_turgidum|TRITD_3Bv1G009390	Triticum_urartu|LOC125529935
OG0000570	Triticum_turgidum|TRITD_6Av1G209340	Triticum_urartu|LOC125515077
OG0000570	Triticum_turgidum|TRITD_2Bv1G228710, Triticum_turgidum|TRITD_5Av1G256330	Triticum_urartu|LOC125511652
OG0000570	Triticum_turgidum|TRITD_7Bv1G010970, Triticum_turgidum|TRITD_7Av1G038470	Triticum_urartu|LOC125523956
OG0000570	Triticum_turgidum|TRITD_5Av1G256310	Triticum_urartu|LOC125511651, Triticum_urartu|LOC125528393
OG0000571	Triticum_turgidum|TRITD_7Av1G230750	Triticum_urartu|LOC125525067
OG0000571	Triticum_turgidum|TRITD_4Bv1G188420	Triticum_urartu|LOC125528443
OG0000571	Triticum_turgidum|TRITD_5Av1G241730, Triticum_turgidum|TRITD_4Bv1G188300	Triticum_urartu|LOC125531006
OG0000572	Triticum_turgidum|TRITD_4Av1G228380	Triticum_urartu|LOC125552882, Triticum_urartu|LOC125525912
OG0000572	Triticum_turgidum|TRITD_4Bv1G178010, Triticum_turgidum|TRITD_4Bv1G178030	Triticum_urartu|LOC125554250, Triticum_urartu|LOC125524167, Triticum_urartu|LOC125524116
OG0000573	Triticum_turgidum|TRITD_4Av1G087060	Triticum_urartu|LOC125535802, Triticum_urartu|LOC125552321, Triticum_urartu|LOC125537455, Triticum_urartu|LOC125546035
OG0000573	Triticum_turgidum|TRITD_3Bv1G220890, Triticum_turgidum|TRITD_6Bv1G095420, Triticum_turgidum|TRITD_2Bv1G129930, Triticum_turgidum|TRITD_6Bv1G105130, Triticum_turgidum|TRITD_6Av1G103050	Triticum_urartu|LOC125528888
OG0000574	Triticum_turgidum|TRITD_4Av1G014340	Triticum_urartu|LOC125554119
OG0000574	Triticum_turgidum|TRITD_4Bv1G007760	Triticum_urartu|LOC125553412, Triticum_urartu|LOC125553413
OG0000575	Triticum_turgidum|TRITD_5Bv1G249930, Triticum_turgidum|TRITD_4Av1G210050, Triticum_turgidum|TRITD_4Av1G209900, Triticum_turgidum|TRITD_5Bv1G250060	Triticum_urartu|LOC125553245, Triticum_urartu|LOC125529331
OG0000575	Triticum_turgidum|TRITD_5Bv1G250090, Triticum_turgidum|TRITD_4Av1G209870, Triticum_turgidum|TRITD_4Av1G210090	Triticum_urartu|LOC125553244
OG0000575	Triticum_turgidum|TRITD_6Av1G214850, Triticum_turgidum|TRITD_5Bv1G250040, Triticum_turgidum|TRITD_4Av1G209990, Triticum_turgidum|TRITD_5Bv1G249950, Triticum_turgidum|TRITD_4Av1G209940	Triticum_urartu|LOC125553230
OG0000577	Triticum_turgidum|TRITD_6Av1G031350	Triticum_urartu|LOC125516568
OG0000577	Triticum_turgidum|TRITD_7Av1G031570	Triticum_urartu|LOC125518368
OG0000577	Triticum_turgidum|TRITD_7Av1G031600	Triticum_urartu|LOC125517995, Triticum_urartu|LOC125526056, Triticum_urartu|LOC125518014
OG0000577	Triticum_turgidum|TRITD_7Bv1G002230	Triticum_urartu|LOC125518367
OG0000578	Triticum_turgidum|TRITD_5Av1G150440	Triticum_urartu|LOC125556173
OG0000578	Triticum_turgidum|TRITD_5Av1G150510	Triticum_urartu|LOC125556176
OG0000578	Triticum_turgidum|TRITD_5Av1G150510	Triticum_urartu|LOC125556178
OG0000578	Triticum_turgidum|TRITD_5Av1G150500	Triticum_urartu|LOC125556175, Triticum_urartu|LOC125556177
OG0000578	Triticum_turgidum|TRITD_5Av1G150430	Triticum_urartu|LOC125556172
OG0000579	Triticum_turgidum|TRITD_6Bv1G016710, Triticum_turgidum|TRITD_6Av1G011270	Triticum_urartu|LOC125517656
OG0000579	Triticum_turgidum|TRITD_6Av1G012920	Triticum_urartu|LOC125516475
OG0000581	Triticum_turgidum|TRITD_6Av1G203000	Triticum_urartu|LOC125514944
OG0000581	Triticum_turgidum|TRITD_6Av1G203050	Triticum_urartu|LOC125514945, Triticum_urartu|LOC125514946
OG0000581	Triticum_turgidum|TRITD_6Bv1G197560	Triticum_urartu|LOC125514930
OG0000581	Triticum_turgidum|TRITD_6Bv1G197550, Triticum_turgidum|TRITD_6Av1G202620	Triticum_urartu|LOC125514928
OG0000582	Triticum_turgidum|TRITD_1Av1G001390	Triticum_urartu|LOC125551456
OG0000583	Triticum_turgidum|TRITD_7Av1G012530, Triticum_turgidum|TRITD_7Av1G055340, Triticum_turgidum|TRITD_7Av1G055480, Triticum_turgidum|TRITD_7Bv1G031870, Triticum_turgidum|TRITD_5Bv1G252080, Triticum_turgidum|TRITD_7Av1G012760	Triticum_urartu|LOC125554375
OG0000584	Triticum_turgidum|TRITD_7Av1G101070	Triticum_urartu|LOC125518730
OG0000584	Triticum_turgidum|TRITD_7Bv1G074820, Triticum_turgidum|TRITD_7Av1G101800	Triticum_urartu|LOC125519913
OG0000584	Triticum_turgidum|TRITD_7Av1G101610	Triticum_urartu|LOC125525006
OG0000587	Triticum_turgidum|TRITD_7Av1G270250	Triticum_urartu|LOC125525058
OG0000587	Triticum_turgidum|TRITD_1Av1G226770, Triticum_turgidum|TRITD_1Bv1G224300	Triticum_urartu|LOC125531952
OG0000588	Triticum_turgidum|TRITD_1Av1G004210	Triticum_urartu|LOC125531342
OG0000591	Triticum_turgidum|TRITD_3Av1G021350	Triticum_urartu|LOC125542672
OG0000591	Triticum_turgidum|TRITD_5Bv1G097460, Triticum_turgidum|TRITD_5Av1G114980	Triticum_urartu|LOC125508805
OG0000591	Triticum_turgidum|TRITD_1Av1G215640	Triticum_urartu|LOC125528328
OG0000591	Triticum_turgidum|TRITD_1Av1G222870	Triticum_urartu|LOC125531288
OG0000592	Triticum_turgidum|TRITD_5Av1G216100, Triticum_turgidum|TRITD_5Bv1G212950	Triticum_urartu|LOC125528783
OG0000592	Triticum_turgidum|TRITD_2Av1G130400	Triticum_urartu|LOC125537313
OG0000592	Triticum_turgidum|TRITD_3Bv1G044470	Triticum_urartu|LOC125542947
OG0000593	Triticum_turgidum|TRITD_1Bv1G003610	Triticum_urartu|LOC125542690
OG0000594	Triticum_turgidum|TRITD_1Av1G004080	Triticum_urartu|LOC125542666
OG0000594	Triticum_turgidum|TRITD_1Bv1G003780, Triticum_turgidum|TRITD_1Bv1G003770	Triticum_urartu|LOC125542591
OG0000596	Triticum_turgidum|TRITD_3Bv1G161480	Triticum_urartu|LOC125529545
OG0000596	Triticum_turgidum|TRITD_3Av1G186350	Triticum_urartu|LOC125544726
OG0000596	Triticum_turgidum|TRITD_1Av1G056950	Triticum_urartu|LOC125551635
OG0000596	Triticum_turgidum|TRITD_3Bv1G042580, Triticum_turgidum|TRITD_3Av1G033770	Triticum_urartu|LOC125542920
OG0000597	Triticum_turgidum|TRITD_3Av1G237120	Triticum_urartu|LOC125542196
OG0000597	Triticum_turgidum|TRITD_3Bv1G226560, Triticum_turgidum|TRITD_3Av1G237250	Triticum_urartu|LOC125542190, Triticum_urartu|LOC125547090
OG0000598	Triticum_turgidum|TRITD_5Bv1G252290, Triticum_turgidum|TRITD_5Bv1G248890, Triticum_turgidum|TRITD_4Av1G206770, Triticum_turgidum|TRITD_4Av1G211440	Triticum_urartu|LOC125553208, Triticum_urartu|LOC125529471
OG0000599	Triticum_turgidum|TRITD_7Av1G253880	Triticum_urartu|LOC125519203
OG0000599	Triticum_turgidum|TRITD_7Av1G039210	Triticum_urartu|LOC125536273, Triticum_urartu|LOC125520572
OG0000600	Triticum_turgidum|TRITD_2Av1G295560	Triticum_urartu|LOC125540503
OG0000600	Triticum_turgidum|TRITD_2Av1G000070	Triticum_urartu|LOC125534925
OG0000602	Triticum_turgidum|TRITD_2Av1G011850	Triticum_urartu|LOC125535956, Triticum_urartu|LOC125535955, Triticum_urartu|LOC125530713, Triticum_urartu|LOC125532085
OG0000602	Triticum_turgidum|TRITD_5Av1G113020	Triticum_urartu|LOC125508683
OG0000602	Triticum_turgidum|TRITD_7Bv1G213190	Triticum_urartu|LOC125540775, Triticum_urartu|LOC125507955
OG0000603	Triticum_turgidum|TRITD_2Av1G261600, Triticum_turgidum|TRITD_2Av1G261610	Triticum_urartu|LOC125530510
OG0000604	Triticum_turgidum|TRITD_2Av1G009970	Triticum_urartu|LOC125529518, Triticum_urartu|LOC125540533
OG0000604	Triticum_turgidum|TRITD_2Av1G010410	Triticum_urartu|LOC125535231
OG0000604	Triticum_turgidum|TRITD_2Av1G010380	Triticum_urartu|LOC125535233
OG0000605	Triticum_turgidum|TRITD_1Av1G136070	Triticum_urartu|LOC125534049
OG0000605	Triticum_turgidum|TRITD_2Av1G242780	Triticum_urartu|LOC125539399, Triticum_urartu|LOC125539401, Triticum_urartu|LOC125539409
OG0000605	Triticum_turgidum|TRITD_2Av1G242800	Triticum_urartu|LOC125539403
OG0000606	Triticum_turgidum|TRITD_2Av1G287650	Triticum_urartu|LOC125534512
OG0000606	Triticum_turgidum|TRITD_2Av1G287610	Triticum_urartu|LOC125540310
OG0000607	Triticum_turgidum|TRITD_5Bv1G133260, Triticum_turgidum|TRITD_3Bv1G150770	Triticum_urartu|LOC125532061
OG0000607	Triticum_turgidum|TRITD_5Av1G214200	Triticum_urartu|LOC125513474
OG0000608	Triticum_turgidum|TRITD_7Bv1G001990	Triticum_urartu|LOC125535438
OG0000608	Triticum_turgidum|TRITD_4Bv1G178530	Triticum_urartu|LOC125554293
OG0000609	Triticum_turgidum|TRITD_3Bv1G128440, Triticum_turgidum|TRITD_3Av1G142640	Triticum_urartu|LOC125544033
OG0000609	Triticum_turgidum|TRITD_3Bv1G163520, Triticum_turgidum|TRITD_3Av1G181460	Triticum_urartu|LOC125544603
OG0000609	Triticum_turgidum|TRITD_3Av1G142750	Triticum_urartu|LOC125543865
OG0000610	Triticum_turgidum|TRITD_7Bv1G232820	Triticum_urartu|LOC125519597
OG0000610	Triticum_turgidum|TRITD_7Av1G279220	Triticum_urartu|LOC125523810
OG0000610	Triticum_turgidum|TRITD_7Bv1G232700, Triticum_turgidum|TRITD_7Av1G279270	Triticum_urartu|LOC125520448
OG0000611	Triticum_turgidum|TRITD_2Av1G259210	Triticum_urartu|LOC125534079
OG0000611	Triticum_turgidum|TRITD_2Bv1G221900, Triticum_turgidum|TRITD_2Bv1G221940, Triticum_turgidum|TRITD_2Av1G259230	Triticum_urartu|LOC125534082
OG0000611	Triticum_turgidum|TRITD_2Av1G259160	Triticum_urartu|LOC125534078
OG0000612	Triticum_turgidum|TRITD_2Av1G275530	Triticum_urartu|LOC125530243
OG0000613	Triticum_turgidum|TRITD_5Av1G197380	Triticum_urartu|LOC125529604
OG0000613	Triticum_turgidum|TRITD_5Av1G197390	Triticum_urartu|LOC125529602
OG0000614	Triticum_turgidum|TRITD_2Av1G253030	Triticum_urartu|LOC125533987
OG0000614	Triticum_turgidum|TRITD_2Av1G087960	Triticum_urartu|LOC125541514, Triticum_urartu|LOC125519674
OG0000614	Triticum_turgidum|TRITD_6Av1G217600	Triticum_urartu|LOC125515336
