Orthogroup	Triticum_turgidum	Hordeum_vulgare
OG0000775	Triticum_turgidum|TRITD_3Av1G000910	Hordeum_vulgare|LOC123439169
OG0000775	Triticum_turgidum|TRITD_3Av1G000920, Triticum_turgidum|TRITD_3Bv1G006210	Hordeum_vulgare|LOC123439168
OG0000775	Triticum_turgidum|TRITD_3Av1G000940	Hordeum_vulgare|LOC123439167
OG0000776	Triticum_turgidum|TRITD_5Av1G237730, Triticum_turgidum|TRITD_4Bv1G182400	Hordeum_vulgare|LOC123450853
OG0000776	Triticum_turgidum|TRITD_3Bv1G021370, Triticum_turgidum|TRITD_3Av1G017720, Triticum_turgidum|TRITD_3Av1G017690	Hordeum_vulgare|LOC123441394, Hordeum_vulgare|LOC123439323, Hordeum_vulgare|LOC123439325
OG0000777	Triticum_turgidum|TRITD_4Bv1G196020	Hordeum_vulgare|LOC123449900
OG0000777	Triticum_turgidum|TRITD_3Bv1G239410	Hordeum_vulgare|LOC123445264, Hordeum_vulgare|LOC123445268
OG0000777	Triticum_turgidum|TRITD_3Bv1G239180	Hordeum_vulgare|LOC123445261
OG0000777	Triticum_turgidum|TRITD_3Av1G246970	Hordeum_vulgare|LOC123445266
OG0000778	Triticum_turgidum|TRITD_7Av1G027140, Triticum_turgidum|TRITD_4Av1G233350	Hordeum_vulgare|LOC123410394
OG0000779	Triticum_turgidum|TRITD_3Av1G005660, Triticum_turgidum|TRITD_3Bv1G008060	Hordeum_vulgare|LOC123446167
OG0000779	Triticum_turgidum|TRITD_3Av1G005650, Triticum_turgidum|TRITD_3Av1G005680	Hordeum_vulgare|LOC123439210
OG0000780	Triticum_turgidum|TRITD_5Bv1G152350, Triticum_turgidum|TRITD_5Av1G160450	Hordeum_vulgare|LOC123399461
OG0000780	Triticum_turgidum|TRITD_3Av1G191970, Triticum_turgidum|TRITD_3Bv1G174600	Hordeum_vulgare|LOC123444460
OG0000780	Triticum_turgidum|TRITD_4Bv1G207630, Triticum_turgidum|TRITD_1Av1G180370	Hordeum_vulgare|LOC123450028
OG0000781	Triticum_turgidum|TRITD_3Av1G194070, Triticum_turgidum|TRITD_3Bv1G176680	Hordeum_vulgare|LOC123440299
OG0000781	Triticum_turgidum|TRITD_3Av1G194120, Triticum_turgidum|TRITD_3Bv1G176710	Hordeum_vulgare|LOC123440300
OG0000782	Triticum_turgidum|TRITD_4Bv1G153740, Triticum_turgidum|TRITD_4Av1G017100	Hordeum_vulgare|LOC123449394
OG0000782	Triticum_turgidum|TRITD_5Av1G034850, Triticum_turgidum|TRITD_5Bv1G032580	Hordeum_vulgare|LOC123397922
OG0000782	Triticum_turgidum|TRITD_4Bv1G027370, Triticum_turgidum|TRITD_4Av1G176240	Hordeum_vulgare|LOC123447796
OG0000783	Triticum_turgidum|TRITD_4Bv1G168240, Triticum_turgidum|TRITD_4Av1G005660, Triticum_turgidum|TRITD_4Bv1G155470, Triticum_turgidum|TRITD_6Av1G071960, Triticum_turgidum|TRITD_6Bv1G076700, Triticum_turgidum|TRITD_4Bv1G158720, Triticum_turgidum|TRITD_4Av1G013700, Triticum_turgidum|TRITD_4Bv1G158780, Triticum_turgidum|TRITD_4Av1G013720	Hordeum_vulgare|LOC123446943, Hordeum_vulgare|LOC123446945
OG0000784	Triticum_turgidum|TRITD_5Bv1G032970	Hordeum_vulgare|LOC123396786
OG0000784	Triticum_turgidum|TRITD_4Av1G176470, Triticum_turgidum|TRITD_4Bv1G026840	Hordeum_vulgare|LOC123447791
OG0000784	Triticum_turgidum|TRITD_5Av1G207830, Triticum_turgidum|TRITD_5Bv1G204120	Hordeum_vulgare|LOC123452378
OG0000786	Triticum_turgidum|TRITD_6Bv1G222900	Hordeum_vulgare|LOC123424904
OG0000787	Triticum_turgidum|TRITD_5Av1G112500, Triticum_turgidum|TRITD_5Bv1G093180	Hordeum_vulgare|LOC123395462
OG0000787	Triticum_turgidum|TRITD_4Av1G152140	Hordeum_vulgare|LOC123448053
OG0000787	Triticum_turgidum|TRITD_4Av1G152180	Hordeum_vulgare|LOC123448054
OG0000788	Triticum_turgidum|TRITD_5Av1G257490	Hordeum_vulgare|LOC123447560
OG0000788	Triticum_turgidum|TRITD_4Bv1G206260, Triticum_turgidum|TRITD_5Bv1G244110, Triticum_turgidum|TRITD_5Av1G257500	Hordeum_vulgare|LOC123447559
OG0000789	Triticum_turgidum|TRITD_5Bv1G086820, Triticum_turgidum|TRITD_5Av1G106600	Hordeum_vulgare|LOC123397675
OG0000789	Triticum_turgidum|TRITD_5Av1G240360, Triticum_turgidum|TRITD_4Bv1G186380	Hordeum_vulgare|LOC123449762, Hordeum_vulgare|LOC123449763
OG0000790	Triticum_turgidum|TRITD_4Bv1G195230	Hordeum_vulgare|LOC123449889
OG0000790	Triticum_turgidum|TRITD_7Av1G102850	Hordeum_vulgare|LOC123409484
OG0000791	Triticum_turgidum|TRITD_5Bv1G182540	Hordeum_vulgare|LOC123397808
OG0000792	Triticum_turgidum|TRITD_5Av1G158820, Triticum_turgidum|TRITD_5Bv1G147170	Hordeum_vulgare|LOC123398154
OG0000792	Triticum_turgidum|TRITD_5Bv1G148130, Triticum_turgidum|TRITD_5Av1G158870	Hordeum_vulgare|LOC123395760
OG0000793	Triticum_turgidum|TRITD_5Av1G173220	Hordeum_vulgare|LOC123395912
OG0000793	Triticum_turgidum|TRITD_5Av1G163050	Hordeum_vulgare|LOC123397478
OG0000794	Triticum_turgidum|TRITD_5Bv1G252720, Triticum_turgidum|TRITD_7Bv1G000820, Triticum_turgidum|TRITD_4Av1G205870, Triticum_turgidum|TRITD_5Bv1G248440	Hordeum_vulgare|LOC123442136, Hordeum_vulgare|LOC123445411
OG0000795	Triticum_turgidum|TRITD_5Bv1G226870, Triticum_turgidum|TRITD_5Av1G227940, Triticum_turgidum|TRITD_5Av1G227930	Hordeum_vulgare|LOC123417810
OG0000796	Triticum_turgidum|TRITD_5Bv1G043910, Triticum_turgidum|TRITD_5Bv1G044140, Triticum_turgidum|TRITD_6Bv1G062960, Triticum_turgidum|TRITD_5Av1G042380	Hordeum_vulgare|LOC123396482, Hordeum_vulgare|LOC123396375, Hordeum_vulgare|LOC123396380
OG0000797	Triticum_turgidum|TRITD_7Av1G263810, Triticum_turgidum|TRITD_5Av1G180440	Hordeum_vulgare|LOC123413581
OG0000798	Triticum_turgidum|TRITD_6Av1G194540	Hordeum_vulgare|LOC123406085, Hordeum_vulgare|LOC123406079, Hordeum_vulgare|LOC123406082, Hordeum_vulgare|LOC123406111, Hordeum_vulgare|LOC123406109
OG0000799	Triticum_turgidum|TRITD_7Av1G087910, Triticum_turgidum|TRITD_7Bv1G061940	Hordeum_vulgare|LOC123412849
OG0000799	Triticum_turgidum|TRITD_6Bv1G168240, Triticum_turgidum|TRITD_6Av1G179300	Hordeum_vulgare|LOC123401035
OG0000799	Triticum_turgidum|TRITD_6Bv1G168230, Triticum_turgidum|TRITD_6Av1G179280	Hordeum_vulgare|LOC123401030
OG0000800	Triticum_turgidum|TRITD_6Bv1G003900, Triticum_turgidum|TRITD_6Bv1G003850, Triticum_turgidum|TRITD_6Av1G002650, Triticum_turgidum|TRITD_7Av1G189490, Triticum_turgidum|TRITD_7Bv1G155000	Hordeum_vulgare|LOC123409203, Hordeum_vulgare|LOC123409206, Hordeum_vulgare|LOC123409204, Hordeum_vulgare|LOC123409205
OG0000801	Triticum_turgidum|TRITD_6Av1G176380, Triticum_turgidum|TRITD_6Bv1G165020	Hordeum_vulgare|LOC123404177
OG0000801	Triticum_turgidum|TRITD_6Bv1G164990, Triticum_turgidum|TRITD_6Av1G175860	Hordeum_vulgare|LOC123405501
OG0000802	Triticum_turgidum|TRITD_6Av1G035240, Triticum_turgidum|TRITD_6Bv1G048060, Triticum_turgidum|TRITD_6Av1G035150, Triticum_turgidum|TRITD_6Bv1G048240, Triticum_turgidum|TRITD_6Bv1G047950, Triticum_turgidum|TRITD_6Bv1G048170	Hordeum_vulgare|LOC123401570
OG0000803	Triticum_turgidum|TRITD_4Av1G262250, Triticum_turgidum|TRITD_4Av1G262130, Triticum_turgidum|TRITD_7Av1G050940, Triticum_turgidum|TRITD_7Av1G001920, Triticum_turgidum|TRITD_4Av1G264330, Triticum_turgidum|TRITD_2Bv1G021430, Triticum_turgidum|TRITD_6Bv1G000540, Triticum_turgidum|TRITD_6Bv1G000880, Triticum_turgidum|TRITD_6Bv1G000900, Triticum_turgidum|TRITD_6Av1G000760, Triticum_turgidum|TRITD_2Av1G016220	Hordeum_vulgare|LOC123442738, Hordeum_vulgare|LOC123439393
OG0000805	Triticum_turgidum|TRITD_7Bv1G031930, Triticum_turgidum|TRITD_7Av1G055610	Hordeum_vulgare|LOC123409689
OG0000805	Triticum_turgidum|TRITD_7Bv1G031970	Hordeum_vulgare|LOC123409903, Hordeum_vulgare|LOC123409266
OG0000806	Triticum_turgidum|TRITD_7Bv1G217980, Triticum_turgidum|TRITD_7Bv1G218080, Triticum_turgidum|TRITD_7Av1G056490, Triticum_turgidum|TRITD_7Bv1G033210, Triticum_turgidum|TRITD_7Bv1G218180, Triticum_turgidum|TRITD_7Bv1G217920, Triticum_turgidum|TRITD_7Av1G265520, Triticum_turgidum|TRITD_7Bv1G217790, Triticum_turgidum|TRITD_7Bv1G217640	Hordeum_vulgare|LOC123409254
OG0000807	Triticum_turgidum|TRITD_7Av1G232580, Triticum_turgidum|TRITD_7Bv1G181370	Hordeum_vulgare|LOC123407068
OG0000807	Triticum_turgidum|TRITD_7Av1G280400, Triticum_turgidum|TRITD_7Av1G239450, Triticum_turgidum|TRITD_7Bv1G188850, Triticum_turgidum|TRITD_7Bv1G181080	Hordeum_vulgare|LOC123412058
OG0000808	Triticum_turgidum|TRITD_7Av1G262770	Hordeum_vulgare|LOC123409102, Hordeum_vulgare|LOC123410500
OG0000809	Triticum_turgidum|TRITD_7Bv1G227310	Hordeum_vulgare|LOC123409912, Hordeum_vulgare|LOC123412854
OG0000809	Triticum_turgidum|TRITD_7Bv1G227340, Triticum_turgidum|TRITD_7Av1G274550	Hordeum_vulgare|LOC123412853
OG0000809	Triticum_turgidum|TRITD_7Av1G201790, Triticum_turgidum|TRITD_7Bv1G143570	Hordeum_vulgare|LOC123407007
OG0000810	Triticum_turgidum|TRITD_7Bv1G140140	Hordeum_vulgare|LOC123413106
OG0000810	Triticum_turgidum|TRITD_7Av1G211660, Triticum_turgidum|TRITD_7Bv1G163350, Triticum_turgidum|TRITD_7Bv1G163360	Hordeum_vulgare|LOC123413100
OG0000811	Triticum_turgidum|TRITD_3Av1G012200	Hordeum_vulgare|LOC123442582, Hordeum_vulgare|LOC123442581, Hordeum_vulgare|LOC123441360, Hordeum_vulgare|LOC123441362
OG0000812	Triticum_turgidum|TRITD_7Bv1G232210, Triticum_turgidum|TRITD_6Av1G033830, Triticum_turgidum|TRITD_3Av1G014540, Triticum_turgidum|TRITD_6Bv1G228490, Triticum_turgidum|TRITD_3Bv1G254140, Triticum_turgidum|TRITD_1Bv1G189510, Triticum_turgidum|TRITD_7Av1G094470, Triticum_turgidum|TRITD_1Av1G012040, Triticum_turgidum|TRITD_3Av1G285370, Triticum_turgidum|TRITD_3Bv1G042220, Triticum_turgidum|TRITD_2Bv1G102840, Triticum_turgidum|TRITD_4Av1G239770, Triticum_turgidum|TRITD_3Bv1G254150, Triticum_turgidum|TRITD_1Bv1G163400, Triticum_turgidum|TRITD_2Bv1G109900, Triticum_turgidum|TRITD_4Av1G258170, Triticum_turgidum|TRITD_3Bv1G080690	Hordeum_vulgare|LOC123426308
OG0000813	Triticum_turgidum|TRITD_6Av1G021980, Triticum_turgidum|TRITD_4Bv1G144190	Hordeum_vulgare|LOC123396156, Hordeum_vulgare|LOC123418538, Hordeum_vulgare|LOC123418799, Hordeum_vulgare|LOC123419042, Hordeum_vulgare|LOC123419072, Hordeum_vulgare|LOC123419613, Hordeum_vulgare|LOC123419763, Hordeum_vulgare|LOC123419871, Hordeum_vulgare|LOC123419969, Hordeum_vulgare|LOC123420590, Hordeum_vulgare|LOC123420635, Hordeum_vulgare|LOC123420879, Hordeum_vulgare|LOC123421747, Hordeum_vulgare|LOC123421959, Hordeum_vulgare|LOC123422262, Hordeum_vulgare|LOC123422712, Hordeum_vulgare|LOC123423234, Hordeum_vulgare|LOC123423339, Hordeum_vulgare|LOC123423401, Hordeum_vulgare|LOC123423636, Hordeum_vulgare|LOC123423687, Hordeum_vulgare|LOC123423785, Hordeum_vulgare|LOC123423800, Hordeum_vulgare|LOC123423865
OG0000815	Triticum_turgidum|TRITD_3Av1G287600	Hordeum_vulgare|LOC123441254, Hordeum_vulgare|LOC123445753, Hordeum_vulgare|LOC123445755, Hordeum_vulgare|LOC123441252, Hordeum_vulgare|LOC123445752, Hordeum_vulgare|LOC123445754
OG0000816	Triticum_turgidum|TRITD_7Bv1G037670, Triticum_turgidum|TRITD_7Av1G060440, Triticum_turgidum|TRITD_7Bv1G038200	Hordeum_vulgare|LOC123428151
OG0000817	Triticum_turgidum|TRITD_1Bv1G217830, Triticum_turgidum|TRITD_1Av1G219920	Hordeum_vulgare|LOC123451282
OG0000817	Triticum_turgidum|TRITD_6Av1G079470, Triticum_turgidum|TRITD_6Bv1G084680	Hordeum_vulgare|LOC123401289
OG0000817	Triticum_turgidum|TRITD_7Bv1G144780, Triticum_turgidum|TRITD_7Av1G201010	Hordeum_vulgare|LOC123413341
OG0000819	Triticum_turgidum|TRITD_1Av1G207340	Hordeum_vulgare|LOC123420202
OG0000819	Triticum_turgidum|TRITD_1Av1G207410	Hordeum_vulgare|LOC123451089
OG0000819	Triticum_turgidum|TRITD_1Bv1G216930	Hordeum_vulgare|LOC123420228, Hordeum_vulgare|LOC123451100
OG0000820	Triticum_turgidum|TRITD_1Bv1G004950	Hordeum_vulgare|LOC123404938, Hordeum_vulgare|LOC123396883
OG0000820	Triticum_turgidum|TRITD_1Av1G004760, Triticum_turgidum|TRITD_1Av1G004680	Hordeum_vulgare|LOC123403686
OG0000821	Triticum_turgidum|TRITD_7Bv1G198950, Triticum_turgidum|TRITD_5Av1G208670, Triticum_turgidum|TRITD_6Av1G004220	Hordeum_vulgare|LOC123396228
OG0000822	Triticum_turgidum|TRITD_3Bv1G193540, Triticum_turgidum|TRITD_3Av1G209520	Hordeum_vulgare|LOC123440415
OG0000822	Triticum_turgidum|TRITD_2Bv1G242960, Triticum_turgidum|TRITD_2Av1G278380	Hordeum_vulgare|LOC123431067
OG0000822	Triticum_turgidum|TRITD_1Av1G183520, Triticum_turgidum|TRITD_1Bv1G171380	Hordeum_vulgare|LOC123400385
OG0000824	Triticum_turgidum|TRITD_1Bv1G112270, Triticum_turgidum|TRITD_1Av1G112530	Hordeum_vulgare|LOC123433531
OG0000824	Triticum_turgidum|TRITD_2Av1G220940	Hordeum_vulgare|LOC123427339
OG0000824	Triticum_turgidum|TRITD_6Av1G152460, Triticum_turgidum|TRITD_6Bv1G138700	Hordeum_vulgare|LOC123401333
OG0000825	Triticum_turgidum|TRITD_1Bv1G137480, Triticum_turgidum|TRITD_1Av1G145800, Triticum_turgidum|TRITD_1Bv1G137450	Hordeum_vulgare|LOC123440724
OG0000825	Triticum_turgidum|TRITD_1Bv1G137500	Hordeum_vulgare|LOC123440712
OG0000826	Triticum_turgidum|TRITD_1Av1G052410, Triticum_turgidum|TRITD_1Bv1G060960	Hordeum_vulgare|LOC123426862
OG0000826	Triticum_turgidum|TRITD_3Av1G043840, Triticum_turgidum|TRITD_3Bv1G052060	Hordeum_vulgare|LOC123443024
OG0000826	Triticum_turgidum|TRITD_5Av1G240570, Triticum_turgidum|TRITD_4Bv1G186890	Hordeum_vulgare|LOC123449756
OG0000828	Triticum_turgidum|TRITD_3Av1G063390, Triticum_turgidum|TRITD_3Bv1G069300	Hordeum_vulgare|LOC123443235
OG0000828	Triticum_turgidum|TRITD_3Av1G187970, Triticum_turgidum|TRITD_3Bv1G171230	Hordeum_vulgare|LOC123444415
OG0000828	Triticum_turgidum|TRITD_1Av1G196880, Triticum_turgidum|TRITD_1Bv1G186660	Hordeum_vulgare|LOC123447142
OG0000829	Triticum_turgidum|TRITD_3Av1G279120	Hordeum_vulgare|LOC123447454, Hordeum_vulgare|LOC123405907, Hordeum_vulgare|LOC123402026
OG0000830	Triticum_turgidum|TRITD_4Av1G254000	Hordeum_vulgare|LOC123410800
OG0000830	Triticum_turgidum|TRITD_2Bv1G206930	Hordeum_vulgare|LOC123427589
OG0000830	Triticum_turgidum|TRITD_2Av1G245460	Hordeum_vulgare|LOC123427587
OG0000831	Triticum_turgidum|TRITD_4Av1G144770, Triticum_turgidum|TRITD_4Bv1G058790	Hordeum_vulgare|LOC123446250
OG0000831	Triticum_turgidum|TRITD_2Av1G280860, Triticum_turgidum|TRITD_2Bv1G246430, Triticum_turgidum|TRITD_2Bv1G246390	Hordeum_vulgare|LOC123431147, Hordeum_vulgare|LOC123431149
OG0000831	Triticum_turgidum|TRITD_5Av1G098640, Triticum_turgidum|TRITD_5Bv1G079350	Hordeum_vulgare|LOC123395658
OG0000832	Triticum_turgidum|TRITD_2Bv1G044300, Triticum_turgidum|TRITD_2Av1G145690, Triticum_turgidum|TRITD_2Av1G145650	Hordeum_vulgare|LOC123430124
OG0000832	Triticum_turgidum|TRITD_2Av1G145630, Triticum_turgidum|TRITD_4Bv1G120920	Hordeum_vulgare|LOC123446643
OG0000833	Triticum_turgidum|TRITD_3Av1G264100, Triticum_turgidum|TRITD_3Bv1G258870	Hordeum_vulgare|LOC123440911
OG0000833	Triticum_turgidum|TRITD_2Bv1G046140, Triticum_turgidum|TRITD_2Av1G035980, Triticum_turgidum|TRITD_5Av1G134090, Triticum_turgidum|TRITD_5Bv1G113490	Hordeum_vulgare|LOC123452337
OG0000834	Triticum_turgidum|TRITD_3Bv1G182280, Triticum_turgidum|TRITD_3Av1G196870	Hordeum_vulgare|LOC123444530
OG0000834	Triticum_turgidum|TRITD_5Bv1G213800, Triticum_turgidum|TRITD_5Av1G216850	Hordeum_vulgare|LOC123452645
OG0000835	Triticum_turgidum|TRITD_5Av1G239030, Triticum_turgidum|TRITD_4Bv1G184230	Hordeum_vulgare|LOC123447330
OG0000835	Triticum_turgidum|TRITD_5Bv1G190230, Triticum_turgidum|TRITD_2Bv1G263050, Triticum_turgidum|TRITD_2Bv1G263090, Triticum_turgidum|TRITD_2Av1G293540	Hordeum_vulgare|LOC123431320
OG0000836	Triticum_turgidum|TRITD_5Bv1G037180	Hordeum_vulgare|LOC123411897
OG0000836	Triticum_turgidum|TRITD_2Bv1G090590, Triticum_turgidum|TRITD_2Bv1G090740	Hordeum_vulgare|LOC123443406
OG0000837	Triticum_turgidum|TRITD_2Bv1G248400	Hordeum_vulgare|LOC123431164
OG0000837	Triticum_turgidum|TRITD_2Bv1G248450	Hordeum_vulgare|LOC123428282
OG0000837	Triticum_turgidum|TRITD_2Bv1G248430	Hordeum_vulgare|LOC123428280
OG0000838	Triticum_turgidum|TRITD_6Bv1G006120, Triticum_turgidum|TRITD_5Bv1G249430, Triticum_turgidum|TRITD_5Bv1G252970, Triticum_turgidum|TRITD_3Bv1G012900, Triticum_turgidum|TRITD_4Av1G210980, Triticum_turgidum|TRITD_5Bv1G249350	Hordeum_vulgare|LOC123428030, Hordeum_vulgare|LOC123397444
OG0000838	Triticum_turgidum|TRITD_6Bv1G076220, Triticum_turgidum|TRITD_6Av1G071800	Hordeum_vulgare|LOC123403271
OG0000839	Triticum_turgidum|TRITD_5Av1G214990, Triticum_turgidum|TRITD_5Bv1G211520	Hordeum_vulgare|LOC123452579
OG0000839	Triticum_turgidum|TRITD_2Bv1G119070	Hordeum_vulgare|LOC123426254
OG0000839	Triticum_turgidum|TRITD_2Bv1G224020	Hordeum_vulgare|LOC123427787
OG0000840	Triticum_turgidum|TRITD_3Av1G015030	Hordeum_vulgare|LOC123442623
OG0000840	Triticum_turgidum|TRITD_2Av1G244830	Hordeum_vulgare|LOC123428701
OG0000840	Triticum_turgidum|TRITD_3Bv1G019060, Triticum_turgidum|TRITD_3Av1G015090	Hordeum_vulgare|LOC123442624
OG0000841	Triticum_turgidum|TRITD_2Av1G282790, Triticum_turgidum|TRITD_2Bv1G249670	Hordeum_vulgare|LOC123431248
OG0000841	Triticum_turgidum|TRITD_7Bv1G185260	Hordeum_vulgare|LOC123413613
OG0000841	Triticum_turgidum|TRITD_6Av1G043950	Hordeum_vulgare|LOC123401653
OG0000842	Triticum_turgidum|TRITD_3Av1G224220	Hordeum_vulgare|LOC123444926
OG0000842	Triticum_turgidum|TRITD_3Bv1G203250, Triticum_turgidum|TRITD_3Bv1G203180	Hordeum_vulgare|LOC123444925
OG0000842	Triticum_turgidum|TRITD_3Bv1G203270	Hordeum_vulgare|LOC123444922
OG0000843	Triticum_turgidum|TRITD_3Bv1G262950	Hordeum_vulgare|LOC123440945
OG0000843	Triticum_turgidum|TRITD_3Av1G009410	Hordeum_vulgare|LOC123440943, Hordeum_vulgare|LOC123440948
OG0000844	Triticum_turgidum|TRITD_3Bv1G062870, Triticum_turgidum|TRITD_3Av1G053580, Triticum_turgidum|TRITD_3Av1G085690, Triticum_turgidum|TRITD_7Bv1G065470, Triticum_turgidum|TRITD_7Av1G095000, Triticum_turgidum|TRITD_3Bv1G087880, Triticum_turgidum|TRITD_3Bv1G087820	Hordeum_vulgare|LOC123439635
OG0000845	Triticum_turgidum|TRITD_3Bv1G277610, Triticum_turgidum|TRITD_4Bv1G202380	Hordeum_vulgare|LOC123449984
OG0000846	Triticum_turgidum|TRITD_4Av1G155830	Hordeum_vulgare|LOC123448099
OG0000846	Triticum_turgidum|TRITD_4Bv1G056580	Hordeum_vulgare|LOC123448099
OG0000846	Triticum_turgidum|TRITD_5Bv1G090680, Triticum_turgidum|TRITD_5Av1G108790	Hordeum_vulgare|LOC123395745
OG0000847	Triticum_turgidum|TRITD_5Bv1G170430, Triticum_turgidum|TRITD_5Av1G180410, Triticum_turgidum|TRITD_5Bv1G170440	Hordeum_vulgare|LOC123397031
OG0000847	Triticum_turgidum|TRITD_5Bv1G170680, Triticum_turgidum|TRITD_5Av1G180470	Hordeum_vulgare|LOC123397032
OG0000848	Triticum_turgidum|TRITD_5Bv1G120790, Triticum_turgidum|TRITD_5Av1G140680	Hordeum_vulgare|LOC123395765
OG0000848	Triticum_turgidum|TRITD_6Bv1G181070	Hordeum_vulgare|LOC123402522
OG0000849	Triticum_turgidum|TRITD_1Bv1G024420, Triticum_turgidum|TRITD_1Av1G021370, Triticum_turgidum|TRITD_5Av1G024920, Triticum_turgidum|TRITD_5Bv1G025310, Triticum_turgidum|TRITD_5Av1G024930, Triticum_turgidum|TRITD_5Bv1G025060, Triticum_turgidum|TRITD_5Av1G025050, Triticum_turgidum|TRITD_5Av1G024940	Hordeum_vulgare|LOC123408543
OG0000850	Triticum_turgidum|TRITD_4Bv1G190080	Hordeum_vulgare|LOC123395687
OG0000851	Triticum_turgidum|TRITD_6Av1G130200, Triticum_turgidum|TRITD_6Bv1G123090	Hordeum_vulgare|LOC123402346
OG0000851	Triticum_turgidum|TRITD_6Bv1G123120, Triticum_turgidum|TRITD_6Av1G130470	Hordeum_vulgare|LOC123402959
OG0000852	Triticum_turgidum|TRITD_4Av1G217920, Triticum_turgidum|TRITD_5Bv1G241970, Triticum_turgidum|TRITD_5Bv1G242240, Triticum_turgidum|TRITD_5Bv1G241660, Triticum_turgidum|TRITD_5Bv1G241640, Triticum_turgidum|TRITD_4Av1G218870	Hordeum_vulgare|LOC123394992
OG0000853	Triticum_turgidum|TRITD_2Bv1G258140, Triticum_turgidum|TRITD_2Av1G289150	Hordeum_vulgare|LOC123431265
OG0000853	Triticum_turgidum|TRITD_2Bv1G258150, Triticum_turgidum|TRITD_2Av1G289130, Triticum_turgidum|TRITD_5Av1G233980, Triticum_turgidum|TRITD_5Bv1G233680	Hordeum_vulgare|LOC123453068
OG0000854	Triticum_turgidum|TRITD_5Av1G021050, Triticum_turgidum|TRITD_5Av1G020760, Triticum_turgidum|TRITD_5Bv1G021340	Hordeum_vulgare|LOC123451880
OG0000854	Triticum_turgidum|TRITD_5Av1G015650, Triticum_turgidum|TRITD_5Av1G015660	Hordeum_vulgare|LOC123398140
OG0000855	Triticum_turgidum|TRITD_7Bv1G206310	Hordeum_vulgare|LOC123410424
OG0000855	Triticum_turgidum|TRITD_5Bv1G177710, Triticum_turgidum|TRITD_5Av1G187790, Triticum_turgidum|TRITD_5Bv1G177730	Hordeum_vulgare|LOC123398146
OG0000856	Triticum_turgidum|TRITD_6Bv1G015870	Hordeum_vulgare|LOC123403631
OG0000856	Triticum_turgidum|TRITD_6Av1G010440, Triticum_turgidum|TRITD_6Av1G010520	Hordeum_vulgare|LOC123402241, Hordeum_vulgare|LOC123403835, Hordeum_vulgare|LOC123405508, Hordeum_vulgare|LOC123402237, Hordeum_vulgare|LOC123402507, Hordeum_vulgare|LOC123402494
OG0000857	Triticum_turgidum|TRITD_6Av1G009970, Triticum_turgidum|TRITD_6Bv1G014710	Hordeum_vulgare|LOC123401363
OG0000857	Triticum_turgidum|TRITD_6Av1G009250, Triticum_turgidum|TRITD_6Bv1G014590	Hordeum_vulgare|LOC123404687
OG0000857	Triticum_turgidum|TRITD_6Bv1G014600, Triticum_turgidum|TRITD_6Av1G009290, Triticum_turgidum|TRITD_6Bv1G014640	Hordeum_vulgare|LOC123404688
OG0000858	Triticum_turgidum|TRITD_5Av1G242600	Hordeum_vulgare|LOC123403585, Hordeum_vulgare|LOC123418980, Hordeum_vulgare|LOC123418981, Hordeum_vulgare|LOC123418979, Hordeum_vulgare|LOC123403595, Hordeum_vulgare|LOC123403613, Hordeum_vulgare|LOC123403634, Hordeum_vulgare|LOC123403652, Hordeum_vulgare|LOC123403661, Hordeum_vulgare|LOC123418978, Hordeum_vulgare|LOC123403563, Hordeum_vulgare|LOC123403574, Hordeum_vulgare|LOC123403605, Hordeum_vulgare|LOC123403624, Hordeum_vulgare|LOC123418982, Hordeum_vulgare|LOC123418977, Hordeum_vulgare|LOC123418975, Hordeum_vulgare|LOC123420315, Hordeum_vulgare|LOC123420313, Hordeum_vulgare|LOC123420316, Hordeum_vulgare|LOC123420312, Hordeum_vulgare|LOC123394925, Hordeum_vulgare|LOC123394946
OG0000859	Triticum_turgidum|TRITD_7Bv1G070850, Triticum_turgidum|TRITD_7Av1G089620	Hordeum_vulgare|LOC123409910
OG0000860	Triticum_turgidum|TRITD_1Bv1G205480	Hordeum_vulgare|LOC123449494
OG0000860	Triticum_turgidum|TRITD_7Av1G012990	Hordeum_vulgare|LOC123410997
OG0000860	Triticum_turgidum|TRITD_6Bv1G041840	Hordeum_vulgare|LOC123407549
OG0000861	Triticum_turgidum|TRITD_7Av1G185180, Triticum_turgidum|TRITD_7Bv1G135630	Hordeum_vulgare|LOC123396568, Hordeum_vulgare|LOC123397345, Hordeum_vulgare|LOC123396620
OG0000861	Triticum_turgidum|TRITD_7Bv1G135650, Triticum_turgidum|TRITD_7Av1G185340, Triticum_turgidum|TRITD_2Bv1G245780	Hordeum_vulgare|LOC123410977
OG0000862	Triticum_turgidum|TRITD_7Bv1G190100	Hordeum_vulgare|LOC123412890
OG0000862	Triticum_turgidum|TRITD_7Av1G240710, Triticum_turgidum|TRITD_7Av1G240700, Triticum_turgidum|TRITD_7Bv1G190080, Triticum_turgidum|TRITD_7Bv1G190090, Triticum_turgidum|TRITD_7Bv1G190120, Triticum_turgidum|TRITD_7Av1G240830	Hordeum_vulgare|LOC123412769
OG0000863	Triticum_turgidum|TRITD_3Bv1G273130, Triticum_turgidum|TRITD_7Bv1G162640	Hordeum_vulgare|LOC123413664
