Orthogroup	Triticum_turgidum	Aegilops_tauschii
OG0000218	Triticum_turgidum|TRITD_2Bv1G058140, Triticum_turgidum|TRITD_3Bv1G122670, Triticum_turgidum|TRITD_1Bv1G084740, Triticum_turgidum|TRITD_6Av1G126190, Triticum_turgidum|TRITD_2Av1G109190, Triticum_turgidum|TRITD_7Bv1G065830, Triticum_turgidum|TRITD_3Bv1G130550, Triticum_turgidum|TRITD_3Av1G085370, Triticum_turgidum|TRITD_5Av1G197100, Triticum_turgidum|TRITD_1Av1G061280, Triticum_turgidum|TRITD_4Av1G155820, Triticum_turgidum|TRITD_1Bv1G069250, Triticum_turgidum|TRITD_3Bv1G143060, Triticum_turgidum|TRITD_3Bv1G042680, Triticum_turgidum|TRITD_5Bv1G071740, Triticum_turgidum|TRITD_2Bv1G151820	Aegilops_tauschii|LOC109757897, Aegilops_tauschii|LOC120974099, Aegilops_tauschii|LOC120965934
OG0000219	Triticum_turgidum|TRITD_7Av1G046770	Aegilops_tauschii|LOC109767441
OG0000220	Triticum_turgidum|TRITD_1Av1G210150, Triticum_turgidum|TRITD_5Bv1G221450	Aegilops_tauschii|LOC120965442, Aegilops_tauschii|LOC109732528, Aegilops_tauschii|LOC120965061
OG0000220	Triticum_turgidum|TRITD_5Av1G175500, Triticum_turgidum|TRITD_5Av1G226830, Triticum_turgidum|TRITD_5Av1G013500	Aegilops_tauschii|LOC109785326
OG0000221	Triticum_turgidum|TRITD_1Bv1G039440	Aegilops_tauschii|LOC120972625, Aegilops_tauschii|LOC109758542, Aegilops_tauschii|LOC109752896, Aegilops_tauschii|LOC109764057, Aegilops_tauschii|LOC120970841, Aegilops_tauschii|LOC120963030
OG0000221	Triticum_turgidum|TRITD_4Av1G243820, Triticum_turgidum|TRITD_4Bv1G003350	Aegilops_tauschii|LOC120968619
OG0000222	Triticum_turgidum|TRITD_6Bv1G062790	Aegilops_tauschii|LOC109739103
OG0000222	Triticum_turgidum|TRITD_5Bv1G235340	Aegilops_tauschii|LOC120965036
OG0000222	Triticum_turgidum|TRITD_2Av1G060830	Aegilops_tauschii|LOC109768811
OG0000222	Triticum_turgidum|TRITD_4Av1G226060, Triticum_turgidum|TRITD_5Bv1G235370	Aegilops_tauschii|LOC109747172
OG0000223	Triticum_turgidum|TRITD_5Bv1G027080, Triticum_turgidum|TRITD_5Av1G023200	Aegilops_tauschii|LOC109741514
OG0000223	Triticum_turgidum|TRITD_1Bv1G048800	Aegilops_tauschii|LOC109743417, Aegilops_tauschii|LOC109743415
OG0000224	Triticum_turgidum|TRITD_4Av1G233000, Triticum_turgidum|TRITD_7Av1G027440	Aegilops_tauschii|LOC109756143
OG0000224	Triticum_turgidum|TRITD_4Av1G232980	Aegilops_tauschii|LOC109756145, Aegilops_tauschii|LOC109756144
OG0000224	Triticum_turgidum|TRITD_3Av1G218060	Aegilops_tauschii|LOC109783227
OG0000224	Triticum_turgidum|TRITD_1Bv1G188460	Aegilops_tauschii|LOC109736543, Aegilops_tauschii|LOC109736545
OG0000225	Triticum_turgidum|TRITD_4Bv1G207450	Aegilops_tauschii|LOC109748526, Aegilops_tauschii|LOC109748528
OG0000225	Triticum_turgidum|TRITD_4Bv1G178180	Aegilops_tauschii|LOC109746467
OG0000225	Triticum_turgidum|TRITD_4Bv1G131610	Aegilops_tauschii|LOC109753500
OG0000225	Triticum_turgidum|TRITD_5Av1G257820, Triticum_turgidum|TRITD_4Bv1G206940, Triticum_turgidum|TRITD_4Bv1G206680, Triticum_turgidum|TRITD_4Bv1G206500, Triticum_turgidum|TRITD_4Bv1G206960, Triticum_turgidum|TRITD_5Av1G257890, Triticum_turgidum|TRITD_4Bv1G206870	Aegilops_tauschii|LOC120971714
OG0000226	Triticum_turgidum|TRITD_6Av1G006850	Aegilops_tauschii|LOC109764116
OG0000226	Triticum_turgidum|TRITD_2Av1G009950	Aegilops_tauschii|LOC109733491
OG0000227	Triticum_turgidum|TRITD_2Bv1G070430	Aegilops_tauschii|LOC109742776
OG0000227	Triticum_turgidum|TRITD_3Bv1G213680, Triticum_turgidum|TRITD_3Bv1G259270, Triticum_turgidum|TRITD_3Av1G264900, Triticum_turgidum|TRITD_3Bv1G259390, Triticum_turgidum|TRITD_3Bv1G259300, Triticum_turgidum|TRITD_3Av1G264950	Aegilops_tauschii|LOC109739203
OG0000228	Triticum_turgidum|TRITD_6Bv1G003750	Aegilops_tauschii|LOC109774092, Aegilops_tauschii|LOC109765806, Aegilops_tauschii|LOC109751845
OG0000228	Triticum_turgidum|TRITD_6Bv1G003780	Aegilops_tauschii|LOC120966741, Aegilops_tauschii|LOC109765797
OG0000228	Triticum_turgidum|TRITD_6Bv1G008810	Aegilops_tauschii|LOC120966739, Aegilops_tauschii|LOC109751848
OG0000229	Triticum_turgidum|TRITD_4Av1G054900	Aegilops_tauschii|LOC109733731
OG0000230	Triticum_turgidum|TRITD_3Av1G007350, Triticum_turgidum|TRITD_3Bv1G004460, Triticum_turgidum|TRITD_3Bv1G006560	Aegilops_tauschii|LOC109760680
OG0000230	Triticum_turgidum|TRITD_3Bv1G004390, Triticum_turgidum|TRITD_3Bv1G006630, Triticum_turgidum|TRITD_3Av1G007290	Aegilops_tauschii|LOC109783186
OG0000231	Triticum_turgidum|TRITD_3Bv1G250980	Aegilops_tauschii|LOC109744133
OG0000231	Triticum_turgidum|TRITD_3Av1G257690	Aegilops_tauschii|LOC109744134
OG0000231	Triticum_turgidum|TRITD_3Bv1G251180	Aegilops_tauschii|LOC109737040
OG0000231	Triticum_turgidum|TRITD_3Bv1G250930	Aegilops_tauschii|LOC109748308
OG0000232	Triticum_turgidum|TRITD_3Bv1G121320	Aegilops_tauschii|LOC120964779
OG0000233	Triticum_turgidum|TRITD_7Av1G009600	Aegilops_tauschii|LOC109768432
OG0000233	Triticum_turgidum|TRITD_7Av1G009560	Aegilops_tauschii|LOC109733834
OG0000233	Triticum_turgidum|TRITD_4Av1G253760	Aegilops_tauschii|LOC109733787
OG0000234	Triticum_turgidum|TRITD_3Bv1G065070	Aegilops_tauschii|LOC109787515
OG0000235	Triticum_turgidum|TRITD_1Bv1G002150	Aegilops_tauschii|LOC109745963, Aegilops_tauschii|LOC109745965
OG0000235	Triticum_turgidum|TRITD_1Bv1G002670	Aegilops_tauschii|LOC109767868
OG0000236	Triticum_turgidum|TRITD_7Av1G255110, Triticum_turgidum|TRITD_7Bv1G205210	Aegilops_tauschii|LOC109736296
OG0000236	Triticum_turgidum|TRITD_6Av1G053350	Aegilops_tauschii|LOC109745764
OG0000236	Triticum_turgidum|TRITD_5Av1G158850	Aegilops_tauschii|LOC109758476
OG0000238	Triticum_turgidum|TRITD_2Bv1G254080	Aegilops_tauschii|LOC109752589, Aegilops_tauschii|LOC109764537, Aegilops_tauschii|LOC109761376, Aegilops_tauschii|LOC109739694, Aegilops_tauschii|LOC109732693, Aegilops_tauschii|LOC109769083, Aegilops_tauschii|LOC109750623, Aegilops_tauschii|LOC109782537, Aegilops_tauschii|LOC109753281, Aegilops_tauschii|LOC109746278, Aegilops_tauschii|LOC109760525, Aegilops_tauschii|LOC120962851, Aegilops_tauschii|LOC109755261, Aegilops_tauschii|LOC109763527
OG0000239	Triticum_turgidum|TRITD_4Av1G142910, Triticum_turgidum|TRITD_4Av1G196610	Aegilops_tauschii|LOC109742586
OG0000239	Triticum_turgidum|TRITD_4Bv1G009380	Aegilops_tauschii|LOC109742616
OG0000239	Triticum_turgidum|TRITD_4Av1G142880	Aegilops_tauschii|LOC109742585
OG0000239	Triticum_turgidum|TRITD_4Av1G196600	Aegilops_tauschii|LOC109742584
OG0000240	Triticum_turgidum|TRITD_5Bv1G041970, Triticum_turgidum|TRITD_5Av1G044520	Aegilops_tauschii|LOC109752534
OG0000240	Triticum_turgidum|TRITD_7Bv1G214170, Triticum_turgidum|TRITD_7Av1G263210	Aegilops_tauschii|LOC109739951
OG0000240	Triticum_turgidum|TRITD_7Av1G251010	Aegilops_tauschii|LOC109764048
OG0000240	Triticum_turgidum|TRITD_7Av1G263140	Aegilops_tauschii|LOC109734725
OG0000240	Triticum_turgidum|TRITD_7Av1G263050	Aegilops_tauschii|LOC109734721
OG0000241	Triticum_turgidum|TRITD_5Bv1G019870	Aegilops_tauschii|LOC109744554
OG0000241	Triticum_turgidum|TRITD_5Bv1G020030	Aegilops_tauschii|LOC109744551
OG0000241	Triticum_turgidum|TRITD_5Bv1G019780	Aegilops_tauschii|LOC109787555
OG0000242	Triticum_turgidum|TRITD_4Av1G090220	Aegilops_tauschii|LOC120963305
OG0000243	Triticum_turgidum|TRITD_3Av1G280520	Aegilops_tauschii|LOC109731744, Aegilops_tauschii|LOC109731741
OG0000244	Triticum_turgidum|TRITD_4Bv1G167160	Aegilops_tauschii|LOC109762759, Aegilops_tauschii|LOC109763474, Aegilops_tauschii|LOC109746825
OG0000244	Triticum_turgidum|TRITD_4Av1G236000	Aegilops_tauschii|LOC109737602, Aegilops_tauschii|LOC109754163, Aegilops_tauschii|LOC109785812, Aegilops_tauschii|LOC109770292, Aegilops_tauschii|LOC109787504, Aegilops_tauschii|LOC109763512, Aegilops_tauschii|LOC109771878, Aegilops_tauschii|LOC109764816, Aegilops_tauschii|LOC109772242
OG0000244	Triticum_turgidum|TRITD_5Av1G240200	Aegilops_tauschii|LOC120974755, Aegilops_tauschii|LOC109781920
OG0000245	Triticum_turgidum|TRITD_5Bv1G247630	Aegilops_tauschii|LOC109775373
OG0000245	Triticum_turgidum|TRITD_1Bv1G190050	Aegilops_tauschii|LOC109749327
OG0000245	Triticum_turgidum|TRITD_1Av1G199640	Aegilops_tauschii|LOC109749347
OG0000247	Triticum_turgidum|TRITD_2Bv1G019500	Aegilops_tauschii|LOC109765932
OG0000247	Triticum_turgidum|TRITD_2Av1G014680, Triticum_turgidum|TRITD_2Av1G014670	Aegilops_tauschii|LOC109782049
OG0000247	Triticum_turgidum|TRITD_2Bv1G019560	Aegilops_tauschii|LOC109765928
OG0000248	Triticum_turgidum|TRITD_2Av1G223570	Aegilops_tauschii|LOC109764336
OG0000248	Triticum_turgidum|TRITD_2Bv1G186130	Aegilops_tauschii|LOC109764335
OG0000248	Triticum_turgidum|TRITD_6Av1G140060, Triticum_turgidum|TRITD_6Bv1G137020	Aegilops_tauschii|LOC109781278
OG0000249	Triticum_turgidum|TRITD_4Av1G010770	Aegilops_tauschii|LOC109745597, Aegilops_tauschii|LOC109749913, Aegilops_tauschii|LOC109743085
OG0000250	Triticum_turgidum|TRITD_1Bv1G193350	Aegilops_tauschii|LOC109754867
OG0000250	Triticum_turgidum|TRITD_6Bv1G218210	Aegilops_tauschii|LOC109783919
OG0000250	Triticum_turgidum|TRITD_6Bv1G218420	Aegilops_tauschii|LOC109783926
OG0000251	Triticum_turgidum|TRITD_1Av1G044400	Aegilops_tauschii|LOC109751035
OG0000252	Triticum_turgidum|TRITD_1Av1G168090, Triticum_turgidum|TRITD_5Av1G149830, Triticum_turgidum|TRITD_5Bv1G054210, Triticum_turgidum|TRITD_4Bv1G131200, Triticum_turgidum|TRITD_2Av1G106360	Aegilops_tauschii|LOC109744710
OG0000253	Triticum_turgidum|TRITD_1Bv1G020560, Triticum_turgidum|TRITD_1Bv1G021000	Aegilops_tauschii|LOC109755698
OG0000253	Triticum_turgidum|TRITD_1Av1G004030	Aegilops_tauschii|LOC109751818
OG0000253	Triticum_turgidum|TRITD_1Bv1G003660, Triticum_turgidum|TRITD_1Bv1G003970	Aegilops_tauschii|LOC109748220
OG0000253	Triticum_turgidum|TRITD_1Av1G003980, Triticum_turgidum|TRITD_1Bv1G003700	Aegilops_tauschii|LOC109756712
OG0000255	Triticum_turgidum|TRITD_2Av1G279810, Triticum_turgidum|TRITD_2Bv1G245310	Aegilops_tauschii|LOC109787049
OG0000255	Triticum_turgidum|TRITD_2Av1G006560, Triticum_turgidum|TRITD_2Av1G006550	Aegilops_tauschii|LOC109752474, Aegilops_tauschii|LOC109752472
OG0000255	Triticum_turgidum|TRITD_2Av1G008060	Aegilops_tauschii|LOC109780460
OG0000256	Triticum_turgidum|TRITD_1Bv1G193000	Aegilops_tauschii|LOC109760812
OG0000256	Triticum_turgidum|TRITD_7Bv1G041250	Aegilops_tauschii|LOC109779111
OG0000257	Triticum_turgidum|TRITD_5Bv1G241880	Aegilops_tauschii|LOC109745744
OG0000257	Triticum_turgidum|TRITD_2Bv1G135560, Triticum_turgidum|TRITD_2Av1G161160	Aegilops_tauschii|LOC109767602
OG0000258	Triticum_turgidum|TRITD_6Bv1G018280	Aegilops_tauschii|LOC109755776
OG0000258	Triticum_turgidum|TRITD_5Av1G178240	Aegilops_tauschii|LOC109745605
OG0000258	Triticum_turgidum|TRITD_5Bv1G167310	Aegilops_tauschii|LOC109745604
OG0000258	Triticum_turgidum|TRITD_2Av1G278580	Aegilops_tauschii|LOC109776958
OG0000259	Triticum_turgidum|TRITD_3Av1G242510	Aegilops_tauschii|LOC120973483
OG0000260	Triticum_turgidum|TRITD_2Av1G004400, Triticum_turgidum|TRITD_2Av1G004500, Triticum_turgidum|TRITD_7Av1G170560	Aegilops_tauschii|LOC109763960
OG0000261	Triticum_turgidum|TRITD_3Av1G261450	Aegilops_tauschii|LOC109769950
OG0000262	Triticum_turgidum|TRITD_3Bv1G210490	Aegilops_tauschii|LOC109758305
OG0000262	Triticum_turgidum|TRITD_3Bv1G228490	Aegilops_tauschii|LOC109758311, Aegilops_tauschii|LOC109758309
OG0000262	Triticum_turgidum|TRITD_2Av1G247640	Aegilops_tauschii|LOC109765879
OG0000262	Triticum_turgidum|TRITD_3Bv1G228430	Aegilops_tauschii|LOC120975987
OG0000262	Triticum_turgidum|TRITD_3Bv1G228470	Aegilops_tauschii|LOC120976923, Aegilops_tauschii|LOC109758310, Aegilops_tauschii|LOC109758304
OG0000263	Triticum_turgidum|TRITD_4Av1G227410, Triticum_turgidum|TRITD_4Bv1G178610	Aegilops_tauschii|LOC109734545
OG0000264	Triticum_turgidum|TRITD_2Av1G005900, Triticum_turgidum|TRITD_2Bv1G006700, Triticum_turgidum|TRITD_2Av1G005860	Aegilops_tauschii|LOC109773761
OG0000264	Triticum_turgidum|TRITD_3Bv1G020280, Triticum_turgidum|TRITD_3Av1G017170	Aegilops_tauschii|LOC109776692
OG0000264	Triticum_turgidum|TRITD_3Av1G017160, Triticum_turgidum|TRITD_3Bv1G020330	Aegilops_tauschii|LOC109761308
OG0000265	Triticum_turgidum|TRITD_5Bv1G234930	Aegilops_tauschii|LOC109749799
OG0000265	Triticum_turgidum|TRITD_2Av1G045130, Triticum_turgidum|TRITD_2Bv1G058940	Aegilops_tauschii|LOC109764564
OG0000266	Triticum_turgidum|TRITD_6Bv1G001210, Triticum_turgidum|TRITD_6Bv1G001200	Aegilops_tauschii|LOC109778926
OG0000266	Triticum_turgidum|TRITD_6Bv1G001220	Aegilops_tauschii|LOC120966412
OG0000266	Triticum_turgidum|TRITD_6Bv1G001160, Triticum_turgidum|TRITD_6Bv1G001190	Aegilops_tauschii|LOC120966415
OG0000267	Triticum_turgidum|TRITD_3Av1G268460	Aegilops_tauschii|LOC109786155, Aegilops_tauschii|LOC109746990, Aegilops_tauschii|LOC109740754, Aegilops_tauschii|LOC109740753, Aegilops_tauschii|LOC109740755
OG0000267	Triticum_turgidum|TRITD_3Bv1G263280, Triticum_turgidum|TRITD_3Bv1G263330	Aegilops_tauschii|LOC109740745
OG0000267	Triticum_turgidum|TRITD_6Av1G014950	Aegilops_tauschii|LOC109732021
OG0000267	Triticum_turgidum|TRITD_3Av1G268440	Aegilops_tauschii|LOC109746997, Aegilops_tauschii|LOC109746996
OG0000268	Triticum_turgidum|TRITD_7Av1G266530	Aegilops_tauschii|LOC109764774
OG0000268	Triticum_turgidum|TRITD_4Bv1G059490, Triticum_turgidum|TRITD_4Av1G142800	Aegilops_tauschii|LOC109744160
OG0000268	Triticum_turgidum|TRITD_7Bv1G218870	Aegilops_tauschii|LOC109764772
OG0000269	Triticum_turgidum|TRITD_3Av1G009310, Triticum_turgidum|TRITD_3Bv1G147810, Triticum_turgidum|TRITD_4Bv1G009200, Triticum_turgidum|TRITD_4Av1G197550, Triticum_turgidum|TRITD_7Av1G060670, Triticum_turgidum|TRITD_7Av1G060540, Triticum_turgidum|TRITD_7Av1G060610, Triticum_turgidum|TRITD_7Av1G060560, Triticum_turgidum|TRITD_4Av1G197520, Triticum_turgidum|TRITD_4Av1G188800	Aegilops_tauschii|LOC109741887
OG0000269	Triticum_turgidum|TRITD_4Bv1G008300, Triticum_turgidum|TRITD_4Av1G198740	Aegilops_tauschii|LOC109751299
OG0000270	Triticum_turgidum|TRITD_4Av1G252730	Aegilops_tauschii|LOC109772074
OG0000270	Triticum_turgidum|TRITD_2Bv1G004860	Aegilops_tauschii|LOC109748063
OG0000270	Triticum_turgidum|TRITD_5Av1G211010, Triticum_turgidum|TRITD_5Bv1G207310	Aegilops_tauschii|LOC109773223
OG0000271	Triticum_turgidum|TRITD_4Av1G244410	Aegilops_tauschii|LOC109762782
OG0000271	Triticum_turgidum|TRITD_7Av1G017560	Aegilops_tauschii|LOC109734828
OG0000272	Triticum_turgidum|TRITD_7Av1G278190, Triticum_turgidum|TRITD_7Bv1G231440	Aegilops_tauschii|LOC109752536
OG0000272	Triticum_turgidum|TRITD_6Av1G226400, Triticum_turgidum|TRITD_6Bv1G227000	Aegilops_tauschii|LOC109749304
OG0000272	Triticum_turgidum|TRITD_2Bv1G199530, Triticum_turgidum|TRITD_2Av1G237850	Aegilops_tauschii|LOC109770982
OG0000272	Triticum_turgidum|TRITD_4Av1G253690	Aegilops_tauschii|LOC109768429
OG0000273	Triticum_turgidum|TRITD_2Av1G164720	Aegilops_tauschii|LOC109738143
OG0000273	Triticum_turgidum|TRITD_2Av1G164760	Aegilops_tauschii|LOC109738154
OG0000274	Triticum_turgidum|TRITD_1Bv1G001700	Aegilops_tauschii|LOC109750465
OG0000274	Triticum_turgidum|TRITD_1Bv1G001750	Aegilops_tauschii|LOC120966688, Aegilops_tauschii|LOC109765980, Aegilops_tauschii|LOC109750480
OG0000274	Triticum_turgidum|TRITD_1Bv1G001480, Triticum_turgidum|TRITD_1Bv1G001450	Aegilops_tauschii|LOC109765990
OG0000274	Triticum_turgidum|TRITD_1Bv1G001770	Aegilops_tauschii|LOC109750459
OG0000275	Triticum_turgidum|TRITD_6Bv1G076640, Triticum_turgidum|TRITD_7Bv1G017490	Aegilops_tauschii|LOC109762094, Aegilops_tauschii|LOC120973237, Aegilops_tauschii|LOC109750548, Aegilops_tauschii|LOC109772757, Aegilops_tauschii|LOC120976480, Aegilops_tauschii|LOC120962910, Aegilops_tauschii|LOC120966467, Aegilops_tauschii|LOC120966468
OG0000275	Triticum_turgidum|TRITD_3Bv1G250710	Aegilops_tauschii|LOC120965884
OG0000276	Triticum_turgidum|TRITD_2Av1G226870	Aegilops_tauschii|LOC109742674, Aegilops_tauschii|LOC120975382, Aegilops_tauschii|LOC109779209, Aegilops_tauschii|LOC120976799, Aegilops_tauschii|LOC109776596, Aegilops_tauschii|LOC120969217
OG0000276	Triticum_turgidum|TRITD_3Bv1G227330	Aegilops_tauschii|LOC120976658, Aegilops_tauschii|LOC109782402, Aegilops_tauschii|LOC109772442, Aegilops_tauschii|LOC109781839, Aegilops_tauschii|LOC109770935, Aegilops_tauschii|LOC109772580, Aegilops_tauschii|LOC109784427, Aegilops_tauschii|LOC109741779, Aegilops_tauschii|LOC109739057, Aegilops_tauschii|LOC120963588, Aegilops_tauschii|LOC120969506, Aegilops_tauschii|LOC109761574, Aegilops_tauschii|LOC120963182, Aegilops_tauschii|LOC109734143, Aegilops_tauschii|LOC109762725, Aegilops_tauschii|LOC109786928, Aegilops_tauschii|LOC109781390, Aegilops_tauschii|LOC109768007, Aegilops_tauschii|LOC109778632, Aegilops_tauschii|LOC109763528, Aegilops_tauschii|LOC109739097, Aegilops_tauschii|LOC109761635
OG0000278	Triticum_turgidum|TRITD_2Av1G063870	Aegilops_tauschii|LOC109737353
OG0000278	Triticum_turgidum|TRITD_2Bv1G078820	Aegilops_tauschii|LOC109737353
OG0000278	Triticum_turgidum|TRITD_5Av1G209430, Triticum_turgidum|TRITD_5Bv1G205940	Aegilops_tauschii|LOC109750814
OG0000278	Triticum_turgidum|TRITD_1Bv1G192360, Triticum_turgidum|TRITD_1Av1G201370	Aegilops_tauschii|LOC109744307
OG0000279	Triticum_turgidum|TRITD_3Bv1G031660, Triticum_turgidum|TRITD_2Bv1G031540	Aegilops_tauschii|LOC109744443
OG0000279	Triticum_turgidum|TRITD_1Bv1G046420, Triticum_turgidum|TRITD_3Av1G184330, Triticum_turgidum|TRITD_1Av1G195050, Triticum_turgidum|TRITD_1Av1G188090, Triticum_turgidum|TRITD_6Av1G130560	Aegilops_tauschii|LOC120966641
OG0000281	Triticum_turgidum|TRITD_6Av1G017190	Aegilops_tauschii|LOC109746267
OG0000281	Triticum_turgidum|TRITD_6Bv1G024430	Aegilops_tauschii|LOC109758176
OG0000281	Triticum_turgidum|TRITD_4Av1G081550	Aegilops_tauschii|LOC109758183
OG0000281	Triticum_turgidum|TRITD_6Av1G017150	Aegilops_tauschii|LOC109746268
OG0000281	Triticum_turgidum|TRITD_6Bv1G024280, Triticum_turgidum|TRITD_6Av1G016990	Aegilops_tauschii|LOC109758175
OG0000282	Triticum_turgidum|TRITD_2Av1G175960	Aegilops_tauschii|LOC109774555
OG0000282	Triticum_turgidum|TRITD_3Bv1G241480, Triticum_turgidum|TRITD_3Av1G249870	Aegilops_tauschii|LOC109769967
OG0000282	Triticum_turgidum|TRITD_3Av1G249750	Aegilops_tauschii|LOC109769970
OG0000283	Triticum_turgidum|TRITD_2Av1G160200, Triticum_turgidum|TRITD_3Bv1G081730	Aegilops_tauschii|LOC109762018
OG0000283	Triticum_turgidum|TRITD_7Av1G013510	Aegilops_tauschii|LOC109732451, Aegilops_tauschii|LOC109732453
OG0000284	Triticum_turgidum|TRITD_5Av1G166630	Aegilops_tauschii|LOC120969885, Aegilops_tauschii|LOC109737763, Aegilops_tauschii|LOC109743799
OG0000285	Triticum_turgidum|TRITD_7Bv1G185510	Aegilops_tauschii|LOC109749843
OG0000285	Triticum_turgidum|TRITD_4Bv1G005230, Triticum_turgidum|TRITD_4Av1G200830	Aegilops_tauschii|LOC109738763
OG0000286	Triticum_turgidum|TRITD_5Bv1G209620	Aegilops_tauschii|LOC109781369
OG0000286	Triticum_turgidum|TRITD_5Av1G213620	Aegilops_tauschii|LOC109781373
OG0000287	Triticum_turgidum|TRITD_2Av1G057260	Aegilops_tauschii|LOC109736874, Aegilops_tauschii|LOC120964840, Aegilops_tauschii|LOC109772012, Aegilops_tauschii|LOC120974651, Aegilops_tauschii|LOC109746611, Aegilops_tauschii|LOC109733294, Aegilops_tauschii|LOC120964623, Aegilops_tauschii|LOC109768606, Aegilops_tauschii|LOC109768042, Aegilops_tauschii|LOC109774210, Aegilops_tauschii|LOC109759279, Aegilops_tauschii|LOC109777115, Aegilops_tauschii|LOC109740240, Aegilops_tauschii|LOC109747247, Aegilops_tauschii|LOC109740854, Aegilops_tauschii|LOC109753959, Aegilops_tauschii|LOC109734800, Aegilops_tauschii|LOC109753831, Aegilops_tauschii|LOC109786975, Aegilops_tauschii|LOC109759186, Aegilops_tauschii|LOC109731855, Aegilops_tauschii|LOC109754854, Aegilops_tauschii|LOC109734369, Aegilops_tauschii|LOC109763545, Aegilops_tauschii|LOC109779774, Aegilops_tauschii|LOC109761061, Aegilops_tauschii|LOC109734529, Aegilops_tauschii|LOC109787237, Aegilops_tauschii|LOC109776000, Aegilops_tauschii|LOC109757608, Aegilops_tauschii|LOC109774258, Aegilops_tauschii|LOC109784802, Aegilops_tauschii|LOC120964988, Aegilops_tauschii|LOC109743430, Aegilops_tauschii|LOC109741298, Aegilops_tauschii|LOC109754683, Aegilops_tauschii|LOC120966996, Aegilops_tauschii|LOC109751658, Aegilops_tauschii|LOC120975745, Aegilops_tauschii|LOC109774199, Aegilops_tauschii|LOC109741551, Aegilops_tauschii|LOC109733643
OG0000288	Triticum_turgidum|TRITD_3Bv1G245240	Aegilops_tauschii|LOC120962424
OG0000288	Triticum_turgidum|TRITD_2Bv1G035930	Aegilops_tauschii|LOC120962898
OG0000288	Triticum_turgidum|TRITD_1Av1G219520	Aegilops_tauschii|LOC120968750
OG0000288	Triticum_turgidum|TRITD_1Bv1G046070	Aegilops_tauschii|LOC120975557
OG0000288	Triticum_turgidum|TRITD_2Av1G217390	Aegilops_tauschii|LOC120966617
OG0000288	Triticum_turgidum|TRITD_3Bv1G075860	Aegilops_tauschii|LOC120966617
OG0000288	Triticum_turgidum|TRITD_5Bv1G153060	Aegilops_tauschii|LOC120966617
OG0000289	Triticum_turgidum|TRITD_2Av1G217310	Aegilops_tauschii|LOC120962906
OG0000289	Triticum_turgidum|TRITD_4Bv1G144090, Triticum_turgidum|TRITD_3Bv1G038140, Triticum_turgidum|TRITD_5Bv1G172560, Triticum_turgidum|TRITD_7Av1G208830, Triticum_turgidum|TRITD_2Bv1G203850, Triticum_turgidum|TRITD_5Bv1G253260, Triticum_turgidum|TRITD_5Bv1G253130, Triticum_turgidum|TRITD_3Bv1G246610	Aegilops_tauschii|LOC120967161
OG0000290	Triticum_turgidum|TRITD_2Av1G003140, Triticum_turgidum|TRITD_4Av1G082740, Triticum_turgidum|TRITD_6Av1G193920, Triticum_turgidum|TRITD_7Av1G024690, Triticum_turgidum|TRITD_5Av1G174240, Triticum_turgidum|TRITD_5Av1G194360, Triticum_turgidum|TRITD_3Bv1G282620, Triticum_turgidum|TRITD_6Bv1G006580, Triticum_turgidum|TRITD_2Bv1G095760, Triticum_turgidum|TRITD_1Bv1G220790, Triticum_turgidum|TRITD_2Bv1G042780, Triticum_turgidum|TRITD_4Av1G248960, Triticum_turgidum|TRITD_5Bv1G218710, Triticum_turgidum|TRITD_7Bv1G003110, Triticum_turgidum|TRITD_3Bv1G239470, Triticum_turgidum|TRITD_5Bv1G011120, Triticum_turgidum|TRITD_1Bv1G010900	Aegilops_tauschii|LOC120967806
OG0000294	Triticum_turgidum|TRITD_5Bv1G204630	Aegilops_tauschii|LOC109760887
OG0000294	Triticum_turgidum|TRITD_5Bv1G204640	Aegilops_tauschii|LOC109760890
OG0000294	Triticum_turgidum|TRITD_1Av1G227720	Aegilops_tauschii|LOC109773013
OG0000294	Triticum_turgidum|TRITD_2Av1G151560	Aegilops_tauschii|LOC109736018
OG0000294	Triticum_turgidum|TRITD_2Bv1G126490, Triticum_turgidum|TRITD_2Av1G151280	Aegilops_tauschii|LOC109736017
OG0000295	Triticum_turgidum|TRITD_3Av1G221650	Aegilops_tauschii|LOC109768100
