Orthogroup	Triticum_turgidum	Aegilops_speltoides
OG0002982	Triticum_turgidum|TRITD_2Av1G068640, Triticum_turgidum|TRITD_3Bv1G251730, Triticum_turgidum|TRITD_3Av1G258420	Aegilops_speltoides|GWHGBFXR015197.1
OG0002983	Triticum_turgidum|TRITD_3Av1G045840, Triticum_turgidum|TRITD_3Bv1G053900	Aegilops_speltoides|GWHGBFXR011762.1
OG0002983	Triticum_turgidum|TRITD_3Bv1G053970	Aegilops_speltoides|GWHGBFXR011763.1
OG0002985	Triticum_turgidum|TRITD_3Bv1G078960	Aegilops_speltoides|GWHGBFXR012183.1
OG0002985	Triticum_turgidum|TRITD_3Bv1G073360, Triticum_turgidum|TRITD_3Av1G071370	Aegilops_speltoides|GWHGBFXR012180.1
OG0002986	Triticum_turgidum|TRITD_3Bv1G281530, Triticum_turgidum|TRITD_3Bv1G282500, Triticum_turgidum|TRITD_3Bv1G278500, Triticum_turgidum|TRITD_3Bv1G274070, Triticum_turgidum|TRITD_3Bv1G275890, Triticum_turgidum|TRITD_3Bv1G266510, Triticum_turgidum|TRITD_3Bv1G266480	Aegilops_speltoides|GWHGBFXR016215.1, Aegilops_speltoides|GWHGBFXR015761.1
OG0002987	Triticum_turgidum|TRITD_7Bv1G087540	Aegilops_speltoides|GWHGBFXR033064.1
OG0002987	Triticum_turgidum|TRITD_3Bv1G249190	Aegilops_speltoides|GWHGBFXR015106.1
OG0002988	Triticum_turgidum|TRITD_3Bv1G261960, Triticum_turgidum|TRITD_3Bv1G262040	Aegilops_speltoides|GWHGBFXR015595.1
OG0002988	Triticum_turgidum|TRITD_3Bv1G261220	Aegilops_speltoides|GWHGBFXR036246.1
OG0002989	Triticum_turgidum|TRITD_5Bv1G212890, Triticum_turgidum|TRITD_5Av1G216060	Aegilops_speltoides|GWHGBFXR024320.1
OG0002989	Triticum_turgidum|TRITD_3Av1G067360	Aegilops_speltoides|GWHGBFXR012138.1
OG0002990	Triticum_turgidum|TRITD_3Bv1G231000, Triticum_turgidum|TRITD_3Av1G239850, Triticum_turgidum|TRITD_3Bv1G230990, Triticum_turgidum|TRITD_3Av1G239860	Aegilops_speltoides|GWHGBFXR014718.1
OG0002991	Triticum_turgidum|TRITD_3Av1G281520	Aegilops_speltoides|GWHGBFXR016079.1
OG0002992	Triticum_turgidum|TRITD_3Bv1G060930	Aegilops_speltoides|GWHGBFXR011934.1
OG0002992	Triticum_turgidum|TRITD_3Bv1G060990	Aegilops_speltoides|GWHGBFXR011935.1
OG0002993	Triticum_turgidum|TRITD_3Bv1G244910	Aegilops_speltoides|GWHGBFXR014999.1
OG0002993	Triticum_turgidum|TRITD_3Av1G250150	Aegilops_speltoides|GWHGBFXR014893.1
OG0002994	Triticum_turgidum|TRITD_3Bv1G219930, Triticum_turgidum|TRITD_3Av1G232410, Triticum_turgidum|TRITD_3Bv1G219920	Aegilops_speltoides|GWHGBFXR014469.1
OG0002995	Triticum_turgidum|TRITD_6Av1G158640, Triticum_turgidum|TRITD_6Bv1G145040	Aegilops_speltoides|GWHGBFXR028393.1
OG0002995	Triticum_turgidum|TRITD_3Bv1G261060	Aegilops_speltoides|GWHGBFXR015574.1
OG0002996	Triticum_turgidum|TRITD_3Av1G152080, Triticum_turgidum|TRITD_3Bv1G134530	Aegilops_speltoides|GWHGBFXR012872.1
OG0002997	Triticum_turgidum|TRITD_3Av1G009860	Aegilops_speltoides|GWHGBFXR010837.1
OG0002998	Triticum_turgidum|TRITD_4Av1G241460	Aegilops_speltoides|GWHGBFXR030855.1
OG0002998	Triticum_turgidum|TRITD_3Av1G000170, Triticum_turgidum|TRITD_3Bv1G005210	Aegilops_speltoides|GWHGBFXR010542.1
OG0002999	Triticum_turgidum|TRITD_3Bv1G265740	Aegilops_speltoides|GWHGBFXR015722.1
OG0002999	Triticum_turgidum|TRITD_3Bv1G265750	Aegilops_speltoides|GWHGBFXR015723.1
OG0003000	Triticum_turgidum|TRITD_3Av1G203310	Aegilops_speltoides|GWHGBFXR013758.1
OG0003000	Triticum_turgidum|TRITD_5Av1G255680, Triticum_turgidum|TRITD_3Bv1G270740, Triticum_turgidum|TRITD_4Bv1G204890	Aegilops_speltoides|GWHGBFXR019893.1
OG0003001	Triticum_turgidum|TRITD_3Av1G009370, Triticum_turgidum|TRITD_3Bv1G011150	Aegilops_speltoides|GWHGBFXR010843.1
OG0003001	Triticum_turgidum|TRITD_3Av1G009360	Aegilops_speltoides|GWHGBFXR010844.1
OG0003002	Triticum_turgidum|TRITD_3Bv1G270470	Aegilops_speltoides|GWHGBFXR015877.1
OG0003002	Triticum_turgidum|TRITD_6Bv1G008050	Aegilops_speltoides|GWHGBFXR025962.1
OG0003002	Triticum_turgidum|TRITD_3Bv1G271010	Aegilops_speltoides|GWHGBFXR015876.1
OG0003002	Triticum_turgidum|TRITD_3Av1G275350	Aegilops_speltoides|GWHGBFXR015878.1
OG0003003	Triticum_turgidum|TRITD_3Bv1G014900, Triticum_turgidum|TRITD_3Av1G012140	Aegilops_speltoides|GWHGBFXR010914.1
OG0003004	Triticum_turgidum|TRITD_3Av1G013170, Triticum_turgidum|TRITD_3Bv1G016050, Triticum_turgidum|TRITD_3Bv1G016140	Aegilops_speltoides|GWHGBFXR010938.1, Aegilops_speltoides|GWHGBFXR010943.1
OG0003005	Triticum_turgidum|TRITD_3Bv1G240120	Aegilops_speltoides|GWHGBFXR014878.1, Aegilops_speltoides|GWHGBFXR014877.1
OG0003006	Triticum_turgidum|TRITD_7Bv1G039110, Triticum_turgidum|TRITD_7Av1G062320	Aegilops_speltoides|GWHGBFXR032151.1
OG0003006	Triticum_turgidum|TRITD_3Av1G133700, Triticum_turgidum|TRITD_3Bv1G122250	Aegilops_speltoides|GWHGBFXR012680.1
OG0003007	Triticum_turgidum|TRITD_5Bv1G245100	Aegilops_speltoides|GWHGBFXR025330.1
OG0003007	Triticum_turgidum|TRITD_3Bv1G252650	Aegilops_speltoides|GWHGBFXR015229.1
OG0003008	Triticum_turgidum|TRITD_3Bv1G260290	Aegilops_speltoides|GWHGBFXR015557.1
OG0003009	Triticum_turgidum|TRITD_3Bv1G234160	Aegilops_speltoides|GWHGBFXR014768.1
OG0003010	Triticum_turgidum|TRITD_3Av1G001860	Aegilops_speltoides|GWHGBFXR010718.1
OG0003010	Triticum_turgidum|TRITD_3Bv1G003510	Aegilops_speltoides|GWHGBFXR010717.1
OG0003011	Triticum_turgidum|TRITD_3Av1G147450, Triticum_turgidum|TRITD_3Bv1G131370	Aegilops_speltoides|GWHGBFXR012817.1
OG0003012	Triticum_turgidum|TRITD_3Av1G053910, Triticum_turgidum|TRITD_6Bv1G144860, Triticum_turgidum|TRITD_6Av1G158430	Aegilops_speltoides|GWHGBFXR028390.1
OG0003012	Triticum_turgidum|TRITD_3Av1G020780	Aegilops_speltoides|GWHGBFXR011173.1
OG0003013	Triticum_turgidum|TRITD_7Bv1G220430	Aegilops_speltoides|GWHGBFXR035670.1
OG0003014	Triticum_turgidum|TRITD_3Av1G000800	Aegilops_speltoides|GWHGBFXR010474.1
OG0003015	Triticum_turgidum|TRITD_3Av1G196580	Aegilops_speltoides|GWHGBFXR013629.1
OG0003015	Triticum_turgidum|TRITD_3Bv1G182350, Triticum_turgidum|TRITD_3Bv1G182310	Aegilops_speltoides|GWHGBFXR013628.1
OG0003016	Triticum_turgidum|TRITD_3Av1G192510, Triticum_turgidum|TRITD_3Bv1G174910	Aegilops_speltoides|GWHGBFXR013538.1
OG0003017	Triticum_turgidum|TRITD_3Bv1G061610	Aegilops_speltoides|GWHGBFXR011948.1
OG0003017	Triticum_turgidum|TRITD_3Bv1G061560	Aegilops_speltoides|GWHGBFXR011947.1
OG0003018	Triticum_turgidum|TRITD_3Av1G000010	Aegilops_speltoides|GWHGBFXR010552.1
OG0003020	Triticum_turgidum|TRITD_3Av1G073480	Aegilops_speltoides|GWHGBFXR012250.1
OG0003020	Triticum_turgidum|TRITD_3Bv1G083310	Aegilops_speltoides|GWHGBFXR012250.1
OG0003021	Triticum_turgidum|TRITD_3Bv1G019390, Triticum_turgidum|TRITD_3Av1G015330	Aegilops_speltoides|GWHGBFXR011006.1
OG0003022	Triticum_turgidum|TRITD_4Av1G244650	Aegilops_speltoides|GWHGBFXR030787.1
OG0003022	Triticum_turgidum|TRITD_3Bv1G194490	Aegilops_speltoides|GWHGBFXR013933.1
OG0003023	Triticum_turgidum|TRITD_3Av1G052320	Aegilops_speltoides|GWHGBFXR011989.1
OG0003023	Triticum_turgidum|TRITD_3Av1G052360	Aegilops_speltoides|GWHGBFXR011987.1
OG0003024	Triticum_turgidum|TRITD_3Bv1G200170	Aegilops_speltoides|GWHGBFXR014015.1
OG0003024	Triticum_turgidum|TRITD_7Bv1G147100, Triticum_turgidum|TRITD_7Av1G198700	Aegilops_speltoides|GWHGBFXR033932.1
OG0003025	Triticum_turgidum|TRITD_7Av1G027470	Aegilops_speltoides|GWHGBFXR031100.1
OG0003025	Triticum_turgidum|TRITD_3Av1G257110, Triticum_turgidum|TRITD_3Bv1G250430	Aegilops_speltoides|GWHGBFXR015132.1
OG0003026	Triticum_turgidum|TRITD_3Bv1G049670	Aegilops_speltoides|GWHGBFXR011683.1
OG0003026	Triticum_turgidum|TRITD_5Av1G026320, Triticum_turgidum|TRITD_5Bv1G024460	Aegilops_speltoides|GWHGBFXR020619.1
OG0003027	Triticum_turgidum|TRITD_3Av1G276010	Aegilops_speltoides|GWHGBFXR032273.1, Aegilops_speltoides|GWHGBFXR012714.1
OG0003028	Triticum_turgidum|TRITD_5Bv1G008590	Aegilops_speltoides|GWHGBFXR020253.1
OG0003028	Triticum_turgidum|TRITD_3Bv1G128310	Aegilops_speltoides|GWHGBFXR012769.1
OG0003029	Triticum_turgidum|TRITD_3Bv1G028720	Aegilops_speltoides|GWHGBFXR011304.1
OG0003030	Triticum_turgidum|TRITD_3Bv1G234280, Triticum_turgidum|TRITD_3Av1G242830	Aegilops_speltoides|GWHGBFXR014771.1
OG0003031	Triticum_turgidum|TRITD_3Bv1G032870	Aegilops_speltoides|GWHGBFXR011408.1
OG0003031	Triticum_turgidum|TRITD_5Av1G049830, Triticum_turgidum|TRITD_5Bv1G046100	Aegilops_speltoides|GWHGBFXR020954.1
OG0003032	Triticum_turgidum|TRITD_7Av1G003860	Aegilops_speltoides|GWHGBFXR035293.1
OG0003032	Triticum_turgidum|TRITD_3Bv1G264470	Aegilops_speltoides|GWHGBFXR024407.1, Aegilops_speltoides|GWHGBFXR026679.1, Aegilops_speltoides|GWHGBFXR025187.1, Aegilops_speltoides|GWHGBFXR030818.1, Aegilops_speltoides|GWHGBFXR012686.1
OG0003033	Triticum_turgidum|TRITD_3Bv1G261410, Triticum_turgidum|TRITD_2Bv1G012950, Triticum_turgidum|TRITD_2Av1G009490	Aegilops_speltoides|GWHGBFXR015581.1
OG0003035	Triticum_turgidum|TRITD_7Av1G171780	Aegilops_speltoides|GWHGBFXR033563.1
OG0003035	Triticum_turgidum|TRITD_4Av1G188140, Triticum_turgidum|TRITD_4Bv1G018420	Aegilops_speltoides|GWHGBFXR016747.1
OG0003036	Triticum_turgidum|TRITD_4Av1G141070	Aegilops_speltoides|GWHGBFXR017559.1
OG0003037	Triticum_turgidum|TRITD_5Av1G251390	Aegilops_speltoides|GWHGBFXR019775.1
OG0003037	Triticum_turgidum|TRITD_5Av1G251400, Triticum_turgidum|TRITD_4Bv1G200920	Aegilops_speltoides|GWHGBFXR019776.1
OG0003039	Triticum_turgidum|TRITD_4Av1G227590, Triticum_turgidum|TRITD_4Bv1G178480	Aegilops_speltoides|GWHGBFXR019293.1
OG0003039	Triticum_turgidum|TRITD_4Bv1G178490	Aegilops_speltoides|GWHGBFXR019294.1
OG0003040	Triticum_turgidum|TRITD_5Av1G069850	Aegilops_speltoides|GWHGBFXR021088.1
OG0003040	Triticum_turgidum|TRITD_4Bv1G042840	Aegilops_speltoides|GWHGBFXR017264.1
OG0003041	Triticum_turgidum|TRITD_5Bv1G138280	Aegilops_speltoides|GWHGBFXR022425.1
OG0003043	Triticum_turgidum|TRITD_3Bv1G275720, Triticum_turgidum|TRITD_3Av1G280120, Triticum_turgidum|TRITD_7Bv1G107250, Triticum_turgidum|TRITD_4Bv1G141750	Aegilops_speltoides|GWHGBFXR018432.1
OG0003044	Triticum_turgidum|TRITD_4Av1G215490	Aegilops_speltoides|GWHGBFXR025325.1
OG0003044	Triticum_turgidum|TRITD_4Av1G010550	Aegilops_speltoides|GWHGBFXR018946.1
OG0003045	Triticum_turgidum|TRITD_4Av1G054720, Triticum_turgidum|TRITD_4Bv1G118830	Aegilops_speltoides|GWHGBFXR018151.1
OG0003045	Triticum_turgidum|TRITD_4Bv1G118860	Aegilops_speltoides|GWHGBFXR018153.1
OG0003046	Triticum_turgidum|TRITD_4Av1G139240	Aegilops_speltoides|GWHGBFXR017540.1
OG0003047	Triticum_turgidum|TRITD_4Bv1G007180, Triticum_turgidum|TRITD_4Bv1G007220	Aegilops_speltoides|GWHGBFXR016465.1
OG0003048	Triticum_turgidum|TRITD_4Bv1G002050	Aegilops_speltoides|GWHGBFXR016330.1
OG0003049	Triticum_turgidum|TRITD_4Bv1G034570, Triticum_turgidum|TRITD_4Av1G171200	Aegilops_speltoides|GWHGBFXR017113.1
OG0003049	Triticum_turgidum|TRITD_4Bv1G034560	Aegilops_speltoides|GWHGBFXR017114.1, Aegilops_speltoides|GWHGBFXR017112.1
OG0003050	Triticum_turgidum|TRITD_4Bv1G185720	Aegilops_speltoides|GWHGBFXR019415.1
OG0003051	Triticum_turgidum|TRITD_4Bv1G008270	Aegilops_speltoides|GWHGBFXR016491.1
OG0003052	Triticum_turgidum|TRITD_5Bv1G244850	Aegilops_speltoides|GWHGBFXR025321.1
OG0003052	Triticum_turgidum|TRITD_5Av1G256610, Triticum_turgidum|TRITD_4Bv1G205270	Aegilops_speltoides|GWHGBFXR019915.1
OG0003053	Triticum_turgidum|TRITD_4Bv1G123840	Aegilops_speltoides|GWHGBFXR018239.1
OG0003053	Triticum_turgidum|TRITD_5Av1G134920, Triticum_turgidum|TRITD_5Bv1G114020	Aegilops_speltoides|GWHGBFXR021881.1
OG0003054	Triticum_turgidum|TRITD_4Av1G249240	Aegilops_speltoides|GWHGBFXR030677.1
OG0003054	Triticum_turgidum|TRITD_7Av1G013600	Aegilops_speltoides|GWHGBFXR037022.1
OG0003054	Triticum_turgidum|TRITD_4Bv1G174460	Aegilops_speltoides|GWHGBFXR019213.1
OG0003055	Triticum_turgidum|TRITD_4Av1G015890	Aegilops_speltoides|GWHGBFXR018847.1, Aegilops_speltoides|GWHGBFXR018848.1
OG0003056	Triticum_turgidum|TRITD_4Bv1G128850, Triticum_turgidum|TRITD_4Av1G042380	Aegilops_speltoides|GWHGBFXR018337.1
OG0003057	Triticum_turgidum|TRITD_4Bv1G014270, Triticum_turgidum|TRITD_4Av1G192270	Aegilops_speltoides|GWHGBFXR016653.1
OG0003057	Triticum_turgidum|TRITD_4Bv1G014100	Aegilops_speltoides|GWHGBFXR016651.1
OG0003058	Triticum_turgidum|TRITD_4Av1G176360	Aegilops_speltoides|GWHGBFXR016967.1
OG0003058	Triticum_turgidum|TRITD_4Av1G176440	Aegilops_speltoides|GWHGBFXR016965.1
OG0003059	Triticum_turgidum|TRITD_4Bv1G034710	Aegilops_speltoides|GWHGBFXR017116.1
OG0003060	Triticum_turgidum|TRITD_5Av1G001850	Aegilops_speltoides|GWHGBFXR020061.1
OG0003061	Triticum_turgidum|TRITD_4Bv1G140100	Aegilops_speltoides|GWHGBFXR018467.1
OG0003061	Triticum_turgidum|TRITD_7Av1G146290, Triticum_turgidum|TRITD_7Bv1G106860	Aegilops_speltoides|GWHGBFXR033264.1
OG0003062	Triticum_turgidum|TRITD_4Bv1G183090	Aegilops_speltoides|GWHGBFXR019472.1
OG0003062	Triticum_turgidum|TRITD_6Bv1G211280	Aegilops_speltoides|GWHGBFXR029576.1
OG0003063	Triticum_turgidum|TRITD_7Bv1G180780	Aegilops_speltoides|GWHGBFXR034600.1
OG0003063	Triticum_turgidum|TRITD_4Bv1G161530	Aegilops_speltoides|GWHGBFXR018909.1
OG0003064	Triticum_turgidum|TRITD_4Bv1G035190, Triticum_turgidum|TRITD_4Av1G172120	Aegilops_speltoides|GWHGBFXR017123.1
OG0003065	Triticum_turgidum|TRITD_6Bv1G016440, Triticum_turgidum|TRITD_6Av1G010870	Aegilops_speltoides|GWHGBFXR026259.1
OG0003065	Triticum_turgidum|TRITD_4Bv1G001370, Triticum_turgidum|TRITD_4Av1G205810	Aegilops_speltoides|GWHGBFXR016269.1, Aegilops_speltoides|GWHGBFXR026602.1
OG0003066	Triticum_turgidum|TRITD_4Bv1G144570	Aegilops_speltoides|GWHGBFXR018380.1
OG0003067	Triticum_turgidum|TRITD_7Av1G177850, Triticum_turgidum|TRITD_7Bv1G139240	Aegilops_speltoides|GWHGBFXR033786.1
OG0003067	Triticum_turgidum|TRITD_4Bv1G069100	Aegilops_speltoides|GWHGBFXR017703.1
OG0003068	Triticum_turgidum|TRITD_4Bv1G171850	Aegilops_speltoides|GWHGBFXR019152.1
OG0003068	Triticum_turgidum|TRITD_5Av1G150600, Triticum_turgidum|TRITD_4Av1G206520	Aegilops_speltoides|GWHGBFXR025419.1
OG0003069	Triticum_turgidum|TRITD_5Av1G010390	Aegilops_speltoides|GWHGBFXR020237.1
OG0003069	Triticum_turgidum|TRITD_4Av1G045800, Triticum_turgidum|TRITD_4Bv1G121180	Aegilops_speltoides|GWHGBFXR018288.1
OG0003070	Triticum_turgidum|TRITD_4Bv1G123480, Triticum_turgidum|TRITD_3Bv1G188600	Aegilops_speltoides|GWHGBFXR018247.1
OG0003071	Triticum_turgidum|TRITD_7Av1G057870	Aegilops_speltoides|GWHGBFXR032058.1
OG0003071	Triticum_turgidum|TRITD_5Bv1G084240	Aegilops_speltoides|GWHGBFXR021384.1
OG0003072	Triticum_turgidum|TRITD_5Bv1G024760	Aegilops_speltoides|GWHGBFXR020611.1
OG0003072	Triticum_turgidum|TRITD_5Av1G025490, Triticum_turgidum|TRITD_5Bv1G024750	Aegilops_speltoides|GWHGBFXR020612.1
OG0003073	Triticum_turgidum|TRITD_4Av1G221600, Triticum_turgidum|TRITD_5Bv1G238460, Triticum_turgidum|TRITD_5Bv1G037680, Triticum_turgidum|TRITD_5Av1G043290, Triticum_turgidum|TRITD_5Bv1G038080	Aegilops_speltoides|GWHGBFXR020826.1
OG0003074	Triticum_turgidum|TRITD_5Av1G171880, Triticum_turgidum|TRITD_5Bv1G162930	Aegilops_speltoides|GWHGBFXR022978.1
OG0003074	Triticum_turgidum|TRITD_5Bv1G162890	Aegilops_speltoides|GWHGBFXR022976.1
OG0003074	Triticum_turgidum|TRITD_5Av1G171870	Aegilops_speltoides|GWHGBFXR022977.1
OG0003075	Triticum_turgidum|TRITD_5Av1G175030	Aegilops_speltoides|GWHGBFXR023060.1
OG0003075	Triticum_turgidum|TRITD_5Bv1G177230, Triticum_turgidum|TRITD_5Av1G187550	Aegilops_speltoides|GWHGBFXR023364.1
OG0003076	Triticum_turgidum|TRITD_5Bv1G231520, Triticum_turgidum|TRITD_5Av1G232460, Triticum_turgidum|TRITD_5Bv1G231550, Triticum_turgidum|TRITD_5Av1G232470	Aegilops_speltoides|GWHGBFXR024838.1
OG0003077	Triticum_turgidum|TRITD_7Av1G004450	Aegilops_speltoides|GWHGBFXR030344.1
OG0003077	Triticum_turgidum|TRITD_5Av1G180570, Triticum_turgidum|TRITD_5Bv1G170730	Aegilops_speltoides|GWHGBFXR023172.1
OG0003078	Triticum_turgidum|TRITD_5Av1G170160	Aegilops_speltoides|GWHGBFXR022920.1
OG0003078	Triticum_turgidum|TRITD_5Av1G169980, Triticum_turgidum|TRITD_5Bv1G160900	Aegilops_speltoides|GWHGBFXR022919.1
OG0003079	Triticum_turgidum|TRITD_5Bv1G182450	Aegilops_speltoides|GWHGBFXR023515.1
OG0003081	Triticum_turgidum|TRITD_5Bv1G112400	Aegilops_speltoides|GWHGBFXR021848.1
OG0003081	Triticum_turgidum|TRITD_7Bv1G025750, Triticum_turgidum|TRITD_7Av1G051340	Aegilops_speltoides|GWHGBFXR031865.1
OG0003082	Triticum_turgidum|TRITD_5Av1G198960, Triticum_turgidum|TRITD_5Bv1G192560	Aegilops_speltoides|GWHGBFXR023790.1
OG0003082	Triticum_turgidum|TRITD_5Bv1G012450	Aegilops_speltoides|GWHGBFXR020304.1
OG0003083	Triticum_turgidum|TRITD_5Bv1G000510, Triticum_turgidum|TRITD_5Av1G000640, Triticum_turgidum|TRITD_5Bv1G000450	Aegilops_speltoides|GWHGBFXR020025.1
OG0003084	Triticum_turgidum|TRITD_5Bv1G109040	Aegilops_speltoides|GWHGBFXR021793.1
OG0003084	Triticum_turgidum|TRITD_5Bv1G025840, Triticum_turgidum|TRITD_5Av1G024500	Aegilops_speltoides|GWHGBFXR020582.1
OG0003086	Triticum_turgidum|TRITD_5Bv1G164910, Triticum_turgidum|TRITD_5Av1G174460	Aegilops_speltoides|GWHGBFXR023039.1
OG0003087	Triticum_turgidum|TRITD_7Av1G109950, Triticum_turgidum|TRITD_7Bv1G081030	Aegilops_speltoides|GWHGBFXR037108.1
OG0003087	Triticum_turgidum|TRITD_5Bv1G162980	Aegilops_speltoides|GWHGBFXR022981.1
OG0003088	Triticum_turgidum|TRITD_5Av1G184450	Aegilops_speltoides|GWHGBFXR023275.1
OG0003088	Triticum_turgidum|TRITD_5Bv1G174000	Aegilops_speltoides|GWHGBFXR023274.1
OG0003089	Triticum_turgidum|TRITD_5Bv1G235070	Aegilops_speltoides|GWHGBFXR024966.1
OG0003089	Triticum_turgidum|TRITD_5Bv1G233600, Triticum_turgidum|TRITD_5Av1G233930	Aegilops_speltoides|GWHGBFXR024903.1
OG0003090	Triticum_turgidum|TRITD_5Bv1G096840	Aegilops_speltoides|GWHGBFXR021577.1
OG0003091	Triticum_turgidum|TRITD_5Bv1G198150, Triticum_turgidum|TRITD_5Av1G202670	Aegilops_speltoides|GWHGBFXR023904.1
OG0003091	Triticum_turgidum|TRITD_5Av1G202770	Aegilops_speltoides|GWHGBFXR023905.1
OG0003092	Triticum_turgidum|TRITD_5Bv1G133470	Aegilops_speltoides|GWHGBFXR022299.1
OG0003092	Triticum_turgidum|TRITD_5Av1G143590, Triticum_turgidum|TRITD_5Bv1G133500	Aegilops_speltoides|GWHGBFXR022300.1
OG0003093	Triticum_turgidum|TRITD_5Bv1G006370	Aegilops_speltoides|GWHGBFXR020181.1
OG0003093	Triticum_turgidum|TRITD_5Av1G007770, Triticum_turgidum|TRITD_5Bv1G006270	Aegilops_speltoides|GWHGBFXR020180.1
OG0003094	Triticum_turgidum|TRITD_5Av1G182270	Aegilops_speltoides|GWHGBFXR023192.1
OG0003094	Triticum_turgidum|TRITD_5Bv1G143750	Aegilops_speltoides|GWHGBFXR022558.1
OG0003094	Triticum_turgidum|TRITD_5Bv1G143800	Aegilops_speltoides|GWHGBFXR022560.1
OG0003095	Triticum_turgidum|TRITD_5Bv1G239910	Aegilops_speltoides|GWHGBFXR025147.1
OG0003095	Triticum_turgidum|TRITD_5Bv1G239920	Aegilops_speltoides|GWHGBFXR025148.1
OG0003096	Triticum_turgidum|TRITD_5Bv1G018160	Aegilops_speltoides|GWHGBFXR020387.1
OG0003097	Triticum_turgidum|TRITD_5Av1G017080, Triticum_turgidum|TRITD_5Bv1G016410	Aegilops_speltoides|GWHGBFXR020431.1
OG0003098	Triticum_turgidum|TRITD_4Av1G224990, Triticum_turgidum|TRITD_5Bv1G236400	Aegilops_speltoides|GWHGBFXR025037.1
OG0003099	Triticum_turgidum|TRITD_5Av1G224460	Aegilops_speltoides|GWHGBFXR024598.1
OG0003099	Triticum_turgidum|TRITD_5Bv1G224000	Aegilops_speltoides|GWHGBFXR024600.1
OG0003100	Triticum_turgidum|TRITD_7Av1G133180, Triticum_turgidum|TRITD_6Bv1G010620, Triticum_turgidum|TRITD_2Av1G081040, Triticum_turgidum|TRITD_1Av1G213780, Triticum_turgidum|TRITD_4Av1G029580, Triticum_turgidum|TRITD_6Bv1G010690	Aegilops_speltoides|GWHGBFXR024943.1
OG0003100	Triticum_turgidum|TRITD_7Av1G133180, Triticum_turgidum|TRITD_6Bv1G010620, Triticum_turgidum|TRITD_2Av1G081040, Triticum_turgidum|TRITD_1Av1G213780, Triticum_turgidum|TRITD_4Av1G029580, Triticum_turgidum|TRITD_6Bv1G010690	Aegilops_speltoides|GWHGBFXR037418.1
OG0003101	Triticum_turgidum|TRITD_5Av1G214620	Aegilops_speltoides|GWHGBFXR024260.1
OG0003102	Triticum_turgidum|TRITD_7Bv1G064130	Aegilops_speltoides|GWHGBFXR032792.1
OG0003102	Triticum_turgidum|TRITD_5Av1G162700	Aegilops_speltoides|GWHGBFXR022752.1
OG0003103	Triticum_turgidum|TRITD_5Bv1G096050	Aegilops_speltoides|GWHGBFXR021587.1
OG0003103	Triticum_turgidum|TRITD_5Av1G116890, Triticum_turgidum|TRITD_5Bv1G096060	Aegilops_speltoides|GWHGBFXR021586.1
OG0003104	Triticum_turgidum|TRITD_5Av1G098830, Triticum_turgidum|TRITD_5Bv1G081300	Aegilops_speltoides|GWHGBFXR021344.1
OG0003105	Triticum_turgidum|TRITD_5Bv1G093880, Triticum_turgidum|TRITD_5Av1G113130, Triticum_turgidum|TRITD_5Bv1G093890	Aegilops_speltoides|GWHGBFXR021525.1
OG0003106	Triticum_turgidum|TRITD_6Bv1G001170	Aegilops_speltoides|GWHGBFXR025819.1
OG0003106	Triticum_turgidum|TRITD_5Bv1G223050, Triticum_turgidum|TRITD_5Av1G223560	Aegilops_speltoides|GWHGBFXR024567.1
OG0003107	Triticum_turgidum|TRITD_5Av1G235100	Aegilops_speltoides|GWHGBFXR024935.1
OG0003108	Triticum_turgidum|TRITD_2Av1G278510	Aegilops_speltoides|GWHGBFXR026925.1, Aegilops_speltoides|GWHGBFXR035417.1
OG0003109	Triticum_turgidum|TRITD_6Av1G115710, Triticum_turgidum|TRITD_6Bv1G118050	Aegilops_speltoides|GWHGBFXR027937.1
OG0003109	Triticum_turgidum|TRITD_5Bv1G137090, Triticum_turgidum|TRITD_5Av1G147560	Aegilops_speltoides|GWHGBFXR022395.1
OG0003110	Triticum_turgidum|TRITD_5Bv1G047660	Aegilops_speltoides|GWHGBFXR020984.1
OG0003111	Triticum_turgidum|TRITD_5Bv1G036310	Aegilops_speltoides|GWHGBFXR020799.1
OG0003111	Triticum_turgidum|TRITD_6Av1G217790	Aegilops_speltoides|GWHGBFXR029756.1
OG0003112	Triticum_turgidum|TRITD_5Bv1G186960	Aegilops_speltoides|GWHGBFXR023632.1
OG0003112	Triticum_turgidum|TRITD_7Bv1G103610, Triticum_turgidum|TRITD_7Av1G142010	Aegilops_speltoides|GWHGBFXR033160.1
OG0003113	Triticum_turgidum|TRITD_7Bv1G163270	Aegilops_speltoides|GWHGBFXR034286.1
OG0003114	Triticum_turgidum|TRITD_5Av1G188090	Aegilops_speltoides|GWHGBFXR023380.1
OG0003115	Triticum_turgidum|TRITD_5Bv1G029530	Aegilops_speltoides|GWHGBFXR020683.1
OG0003116	Triticum_turgidum|TRITD_5Av1G218690	Aegilops_speltoides|GWHGBFXR024405.1
OG0003116	Triticum_turgidum|TRITD_5Bv1G216380	Aegilops_speltoides|GWHGBFXR024410.1
OG0003117	Triticum_turgidum|TRITD_7Bv1G063850	Aegilops_speltoides|GWHGBFXR026903.1, Aegilops_speltoides|GWHGBFXR028058.1
OG0003117	Triticum_turgidum|TRITD_7Bv1G169730, Triticum_turgidum|TRITD_3Av1G259920	Aegilops_speltoides|GWHGBFXR021809.1
