Orthogroup	Aegilops_tauschii	Triticum_turgidum
OG0001562	Aegilops_tauschii|LOC109756415	Triticum_turgidum|TRITD_1Bv1G127970, Triticum_turgidum|TRITD_1Av1G133730
OG0001562	Aegilops_tauschii|LOC109770785	Triticum_turgidum|TRITD_7Av1G015730, Triticum_turgidum|TRITD_4Av1G246670
OG0001562	Aegilops_tauschii|LOC109779145	Triticum_turgidum|TRITD_7Av1G076790
OG0001563	Aegilops_tauschii|LOC109782839	Triticum_turgidum|TRITD_7Av1G264530, Triticum_turgidum|TRITD_7Bv1G215020
OG0001563	Aegilops_tauschii|LOC109782838	Triticum_turgidum|TRITD_7Bv1G215570
OG0001563	Aegilops_tauschii|LOC109776408	Triticum_turgidum|TRITD_7Av1G264490
OG0001565	Aegilops_tauschii|LOC109778539	Triticum_turgidum|TRITD_2Bv1G016780, Triticum_turgidum|TRITD_2Bv1G013070, Triticum_turgidum|TRITD_2Av1G009670, Triticum_turgidum|TRITD_2Av1G009640, Triticum_turgidum|TRITD_2Bv1G013040
OG0001567	Aegilops_tauschii|LOC109754325	Triticum_turgidum|TRITD_5Av1G033760
OG0001567	Aegilops_tauschii|LOC109761693	Triticum_turgidum|TRITD_5Bv1G031670, Triticum_turgidum|TRITD_5Av1G033690
OG0001567	Aegilops_tauschii|LOC109754326	Triticum_turgidum|TRITD_5Bv1G031730, Triticum_turgidum|TRITD_5Av1G033780
OG0001568	Aegilops_tauschii|LOC109760181	Triticum_turgidum|TRITD_7Bv1G231770
OG0001568	Aegilops_tauschii|LOC109779287	Triticum_turgidum|TRITD_7Bv1G231760
OG0001571	Aegilops_tauschii|LOC109740703	Triticum_turgidum|TRITD_5Av1G184360
OG0001572	Aegilops_tauschii|LOC109743155	Triticum_turgidum|TRITD_2Bv1G045170
OG0001572	Aegilops_tauschii|LOC109787398	Triticum_turgidum|TRITD_1Av1G216780
OG0001575	Aegilops_tauschii|LOC109759661	Triticum_turgidum|TRITD_5Av1G015160
OG0001575	Aegilops_tauschii|LOC109746231	Triticum_turgidum|TRITD_1Bv1G177360
OG0001576	Aegilops_tauschii|LOC109745506	Triticum_turgidum|TRITD_1Bv1G034850, Triticum_turgidum|TRITD_1Av1G026730
OG0001576	Aegilops_tauschii|LOC109777746	Triticum_turgidum|TRITD_3Av1G070430
OG0001577	Aegilops_tauschii|LOC109741202	Triticum_turgidum|TRITD_1Av1G042100
OG0001578	Aegilops_tauschii|LOC109741814	Triticum_turgidum|TRITD_1Av1G088680
OG0001579	Aegilops_tauschii|LOC109780316	Triticum_turgidum|TRITD_3Bv1G199090
OG0001580	Aegilops_tauschii|LOC109744123	Triticum_turgidum|TRITD_1Bv1G186360
OG0001580	Aegilops_tauschii|LOC109763039	Triticum_turgidum|TRITD_1Av1G195230
OG0001583	Aegilops_tauschii|LOC109783473	Triticum_turgidum|TRITD_5Bv1G013920
OG0001584	Aegilops_tauschii|LOC109747284	Triticum_turgidum|TRITD_3Bv1G134600
OG0001585	Aegilops_tauschii|LOC109784478, Aegilops_tauschii|LOC109741103	Triticum_turgidum|TRITD_3Av1G023830
OG0001587	Aegilops_tauschii|LOC109744830	Triticum_turgidum|TRITD_1Av1G086930, Triticum_turgidum|TRITD_1Bv1G088230
OG0001587	Aegilops_tauschii|LOC109769885	Triticum_turgidum|TRITD_4Bv1G179540
OG0001588	Aegilops_tauschii|LOC109733068	Triticum_turgidum|TRITD_1Av1G031790
OG0001588	Aegilops_tauschii|LOC109784962	Triticum_turgidum|TRITD_2Bv1G065220, Triticum_turgidum|TRITD_2Av1G053670
OG0001589	Aegilops_tauschii|LOC109771898	Triticum_turgidum|TRITD_1Av1G051320, Triticum_turgidum|TRITD_1Bv1G060140
OG0001589	Aegilops_tauschii|LOC109771893	Triticum_turgidum|TRITD_1Av1G050960
OG0001590	Aegilops_tauschii|LOC109785738	Triticum_turgidum|TRITD_1Bv1G056330
OG0001590	Aegilops_tauschii|LOC109744418	Triticum_turgidum|TRITD_1Av1G018200
OG0001591	Aegilops_tauschii|LOC109751891	Triticum_turgidum|TRITD_1Av1G139180
OG0001591	Aegilops_tauschii|LOC109776567	Triticum_turgidum|TRITD_2Bv1G063310, Triticum_turgidum|TRITD_2Av1G051620
OG0001592	Aegilops_tauschii|LOC120974796	Triticum_turgidum|TRITD_2Av1G001500
OG0001592	Aegilops_tauschii|LOC109773754	Triticum_turgidum|TRITD_2Av1G006120
OG0001593	Aegilops_tauschii|LOC109752778	Triticum_turgidum|TRITD_1Av1G059480, Triticum_turgidum|TRITD_1Bv1G065680
OG0001593	Aegilops_tauschii|LOC109776638	Triticum_turgidum|TRITD_3Bv1G056140, Triticum_turgidum|TRITD_3Av1G052110
OG0001594	Aegilops_tauschii|LOC109739425	Triticum_turgidum|TRITD_2Av1G272610
OG0001595	Aegilops_tauschii|LOC109775781	Triticum_turgidum|TRITD_1Bv1G011210
OG0001596	Aegilops_tauschii|LOC109754687, Aegilops_tauschii|LOC109774500, Aegilops_tauschii|LOC120975799, Aegilops_tauschii|LOC109767321, Aegilops_tauschii|LOC109763957	Triticum_turgidum|TRITD_3Bv1G244220
OG0001597	Aegilops_tauschii|LOC109739367	Triticum_turgidum|TRITD_3Bv1G088190, Triticum_turgidum|TRITD_3Av1G083830
OG0001597	Aegilops_tauschii|LOC109755917	Triticum_turgidum|TRITD_1Av1G214290
OG0001598	Aegilops_tauschii|LOC109741984	Triticum_turgidum|TRITD_4Bv1G021460, Triticum_turgidum|TRITD_1Bv1G005770
OG0001600	Aegilops_tauschii|LOC109740126	Triticum_turgidum|TRITD_3Bv1G135620
OG0001600	Aegilops_tauschii|LOC109760118	Triticum_turgidum|TRITD_1Av1G220750, Triticum_turgidum|TRITD_1Bv1G218290
OG0001601	Aegilops_tauschii|LOC109779979	Triticum_turgidum|TRITD_1Av1G137350
OG0001601	Aegilops_tauschii|LOC109734810	Triticum_turgidum|TRITD_4Bv1G014030, Triticum_turgidum|TRITD_4Av1G192420
OG0001602	Aegilops_tauschii|LOC109782730	Triticum_turgidum|TRITD_1Bv1G186180
OG0001603	Aegilops_tauschii|LOC109779350	Triticum_turgidum|TRITD_1Av1G069390, Triticum_turgidum|TRITD_1Bv1G084400
OG0001603	Aegilops_tauschii|LOC109764312	Triticum_turgidum|TRITD_5Av1G202050
OG0001603	Aegilops_tauschii|LOC109764312	Triticum_turgidum|TRITD_5Bv1G197100
OG0001604	Aegilops_tauschii|LOC109749257	Triticum_turgidum|TRITD_1Bv1G048230, Triticum_turgidum|TRITD_1Av1G036360
OG0001605	Aegilops_tauschii|LOC109766513	Triticum_turgidum|TRITD_1Bv1G129010
OG0001605	Aegilops_tauschii|LOC109762640	Triticum_turgidum|TRITD_5Av1G249970, Triticum_turgidum|TRITD_4Bv1G199590
OG0001606	Aegilops_tauschii|LOC109773714	Triticum_turgidum|TRITD_5Av1G160320
OG0001606	Aegilops_tauschii|LOC109773714	Triticum_turgidum|TRITD_5Bv1G149490
OG0001607	Aegilops_tauschii|LOC109762053	Triticum_turgidum|TRITD_7Av1G176060, Triticum_turgidum|TRITD_7Bv1G137580, Triticum_turgidum|TRITD_1Av1G002700, Triticum_turgidum|TRITD_1Bv1G208810, Triticum_turgidum|TRITD_7Av1G262010
OG0001608	Aegilops_tauschii|LOC109745288	Triticum_turgidum|TRITD_3Bv1G273830, Triticum_turgidum|TRITD_1Bv1G155190, Triticum_turgidum|TRITD_5Bv1G187920, Triticum_turgidum|TRITD_2Bv1G225070, Triticum_turgidum|TRITD_5Av1G011040, Triticum_turgidum|TRITD_1Av1G191050, Triticum_turgidum|TRITD_2Bv1G262150, Triticum_turgidum|TRITD_2Bv1G262120, Triticum_turgidum|TRITD_2Bv1G262160, Triticum_turgidum|TRITD_4Bv1G043230, Triticum_turgidum|TRITD_5Av1G011110
OG0001609	Aegilops_tauschii|LOC109781393	Triticum_turgidum|TRITD_3Av1G272060
OG0001609	Aegilops_tauschii|LOC109782126	Triticum_turgidum|TRITD_1Bv1G142840, Triticum_turgidum|TRITD_1Av1G156360
OG0001610	Aegilops_tauschii|LOC109750776	Triticum_turgidum|TRITD_1Bv1G184500
OG0001610	Aegilops_tauschii|LOC109738452	Triticum_turgidum|TRITD_3Bv1G176870
OG0001612	Aegilops_tauschii|LOC109735040	Triticum_turgidum|TRITD_1Av1G166520
OG0001612	Aegilops_tauschii|LOC109757747	Triticum_turgidum|TRITD_3Bv1G224140
OG0001613	Aegilops_tauschii|LOC109748504	Triticum_turgidum|TRITD_2Av1G251360
OG0001614	Aegilops_tauschii|LOC109737129	Triticum_turgidum|TRITD_2Bv1G231590
OG0001615	Aegilops_tauschii|LOC109753426	Triticum_turgidum|TRITD_2Bv1G014900
OG0001615	Aegilops_tauschii|LOC109734896	Triticum_turgidum|TRITD_2Av1G020840
OG0001615	Aegilops_tauschii|LOC109759071	Triticum_turgidum|TRITD_2Av1G005250
OG0001616	Aegilops_tauschii|LOC109752578	Triticum_turgidum|TRITD_2Bv1G024370, Triticum_turgidum|TRITD_2Bv1G024530
OG0001617	Aegilops_tauschii|LOC109734906	Triticum_turgidum|TRITD_2Bv1G202120
OG0001617	Aegilops_tauschii|LOC109734910	Triticum_turgidum|TRITD_2Bv1G202180, Triticum_turgidum|TRITD_2Av1G240950
OG0001618	Aegilops_tauschii|LOC109757694	Triticum_turgidum|TRITD_2Bv1G232740
OG0001618	Aegilops_tauschii|LOC109757691	Triticum_turgidum|TRITD_2Bv1G232720
OG0001618	Aegilops_tauschii|LOC109757692	Triticum_turgidum|TRITD_2Av1G269370, Triticum_turgidum|TRITD_2Av1G269390
OG0001619	Aegilops_tauschii|LOC120974315	Triticum_turgidum|TRITD_2Bv1G261940
OG0001619	Aegilops_tauschii|LOC109768346	Triticum_turgidum|TRITD_2Av1G292220
OG0001620	Aegilops_tauschii|LOC109778255	Triticum_turgidum|TRITD_2Bv1G042350
OG0001623	Aegilops_tauschii|LOC109771478	Triticum_turgidum|TRITD_2Av1G154680, Triticum_turgidum|TRITD_2Bv1G132150
OG0001624	Aegilops_tauschii|LOC109747027	Triticum_turgidum|TRITD_2Av1G265860
OG0001625	Aegilops_tauschii|LOC109777990	Triticum_turgidum|TRITD_6Av1G008120
OG0001626	Aegilops_tauschii|LOC109757716	Triticum_turgidum|TRITD_7Av1G157360, Triticum_turgidum|TRITD_3Av1G201720
OG0001627	Aegilops_tauschii|LOC109736833	Triticum_turgidum|TRITD_2Bv1G226430
OG0001627	Aegilops_tauschii|LOC109736831	Triticum_turgidum|TRITD_2Av1G263760, Triticum_turgidum|TRITD_2Av1G263770
OG0001628	Aegilops_tauschii|LOC109735913	Triticum_turgidum|TRITD_6Av1G103930, Triticum_turgidum|TRITD_6Bv1G100760
OG0001628	Aegilops_tauschii|LOC109759573	Triticum_turgidum|TRITD_2Bv1G151570
OG0001629	Aegilops_tauschii|LOC109751686, Aegilops_tauschii|LOC109785740, Aegilops_tauschii|LOC109769207	Triticum_turgidum|TRITD_3Bv1G002000
OG0001629	Aegilops_tauschii|LOC109736045	Triticum_turgidum|TRITD_2Av1G001480, Triticum_turgidum|TRITD_7Bv1G233280, Triticum_turgidum|TRITD_2Bv1G001500
OG0001630	Aegilops_tauschii|LOC109782693	Triticum_turgidum|TRITD_2Bv1G034110
OG0001630	Aegilops_tauschii|LOC109769476	Triticum_turgidum|TRITD_2Bv1G034020
OG0001631	Aegilops_tauschii|LOC109777416	Triticum_turgidum|TRITD_5Av1G177680, Triticum_turgidum|TRITD_5Bv1G166690
OG0001632	Aegilops_tauschii|LOC120964919	Triticum_turgidum|TRITD_5Bv1G187600, Triticum_turgidum|TRITD_4Bv1G000830
OG0001633	Aegilops_tauschii|LOC109759320	Triticum_turgidum|TRITD_6Bv1G096610, Triticum_turgidum|TRITD_6Av1G090370
OG0001633	Aegilops_tauschii|LOC109783309	Triticum_turgidum|TRITD_2Bv1G138000
OG0001635	Aegilops_tauschii|LOC109755350	Triticum_turgidum|TRITD_2Av1G177630
OG0001636	Aegilops_tauschii|LOC109743905	Triticum_turgidum|TRITD_3Bv1G195710, Triticum_turgidum|TRITD_3Av1G213270
OG0001637	Aegilops_tauschii|LOC109786229	Triticum_turgidum|TRITD_2Bv1G192100, Triticum_turgidum|TRITD_2Av1G230340
OG0001638	Aegilops_tauschii|LOC109777065	Triticum_turgidum|TRITD_6Bv1G042360
OG0001639	Aegilops_tauschii|LOC109764966	Triticum_turgidum|TRITD_2Av1G283360, Triticum_turgidum|TRITD_2Bv1G251110
OG0001640	Aegilops_tauschii|LOC109752476	Triticum_turgidum|TRITD_2Bv1G007740
OG0001641	Aegilops_tauschii|LOC109781539	Triticum_turgidum|TRITD_2Av1G011340, Triticum_turgidum|TRITD_2Av1G011360
OG0001642	Aegilops_tauschii|LOC109735793	Triticum_turgidum|TRITD_2Av1G256360
OG0001643	Aegilops_tauschii|LOC109779109	Triticum_turgidum|TRITD_7Bv1G041610, Triticum_turgidum|TRITD_7Av1G065150
OG0001643	Aegilops_tauschii|LOC109756296	Triticum_turgidum|TRITD_7Bv1G038640
OG0001644	Aegilops_tauschii|LOC109776373	Triticum_turgidum|TRITD_2Av1G266050
OG0001644	Aegilops_tauschii|LOC109753569	Triticum_turgidum|TRITD_2Bv1G248220
OG0001645	Aegilops_tauschii|LOC109776096	Triticum_turgidum|TRITD_2Bv1G002510
OG0001646	Aegilops_tauschii|LOC109753423	Triticum_turgidum|TRITD_2Av1G005330
OG0001647	Aegilops_tauschii|LOC109778406	Triticum_turgidum|TRITD_4Av1G024660
OG0001647	Aegilops_tauschii|LOC109778405	Triticum_turgidum|TRITD_4Av1G024640
OG0001648	Aegilops_tauschii|LOC109735761	Triticum_turgidum|TRITD_2Av1G217760, Triticum_turgidum|TRITD_2Bv1G181040
OG0001648	Aegilops_tauschii|LOC109770473	Triticum_turgidum|TRITD_6Av1G146880, Triticum_turgidum|TRITD_6Bv1G132370
OG0001649	Aegilops_tauschii|LOC109761080	Triticum_turgidum|TRITD_3Av1G017840, Triticum_turgidum|TRITD_3Bv1G021660
OG0001649	Aegilops_tauschii|LOC109761079	Triticum_turgidum|TRITD_3Av1G017820
OG0001650	Aegilops_tauschii|LOC109757657	Triticum_turgidum|TRITD_3Bv1G134550
OG0001650	Aegilops_tauschii|LOC109762471	Triticum_turgidum|TRITD_3Av1G262760
OG0001651	Aegilops_tauschii|LOC109781104	Triticum_turgidum|TRITD_3Av1G231150, Triticum_turgidum|TRITD_3Bv1G217980
OG0001651	Aegilops_tauschii|LOC109781095	Triticum_turgidum|TRITD_3Av1G231160
OG0001652	Aegilops_tauschii|LOC109771302	Triticum_turgidum|TRITD_3Av1G286260
OG0001653	Aegilops_tauschii|LOC109733295	Triticum_turgidum|TRITD_7Bv1G116210
OG0001653	Aegilops_tauschii|LOC109758108	Triticum_turgidum|TRITD_3Av1G236990
OG0001655	Aegilops_tauschii|LOC109747040	Triticum_turgidum|TRITD_1Av1G178890, Triticum_turgidum|TRITD_1Bv1G165040
OG0001656	Aegilops_tauschii|LOC109733976	Triticum_turgidum|TRITD_5Bv1G234330
OG0001656	Aegilops_tauschii|LOC109760973	Triticum_turgidum|TRITD_3Bv1G206370
OG0001657	Aegilops_tauschii|LOC109786193	Triticum_turgidum|TRITD_3Av1G014310
OG0001657	Aegilops_tauschii|LOC109787333	Triticum_turgidum|TRITD_3Av1G014300
OG0001658	Aegilops_tauschii|LOC109786047	Triticum_turgidum|TRITD_3Av1G020430, Triticum_turgidum|TRITD_3Bv1G023920
OG0001660	Aegilops_tauschii|LOC109774837	Triticum_turgidum|TRITD_5Bv1G182440, Triticum_turgidum|TRITD_5Av1G190670
OG0001660	Aegilops_tauschii|LOC109774839	Triticum_turgidum|TRITD_5Av1G190750, Triticum_turgidum|TRITD_5Av1G190740, Triticum_turgidum|TRITD_5Av1G190780
OG0001662	Aegilops_tauschii|LOC109780267	Triticum_turgidum|TRITD_2Av1G008350
OG0001662	Aegilops_tauschii|LOC109736040	Triticum_turgidum|TRITD_2Bv1G000130
OG0001663	Aegilops_tauschii|LOC109732686	Triticum_turgidum|TRITD_3Bv1G134180
OG0001663	Aegilops_tauschii|LOC109751146	Triticum_turgidum|TRITD_6Bv1G010330
OG0001664	Aegilops_tauschii|LOC120964980	Triticum_turgidum|TRITD_1Av1G125250, Triticum_turgidum|TRITD_3Bv1G208720
OG0001665	Aegilops_tauschii|LOC109768872	Triticum_turgidum|TRITD_3Av1G021560
OG0001666	Aegilops_tauschii|LOC109756991	Triticum_turgidum|TRITD_3Av1G023200
OG0001667	Aegilops_tauschii|LOC109738491	Triticum_turgidum|TRITD_3Av1G001770
OG0001668	Aegilops_tauschii|LOC109768055	Triticum_turgidum|TRITD_3Bv1G011780, Triticum_turgidum|TRITD_3Av1G008800
OG0001669	Aegilops_tauschii|LOC109744355, Aegilops_tauschii|LOC109744356	Triticum_turgidum|TRITD_4Bv1G148480
OG0001671	Aegilops_tauschii|LOC109742900	Triticum_turgidum|TRITD_4Av1G175410
OG0001671	Aegilops_tauschii|LOC109785667	Triticum_turgidum|TRITD_5Bv1G217890
OG0001672	Aegilops_tauschii|LOC109773089	Triticum_turgidum|TRITD_4Bv1G153340
OG0001673	Aegilops_tauschii|LOC109767240	Triticum_turgidum|TRITD_7Bv1G150490, Triticum_turgidum|TRITD_7Av1G195230
OG0001674	Aegilops_tauschii|LOC109780001	Triticum_turgidum|TRITD_4Bv1G014530
OG0001675	Aegilops_tauschii|LOC109773367	Triticum_turgidum|TRITD_4Bv1G021750
OG0001676	Aegilops_tauschii|LOC109772144	Triticum_turgidum|TRITD_4Bv1G171430, Triticum_turgidum|TRITD_4Av1G003180
OG0001677	Aegilops_tauschii|LOC109783910	Triticum_turgidum|TRITD_4Av1G065200, Triticum_turgidum|TRITD_4Bv1G110400
OG0001677	Aegilops_tauschii|LOC109769491	Triticum_turgidum|TRITD_2Av1G025820
OG0001679	Aegilops_tauschii|LOC109738711	Triticum_turgidum|TRITD_3Av1G026220
OG0001679	Aegilops_tauschii|LOC109746137	Triticum_turgidum|TRITD_4Bv1G207440
OG0001680	Aegilops_tauschii|LOC109769579	Triticum_turgidum|TRITD_5Av1G114770, Triticum_turgidum|TRITD_5Bv1G097670
OG0001681	Aegilops_tauschii|LOC109772811	Triticum_turgidum|TRITD_4Av1G004530, Triticum_turgidum|TRITD_4Bv1G169610
OG0001683	Aegilops_tauschii|LOC109756436	Triticum_turgidum|TRITD_4Bv1G038360
OG0001684	Aegilops_tauschii|LOC109740644	Triticum_turgidum|TRITD_5Bv1G140810
OG0001685	Aegilops_tauschii|LOC109785616	Triticum_turgidum|TRITD_7Av1G095110
OG0001686	Aegilops_tauschii|LOC109763727	Triticum_turgidum|TRITD_5Bv1G159830
OG0001686	Aegilops_tauschii|LOC109763715	Triticum_turgidum|TRITD_5Av1G168020, Triticum_turgidum|TRITD_5Av1G168080
OG0001689	Aegilops_tauschii|LOC109746646	Triticum_turgidum|TRITD_5Av1G216940, Triticum_turgidum|TRITD_5Bv1G214640, Triticum_turgidum|TRITD_5Bv1G214420, Triticum_turgidum|TRITD_5Av1G216980
OG0001690	Aegilops_tauschii|LOC120969279, Aegilops_tauschii|LOC120963310	Triticum_turgidum|TRITD_5Av1G102770
OG0001690	Aegilops_tauschii|LOC109741950	Triticum_turgidum|TRITD_4Av1G062750
OG0001691	Aegilops_tauschii|LOC109753819	Triticum_turgidum|TRITD_5Bv1G015050, Triticum_turgidum|TRITD_5Av1G015740
OG0001692	Aegilops_tauschii|LOC109745754	Triticum_turgidum|TRITD_4Av1G219080
OG0001692	Aegilops_tauschii|LOC109745743	Triticum_turgidum|TRITD_5Bv1G241600
OG0001693	Aegilops_tauschii|LOC109759647, Aegilops_tauschii|LOC109732130	Triticum_turgidum|TRITD_7Bv1G228140
OG0001694	Aegilops_tauschii|LOC109781751	Triticum_turgidum|TRITD_7Av1G256110
OG0001694	Aegilops_tauschii|LOC109742810	Triticum_turgidum|TRITD_5Bv1G245090
OG0001695	Aegilops_tauschii|LOC109748935	Triticum_turgidum|TRITD_7Av1G114110
OG0001695	Aegilops_tauschii|LOC109772822	Triticum_turgidum|TRITD_5Av1G183500
OG0001696	Aegilops_tauschii|LOC109758694	Triticum_turgidum|TRITD_5Bv1G176550
OG0001696	Aegilops_tauschii|LOC109746600, Aegilops_tauschii|LOC109746603	Triticum_turgidum|TRITD_5Bv1G176540
OG0001696	Aegilops_tauschii|LOC109755847	Triticum_turgidum|TRITD_4Av1G234290
OG0001697	Aegilops_tauschii|LOC109733218	Triticum_turgidum|TRITD_5Av1G152510
OG0001697	Aegilops_tauschii|LOC109733217	Triticum_turgidum|TRITD_5Bv1G141580
OG0001697	Aegilops_tauschii|LOC109733238	Triticum_turgidum|TRITD_5Av1G152500
OG0001699	Aegilops_tauschii|LOC109752642	Triticum_turgidum|TRITD_5Av1G138870
OG0001700	Aegilops_tauschii|LOC109736996	Triticum_turgidum|TRITD_2Bv1G260850
OG0001700	Aegilops_tauschii|LOC120974567, Aegilops_tauschii|LOC120974842	Triticum_turgidum|TRITD_1Av1G206350
OG0001701	Aegilops_tauschii|LOC109741599	Triticum_turgidum|TRITD_5Bv1G218140
OG0001702	Aegilops_tauschii|LOC109736439	Triticum_turgidum|TRITD_5Bv1G182830, Triticum_turgidum|TRITD_5Av1G191060
OG0001702	Aegilops_tauschii|LOC109760204	Triticum_turgidum|TRITD_6Bv1G184530, Triticum_turgidum|TRITD_5Bv1G182840, Triticum_turgidum|TRITD_6Bv1G184380, Triticum_turgidum|TRITD_5Av1G191040, Triticum_turgidum|TRITD_5Bv1G145690
OG0001703	Aegilops_tauschii|LOC109748461	Triticum_turgidum|TRITD_7Bv1G146430, Triticum_turgidum|TRITD_7Av1G199890
OG0001703	Aegilops_tauschii|LOC109775828	Triticum_turgidum|TRITD_5Bv1G106540, Triticum_turgidum|TRITD_5Av1G127090
OG0001704	Aegilops_tauschii|LOC109731681	Triticum_turgidum|TRITD_5Av1G173490
OG0001704	Aegilops_tauschii|LOC109753011	Triticum_turgidum|TRITD_5Av1G209960
OG0001704	Aegilops_tauschii|LOC109767515	Triticum_turgidum|TRITD_2Av1G000030, Triticum_turgidum|TRITD_2Bv1G000680
OG0001705	Aegilops_tauschii|LOC109745382	Triticum_turgidum|TRITD_4Av1G217380
OG0001705	Aegilops_tauschii|LOC109745400	Triticum_turgidum|TRITD_5Bv1G242680
OG0001705	Aegilops_tauschii|LOC109745390	Triticum_turgidum|TRITD_5Bv1G242730
OG0001706	Aegilops_tauschii|LOC109732933	Triticum_turgidum|TRITD_4Av1G233470
OG0001706	Aegilops_tauschii|LOC109749950	Triticum_turgidum|TRITD_5Av1G191650, Triticum_turgidum|TRITD_5Bv1G184000
OG0001707	Aegilops_tauschii|LOC109749021	Triticum_turgidum|TRITD_7Bv1G085260, Triticum_turgidum|TRITD_7Av1G114520, Triticum_turgidum|TRITD_5Av1G185190, Triticum_turgidum|TRITD_5Bv1G174800
OG0001709	Aegilops_tauschii|LOC109784230	Triticum_turgidum|TRITD_5Bv1G231860
OG0001710	Aegilops_tauschii|LOC109764759	Triticum_turgidum|TRITD_7Av1G266370
OG0001711	Aegilops_tauschii|LOC109762406	Triticum_turgidum|TRITD_6Bv1G221170, Triticum_turgidum|TRITD_6Av1G220250
OG0001714	Aegilops_tauschii|LOC109760386	Triticum_turgidum|TRITD_6Av1G006660
OG0001714	Aegilops_tauschii|LOC109767003	Triticum_turgidum|TRITD_6Bv1G009420, Triticum_turgidum|TRITD_6Bv1G009330
OG0001716	Aegilops_tauschii|LOC109740395	Triticum_turgidum|TRITD_6Av1G086630, Triticum_turgidum|TRITD_6Bv1G094560
OG0001716	Aegilops_tauschii|LOC109768978	Triticum_turgidum|TRITD_6Av1G217670
OG0001716	Aegilops_tauschii|LOC109761767	Triticum_turgidum|TRITD_6Bv1G216310
OG0001717	Aegilops_tauschii|LOC109775794	Triticum_turgidum|TRITD_7Av1G032370
OG0001717	Aegilops_tauschii|LOC109738777	Triticum_turgidum|TRITD_7Bv1G003450
OG0001718	Aegilops_tauschii|LOC109772332	Triticum_turgidum|TRITD_6Av1G059560
OG0001718	Aegilops_tauschii|LOC109753189	Triticum_turgidum|TRITD_7Bv1G205360, Triticum_turgidum|TRITD_7Av1G255570
OG0001719	Aegilops_tauschii|LOC109766151	Triticum_turgidum|TRITD_4Av1G259630, Triticum_turgidum|TRITD_7Av1G003100
OG0001720	Aegilops_tauschii|LOC109761373	Triticum_turgidum|TRITD_6Av1G003870
OG0001721	Aegilops_tauschii|LOC109765492	Triticum_turgidum|TRITD_7Av1G063180, Triticum_turgidum|TRITD_7Bv1G039810
OG0001723	Aegilops_tauschii|LOC109784881	Triticum_turgidum|TRITD_6Av1G218020
OG0001724	Aegilops_tauschii|LOC109784168	Triticum_turgidum|TRITD_7Av1G254450, Triticum_turgidum|TRITD_7Bv1G204410
OG0001724	Aegilops_tauschii|LOC109732172	Triticum_turgidum|TRITD_7Av1G189890
OG0001725	Aegilops_tauschii|LOC109750053	Triticum_turgidum|TRITD_7Bv1G017220, Triticum_turgidum|TRITD_7Av1G043490
OG0001726	Aegilops_tauschii|LOC120968446	Triticum_turgidum|TRITD_7Bv1G229180
OG0001726	Aegilops_tauschii|LOC109768365	Triticum_turgidum|TRITD_7Bv1G220270
OG0001727	Aegilops_tauschii|LOC109746727	Triticum_turgidum|TRITD_7Bv1G046750
OG0001727	Aegilops_tauschii|LOC109746728	Triticum_turgidum|TRITD_7Bv1G046730
OG0001728	Aegilops_tauschii|LOC109761762	Triticum_turgidum|TRITD_4Av1G230550
OG0001728	Aegilops_tauschii|LOC109735092	Triticum_turgidum|TRITD_5Bv1G010680
OG0001730	Aegilops_tauschii|LOC109773135	Triticum_turgidum|TRITD_7Av1G053110
OG0001731	Aegilops_tauschii|LOC120976965	Triticum_turgidum|TRITD_3Av1G250300
OG0001732	Aegilops_tauschii|LOC109780831	Triticum_turgidum|TRITD_7Av1G212830, Triticum_turgidum|TRITD_7Av1G212970
OG0001733	Aegilops_tauschii|LOC109734478	Triticum_turgidum|TRITD_7Av1G004500, Triticum_turgidum|TRITD_7Av1G004400
OG0001735	Aegilops_tauschii|LOC109785188	Triticum_turgidum|TRITD_7Bv1G215210
OG0001735	Aegilops_tauschii|LOC109785191	Triticum_turgidum|TRITD_7Av1G264670
OG0001736	Aegilops_tauschii|LOC120962814	Triticum_turgidum|TRITD_7Av1G052860
OG0001736	Aegilops_tauschii|LOC120973231	Triticum_turgidum|TRITD_2Bv1G119790, Triticum_turgidum|TRITD_2Bv1G119480, Triticum_turgidum|TRITD_2Av1G026540, Triticum_turgidum|TRITD_6Bv1G191010
OG0001737	Aegilops_tauschii|LOC109780884	Triticum_turgidum|TRITD_7Av1G267830
OG0001738	Aegilops_tauschii|LOC109738090	Triticum_turgidum|TRITD_7Av1G280910
OG0001738	Aegilops_tauschii|LOC109747150	Triticum_turgidum|TRITD_7Bv1G224350
OG0001739	Aegilops_tauschii|LOC109760437	Triticum_turgidum|TRITD_3Av1G250910
