Orthogroup	Aegilops_tauschii	Triticum_aestivum
OG0000987	Aegilops_tauschii|LOC109761664	Triticum_aestivum|TraesCS5D03G0127200
OG0000987	Aegilops_tauschii|LOC109758515	Triticum_aestivum|TraesCS5D03G0247700
OG0000989	Aegilops_tauschii|LOC109738701	Triticum_aestivum|TraesCS3D03G0017900
OG0000989	Aegilops_tauschii|LOC109771954	Triticum_aestivum|TraesCS3B03G0080200, Triticum_aestivum|TraesCS3B03G0080400, Triticum_aestivum|TraesCS3D03G0057800
OG0000989	Aegilops_tauschii|LOC109777858	Triticum_aestivum|TraesCS3A03G0097100, Triticum_aestivum|TraesCS3D03G0055900
OG0000990	Aegilops_tauschii|LOC109779932	Triticum_aestivum|TraesCS3D03G0555500
OG0000990	Aegilops_tauschii|LOC109779930	Triticum_aestivum|TraesCS5B03G0134000
OG0000990	Aegilops_tauschii|LOC120975817	Triticum_aestivum|TraesCS3D03G0555400
OG0000991	Aegilops_tauschii|LOC109753001	Triticum_aestivum|TraesCS5D03G0936900
OG0000991	Aegilops_tauschii|LOC109754094, Aegilops_tauschii|LOC120963488	Triticum_aestivum|TraesCS3B03G1463900, Triticum_aestivum|TraesCS3B03G1463800, Triticum_aestivum|TraesCS3A03G1223700
OG0000991	Aegilops_tauschii|LOC109744252, Aegilops_tauschii|LOC120965083	Triticum_aestivum|TraesCS5D03G1203100
OG0000992	Aegilops_tauschii|LOC109766081	Triticum_aestivum|TraesCS3B03G1442600, Triticum_aestivum|TraesCS3D03G1144600
OG0000992	Aegilops_tauschii|LOC109784706	Triticum_aestivum|TraesCS3D03G1144800
OG0000992	Aegilops_tauschii|LOC109732522	Triticum_aestivum|TraesCS7A03G0160400, Triticum_aestivum|TraesCSU03G0106500, Triticum_aestivum|TraesCS4A03G1035300, Triticum_aestivum|TraesCS7D03G0148600
OG0000993	Aegilops_tauschii|LOC109776846, Aegilops_tauschii|LOC109782620	Triticum_aestivum|TraesCS3A03G0070000
OG0000993	Aegilops_tauschii|LOC109756926, Aegilops_tauschii|LOC109738379	Triticum_aestivum|TraesCS3D03G0055000
OG0000994	Aegilops_tauschii|LOC109763890	Triticum_aestivum|TraesCS3B03G0725500, Triticum_aestivum|TraesCS3D03G0590700
OG0000994	Aegilops_tauschii|LOC109767459	Triticum_aestivum|TraesCS1B03G1274100, Triticum_aestivum|TraesCS1A03G1079700, Triticum_aestivum|TraesCS1D03G1039300
OG0000994	Aegilops_tauschii|LOC109739495	Triticum_aestivum|TraesCS3B03G0613700, Triticum_aestivum|TraesCS3D03G0494600
OG0000995	Aegilops_tauschii|LOC109733840	Triticum_aestivum|TraesCS7D03G0752000
OG0000995	Aegilops_tauschii|LOC109786887	Triticum_aestivum|TraesCS3D03G0004000
OG0000995	Aegilops_tauschii|LOC109732403	Triticum_aestivum|TraesCS5B03G1207500
OG0000996	Aegilops_tauschii|LOC109771357	Triticum_aestivum|TraesCS3B03G0292300, Triticum_aestivum|TraesCS3A03G0233800
OG0000996	Aegilops_tauschii|LOC109755352	Triticum_aestivum|TraesCS6B03G0644500, Triticum_aestivum|TraesCS6D03G0414400
OG0000996	Aegilops_tauschii|LOC109753114	Triticum_aestivum|TraesCS7A03G0878000, Triticum_aestivum|TraesCS7B03G0735600, Triticum_aestivum|TraesCS7D03G0858000
OG0000997	Aegilops_tauschii|LOC109746899	Triticum_aestivum|TraesCS7D03G1258900
OG0000997	Aegilops_tauschii|LOC109775546	Triticum_aestivum|TraesCS7A03G1332500, Triticum_aestivum|TraesCS7B03G1267600, Triticum_aestivum|TraesCS7D03G1259600, Triticum_aestivum|TraesCS7D03G1259700, Triticum_aestivum|TraesCS7B03G1265300, Triticum_aestivum|TraesCS7D03G1258700
OG0000998	Aegilops_tauschii|LOC109761302	Triticum_aestivum|TraesCS6D03G0405000
OG0000998	Aegilops_tauschii|LOC109734772	Triticum_aestivum|TraesCS7B03G0742900
OG0000998	Aegilops_tauschii|LOC109734772	Triticum_aestivum|TraesCS7D03G0863800
OG0000998	Aegilops_tauschii|LOC109742412	Triticum_aestivum|TraesCS3D03G0657900
OG0000999	Aegilops_tauschii|LOC109784114	Triticum_aestivum|TraesCS3A03G0927300
OG0000999	Aegilops_tauschii|LOC109739489	Triticum_aestivum|TraesCS4A03G0816800, Triticum_aestivum|TraesCS5D03G1186900
OG0000999	Aegilops_tauschii|LOC109766505	Triticum_aestivum|TraesCS5D03G1188500, Triticum_aestivum|TraesCS5B03G1330900
OG0000999	Aegilops_tauschii|LOC109776877	Triticum_aestivum|TraesCS3A03G0459200, Triticum_aestivum|TraesCS3B03G0533000, Triticum_aestivum|TraesCS3D03G0423700
OG0001000	Aegilops_tauschii|LOC109735449	Triticum_aestivum|TraesCS4D03G0762700
OG0001000	Aegilops_tauschii|LOC109735429	Triticum_aestivum|TraesCS4B03G0859400, Triticum_aestivum|TraesCS4D03G0763200
OG0001000	Aegilops_tauschii|LOC109735448	Triticum_aestivum|TraesCS4D03G0763400
OG0001000	Aegilops_tauschii|LOC109735430	Triticum_aestivum|TraesCS4D03G0762900
OG0001001	Aegilops_tauschii|LOC109779068	Triticum_aestivum|TraesCS4D03G0644300
OG0001001	Aegilops_tauschii|LOC109779066	Triticum_aestivum|TraesCS4B03G0724800, Triticum_aestivum|TraesCS4D03G0644900
OG0001002	Aegilops_tauschii|LOC109733616	Triticum_aestivum|TraesCS4A03G0108700, Triticum_aestivum|TraesCS4D03G0598900
OG0001002	Aegilops_tauschii|LOC109754090	Triticum_aestivum|TraesCS4D03G0603600
OG0001002	Aegilops_tauschii|LOC109733613	Triticum_aestivum|TraesCS4D03G0598000
OG0001003	Aegilops_tauschii|LOC109755589	Triticum_aestivum|TraesCS6A03G0782800
OG0001003	Aegilops_tauschii|LOC109764334	Triticum_aestivum|TraesCS4D03G0084000, Triticum_aestivum|TraesCS4B03G0101500, Triticum_aestivum|TraesCS4A03G0694200
OG0001003	Aegilops_tauschii|LOC109778407	Triticum_aestivum|TraesCS4A03G0126900, Triticum_aestivum|TraesCS4D03G0580300
OG0001004	Aegilops_tauschii|LOC109780819	Triticum_aestivum|TraesCS5B03G1332200, Triticum_aestivum|TraesCS5D03G1189900
OG0001004	Aegilops_tauschii|LOC109747599	Triticum_aestivum|TraesCS5D03G1190500
OG0001004	Aegilops_tauschii|LOC109747600	Triticum_aestivum|TraesCS4A03G0813900, Triticum_aestivum|TraesCS5B03G1332600, Triticum_aestivum|TraesCS5D03G1190700
OG0001005	Aegilops_tauschii|LOC109752657	Triticum_aestivum|TraesCS5D03G0636500
OG0001005	Aegilops_tauschii|LOC109750913	Triticum_aestivum|TraesCS5A03G0666100, Triticum_aestivum|TraesCS5B03G0705400, Triticum_aestivum|TraesCS5D03G0636400
OG0001005	Aegilops_tauschii|LOC109750921	Triticum_aestivum|TraesCS5A03G0665900, Triticum_aestivum|TraesCS5B03G0704800, Triticum_aestivum|TraesCS5D03G0636000
OG0001006	Aegilops_tauschii|LOC109751749, Aegilops_tauschii|LOC120964174	Triticum_aestivum|TraesCS5B03G1224200
OG0001006	Aegilops_tauschii|LOC120965039	Triticum_aestivum|TraesCS4A03G0906800
OG0001006	Aegilops_tauschii|LOC109751750	Triticum_aestivum|TraesCS5B03G1224400, Triticum_aestivum|TraesCS4A03G0906700, Triticum_aestivum|TraesCS5D03G1105200
OG0001006	Aegilops_tauschii|LOC109751743	Triticum_aestivum|TraesCS4A03G0907200, Triticum_aestivum|TraesCS5B03G1224100, Triticum_aestivum|TraesCS5D03G1104800
OG0001007	Aegilops_tauschii|LOC109748737	Triticum_aestivum|TraesCS5A03G0204300, Triticum_aestivum|TraesCS5D03G0220300
OG0001007	Aegilops_tauschii|LOC109733536	Triticum_aestivum|TraesCS5D03G0219100
OG0001007	Aegilops_tauschii|LOC109745893	Triticum_aestivum|TraesCS5B03G0214100, Triticum_aestivum|TraesCS5B03G0213600, Triticum_aestivum|TraesCS5A03G0204400
OG0001008	Aegilops_tauschii|LOC109738593	Triticum_aestivum|TraesCS5D03G1056000
OG0001008	Aegilops_tauschii|LOC109738592	Triticum_aestivum|TraesCS5A03G1098500, Triticum_aestivum|TraesCS5B03G1166200, Triticum_aestivum|TraesCS5D03G1056100
OG0001008	Aegilops_tauschii|LOC109772099	Triticum_aestivum|TraesCS5B03G1166500
OG0001009	Aegilops_tauschii|LOC109785645	Triticum_aestivum|TraesCS6A03G0260200, Triticum_aestivum|TraesCS6D03G0214500
OG0001009	Aegilops_tauschii|LOC109785644	Triticum_aestivum|TraesCS6A03G0260100, Triticum_aestivum|TraesCS6B03G0349900, Triticum_aestivum|TraesCS6B03G0350000, Triticum_aestivum|TraesCS6D03G0214600
OG0001010	Aegilops_tauschii|LOC109755745	Triticum_aestivum|TraesCS1A03G0954700
OG0001010	Aegilops_tauschii|LOC109770485	Triticum_aestivum|TraesCS6D03G0511900, Triticum_aestivum|TraesCS6D03G0512100
OG0001012	Aegilops_tauschii|LOC120961954	Triticum_aestivum|TraesCS7D03G0713100
OG0001012	Aegilops_tauschii|LOC109750810	Triticum_aestivum|TraesCS7B03G0576400
OG0001012	Aegilops_tauschii|LOC109750807	Triticum_aestivum|TraesCS7A03G0748800, Triticum_aestivum|TraesCS7D03G0712800, Triticum_aestivum|TraesCS7B03G0576300
OG0001012	Aegilops_tauschii|LOC109746580	Triticum_aestivum|TraesCS6D03G0293800
OG0001013	Aegilops_tauschii|LOC109779951	Triticum_aestivum|TraesCS6D03G0504700
OG0001013	Aegilops_tauschii|LOC109744679	Triticum_aestivum|TraesCS7B03G0152000, Triticum_aestivum|TraesCS7A03G0356400
OG0001013	Aegilops_tauschii|LOC109734964	Triticum_aestivum|TraesCS6A03G0898800, Triticum_aestivum|TraesCS6B03G1081600, Triticum_aestivum|TraesCS6D03G0771500
OG0001014	Aegilops_tauschii|LOC109754899	Triticum_aestivum|TraesCS7D03G1136600
OG0001014	Aegilops_tauschii|LOC109784394	Triticum_aestivum|TraesCS7A03G0314200, Triticum_aestivum|TraesCS7B03G0091600, Triticum_aestivum|TraesCS7D03G0297800, Triticum_aestivum|TraesCS7B03G0066200
OG0001014	Aegilops_tauschii|LOC109754907	Triticum_aestivum|TraesCS7B03G0066100, Triticum_aestivum|TraesCS7D03G1136800
OG0001014	Aegilops_tauschii|LOC109754894	Triticum_aestivum|TraesCS7D03G1136500
OG0001015	Aegilops_tauschii|LOC109781835	Triticum_aestivum|TraesCS7D03G0350200
OG0001015	Aegilops_tauschii|LOC109742814	Triticum_aestivum|TraesCS7B03G0598800, Triticum_aestivum|TraesCS7A03G0769100, Triticum_aestivum|TraesCS7D03G0736900
OG0001015	Aegilops_tauschii|LOC109733589	Triticum_aestivum|TraesCS7B03G0599600, Triticum_aestivum|TraesCS7D03G0737400
OG0001016	Aegilops_tauschii|LOC109740611	Triticum_aestivum|TraesCS7D03G0619200
OG0001016	Aegilops_tauschii|LOC109740613	Triticum_aestivum|TraesCS7D03G0619300
OG0001017	Aegilops_tauschii|LOC109765157	Triticum_aestivum|TraesCS7B03G0836800, Triticum_aestivum|TraesCS7A03G0999800, Triticum_aestivum|TraesCS7D03G0955700
OG0001017	Aegilops_tauschii|LOC109765155	Triticum_aestivum|TraesCS7D03G0955900
OG0001017	Aegilops_tauschii|LOC109765156	Triticum_aestivum|TraesCS7D03G0955800
OG0001018	Aegilops_tauschii|LOC109758144	Triticum_aestivum|TraesCS7D03G0395500
OG0001018	Aegilops_tauschii|LOC109766355	Triticum_aestivum|TraesCS7A03G0116800, Triticum_aestivum|TraesCS7D03G0107400
OG0001018	Aegilops_tauschii|LOC109766353	Triticum_aestivum|TraesCS4A03G1093800, Triticum_aestivum|TraesCS7A03G0116600, Triticum_aestivum|TraesCS7D03G0107200
OG0001019	Aegilops_tauschii|LOC109755716	Triticum_aestivum|TraesCS7A03G0321300
OG0001020	Aegilops_tauschii|LOC109768486	Triticum_aestivum|TraesCS2D03G0112800
OG0001020	Aegilops_tauschii|LOC109749259	Triticum_aestivum|TraesCS5D03G0841900
OG0001020	Aegilops_tauschii|LOC109768783	Triticum_aestivum|TraesCS7D03G0623300
OG0001021	Aegilops_tauschii|LOC120966855, Aegilops_tauschii|LOC120965903, Aegilops_tauschii|LOC109779804, Aegilops_tauschii|LOC120968472, Aegilops_tauschii|LOC120966076, Aegilops_tauschii|LOC120969765, Aegilops_tauschii|LOC120962876, Aegilops_tauschii|LOC109751378, Aegilops_tauschii|LOC120963798, Aegilops_tauschii|LOC120964643, Aegilops_tauschii|LOC120976333, Aegilops_tauschii|LOC120973386, Aegilops_tauschii|LOC120965834, Aegilops_tauschii|LOC120966527, Aegilops_tauschii|LOC120969339, Aegilops_tauschii|LOC120974727, Aegilops_tauschii|LOC120969863, Aegilops_tauschii|LOC109767934, Aegilops_tauschii|LOC120962372, Aegilops_tauschii|LOC120967441, Aegilops_tauschii|LOC120969473, Aegilops_tauschii|LOC120969230	Triticum_aestivum|TraesCS7D03G1098200
OG0001022	Aegilops_tauschii|LOC109759656	Triticum_aestivum|TraesCS7D03G1252900
OG0001022	Aegilops_tauschii|LOC109759655	Triticum_aestivum|TraesCS7A03G1330100, Triticum_aestivum|TraesCS7D03G1253100
OG0001023	Aegilops_tauschii|LOC109761758	Triticum_aestivum|TraesCS7A03G0243700, Triticum_aestivum|TraesCS7D03G0219700
OG0001023	Aegilops_tauschii|LOC109761755	Triticum_aestivum|TraesCS7A03G0243900, Triticum_aestivum|TraesCS7D03G0219800
OG0001023	Aegilops_tauschii|LOC109767241	Triticum_aestivum|TraesCS7A03G0881400, Triticum_aestivum|TraesCS7D03G0856000
OG0001024	Aegilops_tauschii|LOC109751883	Triticum_aestivum|TraesCS7D03G0002900
OG0001024	Aegilops_tauschii|LOC109769846	Triticum_aestivum|TraesCS4A03G1248100, Triticum_aestivum|TraesCS4A03G1247800
OG0001024	Aegilops_tauschii|LOC109780502	Triticum_aestivum|TraesCS3D03G0978900
OG0001024	Aegilops_tauschii|LOC109779370	Triticum_aestivum|TraesCS4B03G0688000
OG0001024	Aegilops_tauschii|LOC109779362	Triticum_aestivum|TraesCS1A03G0978000, Triticum_aestivum|TraesCS1D03G0948100, Triticum_aestivum|TraesCS1B03G1162100
OG0001025	Aegilops_tauschii|LOC109739534	Triticum_aestivum|TraesCS3A03G0238900
OG0001025	Aegilops_tauschii|LOC109768582	Triticum_aestivum|TraesCS3D03G1121200
OG0001025	Aegilops_tauschii|LOC109751780	Triticum_aestivum|TraesCS3B03G1409200, Triticum_aestivum|TraesCS3D03G1120600, Triticum_aestivum|TraesCS3B03G1412800
OG0001026	Aegilops_tauschii|LOC109772285	Triticum_aestivum|TraesCS5A03G0853100
OG0001026	Aegilops_tauschii|LOC109772308	Triticum_aestivum|TraesCS5D03G0815100
OG0001026	Aegilops_tauschii|LOC109772286	Triticum_aestivum|TraesCS5B03G0894900, Triticum_aestivum|TraesCS5A03G0852900, Triticum_aestivum|TraesCS5D03G0814800
OG0001026	Aegilops_tauschii|LOC109772287	Triticum_aestivum|TraesCS5D03G0814600
OG0001027	Aegilops_tauschii|LOC109775518	Triticum_aestivum|TraesCS7D03G0991500
OG0001027	Aegilops_tauschii|LOC109737783	Triticum_aestivum|TraesCS7A03G1036400
OG0001027	Aegilops_tauschii|LOC109737794	Triticum_aestivum|TraesCS7B03G0876800, Triticum_aestivum|TraesCS7A03G1036000
OG0001027	Aegilops_tauschii|LOC109737803	Triticum_aestivum|TraesCS7A03G1036300, Triticum_aestivum|TraesCS7D03G0991100
OG0001029	Aegilops_tauschii|LOC109735936	Triticum_aestivum|TraesCS1B03G0681000, Triticum_aestivum|TraesCS5D03G0447000
OG0001029	Aegilops_tauschii|LOC109735937	Triticum_aestivum|TraesCS5D03G0447200
OG0001030	Aegilops_tauschii|LOC109785260	Triticum_aestivum|TraesCS1B03G0819100
OG0001030	Aegilops_tauschii|LOC109785260	Triticum_aestivum|TraesCS1D03G0681000
OG0001030	Aegilops_tauschii|LOC109753823	Triticum_aestivum|TraesCS5A03G0097900
OG0001030	Aegilops_tauschii|LOC109732655	Triticum_aestivum|TraesCS3A03G0853000
OG0001030	Aegilops_tauschii|LOC109732655	Triticum_aestivum|TraesCS3D03G0781500
OG0001031	Aegilops_tauschii|LOC109775501	Triticum_aestivum|TraesCS1D03G0063400
OG0001031	Aegilops_tauschii|LOC109775497, Aegilops_tauschii|LOC109775499, Aegilops_tauschii|LOC120970793	Triticum_aestivum|TraesCS1B03G0082200, Triticum_aestivum|TraesCS1B03G0082400
OG0001032	Aegilops_tauschii|LOC109772056	Triticum_aestivum|TraesCS5B03G0740700, Triticum_aestivum|TraesCS2A03G1191800
OG0001034	Aegilops_tauschii|LOC109786402	Triticum_aestivum|TraesCS4D03G0006600
OG0001035	Aegilops_tauschii|LOC109773551	Triticum_aestivum|TraesCS1D03G0134700, Triticum_aestivum|TraesCS1A03G0148000
OG0001035	Aegilops_tauschii|LOC109755671	Triticum_aestivum|TraesCS1D03G0133900
OG0001036	Aegilops_tauschii|LOC109736426	Triticum_aestivum|TraesCS1D03G0995300
OG0001036	Aegilops_tauschii|LOC109736434	Triticum_aestivum|TraesCS1A03G1032700, Triticum_aestivum|TraesCS1B03G1222300, Triticum_aestivum|TraesCS1D03G0995200
OG0001036	Aegilops_tauschii|LOC109736424	Triticum_aestivum|TraesCS1D03G0994500
OG0001036	Aegilops_tauschii|LOC109736425	Triticum_aestivum|TraesCS1B03G1221800, Triticum_aestivum|TraesCS1D03G0994800
OG0001038	Aegilops_tauschii|LOC109733367	Triticum_aestivum|TraesCS1A03G0625400, Triticum_aestivum|TraesCS1D03G0586400
OG0001038	Aegilops_tauschii|LOC109733371	Triticum_aestivum|TraesCS1D03G0586100, Triticum_aestivum|TraesCS1A03G0625200
OG0001038	Aegilops_tauschii|LOC109769643	Triticum_aestivum|TraesCS3B03G0207700, Triticum_aestivum|TraesCS3D03G0147700
OG0001038	Aegilops_tauschii|LOC109739308	Triticum_aestivum|TraesCS3A03G0165100, Triticum_aestivum|TraesCS3D03G0147800
OG0001039	Aegilops_tauschii|LOC120968523	Triticum_aestivum|TraesCS1B03G1008700, Triticum_aestivum|TraesCS1B03G1008300, Triticum_aestivum|TraesCS1B03G1007900, Triticum_aestivum|TraesCS1B03G1007500, Triticum_aestivum|TraesCS1B03G1009000, Triticum_aestivum|TraesCS1D03G0840600
OG0001039	Aegilops_tauschii|LOC109748693	Triticum_aestivum|TraesCS1D03G0840300
OG0001039	Aegilops_tauschii|LOC109748694	Triticum_aestivum|TraesCS1D03G0840700
OG0001040	Aegilops_tauschii|LOC109733001	Triticum_aestivum|TraesCS7D03G0402300
OG0001040	Aegilops_tauschii|LOC109785711	Triticum_aestivum|TraesCS1D03G0723400
OG0001040	Aegilops_tauschii|LOC109755680	Triticum_aestivum|TraesCS1D03G0131800
OG0001041	Aegilops_tauschii|LOC109787387	Triticum_aestivum|TraesCS3A03G0368400, Triticum_aestivum|TraesCS3B03G0444100, Triticum_aestivum|TraesCS3D03G0355300
OG0001041	Aegilops_tauschii|LOC109735998	Triticum_aestivum|TraesCS7A03G0819600
OG0001041	Aegilops_tauschii|LOC109735998	Triticum_aestivum|TraesCS7D03G0804700
OG0001041	Aegilops_tauschii|LOC109766443	Triticum_aestivum|TraesCS1D03G0330200, Triticum_aestivum|TraesCS1A03G0357800, Triticum_aestivum|TraesCS1B03G0436100
OG0001042	Aegilops_tauschii|LOC109742965	Triticum_aestivum|TraesCS5A03G1275700
OG0001042	Aegilops_tauschii|LOC109747250	Triticum_aestivum|TraesCS1D03G0805300, Triticum_aestivum|TraesCS1A03G0836400, Triticum_aestivum|TraesCS1B03G0960300
OG0001042	Aegilops_tauschii|LOC109742970	Triticum_aestivum|TraesCS5A03G1275800, Triticum_aestivum|TraesCS4B03G0972000, Triticum_aestivum|TraesCS4B03G0970200
OG0001043	Aegilops_tauschii|LOC109783379	Triticum_aestivum|TraesCS2B03G0580400
OG0001043	Aegilops_tauschii|LOC109783379	Triticum_aestivum|TraesCS2D03G0467000
OG0001043	Aegilops_tauschii|LOC109751604	Triticum_aestivum|TraesCS4B03G0114100, Triticum_aestivum|TraesCS4D03G0097100
OG0001043	Aegilops_tauschii|LOC109746323	Triticum_aestivum|TraesCS2A03G0459100
OG0001043	Aegilops_tauschii|LOC109746323	Triticum_aestivum|TraesCS2B03G0580300
OG0001043	Aegilops_tauschii|LOC109746323	Triticum_aestivum|TraesCS2D03G0466800
OG0001044	Aegilops_tauschii|LOC109765101	Triticum_aestivum|TraesCS2D03G1039600, Triticum_aestivum|TraesCS2A03G1093800, Triticum_aestivum|TraesCS2D03G1039100, Triticum_aestivum|TraesCS2B03G1226200, Triticum_aestivum|TraesCS2B03G1225900, Triticum_aestivum|TraesCS2A03G1094300, Triticum_aestivum|TraesCS2D03G1039000, Triticum_aestivum|TraesCS2B03G1226500, Triticum_aestivum|TraesCS2B03G1226000, Triticum_aestivum|TraesCS2B03G1571100, Triticum_aestivum|TraesCS2A03G1094700, Triticum_aestivum|TraesCS2B03G1226900, Triticum_aestivum|TraesCS2D03G1039400
OG0001045	Aegilops_tauschii|LOC109783492	Triticum_aestivum|TraesCS2A03G0332800, Triticum_aestivum|TraesCS2D03G0352700
OG0001045	Aegilops_tauschii|LOC109783493	Triticum_aestivum|TraesCS2D03G0352900
OG0001045	Aegilops_tauschii|LOC109774139	Triticum_aestivum|TraesCS2A03G0332200, Triticum_aestivum|TraesCS2B03G0451000, Triticum_aestivum|TraesCS2D03G0352300
OG0001046	Aegilops_tauschii|LOC109749305	Triticum_aestivum|TraesCS6D03G0924500
OG0001046	Aegilops_tauschii|LOC109766888	Triticum_aestivum|TraesCS2B03G1081500, Triticum_aestivum|TraesCS2A03G0976200
OG0001046	Aegilops_tauschii|LOC109746065	Triticum_aestivum|TraesCS7B03G1299000, Triticum_aestivum|TraesCS7A03G1358900, Triticum_aestivum|TraesCS7D03G1287800
OG0001047	Aegilops_tauschii|LOC109777204	Triticum_aestivum|TraesCS3D03G0376300
OG0001047	Aegilops_tauschii|LOC109777026	Triticum_aestivum|TraesCS2D03G1021200, Triticum_aestivum|TraesCS2D03G1020700, Triticum_aestivum|TraesCS2B03G1208300
OG0001047	Aegilops_tauschii|LOC109738410	Triticum_aestivum|TraesCS2A03G1077300, Triticum_aestivum|TraesCS2B03G1206300, Triticum_aestivum|TraesCS2D03G1019400
OG0001048	Aegilops_tauschii|LOC109742183	Triticum_aestivum|TraesCS2D03G0838100, Triticum_aestivum|TraesCS2B03G0989500, Triticum_aestivum|TraesCS2A03G0898600
OG0001048	Aegilops_tauschii|LOC109752580	Triticum_aestivum|TraesCSU03G0022600
OG0001048	Aegilops_tauschii|LOC109740564	Triticum_aestivum|TraesCS6D03G0539800
OG0001049	Aegilops_tauschii|LOC109781428	Triticum_aestivum|TraesCS2B03G0417900, Triticum_aestivum|TraesCS2D03G0316400
OG0001049	Aegilops_tauschii|LOC109777174	Triticum_aestivum|TraesCS3B03G0158600, Triticum_aestivum|TraesCS3A03G0120000, Triticum_aestivum|TraesCS3D03G0105900
OG0001049	Aegilops_tauschii|LOC109763796	Triticum_aestivum|TraesCS3A03G0650200, Triticum_aestivum|TraesCS3D03G0596200
OG0001050	Aegilops_tauschii|LOC109758017	Triticum_aestivum|TraesCS2D03G0781100
OG0001050	Aegilops_tauschii|LOC109758020	Triticum_aestivum|TraesCS2A03G0838600, Triticum_aestivum|TraesCS2A03G0838200, Triticum_aestivum|TraesCS2B03G0928500, Triticum_aestivum|TraesCS2A03G0838300, Triticum_aestivum|TraesCS2B03G0928800, Triticum_aestivum|TraesCS2A03G0838500, Triticum_aestivum|TraesCS2A03G0838100, Triticum_aestivum|TraesCS2D03G0781500
OG0001051	Aegilops_tauschii|LOC109786747	Triticum_aestivum|TraesCS2D03G0842700
OG0001051	Aegilops_tauschii|LOC120973607	Triticum_aestivum|TraesCS2A03G0903700, Triticum_aestivum|TraesCS2D03G0842400
OG0001052	Aegilops_tauschii|LOC109776544	Triticum_aestivum|TraesCS2B03G0427000, Triticum_aestivum|TraesCS2D03G0324600
OG0001052	Aegilops_tauschii|LOC109735309	Triticum_aestivum|TraesCS2D03G0324400
OG0001052	Aegilops_tauschii|LOC109735308	Triticum_aestivum|TraesCS2B03G0426800
OG0001052	Aegilops_tauschii|LOC109735307	Triticum_aestivum|TraesCS2D03G0324500
OG0001053	Aegilops_tauschii|LOC109745448	Triticum_aestivum|TraesCS2D03G1080400
OG0001053	Aegilops_tauschii|LOC109746303	Triticum_aestivum|TraesCS2D03G0160200
OG0001053	Aegilops_tauschii|LOC109752620	Triticum_aestivum|TraesCS2B03G0789800, Triticum_aestivum|TraesCS2D03G0657000
OG0001054	Aegilops_tauschii|LOC109787073	Triticum_aestivum|TraesCS5D03G0212100
OG0001054	Aegilops_tauschii|LOC109762958	Triticum_aestivum|TraesCS3A03G0242500, Triticum_aestivum|TraesCS3B03G0308900
