Orthogroup	Aegilops_tauschii	Hordeum_vulgare
OG0002714	Aegilops_tauschii|LOC109762866, Aegilops_tauschii|LOC109762869, Aegilops_tauschii|LOC109762867, Aegilops_tauschii|LOC120966054	Hordeum_vulgare|LOC123404294
OG0002715	Aegilops_tauschii|LOC109763275	Hordeum_vulgare|LOC123401253
OG0002716	Aegilops_tauschii|LOC109773914	Hordeum_vulgare|LOC123404663
OG0002716	Aegilops_tauschii|LOC109764462	Hordeum_vulgare|LOC123406039
OG0002717	Aegilops_tauschii|LOC109755629	Hordeum_vulgare|LOC123404603
OG0002717	Aegilops_tauschii|LOC109735796	Hordeum_vulgare|LOC123406057
OG0002718	Aegilops_tauschii|LOC109752158, Aegilops_tauschii|LOC109737093	Hordeum_vulgare|LOC123402326, Hordeum_vulgare|LOC123401624
OG0002719	Aegilops_tauschii|LOC109750096, Aegilops_tauschii|LOC109744190	Hordeum_vulgare|LOC123403625
OG0002721	Aegilops_tauschii|LOC109763414, Aegilops_tauschii|LOC109763413	Hordeum_vulgare|LOC123402491
OG0002722	Aegilops_tauschii|LOC109759710	Hordeum_vulgare|LOC123413457
OG0002723	Aegilops_tauschii|LOC109742877	Hordeum_vulgare|LOC123446465, Hordeum_vulgare|LOC123401789
OG0002723	Aegilops_tauschii|LOC109742871	Hordeum_vulgare|LOC123404454
OG0002724	Aegilops_tauschii|LOC109762870, Aegilops_tauschii|LOC120966744	Hordeum_vulgare|LOC123405609, Hordeum_vulgare|LOC123405608
OG0002725	Aegilops_tauschii|LOC109732667	Hordeum_vulgare|LOC123413493
OG0002725	Aegilops_tauschii|LOC109757019	Hordeum_vulgare|LOC123403945
OG0002726	Aegilops_tauschii|LOC109751794	Hordeum_vulgare|LOC123402129
OG0002726	Aegilops_tauschii|LOC109779040	Hordeum_vulgare|LOC123401459
OG0002727	Aegilops_tauschii|LOC109741259	Hordeum_vulgare|LOC123444688
OG0002728	Aegilops_tauschii|LOC109742614	Hordeum_vulgare|LOC123404717
OG0002728	Aegilops_tauschii|LOC109742729	Hordeum_vulgare|LOC123404264
OG0002729	Aegilops_tauschii|LOC109741197, Aegilops_tauschii|LOC109786338	Hordeum_vulgare|LOC123403741
OG0002730	Aegilops_tauschii|LOC109750184	Hordeum_vulgare|LOC123402515
OG0002730	Aegilops_tauschii|LOC109748089	Hordeum_vulgare|LOC123407377
OG0002731	Aegilops_tauschii|LOC109734710	Hordeum_vulgare|LOC123403451
OG0002731	Aegilops_tauschii|LOC109765119	Hordeum_vulgare|LOC123410596
OG0002732	Aegilops_tauschii|LOC109744336	Hordeum_vulgare|LOC123409656
OG0002732	Aegilops_tauschii|LOC109754463	Hordeum_vulgare|LOC123404794
OG0002733	Aegilops_tauschii|LOC109755585	Hordeum_vulgare|LOC123403439
OG0002733	Aegilops_tauschii|LOC109755586	Hordeum_vulgare|LOC123401198
OG0002734	Aegilops_tauschii|LOC109780033	Hordeum_vulgare|LOC123402759
OG0002734	Aegilops_tauschii|LOC109772556	Hordeum_vulgare|LOC123413561
OG0002735	Aegilops_tauschii|LOC109771577	Hordeum_vulgare|LOC123401440
OG0002735	Aegilops_tauschii|LOC109781847	Hordeum_vulgare|LOC123407848
OG0002736	Aegilops_tauschii|LOC109765713	Hordeum_vulgare|LOC123411820
OG0002736	Aegilops_tauschii|LOC109733937	Hordeum_vulgare|LOC123405879
OG0002737	Aegilops_tauschii|LOC109758232	Hordeum_vulgare|LOC123403092
OG0002737	Aegilops_tauschii|LOC109747144	Hordeum_vulgare|LOC123407206
OG0002738	Aegilops_tauschii|LOC109759310	Hordeum_vulgare|LOC123440188
OG0002739	Aegilops_tauschii|LOC109774999	Hordeum_vulgare|LOC123401276
OG0002739	Aegilops_tauschii|LOC109765805	Hordeum_vulgare|LOC123409542
OG0002740	Aegilops_tauschii|LOC109763098	Hordeum_vulgare|LOC123407508
OG0002740	Aegilops_tauschii|LOC109752949	Hordeum_vulgare|LOC123401001
OG0002741	Aegilops_tauschii|LOC109743597	Hordeum_vulgare|LOC123401647
OG0002741	Aegilops_tauschii|LOC109782989	Hordeum_vulgare|LOC123407517
OG0002742	Aegilops_tauschii|LOC109783693	Hordeum_vulgare|LOC123427770
OG0002742	Aegilops_tauschii|LOC109741486	Hordeum_vulgare|LOC123404303
OG0002743	Aegilops_tauschii|LOC109772381	Hordeum_vulgare|LOC123401172
OG0002744	Aegilops_tauschii|LOC109734638	Hordeum_vulgare|LOC123411161
OG0002745	Aegilops_tauschii|LOC109783826	Hordeum_vulgare|LOC123403291, Hordeum_vulgare|LOC123399114, Hordeum_vulgare|LOC123404437
OG0002745	Aegilops_tauschii|LOC109760519, Aegilops_tauschii|LOC109767592	Hordeum_vulgare|LOC123401661, Hordeum_vulgare|LOC123401387
OG0002746	Aegilops_tauschii|LOC109735184	Hordeum_vulgare|LOC123403807
OG0002746	Aegilops_tauschii|LOC109733582	Hordeum_vulgare|LOC123413205
OG0002747	Aegilops_tauschii|LOC109780269	Hordeum_vulgare|LOC123413066
OG0002747	Aegilops_tauschii|LOC109767060	Hordeum_vulgare|LOC123405766
OG0002748	Aegilops_tauschii|LOC109774317, Aegilops_tauschii|LOC109765627	Hordeum_vulgare|LOC123407279
OG0002749	Aegilops_tauschii|LOC109778799	Hordeum_vulgare|LOC123403962
OG0002749	Aegilops_tauschii|LOC109770639	Hordeum_vulgare|LOC123410305
OG0002750	Aegilops_tauschii|LOC109745838	Hordeum_vulgare|LOC123406270
OG0002750	Aegilops_tauschii|LOC109745812	Hordeum_vulgare|LOC123409817
OG0002751	Aegilops_tauschii|LOC109770147	Hordeum_vulgare|LOC123413593
OG0002751	Aegilops_tauschii|LOC109737811	Hordeum_vulgare|LOC123406288
OG0002752	Aegilops_tauschii|LOC109745099	Hordeum_vulgare|LOC123412773
OG0002752	Aegilops_tauschii|LOC109749925	Hordeum_vulgare|LOC123402389
OG0002753	Aegilops_tauschii|LOC109768516, Aegilops_tauschii|LOC109745822	Hordeum_vulgare|LOC123412827, Hordeum_vulgare|LOC123413443, Hordeum_vulgare|LOC123412757
OG0002754	Aegilops_tauschii|LOC120969383, Aegilops_tauschii|LOC109740609	Hordeum_vulgare|LOC123411073
OG0002755	Aegilops_tauschii|LOC109775202	Hordeum_vulgare|LOC123410242
OG0002755	Aegilops_tauschii|LOC109775956	Hordeum_vulgare|LOC123408424
OG0002756	Aegilops_tauschii|LOC109758934	Hordeum_vulgare|LOC123410302
OG0002758	Aegilops_tauschii|LOC109742542, Aegilops_tauschii|LOC109769690	Hordeum_vulgare|LOC123409532
OG0002759	Aegilops_tauschii|LOC109750232, Aegilops_tauschii|LOC109738860	Hordeum_vulgare|LOC123411035
OG0002761	Aegilops_tauschii|LOC109754893, Aegilops_tauschii|LOC109754895	Hordeum_vulgare|LOC123407109
OG0002762	Aegilops_tauschii|LOC109776572	Hordeum_vulgare|LOC123411555
OG0002762	Aegilops_tauschii|LOC109778824	Hordeum_vulgare|LOC123412857
OG0002763	Aegilops_tauschii|LOC109784604, Aegilops_tauschii|LOC109783318	Hordeum_vulgare|LOC123412455
OG0002765	Aegilops_tauschii|LOC109782004, Aegilops_tauschii|LOC109785547	Hordeum_vulgare|LOC123412694
OG0002766	Aegilops_tauschii|LOC109770797	Hordeum_vulgare|LOC123410411, Hordeum_vulgare|LOC123410724, Hordeum_vulgare|LOC123410709, Hordeum_vulgare|LOC123410685, Hordeum_vulgare|LOC123410704, Hordeum_vulgare|LOC123410683, Hordeum_vulgare|LOC123410446, Hordeum_vulgare|LOC123410618
OG0002767	Aegilops_tauschii|LOC109753877	Hordeum_vulgare|LOC123413181, Hordeum_vulgare|LOC123412230
OG0002768	Aegilops_tauschii|LOC109784335, Aegilops_tauschii|LOC109784469	Hordeum_vulgare|LOC123412585, Hordeum_vulgare|LOC123412412
OG0002768	Aegilops_tauschii|LOC109763366	Hordeum_vulgare|LOC123404807
OG0002769	Aegilops_tauschii|LOC109747748	Hordeum_vulgare|LOC123410872
OG0002769	Aegilops_tauschii|LOC109747750, Aegilops_tauschii|LOC109747751	Hordeum_vulgare|LOC123411407
OG0002770	Aegilops_tauschii|LOC109747544, Aegilops_tauschii|LOC109737957	Hordeum_vulgare|LOC123412007
OG0002772	Aegilops_tauschii|LOC109774743, Aegilops_tauschii|LOC109774745	Hordeum_vulgare|LOC123411642
OG0002774	Aegilops_tauschii|LOC109781612	Hordeum_vulgare|LOC123413574
OG0002774	Aegilops_tauschii|LOC109770756	Hordeum_vulgare|LOC123426589
OG0002775	Aegilops_tauschii|LOC109753495	Hordeum_vulgare|LOC123406339
OG0002775	Aegilops_tauschii|LOC109782490	Hordeum_vulgare|LOC123407075
OG0002776	Aegilops_tauschii|LOC109763573, Aegilops_tauschii|LOC109767122	Hordeum_vulgare|LOC123411538
OG0002777	Aegilops_tauschii|LOC109745701	Hordeum_vulgare|LOC123413077
OG0002777	Aegilops_tauschii|LOC109738559	Hordeum_vulgare|LOC123411674
OG0002778	Aegilops_tauschii|LOC109738015, Aegilops_tauschii|LOC109738000, Aegilops_tauschii|LOC109738019	Hordeum_vulgare|LOC123412778
OG0002779	Aegilops_tauschii|LOC109776025, Aegilops_tauschii|LOC109779673	Hordeum_vulgare|LOC123410157
OG0002780	Aegilops_tauschii|LOC109737775, Aegilops_tauschii|LOC109778879	Hordeum_vulgare|LOC123412734
OG0002781	Aegilops_tauschii|LOC109774316, Aegilops_tauschii|LOC109760100	Hordeum_vulgare|LOC123412690
OG0002782	Aegilops_tauschii|LOC109745063	Hordeum_vulgare|LOC123411500
OG0002782	Aegilops_tauschii|LOC109771590	Hordeum_vulgare|LOC123428248
OG0002783	Aegilops_tauschii|LOC109765673, Aegilops_tauschii|LOC109765675	Hordeum_vulgare|LOC123408908
OG0002784	Aegilops_tauschii|LOC109752607, Aegilops_tauschii|LOC120967852, Aegilops_tauschii|LOC120969410	Hordeum_vulgare|LOC123409752
OG0002785	Aegilops_tauschii|LOC109754401	Hordeum_vulgare|LOC123399931
OG0002787	Aegilops_tauschii|LOC109739628	Hordeum_vulgare|LOC123449444
OG0002787	Aegilops_tauschii|LOC109764696	Hordeum_vulgare|LOC123449445
OG0002788	Aegilops_tauschii|LOC109780196	Hordeum_vulgare|LOC123408950
OG0002791	Aegilops_tauschii|LOC109742012, Aegilops_tauschii|LOC109778228, Aegilops_tauschii|LOC109783553, Aegilops_tauschii|LOC109752900, Aegilops_tauschii|LOC109735396, Aegilops_tauschii|LOC109754047, Aegilops_tauschii|LOC109734138, Aegilops_tauschii|LOC109755954, Aegilops_tauschii|LOC109767080, Aegilops_tauschii|LOC109785698, Aegilops_tauschii|LOC109755767, Aegilops_tauschii|LOC109738569, Aegilops_tauschii|LOC109758662, Aegilops_tauschii|LOC109765590, Aegilops_tauschii|LOC109785050, Aegilops_tauschii|LOC109737837, Aegilops_tauschii|LOC109760601	Hordeum_vulgare|LOC123414020
OG0002792	Aegilops_tauschii|LOC109781012, Aegilops_tauschii|LOC109772373, Aegilops_tauschii|LOC109772375	Hordeum_vulgare|LOC123448875
OG0002793	Aegilops_tauschii|LOC109761513, Aegilops_tauschii|LOC109776052, Aegilops_tauschii|LOC109766658	Hordeum_vulgare|LOC123429618, Hordeum_vulgare|LOC123429619, Hordeum_vulgare|LOC123429620, Hordeum_vulgare|LOC123429622, Hordeum_vulgare|LOC123429621
OG0002794	Aegilops_tauschii|LOC109773288	Hordeum_vulgare|LOC123426007
OG0002794	Aegilops_tauschii|LOC109759391	Hordeum_vulgare|LOC123447190
OG0002795	Aegilops_tauschii|LOC109749636, Aegilops_tauschii|LOC109736806, Aegilops_tauschii|LOC109745440	Hordeum_vulgare|LOC123428717
OG0002797	Aegilops_tauschii|LOC109733480	Hordeum_vulgare|LOC123440914
OG0002797	Aegilops_tauschii|LOC109733482	Hordeum_vulgare|LOC123440913
OG0002798	Aegilops_tauschii|LOC109767822	Hordeum_vulgare|LOC123398124
OG0002798	Aegilops_tauschii|LOC109766745	Hordeum_vulgare|LOC123441724, Hordeum_vulgare|LOC123447027
OG0002799	Aegilops_tauschii|LOC109743747, Aegilops_tauschii|LOC120968337	Hordeum_vulgare|LOC123395240, Hordeum_vulgare|LOC123395244
OG0002800	Aegilops_tauschii|LOC109784909	Hordeum_vulgare|LOC123403520
OG0002801	Aegilops_tauschii|LOC109754406, Aegilops_tauschii|LOC109750118	Hordeum_vulgare|LOC123416506
OG0002803	Aegilops_tauschii|LOC109755006, Aegilops_tauschii|LOC109755005, Aegilops_tauschii|LOC109755009	Hordeum_vulgare|LOC123411730
OG0002804	Aegilops_tauschii|LOC109731441	Hordeum_vulgare|LOC123401859, Hordeum_vulgare|LOC123431310, Hordeum_vulgare|LOC123431312, Hordeum_vulgare|LOC123431315, Hordeum_vulgare|LOC123429895, Hordeum_vulgare|LOC123395354, Hordeum_vulgare|LOC123413174, Hordeum_vulgare|LOC123439555, Hordeum_vulgare|LOC123407103
OG0002805	Aegilops_tauschii|LOC109774418, Aegilops_tauschii|LOC109755221	Hordeum_vulgare|LOC123407581
OG0002806	Aegilops_tauschii|LOC109754440	Hordeum_vulgare|LOC123450008
OG0002806	Aegilops_tauschii|LOC109755145	Hordeum_vulgare|LOC123439444
OG0002807	Aegilops_tauschii|LOC109775212, Aegilops_tauschii|LOC109756584	Hordeum_vulgare|LOC123431510, Hordeum_vulgare|LOC123431511
OG0002808	Aegilops_tauschii|LOC109747034	Hordeum_vulgare|LOC123445116
OG0002808	Aegilops_tauschii|LOC109747035	Hordeum_vulgare|LOC123445125
OG0002809	Aegilops_tauschii|LOC109745189, Aegilops_tauschii|LOC109745191, Aegilops_tauschii|LOC109787243	Hordeum_vulgare|LOC123428008
OG0002810	Aegilops_tauschii|LOC109755910	Hordeum_vulgare|LOC123445415
OG0002810	Aegilops_tauschii|LOC109757874	Hordeum_vulgare|LOC123440285
OG0002811	Aegilops_tauschii|LOC109736475, Aegilops_tauschii|LOC109766232	Hordeum_vulgare|LOC123420811
OG0002812	Aegilops_tauschii|LOC109753647	Hordeum_vulgare|LOC123409898, Hordeum_vulgare|LOC123397366, Hordeum_vulgare|LOC123450269, Hordeum_vulgare|LOC123428666
OG0002812	Aegilops_tauschii|LOC109739031	Hordeum_vulgare|LOC123413150
OG0002813	Aegilops_tauschii|LOC109767167, Aegilops_tauschii|LOC109754263	Hordeum_vulgare|LOC123446596
OG0002814	Aegilops_tauschii|LOC109742473, Aegilops_tauschii|LOC109742482	Hordeum_vulgare|LOC123442292
OG0002815	Aegilops_tauschii|LOC109762893	Hordeum_vulgare|LOC123413961
OG0002815	Aegilops_tauschii|LOC109779983, Aegilops_tauschii|LOC109762913	Hordeum_vulgare|LOC123413993
OG0002816	Aegilops_tauschii|LOC109778031	Hordeum_vulgare|LOC123434836
OG0002816	Aegilops_tauschii|LOC109754260	Hordeum_vulgare|LOC123450014
OG0002817	Aegilops_tauschii|LOC109751350	Hordeum_vulgare|LOC123405756
OG0002818	Aegilops_tauschii|LOC109758159	Hordeum_vulgare|LOC123449493
OG0002819	Aegilops_tauschii|LOC109766743	Hordeum_vulgare|LOC123444589
OG0002819	Aegilops_tauschii|LOC109783853	Hordeum_vulgare|LOC123443428
OG0002820	Aegilops_tauschii|LOC120963133, Aegilops_tauschii|LOC109768440	Hordeum_vulgare|LOC123411198
OG0002821	Aegilops_tauschii|LOC109732946, Aegilops_tauschii|LOC109750805	Hordeum_vulgare|LOC123436119
OG0002822	Aegilops_tauschii|LOC109746289	Hordeum_vulgare|LOC123419289
OG0002822	Aegilops_tauschii|LOC109773270	Hordeum_vulgare|LOC123406946
OG0002823	Aegilops_tauschii|LOC109736689	Hordeum_vulgare|LOC123426363
OG0002824	Aegilops_tauschii|LOC109783326	Hordeum_vulgare|LOC123402682
OG0002824	Aegilops_tauschii|LOC109774064	Hordeum_vulgare|LOC123441634
OG0002825	Aegilops_tauschii|LOC109736862, Aegilops_tauschii|LOC109779820	Hordeum_vulgare|LOC123444617
OG0002826	Aegilops_tauschii|LOC109739602	Hordeum_vulgare|LOC123447978
OG0002826	Aegilops_tauschii|LOC109764823	Hordeum_vulgare|LOC123451370
OG0002827	Aegilops_tauschii|LOC109759954	Hordeum_vulgare|LOC123427276
OG0002829	Aegilops_tauschii|LOC109746209	Hordeum_vulgare|LOC123417169, Hordeum_vulgare|LOC123417185
OG0002830	Aegilops_tauschii|LOC109764806	Hordeum_vulgare|LOC123451387
OG0002830	Aegilops_tauschii|LOC109786855	Hordeum_vulgare|LOC123413517
OG0002831	Aegilops_tauschii|LOC109769943	Hordeum_vulgare|LOC123396579
OG0002831	Aegilops_tauschii|LOC109741989	Hordeum_vulgare|LOC123439653
OG0002832	Aegilops_tauschii|LOC109759614	Hordeum_vulgare|LOC123412340
OG0002832	Aegilops_tauschii|LOC109753062	Hordeum_vulgare|LOC123440019
OG0002833	Aegilops_tauschii|LOC109760381	Hordeum_vulgare|LOC123405231
OG0002833	Aegilops_tauschii|LOC109766101	Hordeum_vulgare|LOC123402885
OG0002834	Aegilops_tauschii|LOC109759737	Hordeum_vulgare|LOC123431512
OG0002834	Aegilops_tauschii|LOC109738846, Aegilops_tauschii|LOC109738845	Hordeum_vulgare|LOC123442416
OG0002835	Aegilops_tauschii|LOC109766321	Hordeum_vulgare|LOC123395253
OG0002835	Aegilops_tauschii|LOC109746682	Hordeum_vulgare|LOC123432495
OG0002836	Aegilops_tauschii|LOC109770163	Hordeum_vulgare|LOC123444902
OG0002836	Aegilops_tauschii|LOC109751180	Hordeum_vulgare|LOC123445569
OG0002837	Aegilops_tauschii|LOC109783198	Hordeum_vulgare|LOC123449418
OG0002837	Aegilops_tauschii|LOC109777311	Hordeum_vulgare|LOC123444135
OG0002838	Aegilops_tauschii|LOC109762338, Aegilops_tauschii|LOC109776858	Hordeum_vulgare|LOC123445371
OG0002839	Aegilops_tauschii|LOC109769238, Aegilops_tauschii|LOC109741531	Hordeum_vulgare|LOC123395699
OG0002840	Aegilops_tauschii|LOC109769595	Hordeum_vulgare|LOC123445372
OG0002841	Aegilops_tauschii|LOC109773750, Aegilops_tauschii|LOC109766007	Hordeum_vulgare|LOC123424353, Hordeum_vulgare|LOC123424355
OG0002842	Aegilops_tauschii|LOC109732811	Hordeum_vulgare|LOC123448511
OG0002842	Aegilops_tauschii|LOC109748696	Hordeum_vulgare|LOC123417581
OG0002843	Aegilops_tauschii|LOC109771892	Hordeum_vulgare|LOC123426920
OG0002843	Aegilops_tauschii|LOC109755092	Hordeum_vulgare|LOC123401282
OG0002844	Aegilops_tauschii|LOC109773232	Hordeum_vulgare|LOC123450102
OG0002844	Aegilops_tauschii|LOC109735709	Hordeum_vulgare|LOC123396657
OG0002845	Aegilops_tauschii|LOC109759534	Hordeum_vulgare|LOC123411502
OG0002845	Aegilops_tauschii|LOC109759531	Hordeum_vulgare|LOC123438459
OG0002846	Aegilops_tauschii|LOC109740315	Hordeum_vulgare|LOC123445839
OG0002846	Aegilops_tauschii|LOC109736825	Hordeum_vulgare|LOC123430899, Hordeum_vulgare|LOC123427948
OG0002847	Aegilops_tauschii|LOC109741062	Hordeum_vulgare|LOC123446968
OG0002847	Aegilops_tauschii|LOC109758378	Hordeum_vulgare|LOC123444392
OG0002848	Aegilops_tauschii|LOC109770231	Hordeum_vulgare|LOC123413070
OG0002848	Aegilops_tauschii|LOC109784657	Hordeum_vulgare|LOC123436626
OG0002850	Aegilops_tauschii|LOC109752077, Aegilops_tauschii|LOC109752099	Hordeum_vulgare|LOC123444046, Hordeum_vulgare|LOC123444055, Hordeum_vulgare|LOC123444065
OG0002851	Aegilops_tauschii|LOC109732551	Hordeum_vulgare|LOC123401747
OG0002852	Aegilops_tauschii|LOC109754847	Hordeum_vulgare|LOC123451885
OG0002853	Aegilops_tauschii|LOC109744918	Hordeum_vulgare|LOC123442155
OG0002853	Aegilops_tauschii|LOC109773679	Hordeum_vulgare|LOC123433113
OG0002854	Aegilops_tauschii|LOC109780076	Hordeum_vulgare|LOC123442426
OG0002854	Aegilops_tauschii|LOC109741847	Hordeum_vulgare|LOC123445076
OG0002855	Aegilops_tauschii|LOC109732737	Hordeum_vulgare|LOC123448360
OG0002856	Aegilops_tauschii|LOC109748434	Hordeum_vulgare|LOC123446444
OG0002856	Aegilops_tauschii|LOC109748432	Hordeum_vulgare|LOC123446432
OG0002858	Aegilops_tauschii|LOC109754593	Hordeum_vulgare|LOC123446466
OG0002859	Aegilops_tauschii|LOC109755276	Hordeum_vulgare|LOC123439206
OG0002859	Aegilops_tauschii|LOC109752075	Hordeum_vulgare|LOC123447906
OG0002860	Aegilops_tauschii|LOC109776969, Aegilops_tauschii|LOC109759663	Hordeum_vulgare|LOC123430630
OG0002861	Aegilops_tauschii|LOC109765563	Hordeum_vulgare|LOC123444416
OG0002861	Aegilops_tauschii|LOC109749554	Hordeum_vulgare|LOC123401222
OG0002862	Aegilops_tauschii|LOC109763887	Hordeum_vulgare|LOC123444241
OG0002862	Aegilops_tauschii|LOC109746204	Hordeum_vulgare|LOC123448173
OG0002863	Aegilops_tauschii|LOC109738304	Hordeum_vulgare|LOC123409457
OG0002863	Aegilops_tauschii|LOC109738307	Hordeum_vulgare|LOC123409445
OG0002864	Aegilops_tauschii|LOC109766401	Hordeum_vulgare|LOC123410787
OG0002864	Aegilops_tauschii|LOC109772161	Hordeum_vulgare|LOC123447351
OG0002865	Aegilops_tauschii|LOC109751137, Aegilops_tauschii|LOC109742312, Aegilops_tauschii|LOC120965475, Aegilops_tauschii|LOC109773730, Aegilops_tauschii|LOC109741081	Hordeum_vulgare|LOC123416082
OG0002866	Aegilops_tauschii|LOC109786822	Hordeum_vulgare|LOC123403505
OG0002867	Aegilops_tauschii|LOC109779470	Hordeum_vulgare|LOC123452381
OG0002867	Aegilops_tauschii|LOC109787042	Hordeum_vulgare|LOC123443715
OG0002868	Aegilops_tauschii|LOC109778216	Hordeum_vulgare|LOC123444929
OG0002868	Aegilops_tauschii|LOC109732244	Hordeum_vulgare|LOC123445482
OG0002869	Aegilops_tauschii|LOC109735096, Aegilops_tauschii|LOC109752397	Hordeum_vulgare|LOC123440265
OG0002870	Aegilops_tauschii|LOC109772379	Hordeum_vulgare|LOC123448883
OG0002870	Aegilops_tauschii|LOC109764697	Hordeum_vulgare|LOC123440214
OG0002871	Aegilops_tauschii|LOC109783466	Hordeum_vulgare|LOC123444140
OG0002871	Aegilops_tauschii|LOC109761589	Hordeum_vulgare|LOC123449378
OG0002872	Aegilops_tauschii|LOC109769466	Hordeum_vulgare|LOC123442732
OG0002872	Aegilops_tauschii|LOC109750482	Hordeum_vulgare|LOC123441976
OG0002873	Aegilops_tauschii|LOC109744960	Hordeum_vulgare|LOC123449081
OG0002873	Aegilops_tauschii|LOC109775980	Hordeum_vulgare|LOC123444170
OG0002874	Aegilops_tauschii|LOC109746574	Hordeum_vulgare|LOC123445333
OG0002874	Aegilops_tauschii|LOC109748816	Hordeum_vulgare|LOC123444954
OG0002875	Aegilops_tauschii|LOC109783433	Hordeum_vulgare|LOC123435379
OG0002875	Aegilops_tauschii|LOC109745122	Hordeum_vulgare|LOC123401031
OG0002876	Aegilops_tauschii|LOC109785554	Hordeum_vulgare|LOC123428732
OG0002876	Aegilops_tauschii|LOC109756939	Hordeum_vulgare|LOC123442818
OG0002877	Aegilops_tauschii|LOC109758203	Hordeum_vulgare|LOC123405209
OG0002878	Aegilops_tauschii|LOC109782175	Hordeum_vulgare|LOC123443983
OG0002880	Aegilops_tauschii|LOC109769834	Hordeum_vulgare|LOC123443838
OG0002880	Aegilops_tauschii|LOC109782873	Hordeum_vulgare|LOC123452542
OG0002882	Aegilops_tauschii|LOC109748520	Hordeum_vulgare|LOC123430434
OG0002882	Aegilops_tauschii|LOC109761450	Hordeum_vulgare|LOC123430436
OG0002883	Aegilops_tauschii|LOC109752960, Aegilops_tauschii|LOC109752972	Hordeum_vulgare|LOC123430805, Hordeum_vulgare|LOC123430806
OG0002884	Aegilops_tauschii|LOC109785845, Aegilops_tauschii|LOC109785841, Aegilops_tauschii|LOC109785846	Hordeum_vulgare|LOC123424608
OG0002885	Aegilops_tauschii|LOC109775344, Aegilops_tauschii|LOC109749183	Hordeum_vulgare|LOC123425047
OG0002886	Aegilops_tauschii|LOC109767625	Hordeum_vulgare|LOC123424543
OG0002886	Aegilops_tauschii|LOC109773927	Hordeum_vulgare|LOC123404202
OG0002887	Aegilops_tauschii|LOC109784597	Hordeum_vulgare|LOC123424711
OG0002888	Aegilops_tauschii|LOC109759763	Hordeum_vulgare|LOC123427269
OG0002888	Aegilops_tauschii|LOC109759765	Hordeum_vulgare|LOC123427267
OG0002889	Aegilops_tauschii|LOC109782933	Hordeum_vulgare|LOC123427734
OG0002891	Aegilops_tauschii|LOC109767222	Hordeum_vulgare|LOC123424890
OG0002892	Aegilops_tauschii|LOC109741121	Hordeum_vulgare|LOC123426121, Hordeum_vulgare|LOC123425828
OG0002892	Aegilops_tauschii|LOC109741118	Hordeum_vulgare|LOC123425826
OG0002894	Aegilops_tauschii|LOC109761341	Hordeum_vulgare|LOC123410279
OG0002894	Aegilops_tauschii|LOC109754417	Hordeum_vulgare|LOC123413326
