Orthogroup	Aegilops_tauschii	Triticum_urartu
OG0000344	Aegilops_tauschii|LOC120968108	Triticum_urartu|LOC125552683
OG0000345	Aegilops_tauschii|LOC109732937	Triticum_urartu|LOC125523649
OG0000345	Aegilops_tauschii|LOC109732926	Triticum_urartu|LOC125518299, Triticum_urartu|LOC125519389
OG0000346	Aegilops_tauschii|LOC120964231	Triticum_urartu|LOC125544104, Triticum_urartu|LOC125530842
OG0000346	Aegilops_tauschii|LOC109774879	Triticum_urartu|rbcL, Triticum_urartu|LOC125542917, Triticum_urartu|LOC125543018
OG0000347	Aegilops_tauschii|LOC109732493	Triticum_urartu|LOC125519703
OG0000347	Aegilops_tauschii|LOC109732484	Triticum_urartu|LOC125522762
OG0000347	Aegilops_tauschii|LOC109757624	Triticum_urartu|LOC125518153
OG0000349	Aegilops_tauschii|LOC120962922, Aegilops_tauschii|LOC120966069	Triticum_urartu|LOC125518615
OG0000349	Aegilops_tauschii|LOC120962922, Aegilops_tauschii|LOC120966069	Triticum_urartu|LOC125518616
OG0000350	Aegilops_tauschii|LOC109747568	Triticum_urartu|LOC125546471, Triticum_urartu|LOC125546540
OG0000350	Aegilops_tauschii|LOC109775641, Aegilops_tauschii|LOC109744923	Triticum_urartu|LOC125544767
OG0000350	Aegilops_tauschii|LOC109786745	Triticum_urartu|LOC125518970
OG0000351	Aegilops_tauschii|LOC109746814	Triticum_urartu|LOC125522391
OG0000351	Aegilops_tauschii|LOC109764870	Triticum_urartu|LOC125517980
OG0000352	Aegilops_tauschii|LOC109733897, Aegilops_tauschii|LOC109771369, Aegilops_tauschii|LOC109750777, Aegilops_tauschii|LOC109766152, Aegilops_tauschii|LOC120976380	Triticum_urartu|LOC125543142, Triticum_urartu|LOC125527130
OG0000352	Aegilops_tauschii|LOC120975675, Aegilops_tauschii|LOC120975989, Aegilops_tauschii|LOC120969045, Aegilops_tauschii|LOC120974319, Aegilops_tauschii|LOC109758765, Aegilops_tauschii|LOC120969280, Aegilops_tauschii|LOC120975531, Aegilops_tauschii|LOC120968738, Aegilops_tauschii|LOC120968635, Aegilops_tauschii|LOC120972703, Aegilops_tauschii|LOC120975690, Aegilops_tauschii|LOC120975514, Aegilops_tauschii|LOC120975661, Aegilops_tauschii|LOC120964611, Aegilops_tauschii|LOC120970827, Aegilops_tauschii|LOC109739026, Aegilops_tauschii|LOC120972880, Aegilops_tauschii|LOC120969021	Triticum_urartu|LOC125531953
OG0000353	Aegilops_tauschii|LOC109740002, Aegilops_tauschii|LOC109740902, Aegilops_tauschii|LOC120966839	Triticum_urartu|LOC125526447
OG0000354	Aegilops_tauschii|LOC109756480	Triticum_urartu|LOC125533061
OG0000356	Aegilops_tauschii|LOC109754129	Triticum_urartu|LOC125535581
OG0000356	Aegilops_tauschii|LOC109754129	Triticum_urartu|LOC125543657
OG0000356	Aegilops_tauschii|LOC109762515	Triticum_urartu|LOC125551856
OG0000356	Aegilops_tauschii|LOC109776683	Triticum_urartu|LOC125529266
OG0000356	Aegilops_tauschii|LOC109731561	Triticum_urartu|LOC125544095
OG0000357	Aegilops_tauschii|LOC120973625	Triticum_urartu|LOC125539202
OG0000357	Aegilops_tauschii|LOC120962599	Triticum_urartu|LOC125554302
OG0000358	Aegilops_tauschii|LOC109754307	Triticum_urartu|LOC125535378
OG0000359	Aegilops_tauschii|LOC109784302	Triticum_urartu|LOC125534012
OG0000359	Aegilops_tauschii|LOC109754752	Triticum_urartu|LOC125534011
OG0000360	Aegilops_tauschii|LOC109741637	Triticum_urartu|LOC125551453, Triticum_urartu|LOC125526956, Triticum_urartu|LOC125535599, Triticum_urartu|LOC125553767
OG0000361	Aegilops_tauschii|LOC109749320	Triticum_urartu|LOC125520902
OG0000361	Aegilops_tauschii|LOC109783802	Triticum_urartu|LOC125544794
OG0000361	Aegilops_tauschii|LOC109758293	Triticum_urartu|LOC125512544
OG0000363	Aegilops_tauschii|LOC109746903	Triticum_urartu|LOC125516872
OG0000363	Aegilops_tauschii|LOC109780302	Triticum_urartu|LOC125546372
OG0000363	Aegilops_tauschii|LOC109780258	Triticum_urartu|LOC125552102
OG0000364	Aegilops_tauschii|LOC109777055	Triticum_urartu|LOC125542583
OG0000364	Aegilops_tauschii|LOC109783940	Triticum_urartu|LOC125542607
OG0000364	Aegilops_tauschii|LOC109766495	Triticum_urartu|LOC125539482
OG0000365	Aegilops_tauschii|LOC109767947	Triticum_urartu|LOC125545515
OG0000365	Aegilops_tauschii|LOC109767844, Aegilops_tauschii|LOC109752294	Triticum_urartu|LOC125523504
OG0000365	Aegilops_tauschii|LOC109776208	Triticum_urartu|LOC125528253, Triticum_urartu|LOC125537077, Triticum_urartu|LOC125537078
OG0000366	Aegilops_tauschii|LOC109757387	Triticum_urartu|LOC125553988, Triticum_urartu|LOC125553989
OG0000366	Aegilops_tauschii|LOC109760406	Triticum_urartu|LOC125553990
OG0000366	Aegilops_tauschii|LOC109744285	Triticum_urartu|LOC125552237
OG0000366	Aegilops_tauschii|LOC109757388, Aegilops_tauschii|LOC109757389	Triticum_urartu|LOC125552186
OG0000367	Aegilops_tauschii|LOC109766063, Aegilops_tauschii|LOC109781723	Triticum_urartu|LOC125554143
OG0000368	Aegilops_tauschii|LOC109745197, Aegilops_tauschii|LOC109745186, Aegilops_tauschii|LOC109745184	Triticum_urartu|LOC125515430
OG0000369	Aegilops_tauschii|LOC109751015	Triticum_urartu|LOC125517358
OG0000369	Aegilops_tauschii|LOC109751006	Triticum_urartu|LOC125516740
OG0000370	Aegilops_tauschii|LOC109781797	Triticum_urartu|LOC125517292
OG0000370	Aegilops_tauschii|LOC109765014, Aegilops_tauschii|LOC109765000	Triticum_urartu|LOC125515476, Triticum_urartu|LOC125528003
OG0000371	Aegilops_tauschii|LOC120964088	Triticum_urartu|rpoC2, Triticum_urartu|LOC125506864, Triticum_urartu|LOC125526509, Triticum_urartu|LOC125531062, Triticum_urartu|LOC125519473, Triticum_urartu|LOC125531964
OG0000372	Aegilops_tauschii|LOC120969736	Triticum_urartu|LOC125548296
OG0000372	Aegilops_tauschii|LOC120962690	Triticum_urartu|LOC125528756
OG0000372	Aegilops_tauschii|LOC109769358	Triticum_urartu|LOC125528756
OG0000372	Aegilops_tauschii|LOC120962907	Triticum_urartu|LOC125528756
OG0000372	Aegilops_tauschii|LOC120963047	Triticum_urartu|LOC125528756
OG0000372	Aegilops_tauschii|LOC120965157	Triticum_urartu|LOC125528756
OG0000373	Aegilops_tauschii|LOC109761326, Aegilops_tauschii|LOC120968601	Triticum_urartu|LOC125518206
OG0000374	Aegilops_tauschii|LOC109772278	Triticum_urartu|LOC125506569, Triticum_urartu|LOC125506588
OG0000375	Aegilops_tauschii|LOC109787286, Aegilops_tauschii|LOC109761153	Triticum_urartu|LOC125525543, Triticum_urartu|LOC125525766
OG0000376	Aegilops_tauschii|LOC109780048, Aegilops_tauschii|LOC120962430	Triticum_urartu|LOC125506064
OG0000377	Aegilops_tauschii|LOC109777267	Triticum_urartu|LOC125520334
OG0000379	Aegilops_tauschii|LOC109761717	Triticum_urartu|LOC125546350
OG0000379	Aegilops_tauschii|LOC109779232	Triticum_urartu|LOC125516635
OG0000379	Aegilops_tauschii|LOC120968826, Aegilops_tauschii|LOC109769258, Aegilops_tauschii|LOC109754091, Aegilops_tauschii|LOC120965835	Triticum_urartu|LOC125532817
OG0000379	Aegilops_tauschii|LOC120966913, Aegilops_tauschii|LOC109768394	Triticum_urartu|LOC125537326
OG0000379	Aegilops_tauschii|LOC109761745	Triticum_urartu|LOC125521315
OG0000379	Aegilops_tauschii|LOC120966732	Triticum_urartu|LOC125529662
OG0000380	Aegilops_tauschii|LOC109779650	Triticum_urartu|LOC125554865
OG0000380	Aegilops_tauschii|LOC109759137, Aegilops_tauschii|LOC109766288, Aegilops_tauschii|LOC109764171, Aegilops_tauschii|LOC109768584, Aegilops_tauschii|LOC109746191	Triticum_urartu|LOC125554780
OG0000380	Aegilops_tauschii|LOC109774561	Triticum_urartu|LOC125509952, Triticum_urartu|LOC125509956, Triticum_urartu|LOC125546968
OG0000380	Aegilops_tauschii|LOC109763043, Aegilops_tauschii|LOC109758201, Aegilops_tauschii|LOC120972768	Triticum_urartu|LOC125535509
OG0000381	Aegilops_tauschii|LOC109758056	Triticum_urartu|LOC125533629
OG0000381	Aegilops_tauschii|LOC109743815, Aegilops_tauschii|LOC109743813, Aegilops_tauschii|LOC109743814	Triticum_urartu|LOC125537270
OG0000381	Aegilops_tauschii|LOC109758066	Triticum_urartu|LOC125533631
OG0000382	Aegilops_tauschii|LOC109733088, Aegilops_tauschii|LOC120967399, Aegilops_tauschii|LOC109759183, Aegilops_tauschii|LOC109771772, Aegilops_tauschii|LOC109765803, Aegilops_tauschii|LOC109783992, Aegilops_tauschii|LOC120976262, Aegilops_tauschii|LOC120966830, Aegilops_tauschii|LOC109751274, Aegilops_tauschii|LOC120970851, Aegilops_tauschii|LOC109754851, Aegilops_tauschii|LOC120976344, Aegilops_tauschii|LOC120963417, Aegilops_tauschii|LOC109767256, Aegilops_tauschii|LOC109749406	Triticum_urartu|LOC125553193
OG0000383	Aegilops_tauschii|LOC109761744	Triticum_urartu|LOC125527262, Triticum_urartu|LOC125527263
OG0000383	Aegilops_tauschii|LOC109753582	Triticum_urartu|LOC125530796
OG0000383	Aegilops_tauschii|LOC109740374	Triticum_urartu|LOC125526928
OG0000384	Aegilops_tauschii|LOC109737194	Triticum_urartu|LOC125539604
OG0000385	Aegilops_tauschii|LOC109779807	Triticum_urartu|LOC125545854
OG0000385	Aegilops_tauschii|LOC109763984	Triticum_urartu|LOC125535564
OG0000385	Aegilops_tauschii|LOC109736180	Triticum_urartu|LOC125545133
OG0000385	Aegilops_tauschii|LOC109736185	Triticum_urartu|LOC125528364
OG0000386	Aegilops_tauschii|LOC109746445	Triticum_urartu|LOC125523318
OG0000386	Aegilops_tauschii|LOC109783075	Triticum_urartu|LOC125511676
OG0000386	Aegilops_tauschii|LOC109762941, Aegilops_tauschii|LOC109762936	Triticum_urartu|LOC125506456
OG0000387	Aegilops_tauschii|LOC109748229	Triticum_urartu|LOC125524311
OG0000388	Aegilops_tauschii|LOC109784695	Triticum_urartu|LOC125537013
OG0000388	Aegilops_tauschii|LOC109746079	Triticum_urartu|LOC125510712
OG0000389	Aegilops_tauschii|LOC109766113	Triticum_urartu|LOC125539448
OG0000389	Aegilops_tauschii|LOC109779304	Triticum_urartu|LOC125513942
OG0000389	Aegilops_tauschii|LOC109787292	Triticum_urartu|LOC125509067
OG0000389	Aegilops_tauschii|LOC109743575	Triticum_urartu|LOC125515556
OG0000390	Aegilops_tauschii|LOC120964981	Triticum_urartu|LOC125518673
OG0000391	Aegilops_tauschii|LOC109774730	Triticum_urartu|LOC125542337
OG0000391	Aegilops_tauschii|LOC109768199, Aegilops_tauschii|LOC109756691, Aegilops_tauschii|LOC109748932, Aegilops_tauschii|LOC109764607, Aegilops_tauschii|LOC109767612, Aegilops_tauschii|LOC109755457, Aegilops_tauschii|LOC109779211	Triticum_urartu|LOC125514943, Triticum_urartu|LOC125520224
OG0000391	Aegilops_tauschii|LOC120962473, Aegilops_tauschii|LOC120975769	Triticum_urartu|LOC125537081
OG0000392	Aegilops_tauschii|LOC109740147	Triticum_urartu|LOC125544239
OG0000392	Aegilops_tauschii|LOC109752770	Triticum_urartu|LOC125552978
OG0000392	Aegilops_tauschii|LOC109752678	Triticum_urartu|LOC125552976
OG0000393	Aegilops_tauschii|LOC109755301	Triticum_urartu|LOC125519723
OG0000393	Aegilops_tauschii|LOC109732086	Triticum_urartu|LOC125528684
OG0000393	Aegilops_tauschii|LOC109769708	Triticum_urartu|LOC125550472
OG0000393	Aegilops_tauschii|LOC109769708	Triticum_urartu|LOC125552230
OG0000395	Aegilops_tauschii|LOC109740689	Triticum_urartu|LOC125510144
OG0000396	Aegilops_tauschii|LOC120975541	Triticum_urartu|LOC125529051
OG0000396	Aegilops_tauschii|LOC120967232	Triticum_urartu|LOC125521527
OG0000396	Aegilops_tauschii|LOC120974871	Triticum_urartu|LOC125532263, Triticum_urartu|LOC125532020, Triticum_urartu|LOC125532430
OG0000398	Aegilops_tauschii|LOC109760521, Aegilops_tauschii|LOC109783837	Triticum_urartu|LOC125513645, Triticum_urartu|LOC125515755
OG0000398	Aegilops_tauschii|LOC109783835	Triticum_urartu|LOC125513441, Triticum_urartu|LOC125515754
OG0000400	Aegilops_tauschii|LOC109748553	Triticum_urartu|LOC125518079
OG0000400	Aegilops_tauschii|LOC109748555	Triticum_urartu|LOC125520683
OG0000400	Aegilops_tauschii|LOC109748550	Triticum_urartu|LOC125518082
OG0000400	Aegilops_tauschii|LOC109748554	Triticum_urartu|LOC125518080
OG0000400	Aegilops_tauschii|LOC109748552	Triticum_urartu|LOC125518083
OG0000402	Aegilops_tauschii|LOC120970291, Aegilops_tauschii|LOC120966715	Triticum_urartu|atpA
OG0000404	Aegilops_tauschii|LOC120975887, Aegilops_tauschii|LOC109747218, Aegilops_tauschii|LOC120975993, Aegilops_tauschii|LOC120962887, Aegilops_tauschii|LOC109765213, Aegilops_tauschii|LOC109746334, Aegilops_tauschii|LOC109753228, Aegilops_tauschii|LOC109753891, Aegilops_tauschii|LOC120968818, Aegilops_tauschii|LOC109737977, Aegilops_tauschii|LOC120964731, Aegilops_tauschii|LOC120975743, Aegilops_tauschii|LOC109749535, Aegilops_tauschii|LOC120973956	Triticum_urartu|LOC125541435
OG0000406	Aegilops_tauschii|LOC109782435	Triticum_urartu|LOC125544590
OG0000406	Aegilops_tauschii|LOC109750828	Triticum_urartu|LOC125549536
OG0000407	Aegilops_tauschii|LOC120975604	Triticum_urartu|LOC125543902, Triticum_urartu|LOC125532599
OG0000408	Aegilops_tauschii|LOC109775735, Aegilops_tauschii|LOC109751187, Aegilops_tauschii|LOC109744441, Aegilops_tauschii|LOC109745428	Triticum_urartu|LOC125549269, Triticum_urartu|LOC125552725, Triticum_urartu|LOC125520036, Triticum_urartu|LOC125507928, Triticum_urartu|LOC125527813, Triticum_urartu|LOC125523581, Triticum_urartu|LOC125545403, Triticum_urartu|LOC125534214, Triticum_urartu|LOC125540322
OG0000409	Aegilops_tauschii|LOC120962872, Aegilops_tauschii|LOC120970010	Triticum_urartu|LOC125532063
OG0000410	Aegilops_tauschii|LOC109776044	Triticum_urartu|LOC125523924
OG0000410	Aegilops_tauschii|LOC109776044	Triticum_urartu|LOC125523938
OG0000410	Aegilops_tauschii|LOC109760347	Triticum_urartu|LOC125514508
OG0000410	Aegilops_tauschii|LOC109758154	Triticum_urartu|LOC125552676
OG0000410	Aegilops_tauschii|LOC109774309	Triticum_urartu|LOC125548734
OG0000411	Aegilops_tauschii|LOC109741910	Triticum_urartu|LOC125550388
OG0000411	Aegilops_tauschii|LOC109760798	Triticum_urartu|LOC125551407
OG0000411	Aegilops_tauschii|LOC109754477	Triticum_urartu|LOC125526795
OG0000411	Aegilops_tauschii|LOC109754477	Triticum_urartu|LOC125529531
OG0000412	Aegilops_tauschii|LOC109778990	Triticum_urartu|LOC125521441
OG0000412	Aegilops_tauschii|LOC109778659	Triticum_urartu|LOC125531284
OG0000413	Aegilops_tauschii|LOC109769889	Triticum_urartu|LOC125540256
OG0000414	Aegilops_tauschii|LOC109787066	Triticum_urartu|LOC125542402
OG0000414	Aegilops_tauschii|LOC109738376	Triticum_urartu|LOC125547679
OG0000415	Aegilops_tauschii|LOC109742281	Triticum_urartu|LOC125506411
OG0000415	Aegilops_tauschii|LOC109755428	Triticum_urartu|LOC125506379, Triticum_urartu|LOC125506388
OG0000415	Aegilops_tauschii|LOC109755432	Triticum_urartu|LOC125506382
OG0000415	Aegilops_tauschii|LOC109755430, Aegilops_tauschii|LOC109755431	Triticum_urartu|LOC125506383
OG0000416	Aegilops_tauschii|LOC109772582	Triticum_urartu|LOC125551052
OG0000417	Aegilops_tauschii|LOC109771013	Triticum_urartu|LOC125522307
OG0000417	Aegilops_tauschii|LOC109770537	Triticum_urartu|LOC125511042
OG0000417	Aegilops_tauschii|LOC109775911	Triticum_urartu|LOC125512454
OG0000418	Aegilops_tauschii|LOC109781299	Triticum_urartu|LOC125529274
OG0000418	Aegilops_tauschii|LOC109762351	Triticum_urartu|LOC125531139, Triticum_urartu|LOC125533189
OG0000418	Aegilops_tauschii|LOC120962061	Triticum_urartu|LOC125531573, Triticum_urartu|LOC125516761
OG0000418	Aegilops_tauschii|LOC120961892	Triticum_urartu|LOC125539926
OG0000418	Aegilops_tauschii|LOC109754632	Triticum_urartu|LOC125522854, Triticum_urartu|LOC125523871
OG0000419	Aegilops_tauschii|LOC109769548	Triticum_urartu|LOC125512865
OG0000421	Aegilops_tauschii|LOC109755859	Triticum_urartu|LOC125523225
OG0000422	Aegilops_tauschii|LOC109746093	Triticum_urartu|LOC125523247
OG0000423	Aegilops_tauschii|LOC120964230	Triticum_urartu|ycf3, Triticum_urartu|LOC125524496
OG0000424	Aegilops_tauschii|LOC120974856	Triticum_urartu|LOC125534805
OG0000424	Aegilops_tauschii|LOC120975017, Aegilops_tauschii|LOC120976538, Aegilops_tauschii|LOC120976602, Aegilops_tauschii|LOC120976604, Aegilops_tauschii|LOC120976491, Aegilops_tauschii|LOC120976492, Aegilops_tauschii|LOC120962323, Aegilops_tauschii|LOC120962322, Aegilops_tauschii|LOC120962831, Aegilops_tauschii|LOC120966557, Aegilops_tauschii|LOC120966701, Aegilops_tauschii|LOC120965106, Aegilops_tauschii|LOC120966550	Triticum_urartu|LOC125525981, Triticum_urartu|LOC125531870
OG0000425	Aegilops_tauschii|LOC120966064	Triticum_urartu|LOC125511241
OG0000426	Aegilops_tauschii|LOC120973894	Triticum_urartu|LOC125531668
OG0000430	Aegilops_tauschii|LOC109767649	Triticum_urartu|LOC125537232, Triticum_urartu|LOC125537237, Triticum_urartu|LOC125529756
OG0000430	Aegilops_tauschii|LOC109733349	Triticum_urartu|LOC125508767
OG0000430	Aegilops_tauschii|LOC109767307	Triticum_urartu|LOC125511116
OG0000431	Aegilops_tauschii|LOC109781235	Triticum_urartu|LOC125512928
OG0000432	Aegilops_tauschii|LOC109784214, Aegilops_tauschii|LOC109742914	Triticum_urartu|LOC125517221, Triticum_urartu|LOC125526954
OG0000433	Aegilops_tauschii|LOC109732348	Triticum_urartu|LOC125546012
OG0000433	Aegilops_tauschii|LOC109733472	Triticum_urartu|LOC125546016, Triticum_urartu|LOC125546017, Triticum_urartu|LOC125546018
OG0000433	Aegilops_tauschii|LOC109733485	Triticum_urartu|LOC125546015
OG0000434	Aegilops_tauschii|LOC109748406	Triticum_urartu|LOC125529270
OG0000434	Aegilops_tauschii|LOC109756238	Triticum_urartu|LOC125551989
OG0000434	Aegilops_tauschii|LOC109769586	Triticum_urartu|LOC125508699
OG0000435	Aegilops_tauschii|LOC109780211	Triticum_urartu|LOC125537552
OG0000436	Aegilops_tauschii|LOC109761394	Triticum_urartu|LOC125511061
OG0000437	Aegilops_tauschii|LOC109787587, Aegilops_tauschii|LOC109787589	Triticum_urartu|LOC125511657
OG0000437	Aegilops_tauschii|LOC109779038	Triticum_urartu|LOC125512992, Triticum_urartu|LOC125513000, Triticum_urartu|LOC125527469
OG0000437	Aegilops_tauschii|LOC109739435	Triticum_urartu|LOC125553908, Triticum_urartu|LOC125553909
OG0000438	Aegilops_tauschii|LOC109752648	Triticum_urartu|LOC125511268
OG0000438	Aegilops_tauschii|LOC109763567	Triticum_urartu|LOC125539376, Triticum_urartu|LOC125552454
OG0000439	Aegilops_tauschii|LOC109770227	Triticum_urartu|LOC125543151, Triticum_urartu|LOC125545087
OG0000439	Aegilops_tauschii|LOC109786727	Triticum_urartu|LOC125543617, Triticum_urartu|LOC125531892
OG0000440	Aegilops_tauschii|LOC109762723	Triticum_urartu|LOC125553234
OG0000440	Aegilops_tauschii|LOC109748740	Triticum_urartu|LOC125517311
OG0000440	Aegilops_tauschii|LOC109786566	Triticum_urartu|LOC125546275
OG0000441	Aegilops_tauschii|LOC109777594	Triticum_urartu|LOC125507241
OG0000441	Aegilops_tauschii|LOC109768976, Aegilops_tauschii|LOC109741718	Triticum_urartu|LOC125553712
OG0000442	Aegilops_tauschii|LOC109776753	Triticum_urartu|LOC125553485, Triticum_urartu|LOC125553490
OG0000442	Aegilops_tauschii|LOC109773368	Triticum_urartu|LOC125554573, Triticum_urartu|LOC125554578
OG0000442	Aegilops_tauschii|LOC109773363	Triticum_urartu|LOC125550534
OG0000443	Aegilops_tauschii|LOC109783638	Triticum_urartu|LOC125519091, Triticum_urartu|LOC125519096
OG0000443	Aegilops_tauschii|LOC109777581	Triticum_urartu|LOC125553519, Triticum_urartu|LOC125556396
OG0000445	Aegilops_tauschii|LOC109784003	Triticum_urartu|LOC125513805
OG0000445	Aegilops_tauschii|LOC109754511	Triticum_urartu|LOC125513803
OG0000448	Aegilops_tauschii|LOC109735592	Triticum_urartu|LOC125517434, Triticum_urartu|LOC125517433
OG0000448	Aegilops_tauschii|LOC109784467	Triticum_urartu|LOC125520849
OG0000448	Aegilops_tauschii|LOC109784470	Triticum_urartu|LOC125525946
OG0000449	Aegilops_tauschii|LOC109774852	Triticum_urartu|LOC125515212
OG0000449	Aegilops_tauschii|LOC109774855	Triticum_urartu|LOC125515211
OG0000449	Aegilops_tauschii|LOC109758992	Triticum_urartu|LOC125518012
OG0000450	Aegilops_tauschii|LOC109753386	Triticum_urartu|LOC125515932
OG0000450	Aegilops_tauschii|LOC109753390	Triticum_urartu|LOC125515780
OG0000451	Aegilops_tauschii|LOC109736279	Triticum_urartu|LOC125518981
OG0000451	Aegilops_tauschii|LOC109736273	Triticum_urartu|LOC125518979
OG0000451	Aegilops_tauschii|LOC109736271	Triticum_urartu|LOC125524573
OG0000451	Aegilops_tauschii|LOC109736269	Triticum_urartu|LOC125524665
OG0000452	Aegilops_tauschii|LOC109763747	Triticum_urartu|LOC125518344
OG0000452	Aegilops_tauschii|LOC109754207	Triticum_urartu|LOC125523406
OG0000453	Aegilops_tauschii|LOC109743284	Triticum_urartu|LOC125522489
OG0000453	Aegilops_tauschii|LOC109739339	Triticum_urartu|LOC125523738, Triticum_urartu|LOC125524235, Triticum_urartu|LOC125524237, Triticum_urartu|LOC125523582, Triticum_urartu|LOC125520744, Triticum_urartu|LOC125524236
OG0000454	Aegilops_tauschii|LOC120973881	Triticum_urartu|LOC125521793
